ca.gosyer	voyager-navigator-js	1.0.0-rc08		N/A
org.infinispan	infinispan-core	14.0.23.Final		6d8246326d9b767906cefc1c86b0113a5ec2a726
org.infinispan	infinispan-core	14.0.24.Final		8740bc747c5db60fce87c08798b5d6b129c44ca5
org.infinispan	infinispan-core	14.0.25.Final		60765fa290015c7fc0923b0a9dd54a45a11ae11f
org.infinispan	infinispan-core	14.0.26.Final		184efb3479897fe26e6c9b469ce0ac4e770d519a
org.infinispan	infinispan-core	14.0.27.Final		502a42be74ad221dd6eeb8cf05dc9778c16d5577
org.infinispan	infinispan-core	14.0.28.Final		d4573ba2fced2c643e81287628253cf5ce261eb6
org.infinispan	infinispan-core	14.0.29.Final		daabbe5d030c07481377a291aeeb264b84c0129a
org.infinispan	infinispan-core	14.0.3.Final		09f018c5b5f26029593b8d6840710fc44494c0ae
org.infinispan	infinispan-core	14.0.30.Final		accfd44efee7d182c4ed6b9d239942511fef6f64
org.infinispan	infinispan-core	14.0.31.Final		465683ed94ff4ee9cdee9d2f9be91941aa371318
org.infinispan	infinispan-core	14.0.32.Final		33a4be9e73bd7ddbf549e26fbfcc67bb563c615a
org.infinispan	infinispan-core	14.0.33.Final		7f3e890a4f3c41baac56b81d73bd605965b5d8b1
org.infinispan	infinispan-core	14.0.34.Final		038dc0dc804c84415cbe92ddae65d9949dabd3a9
org.infinispan	infinispan-core	14.0.4.Final		13a63278337aedf1365c3c3828515b542d437b4f
org.infinispan	infinispan-core	14.0.5.Final		ad65eb83b75003f7bf65e2b1f67216cc594416b2
org.infinispan	infinispan-core	14.0.6.Final		0f9607c75c0e7d7964049c46b9079e515970babf
org.infinispan	infinispan-core	14.0.7.Final		917cbc38a24096664607aa55ddf210c6c87f4647
org.infinispan	infinispan-core	14.0.8.Final		8cd2ae083f931b24614187dc0280691e6d1bcaa2
org.infinispan	infinispan-core	14.0.9.Final		3a475f4af562d612ac37bd8abbfc1d34da6a12ea
org.infinispan	infinispan-core	15.0.0.CR1		f3d59c3bb8da713155e13b5914bd5da34573ba47
org.infinispan	infinispan-core	15.0.0.Dev01		914c873f103b0d80cd9f1c715e9e5d2365bb5c3d
org.infinispan	infinispan-core	15.0.0.Dev02		5da02529a878f0e357b0e218a131a55ec0310a90
org.infinispan	infinispan-core	15.0.0.Dev03		37d8a41b426daad10702c9ad5261e42761a44dd1
org.infinispan	infinispan-core	15.0.0.Dev04		38f679d9199892d7716a4ddf737088d1993f89bc
org.infinispan	infinispan-core	15.0.0.Dev05		f9b1f1cecb07df21c2a9806b60189ff7164f025f
org.infinispan	infinispan-core	15.0.0.Dev06		f043896e294acaa69ea1fe25bcffedbe171bd5d4
org.infinispan	infinispan-core	15.0.0.Dev07		549d3bdbac871e4cb8981d82fb2e2fa80d387640
org.infinispan	infinispan-core	15.0.0.Dev08		98be9673e60321022e8daaca626f902505bd1ee4
org.infinispan	infinispan-core	15.0.0.Dev09		7374bc7a5721508f94e0db990b61b3389d4f0403
org.infinispan	infinispan-core	15.0.0.Dev10		8508b2868dff6ab4e4763f7ea39b35f06b006b20
org.infinispan	infinispan-core	15.0.0.Final		6666be6510b36bacfc952b6f6c40dba133c4d6ff
org.infinispan	infinispan-core	15.0.1.Final		83339e7c21ba9d27fff19f5239abff6f9709f3d4
org.infinispan	infinispan-core	15.0.10.Final		05799e3d938e9df8b35ae7a787c12a13605e7224
org.infinispan	infinispan-core	15.0.11.Final		5991dc48957b1f5a877cfe6c8270cafca0465a34
org.infinispan	infinispan-core	15.0.12.Final		3ccf161351ff87dbd5c28d4959b18c2c4c7e7cf8
org.infinispan	infinispan-core	15.0.13.Final		4a2afc7f0959eccf4db3d1993d5eed9c3aabc338
org.infinispan	infinispan-core	15.0.14.Final		e658a20a4ad0b0bbd2d3309f87eaadb5c18c2d95
org.infinispan	infinispan-core	15.0.2.Final		ebfb43bc75f40a96fb32cae0e53028b5bb16ac83
org.infinispan	infinispan-core	15.0.3.Final		b932dbb64c1a04d58fa1c0d30331182304d61237
org.infinispan	infinispan-core	15.0.4.Final		2417f9430ce92b7484162cc8935cf7b26e9641f9
org.infinispan	infinispan-core	15.0.5.Final		9e8c0347d248b78e25fcf7f7c25eb6a6b7879da8
org.infinispan	infinispan-core	15.0.6.Final		b3f69bf1846c3ffc994cb4c28420c61ab3a0a478
org.infinispan	infinispan-core	15.0.7.Final		c4efb625b465e717826521cac0ba5d295803b00f
org.infinispan	infinispan-core	15.0.8.Final		0e531b7b65c87f4a7a255b618c7e7ad65660b06a
org.infinispan	infinispan-core	15.0.9.Final		9368685dc4c58d2f71000043c2b6ab24d306b68b
org.infinispan	infinispan-core	15.1.0.Dev01		d53a59d46cc069b3bd4ca0e9cfb07a0d436646fd
org.infinispan	infinispan-core	15.1.0.Dev02		f8867da04a32f7da462de8c42afcce3de8d540b9
org.infinispan	infinispan-core	15.1.0.Dev03		479ca77a8ab7be12e90c3ace4ae636b6cad8202b
org.infinispan	infinispan-core	15.1.0.Dev04		37b3dd8756071d3911ba26e39dfa8e813d25b07a
org.infinispan	infinispan-core	15.1.0.Dev05		265b9847b838f475b2278b6186397491e6145aac
org.infinispan	infinispan-core	15.1.0.Final		cd572622e3d8e915639096f38e0b1fceadfe4cb1
org.infinispan	infinispan-core	15.1.1.Final		6816c34909c5f1883a18b3493176126f9c809126
org.infinispan	infinispan-core	15.1.2.Final		2e07f56ca8f7428276aa9b7d246559a5e0dc639d
org.infinispan	infinispan-core	15.1.3.Final		627ebc7eb760d682c84d3d8bbfbbd846db3a72be
org.infinispan	infinispan-core	15.1.4.Final		dbb192806a07b8a90aa0e646aa10907ea18e8802
org.infinispan	infinispan-core	15.1.5.Final		f8df4b98304585cd13bbe11336d74936a8f9b89f
org.infinispan	infinispan-core	15.1.6.Final		79f837f19e1513e809753eae818e2fa4cdc00afd
org.infinispan	infinispan-core	15.1.7.Final		6faabf2735a2f419ed112ceb301ab42f3fad0e36
org.infinispan	infinispan-core	15.2.0.Dev01		bb9668ed0ab0d038f1479f995282f604b518ead2
org.infinispan	infinispan-core	15.2.0.Dev02		d9370c83279d11587358eadb906159ce9d7fe8ad
org.infinispan	infinispan-core	15.2.0.Dev03		828773047e8500d725b444e0b2f9e68fc7b34dbd
org.infinispan	infinispan-core	15.2.0.Final		a828c2c7d0a50402e4304057fcd8a15963b100e3
org.infinispan	infinispan-core	15.2.1.Final		49e1c35c7f1d09f3fab4f6663dd2e3e0b3093423
org.infinispan	infinispan-core	5.0.0.FINAL		99a20a8b5783ba38b68141dcec54781bba665030
org.infinispan	infinispan-core	5.0.1.FINAL		ac9c84bb195030fdcd47609da15f1748df3ada8f
org.infinispan	infinispan-core	5.1.0.ALPHA1		c71e1c67f68abccc3638d2eb433b68e4e71cd7a8
org.infinispan	infinispan-core	5.1.0.ALPHA2		9841d3c1d1c2d93222fa30d472ef3d5022106a7b
org.infinispan	infinispan-core	5.1.0.BETA1		4429a71c63dd0404ffe953c0df463f9aa253c20b
org.infinispan	infinispan-core	5.1.0.BETA2		ed74913d6127f2068a5ada205a7a9f625faa8daf
org.infinispan	infinispan-core	5.1.0.BETA3		2357cf43be585bdd3858b8e0f6139f54363971bb
org.infinispan	infinispan-core	5.1.0.BETA4		9cd9788d2d5c50d97c64d95d36a27ffa5d5f08a7
org.infinispan	infinispan-core	5.1.0.BETA5		369502cef974996636f25a6ce3cbe6376633c25f
org.infinispan	infinispan-core	5.1.0.CR1		0c7116d4cb3b39742eecf7377baa07059ba73396
org.infinispan	infinispan-core	5.1.0.CR2		d1954774005209468a5d31cc42cef46aee7181d4
org.infinispan	infinispan-core	5.1.0.CR3		840a528b942e68b7d022fe32ef7a6d6f12d42779
org.infinispan	infinispan-core	5.1.0.CR4		6a600889974a29089574410f88e8a3aa2dd2a97b
org.infinispan	infinispan-core	5.1.0.FINAL		fd382c4704ae58e2228e962e21f3dbad7afba23c
org.infinispan	infinispan-core	5.1.1.CR1		e70c2f4882d33b1ddef76eec866b005e26203593
org.infinispan	infinispan-core	5.1.1.FINAL		8407d2b8ddd5ba1c46fdba42baccd63e0e4a66a5
org.infinispan	infinispan-core	5.1.2.CR1		f7e2843013e61d7adb3fa3591b94e5429a5ba7d3
org.infinispan	infinispan-core	5.1.2.FINAL		bd43cfa68c63a6d8c4dfec309c61b379714c2164
org.infinispan	infinispan-core	5.1.3.CR1		dd3929d7494674ed7dd21165fc607ff0102d3231
org.infinispan	infinispan-core	5.1.3.FINAL		d3b944cea97b9917a3e5b2c473ba44be9a8d73d2
org.infinispan	infinispan-core	5.1.4.CR1		19d75b16a9976fd78fce4e0638361acb37e750e5
org.infinispan	infinispan-core	5.1.4.FINAL		1e7ee634db8cd804eae300a70503a60dceae48d4
org.infinispan	infinispan-core	5.1.5.CR1		a5f849cee2b7f0a62e15bc2f301ece146dad87b4
org.infinispan	infinispan-core	5.1.5.FINAL		7cf9ef77ef823f649681660ffd1a5db511c22af7
org.infinispan	infinispan-core	5.1.6.FINAL		7279d0e392bd0fb8396af158f909be7243606f18
org.infinispan	infinispan-core	5.1.7.Final		76daef51c4d0160a1714430e35345549b7d4346c
org.infinispan	infinispan-core	5.1.8.Final		54ce8baaffec900aa3d4a4f1e4c1922a63a03441
org.infinispan	infinispan-core	5.2.0.ALPHA1		9b4ad51760dba4a1d9777dd9b85ad011187f846b
org.infinispan	infinispan-core	5.2.0.ALPHA2		bdc7141daa3d4c24aa346572b850da30af3f28e6
org.infinispan	infinispan-core	5.2.0.Alpha3		8aaba4e7f5379a36e6c3914183cd0d7e83db994b
org.infinispan	infinispan-core	5.2.0.Alpha4		f6a2d2df0c82f7243252cdce781d1f16a89375bb
org.infinispan	infinispan-core	5.2.0.Beta1		6302e4880dafc38cbef4284161ed1c50d4dfd373
org.infinispan	infinispan-core	5.2.0.Beta2		f7f8c89937b11eaa0eb1bb007355198dd30fbb15
org.infinispan	infinispan-core	5.2.0.Beta3		b4655ff30bee7413598b64b62105736b94d7ec34
org.infinispan	infinispan-core	5.2.0.Beta4		891a5aee9963dbcd87e7541a0f19633a8d822fc1
org.infinispan	infinispan-core	5.2.0.Beta5		9c2592c75dbdd9b2390010dc34c3e60ec2102b98
org.infinispan	infinispan-core	5.2.0.Beta6		00619286bc790210e84605603f42fb14fa17e2df
org.infinispan	infinispan-core	5.2.0.CR1		438ba1fd1d28a16e1305b780d55b297b61f48662
org.infinispan	infinispan-core	5.2.0.CR2		c5e59f0c60398f7e8a573644ff53cb08a4799cf2
org.infinispan	infinispan-core	5.2.0.CR3		0a6f5b6af298ede253db544fe1b9c93d494d1992
org.infinispan	infinispan-core	5.2.0.Final		d54d9d523452cf604a4e73100a8d31ccfd55f3e8
org.infinispan	infinispan-core	5.2.1.Final		e5761d114684ca1a10e374555473813d2c60cc78
org.infinispan	infinispan-core	5.2.10.Final		9ef73c3dd8d04d16a16fc99fdf65cf7261e99692
org.infinispan	infinispan-core	5.2.11.CR1		f178ff46a063cffc7115ab150c23e947bb374774
org.infinispan	infinispan-core	5.2.11.Final		2a0a02d72c8d3a5086671689aa6117ac0e4c6a2e
org.infinispan	infinispan-core	5.2.12.Final		523815a022fe68c1e364c3d44bc0ff011e0765f0
org.infinispan	infinispan-core	5.2.13.Final		49e509de21d36c539aa16a99c6fc8f8567f94b1e
org.infinispan	infinispan-core	5.2.14.Final		3dd2d962e5f8cc8c96b5a20fb1d5f1932df50c74
org.infinispan	infinispan-core	5.2.15.Final		62e34975be6a2c098a2361cc0be61b3e03b49e9a
org.infinispan	infinispan-core	5.2.18.Final		ecfd5547ca7a0d813c15513d91454ddbdae780ce
org.infinispan	infinispan-core	5.2.19.Final		e776a1b8a459f31faab67f44733298d490e968b9
org.infinispan	infinispan-core	5.2.2.Final		d48982dc2f59564ecbd564a57605a14130a9e6a7
org.infinispan	infinispan-core	5.2.20.Final		6bdea15408ea98b886902b705731b4eb5c7a3769
org.infinispan	infinispan-core	5.2.3.Final		2137ec7afd35c8c20a97d0a35101df583075b3ce
org.infinispan	infinispan-core	5.2.4.Final		6d64ba1e7c218f8ce8279b69cacaa433167f4505
org.infinispan	infinispan-core	5.2.5.Final		78bc195679c9479294da7dfee35d119cebea28ca
org.infinispan	infinispan-core	5.2.6.Final		fb5558d5ab23199df2c1b6128a71e383e03ea014
org.infinispan	infinispan-core	5.2.7-wolfc-1		dfaf17dd1fdac8c9f65cb68eb8ce4c2bdd4adbed
org.infinispan	infinispan-core	5.2.7.Final		ac97e232a37b4185af0f939f9931a520d75cbd5f
org.infinispan	infinispan-core	5.2.8.CR1		9989e4d2eba1a086598484575a173c4cfccd8001
org.infinispan	infinispan-core	5.2.8.Final		4b69095545a9fd6dfe9f48e6fb292d74bacfe2a7
org.infinispan	infinispan-core	5.2.9.Final		045a0c18fade9bf2baf2ca8c7501d62b0dace8a2
org.infinispan	infinispan-core	5.3.0.Alpha1		d6b0fa790c2a1e0c733a2c9f4386b772ec8bac9a
org.infinispan	infinispan-core	5.3.0.Beta1		54662b98a22da68278a2b48a10219b72ed4978da
org.infinispan	infinispan-core	5.3.0.Beta2		97ef717ab243f7abea799d32b6c568502ec76394
org.infinispan	infinispan-core	5.3.0.CR1		b40f30e8f2f92429abf61e5e90be2a134067588b
org.infinispan	infinispan-core	5.3.0.CR2		dc85703911f26ec1c0cebb7d04b5477e4aadbb2f
org.infinispan	infinispan-core	5.3.0.Final		bbee169856bc44d0e60d674b2bc634e7d2b5788a
org.infinispan	infinispan-core	6.0.0.Alpha1		621db0acd1820e5841276476e34a16b3ffb017c8
org.infinispan	infinispan-core	6.0.0.Alpha2		12897c4c1be9ba9702d034b2201b43343bbdcecf
org.infinispan	infinispan-core	6.0.0.Alpha3		ad7d2519019c1bcd79df336f40cb95cd0e4203b0
org.infinispan	infinispan-core	6.0.0.Alpha4		dd684dcb886fafb0df7d59c82b9380e117089e5b
org.infinispan	infinispan-core	6.0.0.Beta1		2b9bfc691c88d4efcf6acd1c0096080b87581a3b
org.infinispan	infinispan-core	6.0.0.Beta2		2d64f07179ef9c610e932d83e4e533bc09829ae4
org.infinispan	infinispan-core	6.0.0.CR1		bf905484221a301c61a5480721f3d1677e2165ec
org.infinispan	infinispan-core	6.0.0.Final		00fe72558d79c673781111e015d6ebf4716586de
org.infinispan	infinispan-core	6.0.1.Final		b0f83af9ef7ae6e9134b041fe86769ca722759e3
org.infinispan	infinispan-core	6.0.2.Final		e691215efd14fc3150ff41741262a5de589c1df1
org.infinispan	infinispan-core	7.0.0.Alpha1		da346e87407650aae75b26879db3fc42b4c513a3
org.infinispan	infinispan-core	7.0.0.Alpha2		0c7c76fad4dc5ff3e05c4baf457435ce354e7297
org.infinispan	infinispan-core	7.0.0.Alpha3		4c375b2d19dd5bc7f061c681293037ed8a859fbe
org.infinispan	infinispan-core	7.0.0.Alpha4		c2ae2fc7bb7c0faae151d0bca16320b53261cf06
org.infinispan	infinispan-core	7.0.0.Alpha5		605d8031abfe487b42459ef8f75958a9d6ad9e5b
org.infinispan	infinispan-core	7.0.0.Beta1		28abfa97aa44e3c2c6ad4d52974f60ea6cdc1626
org.infinispan	infinispan-core	7.0.0.Beta2		690086b219253396e6c97dbe646fc0405ef41085
org.infinispan	infinispan-core	7.0.0.CR1		da49efc9d89a51eb860760fbabea99170ce8e137
org.infinispan	infinispan-core	7.0.0.CR2		d395f1347ddac8d9d1a67d851da50f72b99bca39
org.infinispan	infinispan-core	7.0.0.Final		f765ac53a903aab8a679f97177074323878687a4
org.infinispan	infinispan-core	7.0.1.Final		e86c16bb32cfa088735d5548511c0f396f7735a4
org.infinispan	infinispan-core	7.0.2.Final		02cdc6d5f6587f206bd76bceb520f6c549c1bab9
org.infinispan	infinispan-core	7.0.3.Final		d86628b710b1ee9936b9f2d052997765f9a40048
org.infinispan	infinispan-core	7.1.0.Alpha1		65855dfa30ef463c3b0152678bac1243d6e42d30
org.infinispan	infinispan-core	7.1.0.Beta1		dcc8a4daf467469004e0b9641441eb749e5dedae
org.infinispan	infinispan-core	7.1.0.CR1		ac7005266d17de0d789aa31c7d2824d664415345
org.infinispan	infinispan-core	7.1.0.CR2		3de9b8b75819ba5e73f9e56a853029f24a466158
org.infinispan	infinispan-core	7.1.0.Final		e8926fbf8fdf965e24f9a0ff9a4eb7869a4688ac
org.infinispan	infinispan-core	7.1.1.Final		6351e8cb57173fb7ce1b71871f0fbc22214e75b9
org.infinispan	infinispan-core	7.2.0.Alpha1		bee7559efb9d68d001eae9aca0857ebb0560171a
org.infinispan	infinispan-core	7.2.0.Beta1		ae5dba88cd8da12819760a8654d7cfa44b94b1c2
org.infinispan	infinispan-core	7.2.0.Beta2		fdc8706c9218a4c0635c0c6351f0d385a3ce3624
org.infinispan	infinispan-core	7.2.0.CR1		4cdd26a223ba2a2f79f30658d30ca6dd277e5896
org.infinispan	infinispan-core	7.2.0.Final		ce991a19ffb3ab8b383a8bfbf6db49c9e33a9733
org.infinispan	infinispan-core	7.2.1.Final		38a465cbdd0e7a81e0c3cface3b3d486ff750f45
org.infinispan	infinispan-core	7.2.2.Final		9a59f562befeb34e0b23aa5db92340acae700d99
org.infinispan	infinispan-core	7.2.3.Final		44ed0da370b9ff6e7705bb199f53cf85f9d8dcd0
org.infinispan	infinispan-core	7.2.4.Final		6a2bc02db893df191c35890fb71818d45a0a160a
org.infinispan	infinispan-core	7.2.5.Final		94f3bbd654dce3d3b16ffa83dbf651652e43b0b0
org.infinispan	infinispan-core	8.0.0.Alpha1		e93cab0abd07839f17760f7e35657e003d51ad5e
org.infinispan	infinispan-core	8.0.0.Alpha2		cfe9b6f13dffbdacb275b1c05c672363ec33ae9a
org.infinispan	infinispan-core	8.0.0.Beta1		40c7f9dfafb63527823d673709dd29f9936129e3
org.infinispan	infinispan-core	8.0.0.Beta2		dd15a704b5d1c5b3e006a74c0b253757b668babe
org.infinispan	infinispan-core	8.0.0.Beta3		2f99a956dca34baa030ad3046910fcdb6c6db5ed
org.infinispan	infinispan-core	8.0.0.CR1		c70542d18b36b90f5e22e117e7947f230977862c
org.infinispan	infinispan-core	8.0.0.Final		e5bea261df7524faed0141bd4d0bf350b10df617
org.infinispan	infinispan-core	8.0.1.Final		036c832e76bc9491cb82c4aa45979199fc67fe88
org.infinispan	infinispan-core	8.0.2.Final		fc1c54d88ca44ef6d00ae6d090ca91dd084960f9
org.infinispan	infinispan-core	8.1.0.Alpha1		a276e666afd78daa2c9164ccb8643af658636004
org.infinispan	infinispan-core	8.1.0.Alpha2		083dc3f5355d0d164cb15dd5de2fd707349d29ec
org.infinispan	infinispan-core	8.1.0.Beta1		9350907110ca9ae8134c468bd88de162da97bf52
org.infinispan	infinispan-core	8.1.0.CR1		f01a1280a01a25b8ce5a2edb45ecfa9a61271389
org.infinispan	infinispan-core	8.1.0.Final		6acdb392c115bce9e2df87b88f8bbe001e3a89b4
org.infinispan	infinispan-core	8.1.1.Final		1f77920bd4f0a6d276f0e8368ae3053f3495cdc0
org.infinispan	infinispan-core	8.1.2.Final		8a24a093fc907c6d1703a36296173f477d5ffb5c
org.infinispan	infinispan-core	8.1.3.Final		11743f96d55d027a977343a452f19381d1e6504a
org.infinispan	infinispan-core	8.1.4.Final		60d6082436044911db98f385d4a1bd260b795d8c
org.infinispan	infinispan-core	8.1.5.Final		f3c050db704ef9950ad83f2896ba50757a0a800a
org.infinispan	infinispan-core	8.1.6.Final		00a1528a9fca521df975cbeecc92826d3b9cf614
org.infinispan	infinispan-core	8.1.7.Final		f5bb5b0385fc2439a2f88c65a7116155d5bf2f98
org.infinispan	infinispan-core	8.1.8.Final		c94092d5b44714b61c80aa11cca1d74d73a962ba
org.infinispan	infinispan-core	8.1.9.Final		85a7daee77febb57cc5c44e1e37c9f516ac8001a
org.infinispan	infinispan-core	8.2.0.Beta1		5a0273dc49f70f81c8f3d4bf00cf030ae3700365
org.infinispan	infinispan-core	8.2.0.Beta2		fa06d14dbe360f5c04ccddc218abe001a8739339
org.infinispan	infinispan-core	8.2.0.CR1		ba41f50dda3739b1473b0cb1d74205c217a44075
org.infinispan	infinispan-core	8.2.0.Final		30c998acf085bb6ff0e99112314aa315511f7089
org.infinispan	infinispan-core	8.2.1.Final		8ca97a2b07e116cf85133419eced0fa014f021f0
org.infinispan	infinispan-core	8.2.10.Final		9ecd56649c84a465400be2082a2558efcc7d8d06
org.infinispan	infinispan-core	8.2.11.Final		08f6ffd99fb90515b0a74d5f5fff66b64dffda61
org.infinispan	infinispan-core	8.2.12.Final		acbebd6b1cb26ae25e3d6b26782c56402bed7e2b
org.infinispan	infinispan-core	8.2.2.Final		47b3b5163a2a5340f453fe34939ab337f1eb4cae
org.infinispan	infinispan-core	8.2.3.Final		1322f786cc27cec3b8d427c52cece59bc74037dc
org.infinispan	infinispan-core	8.2.4.Final		cf2d0e1558c461981b08ade2233b47eefe3bbe07
org.infinispan	infinispan-core	8.2.5.Final		a2b8a2ab1cac075736a7f6253d476d86b7826941
org.infinispan	infinispan-core	8.2.6.Final		84937a866a56760b9c50bfbca10442fa14be6375
org.infinispan	infinispan-core	8.2.7.Final		96e3787eaa3e27e9c9af6cf0717b459f8a6ddf8f
org.infinispan	infinispan-core	8.2.8.Final		4a8348bb65e992322be30a8cea907b10d061229d
org.infinispan	infinispan-core	9.0.0.Alpha1		026703817ce42b12d2a5e4d2e874374ef9772172
org.infinispan	infinispan-core	9.0.0.Alpha2		a51a31131817dff940c96bace2282faec549fe9a
org.infinispan	infinispan-core	9.0.0.Alpha3		1a684fc9769230a4ccf86db0d83213f71788fc84
org.infinispan	infinispan-core	9.0.0.Alpha4		8a4cf7a339a1d832e91433a1bc188a3a104e251a
org.infinispan	infinispan-core	9.0.0.Beta1		7fadccd64493dc2bb3b750ae2618be55ff879d9f
org.infinispan	infinispan-core	9.0.0.Beta2		32ed0cd6e236a9d27c01768941400d88d8cb669c
org.infinispan	infinispan-core	9.0.0.CR1		f64fd18cdb9716e7458c09c2459c2ec1b2f391e7
org.infinispan	infinispan-core	9.0.0.CR2		1328ede239dfefa163d8ad62257c664fcba94b0d
org.infinispan	infinispan-core	9.0.0.CR3		a20e990783ce4d779aa6f1733f9691df6fb9fe4d
org.infinispan	infinispan-core	9.0.0.CR4		2e56c69be28ec41abfdc45c519408d681eaa7844
org.infinispan	infinispan-core	9.0.0.Final		ddc4b58914074c4d8eec3caa7789e4812040b9e8
org.infinispan	infinispan-core	9.0.1.Final		1dfce87567dc8ced1d1566f6c0551bd27c069c25
org.infinispan	infinispan-core	9.0.2.Final		49c553b695515aa300eaa5fcfb8af42d8223cd74
org.infinispan	infinispan-core	9.0.3.Final		5913c0ce2fbb1df76873d4b89a01654e09dfb859
org.infinispan	infinispan-core	9.1.0.Alpha1		4bc4facd658d5649e9b4e41aefcf01a39fd991d0
org.infinispan	infinispan-core	9.1.0.Beta1		c42ae40bb910bd14a22380ee15a864bcd1d5c61b
org.infinispan	infinispan-core	9.1.0.CR1		c972a1a3c8d188ee30d6c628a7e4ce482cccb4e0
org.infinispan	infinispan-core	9.1.0.Final		655975b80a084b7a024aab18bdbebdc6c96cf88b
org.infinispan	infinispan-core	9.1.1.Final		aa20410b14a6c7aca846e2c832432c289fa66f0f
org.infinispan	infinispan-core	9.1.2.Final		b383b3ecd759a4f28172fe2531e237186d73596a
org.infinispan	infinispan-core	9.1.3.Final		4ac003b2fdd20fa481e8ba3c04e038c5fa1b81c8
org.infinispan	infinispan-core	9.1.4.Final		394e70b81154c068ef4eaf8f8a57a1c352510064
org.infinispan	infinispan-core	9.1.5.Final		f27ebc192eeb406b8d01ee3a2e82ae415766e07e
org.infinispan	infinispan-core	9.1.6.Final		6441ded1aac6ea1b37226e081283f06b19a0b074
org.infinispan	infinispan-core	9.1.7.Final		bae455c0d20052693a84150488fd5b5850bfa946
org.infinispan	infinispan-core	9.2.0.Alpha1		cdfbeeb691aef6704bf1b082d36c5d7d0f4912b6
org.infinispan	infinispan-core	9.2.0.Alpha2		20724ba6cd62a23dd47dbe9094ea5aa82ebb35bf
org.infinispan	infinispan-core	9.2.0.Beta1		d7ef7a08dc9f0eab58a3155634c2f42cd342b219
org.infinispan	infinispan-core	9.2.0.Beta2		b51e97cb526aee8b27f455b12be66c5eba5e56e7
org.infinispan	infinispan-core	9.2.0.CR1		4e9b80bdc8b9cd472781a56b46db869ef634dd6c
org.infinispan	infinispan-core	9.2.0.CR2		66855c09a1eb12b4a17e2dfeeb3495312a690e0c
org.infinispan	infinispan-core	9.2.0.CR3		f56a27105a5ff4c0196385db4e6dfc51ae01a7b7
org.infinispan	infinispan-core	9.2.0.Final		0ccfb576fb01feb7f08165db0bcfcae16901c278
org.infinispan	infinispan-core	9.2.1.Final		15b487d5d058326c3a7d71d42f0e2d170b0baf38
org.infinispan	infinispan-core	9.2.2.Final		7ebd9b8f854a70360e953da8f803dffe8c9715d4
org.infinispan	infinispan-core	9.2.3.Final		85c62778040755e4472a17aaee5d9c5c34bfd0bb
org.infinispan	infinispan-core	9.2.4.Final		59093f1ce3cde410782c114a8f51266f15a110c1
org.infinispan	infinispan-core	9.2.5.Final		2dcd26d558d2dcd7441915b5b2aa4c4e1520c731
org.infinispan	infinispan-core	9.3.0.Alpha1		099886c28428cedd3200e2afcd53820752ee18cb
org.infinispan	infinispan-core	9.3.0.Beta1		2dc07f4573bffe3c229b2e50193103dff1a9f103
org.infinispan	infinispan-core	9.3.0.CR1		b664035232552328f2a4dfb5d8e2ba7467efee39
org.infinispan	infinispan-core	9.3.0.Final		b6e531b12f3ffd12cb4f9a1af2d8676604319d1b
org.infinispan	infinispan-core	9.3.1.Final		5213bff06fff4ce08340c8b963f472a73fbd0a32
org.infinispan	infinispan-core	9.3.2.Final		d5c390bda2425489bc83846d8ee85e6869c652fe
org.infinispan	infinispan-core	9.3.3.Final		3a2a2641abdbe32a3f4d579d5558d2f336738a14
org.infinispan	infinispan-core	9.3.4.Final		b851e012e9bea0e18d085967b4afcf701994b53c
org.infinispan	infinispan-core	9.3.5.Final		85bdd9f4fefa296158f20351a5c8335846ea4936
org.infinispan	infinispan-core	9.3.6.Final		2876862e1628e1d9da5d31ba01eefa1e86a09995
org.infinispan	infinispan-core	9.3.8.Final		124d38c43e469b096713e30cb85719fca00e1832
org.infinispan	infinispan-core	9.3.9.Final		d4d64f0228453519b094a13012e964a1d83c08db
org.infinispan	infinispan-core	9.4.0.Alpha1		da7ba48560704a8eb4ddc560d2c8137117773732
org.infinispan	infinispan-core	9.4.0.Beta1		72ccd564ea009f7585177f3072964851af0581d2
org.infinispan	infinispan-core	9.4.0.CR1		61cbcf41dd16582cb41747251dcaaa1e7379622c
org.infinispan	infinispan-core	9.4.0.CR2		fe00d0a35e014913f7d45ecfdf8010420999c825
org.infinispan	infinispan-core	9.4.0.CR3		cfed3091ecfb33c93b5f2e88fbe1ba2ee98d9d7e
org.infinispan	infinispan-core	9.4.0.Final		eaa73be1a44f2960f100db4756ed1820533ba726
org.infinispan	infinispan-core	9.4.1.Final		baab82488e789661b1a67e743dc93bc352d281f3
org.infinispan	infinispan-core	9.4.10.Final		dc7bd7e627dba8b1325b3ba7736f8d7cd4611a73
org.infinispan	infinispan-core	9.4.11.Final		a82b81a8ff98ad0a98974de7d801e8ff6e5172f9
org.infinispan	infinispan-core	9.4.12.Final		576f66e1b3f17ec4fae6db8dd723c1dc27cd75ef
org.infinispan	infinispan-core	9.4.13.Final		0ec1f3740d22b12097566219f33933ded6535389
org.infinispan	infinispan-core	9.4.14.Final		617661b0d778926ed2b03cf51bfe30a6b6054ef3
org.infinispan	infinispan-core	9.4.15.Final		7d80ff589b35232ef01a0e60451da4213efc964e
org.infinispan	infinispan-core	9.4.16.Final		1f36b01e4b7ace613e0235005fc5582554fe493b
