au.net.causal.shoelaces	shoelaces-jersey-client-integration-tests-container	2.0		e20ece2b79b69691463608cad682da248d5034c8
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.51.2		f50a6e641e9883cf257da6edffdafce0339d9714
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.53.1		5b986232b336e07b20dffc0cff4571c254d4f0cd
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.53.2		3f7c87b91f49736101f7174d9107a59ab3e4604d
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.53.3		cfa4ca6b90efa071728291679ead73755ee2ddbe
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.57.1		76ef52404190b52f4d3aa228771f40b77852ea72
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.58.1		03815751d0c45569aa81b6a29a568015a88ad035
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.60.1		fa6312f0ad15ce4cb96e39b4b823ba294696c0ec
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.61.1		da878c142deb2824fdf4dbbb3416905a1e831a0d
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.63.1		0150f10565be1b2550c3d5e040bf8bcd707cd5bb
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.65.2		813ec17c126538b8b54ed692381767ed8e9b942e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.65.3		34bc84e838f3dadaacb8b1d6ed960978e26134dd
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.66.2		43bbc6e335bafabdc51b7c013003862b946964a8
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.66.3		72b584d1f3b5c44d7bf577c06a0a5d0639ca0e12
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.67.1		4c03f2f764e7143b1e3fd94fc164ca4c45faca56
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.68.2		2b14d550df4e276ac70ccb469058829699b4c54e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.68.3		ab0bc3b79b783943c4da26de741b8e3c1c6d75ed
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.69.1		fcba971f01299c9baec2c1fae666215a769ba1d6
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.69.2		d56a684533df1f915ca94639ca4bb97edd0deb2c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.69.3		9d8f61bc078fcd16eef296080b4907c509c776bb
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.70.1		bd6ff49d77907f099e11b708ef92c413a7fa5c91
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.71.1		bcd974a83a215dbff60f1cce62c2281993f27c46
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.71.2		594fbd70a73632dce54e8a275896a6fa977fcf19
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.71.3		e0f4b475c5d4738e6f4af29d4bfb03e95b8af98b
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.73.1		f23567b7bb2bd81899af8ad9d039baba6abf9e54
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.73.2		d780f6ca521ad32ff23531264d646c973199848b
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.73.3		ff8c26e26260df8bb8b8ad1ea60e54ce3d5d44fc
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.73.4		2613d2f9e2f88f7f69a4772d5523443cd0d6241f
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.74.1		6fa151344bd7002039d2f5993c2f0b4daca4802f
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.74.2		4c92ec4961bfcfbd1ae4383676c0de8dde57249d
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.77.1		efaed8c9d00d32cee2dd315313dc2b66fdbe5c54
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.77.2		cd72b7524dac90f25a1baaf7b3e2678b11591b89
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.79.1		8654a06055d6a03f82a735db3b112ff075c558e4
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.80.1		9fab6712ff2df83414ba983bc81c533215f63ebd
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.80.2		b6f78557d848a4e45661aad88c39712636f9e5a1
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.81.1		4b1dfec8715494e54661cb2cf6ab4d1bacab6d44
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.81.2		fb0fdb75c7a14e1d749e4db90545f38375ab29db
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.82.1		12359ae7781761e50e4a313720461f8cdb34e1bb
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.82.2		b367d119f827fb36dc911b9f0d5b3258110c1966
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.15.82.3		94ee7f10583d68a142f8ab50342986991d0c4b23
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.0.1		b4cb650b373dfb1a729cd284e5118fbd5c6cb2e6
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.0.2		84baad5b8791a37b2b7968f637cbbafa92dfccda
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.1.1		805d827c1eec62ef327fed778e102dae160d0b17
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.1.2		fbbb5d0b9ad991ee7c2a7d1f9a452e02b4bbd318
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.100.1		98cc500f28ff49244fecd4bfcc2bec8d1b4025c0
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.101.1		86a8133be3826453c4102b0df47c893a72d1bc86
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.102.1		75d519194f6599dc12790bbab07873072d3a6107
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.102.2		cecef4a4d7a95c6fb06209a31aed45104eb6c481
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.104.1		3fd167456b28fd026c063268479d65af42a4522e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.13.1		276993eb8e6b44828bbc2a48b5310d14a053859c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.13.2		c028a6b1b6b1b278c670af68023ab443858f51cf
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.14.1		04cd20017391c1a3ed36b0ab361a85176f0ba347
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.14.2		d5432a502c7e7ef0ed8f26152b2a17cfeeaa5abd
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.16.1		98b86f018f124110b094893465cb52f7644cc24e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.17.1		d928253d9aba856a95238d715f02a04d2dd16bda
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.17.2		586a18a5ac5532353ca54ed9891ed81def7c8205
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.18.1		9bf83a490f240ee056c5730a2229fb6b59a8bc4b
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.18.2		322cb2e8bcd9b23c0f386bd38d5c0986d3092f2d
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.18.3		1ac1c23f9bb10ce8228d3e9bf4b023f105ec6fa7
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.20.2		caab949df1c579ea61d1f22048eaaad5131895a3
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.20.3		a759656e649ab700dd79aba42ed6b43a638b15cd
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.20.4		098a50650531a76c41ad7c8b7654f735bdc9cd5c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.20.5		14a6bff0c6b678b9f0e9d2c04dd1623ed5316c0d
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.20.6		b19f66046572d77651191b070bc96c82b691d9f9
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.20.7		c0928289223c98e407b7f8f07f1d529e5cc42db1
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.3.1		95676088a3459b6740e1c28fdf6f1510b4f2cac9
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.3.2		469fc2b969de5a49edc491b29e12ef9dfb73782a
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.34.1		b8ebb1b76842af08c05002efb77496389663f02b
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.34.2		15c40ea33f3fe88a77fab09117697067eddbc3e6
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.35.1		efbcc330acdac011c98b8d24150dd7849c8ae381
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.36.1		31743f214279b25d73cc3769e2788f96a0283fd2
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.36.2		886952548ea295ba0f69ae82dc5b14396519bfc7
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.37.1		cc3711d0352933889ec9425ecee6c658b92b0db0
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.37.2		f83d29847324b01bd0acafbc705eb1c38a8746a9
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.38.1		be60f905b3ba31d63273d2508047bbeb88b2e1a7
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.39.1		c8e50f2feb8e86d77804ecb9744a32d6cc5594ae
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.39.2		45828a240a7d52675965048ee6db178da2286266
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.4.1		8a2b6c508e645f7bdc044877f5d45cc55b8f1b4c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.4.2		a4d20c83b6cf64dd3e2ee86b75668bacf00ecb95
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.40.1		80f57ce4b58c940bb699e0b944eaaafb3c11276e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.42.1		84f96881e807c47a29da9a72b87d01dc1de63322
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.43.1		3b4496f45583aa32cae0695b8895192517a922cf
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.43.2		93caf616b4b474946e4b457de3742a1be3cd0cbd
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.44.1		a79fa0eaba75fd8766bfe20a7360425ff4318800
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.44.3		22c3810679bebdf2c657835a0e7a3bf40fe2f3bc
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.45.1		7936a064fd90a124e7dd093588ef634090ff7d6c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.46.1		c4a5eeee61f7fc1de3eaa23099ef4b1828f4ee9c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.46.2		4fe4ae6885dadb85618c8109c893bfc9abcd5378
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.47.1		53f44e60b3dc0d6b61c24dad39381e7b34c1db72
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.47.2		63549e6e89adae9597c133fe2a71643404e5aee8
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.48.1		70c60f2c7ffb2c7c736fe15192bbc11e231dc105
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.5.1		ce3507dc7d1e8205cc76abc5c2052b76b1dba801
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.5.2		0bbe868801d2907d873d14e07c90b219610557f6
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.50.1		181e3eb8eeebfd5a6af9a7c51ef396a7ccde2290
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.51.1		547518196c1aacf3d0a2fd52645e82fd5744fd8c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.52.1		b42c07c6b8827abe600b8e9e531f473ba86675cc
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.54.1		30192ae2afeb22dfda7af0e0d8a038b0ea458c2b
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.57.1		74f22e65b72ee95f864f2ad71d8eb450e01d2450
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.57.2		42b1c089da89601f99a9b806b5fc12f6da14514a
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.59.1		e7f5e9bdf8c0b3bf1ed6dfb36edef59dacc3dfe8
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.6.1		20d0ef51302b7398c6908331a5763c5d7179f306
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.60.1		ed5f73ca29658aeec2475101741f220c9be3c0ce
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.60.2		19fb3b5d7e117e5dc52a1d68098350c84e43ae64
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.61.1		2f355ca4333c78e544953a5d5e5c20e8256455bd
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.61.2		660c3deb63463215e31dedfd0a187bc5f22fc642
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.62.1		435cc5598dd9232dcee0e2e9d389f4cab4bd2cf9
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.62.2		ee950056a6ab39044174d33666a57988661681b4
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.62.3		666d9fdbc791d5054c92cdb1a8e1d79550ae5015
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.66.1		3a7a2a9e16e13fd5bf18c3a5d7e2904e54b41064
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.68.1		da15e5eef93c5488079dda092a924231819c8e89
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.69.1		05f3a1387240cb9bd148db26d9b9b75fb971a410
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.69.3		bae7d4302b09bb2f6abb1982b3aaeac156c4b1dc
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.7.1		a288042359a22e432256de4559ba7d9d02619f01
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.70.1		7c3dfca86d9ea85f6661345a4833697cb08e740f
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.70.2		7255517e57eca3e40d012c7d7ec7b0ab2f69be9f
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.70.3		88c3e3b9ed0e53192495ca92ce21514434b40919
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.72.1		53db11d4539a446f5a0df462672a0feaac9e4b18
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.73.1		7dd4210f09f16203629f41d70c6dae8708ad020e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.74.1		489b313124e44ca28abcbac13820107fb577ba78
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.74.2		4e7d725e4c46c6141e2b1050a1330e0dd9f53f5c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.74.3		abc5b78877c7b20e7c235ae38d052b6badd98d11
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.74.4		3e119d3bf06cf331f49b27f23654e4da065d954a
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.74.5		4ecbf0bde0397cd9490dba959e8d1bbc97b0b0f0
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.74.6		3cc59764c26e4937d105ac9b57309a792c891d07
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.76.1		3907e08733fbb8b8da7ebff5fd0dcce27bc5ec7d
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.77.1		c1d7f8e1f5577c9457c2a03a886929621ac106be
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.78.1		caf0bd886d549c18995157ce50da39af9aef259b
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.78.3		1907baeb6649ffb2e9aa0c0d3e9ca87f995afe3b
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.78.4		d8eaaf89f61a25a7d19cdd0d483dc3d790cc5b7f
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.78.5		9baefe2301bf2ca22c0b4062c14396739b7cafd6
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.78.6		d01b7c75332a5376b4b8832ec577d44b9dc04edc
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.79.1		155c02d61dca1830bf9b187741fc2a05dce3f3b8
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.79.2		3daf1d61577471274c05abb2a735d3829a6066b4
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.79.3		b77e5c11cf369a5bec03069a93c70df3c29fe00e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.8.1		edd5821f344d5abd334c99c101627993ee866502
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.8.2		8e047a08e99efd08bbebc546322dbb52b5c83bb1
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.87.1		d7e94fcbe2aecac2a2c354364b292b18a98b5853
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.88.1		0abf200f9de1e47f68b2a55709b50bbef9f2e4d0
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.89.1		a05a2b8aebc86f397357a00326d52670e50057bc
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.90.1		e541d78534e971e3ffaf93f60c074d2f1b87c679
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.91.1		4ee0bba93fe061168f2fb664d2e6036116b9f1ad
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.92.1		0c9836f23f74210393ec73fb510ec022fa0b1adb
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.92.2		c6ef090e2322bc946196ddcbca3f0c3ffef0ce05
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.94.1		9c2bfa44567be30e70bd974f1b2334d8236604ef
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.95.1		391d34a6fe9d277aa80b367064fac6158ad9901e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.95.2		a330801f80cb6e73c5c331dcef616ef31aee7955
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.96.1		90d98a776d467d889ebb8fe38b9affd388728edb
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.97.1		1cc826174973e777f3efa3cbe674fc53d9f53c4e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.97.2		c84224c27bf2c9f31dd3d64e5b6b084c703585b2
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.97.3		cd2d029f0d68d4e52bd1841d1b0d5ff8f1ec15f4
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.16.99.1		4f18ed8caa4d1f03883b936c5fc63b3ce764d457
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.1.1		e61e7e9461b07eb842c637d5ea04e906dde5d03f
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.100.1		c914bc9e4eae7ae9981aa63deddb9e373d4f7c0e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.100.3		f058ed821fca849dc55164208c8facad5b874ecc
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.101.1		44bbb34d25c0218298bee276f56a55fd1269bd86
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.102.4		b2126ddb670fd7c4585b20e26f2a2c21b3e6d5f0
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.102.5		6a124c47ac947a3c631619e752c114b597a905db
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.102.6		e6fea47bd5b3f4ca252164c8133466e69287a0d5
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.103.1		36c68fca8339de0c010d99ea4790ff546b38ee85
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.104.1		452d21f04b92ae1b4a519634b6d6ace97a3bdf4a
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.104.2		14c1cf72081ee16c5bf6050d53adc24e1d728e04
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.104.3		556d910fad4e3e5c548f4837258c7b6ecccbc5ae
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.104.4		5e66883b2d1db77c80eaee57a6149b12581393eb
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.104.5		4c99b5ccbc64d50e2cf923496a525561ef49d818
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.104.7		fadd0c9d83d431b3b9cd232fac107cbb0e2bf715
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.11.1		b969a19f5d934e675821aa97ffc5cc5be7dc302a
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.12.1		116bc530c085a061c8b48f50cc2cf8b1a771abc4
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.12.2		9e4742b2d6a23bd50ad38ad6f7de24ea0d137fa2
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.12.3		b4e8394a7f66e536ce552cb76f5d8ff813d45a31
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.19.1		4dff82738a7d193eb9327b19deb19f0680e466a2
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.2.1		3b11445195b690093a98b491ce822e66c97cb118
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.20.1		7a5b4ca36bc39e952bb29bd61610919c3d0bd2cb
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.21.1		385e8eaa90d63d80b71bae9ca79ab9276b6422d5
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.21.2		fa447af015d78d7f2b10fb26827c86992fb37e39
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.22.1		9bdf8233b455c560673c23094a4a4e1872bde731
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.23.1		3e5ef28248c0c1278b95883a491a19140499cb8c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.24.1		b1182a5bda9d0a81e5c872927322fe5fc2fd9974
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.24.2		f166efa288cc3e788e1da0b0c4b4915b1ff70200
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.25.1		e700cad624aea9910be5f029fc88735887243c10
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.26.1		5acb1f2ff234e30de50885395d1dea15af2636d2
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.26.2		41f4a8d53e957f2918d5b1b54866ab844a70617b
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.27.1		22f7f97849441b8f688b4da0e0d3f414dd4f0fbd
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.27.2		af510b4109d360cc428b04661d3e74f5f91ec333
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.29.1		5881f7b565c856803cc3d3cac382ef4d69924285
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.30.1		cdfed0ff7c26f92006bf5588c2d889a2c1e880c7
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.31.1		b95ed09a238c5c8fe057f9a83b4bd45147540c30
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.31.2		7ad13d0846698ab8021a2fe5366f5fce7a385c67
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.33.1		8bb059c3284fe09c0c8d138797e7eb8ea3710016
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.34.1		a1bbf45778b273999b3ca60a7b4fa969614386f3
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.35.1		f2d6412767acaa1f59902a961e66f1292c6df05e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.36.1		d3eee40218f3ee40b6d036ef6364c20519a50c7c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.37.1		31958362cdda801af107215fe35dafa6e0426593
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.38.1		56d27a2f4e7e3d8ca66948fac42ce17e2fe91ac6
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.39.1		efab43551458cb77601ae57bab7880c3f6a60514
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.40.1		3a054deddb5d3f7aea7f3119de26d70d0f134286
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.41.1		7e64703ea8632b8e422f24370ae8fb40dc740264
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.41.2		ed7379c741d79bb59e0012f44e4ffcdfbf2d7555
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.42.1		51b5c1bb32fcba48195b1aac1543f6a46e86a6dd
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.42.2		71f9908a071180666e8cdb17dd2e9c188bb66084
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.42.3		68862d9051fc96033c54e9f10151dca698cd64e3
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.42.4		09a8c8eedcc0d5b953a03ecd71e40cf4962d87fa
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.42.5		4a6a5bbe94ce55db58162c2b998ca6101726a7bb
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.42.6		59e1e8c177f95625f2163ba79d958676c0ad1f1c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.42.7		95298c7586d15be59db7118e445c0956a06bea5c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.42.8		e582630d49c78afef6dd3dee51272fd7eb16501c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.42.9		d19b8c3ce338df30e2e97a6bf476fce54f659f9e
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.5.1		b3c08d330dcd0c02574bf2057c0babd0bdf7d6d6
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.56.1		3412358eac9ae112a2848a9cbbce8bb8400f0087
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.57.1		cd1af024c2556a1a6108c08b828e2e0f43093630
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.57.2		ac2b55254adbfafb26f00e08c724f87f883b7e88
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.58.1		eb5141dd2a6f7682a0c2b53d34d82eeb0a13b435
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.59.1		8201b0d0c6a85a30098701756ec3ab26a7bfdc0c
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.61.1		42838b18a11993f3d5adfe04ad137a8c35cbaa21
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.61.2		53bc2b48296dd87cac7b54331e126024d4855032
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.62.1		b0add70937d7dd73bb6186b11af50cbd7a716ae4
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.63.1		ae591c71bca82215f7d5b836866d40388ad0d718
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.63.2		b79ed23fcd71ae1dabb0f76838ed0c3cbb000369
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.64.1		cc6817b9794672dddb30b5a6f0761dee192d2dae
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.65.1		4e01e6e9ff6ba0c933db02f90eae391f3a0a104a
io.github.vigoo	zio-aws-marketplacecatalog_2.12	3.17.68.1		cc7fea568db58e9cbbea1d327e2c1221a3ac95e3
