ch.unibas.cs.gravis	scalismo-hdf5-json_3	0.1-RC1		af8c87c15c27135a247bfad49b7bea35baadcb6f
com.idea-aedi	mybatis-data-security	1.2.0		2540a5d21ad424d25595e27c758facf0f8ee04fb
com.idea-aedi	mybatis-data-security	1.3.0		4224be75d6d7292594abc090252aa657ec7fa654
com.idea-aedi	mybatis-data-security	1.4.0		16425f5c60ed334f45d10032a58ce2f72e3f67c1
com.idea-aedi	mybatis-data-security	1.4.0-mp3.5.1		39e2c5a7324f45fab65d950c2be71589973eabdb
com.idea-aedi	mybatis-data-security	1.4.1-mp3.5.1		eaa026d7dfecd29e30a0362e1d71bec2e35b30b6
com.idea-aedi	mybatis-data-security	1.4.2-mp3.5.1		5d864cb7b9aad572bddc67f9c0eeaa61c340ef44
com.idea-aedi	mybatis-data-security	1.4.3		76d72f8ff1b4be272cfe9fd810732421902a82da
com.idea-aedi	mybatis-data-security	1.4.3-mp3.5.1		14f801d4629886ff3596550fd95c2db5b0d861d4
com.inkapplications.spondee	units-linuxmipsel32	0.8.0		N/A
com.inkapplications.spondee	units-linuxmipsel32	0.8.1		N/A
com.inkapplications.spondee	units-linuxmipsel32	1.0.0		N/A
com.inkapplications.spondee	units-linuxmipsel32	1.1.0		N/A
com.inkapplications.spondee	units-linuxmipsel32	1.1.1		N/A
com.inkapplications.spondee	units-linuxmipsel32	1.2.0		N/A
com.inkapplications.spondee	units-linuxmipsel32	1.3.0		N/A
com.liferay.portal	util-slf4j	6.1.2		18ba3469607d625a0e5554a3ae42ca17cb6d0397
com.liferay.portal	util-slf4j	6.2.0-B1		6385a8a16ce025f7c7ae8f123df129a0973eb9f8
com.liferay.portal	util-slf4j	6.2.0-B2		31ce3c1e438073e99d5d3f7e17f1a685d50b17a1
com.liferay.portal	util-slf4j	6.2.0-B3		dd2c8d15afd376280ab85265ece4ab2846081a0b
com.liferay.portal	util-slf4j	6.2.0-RC1		6a1be444da9bc2964aaa73d5c4df8efef6f86b8c
com.liferay.portal	util-slf4j	6.2.0-RC2		ba939a7ffeb7b125fb07ce612b519dea44f3a4e9
com.liferay.portal	util-slf4j	6.2.0-RC3		3d10292abc38034a845e254f21d67ad2b2589ce9
com.liferay.portal	util-slf4j	6.2.0-RC4		141c67400bd8595aba0763f601f79f0dfdc2b247
com.liferay.portal	util-slf4j	6.2.0-RC5		00fcdf6f703e545d85fa9e959d5431884d638359
com.liferay.portal	util-slf4j	6.2.0-ga1		3f59b75e885fc71f056d20b393de22fb4c161d0b
com.liferay.portal	util-slf4j	6.2.1		6e19dfb96b3f02bcb92650f8464a69e34ae22e4f
com.liferay.portal	util-slf4j	6.2.2		908de942ae5c75ac433dc6a30859acfe17a4e341
com.liferay.portal	util-slf4j	6.2.3		6cdb070a0fbc61931d79d22917b50a03deb02173
com.liferay.portal	util-slf4j	6.2.4		7109edc18359ee1c2e88afd84e9e080f02f37eae
com.liferay.portal	util-slf4j	6.2.5		8830da5236c5b8b0a6e6bc3260a3201a63cabc39
com.liferay.portal	util-slf4j	7.0.0-nightly		a7ccbd12cfbbe8538327ce393f9f1683e3940f6d
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.0.0		b172f1687c9040a39957c923c26d403ecdf8e9ad
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.0.0-M1		a454e86799074c1bba146710f841152c01e6f914
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.0.0-M2		47a456d50276ecf393f1d0354dfb70a83577b252
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.0.0-RC1		51582bb5f12d16f6793edbbbd5ac272599b23ddd
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.1.0		4f1b5e19d0050db4043021f5810e038b0c6aa05d
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.1.0-RC1		390681644df022ef1e08b3d0d27d3a6ffe400b5f
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.2.0		aaf4b012022fa9fb9e6e124007aa631147643c12
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.2.0-RC1		60725179220f13dedbc2236e0143e0af123714bf
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.2.0-RC2		2d1988372b770b09c6968d8ee9bfa6cceb1e4f3c
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.2.1		0ae930f974febe332edb58207c8a7c6a91940c7d
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.2.2		957f8cdb5d0c2674c3353dd43c332928a056cba9
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.2.3		0b81f6810f2bf6b000885f6cedc64d0a344f3bc3
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.0		38fe63987edffc8ed8a34e91502b92b552f59e74
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.0-M1		4c0cc3dc94a9de9bd36100621c85963a50aa5cea
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.0-RC1		fd8f0b4e8dfd948d6a23acf76dfeaef775574ff4
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.0-RC2		b86ce345516f3482065e326aecc61658ba383654
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.1		f8a5a3b4b54095de7003c56c9486afe122735468
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.10		b334c2d090fa78dc7b7d2aae4e4d81f72a8ea3ed
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.10-M1		170b11f37957b4bc729f4f361cbde4aabda7b041
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.11		b8c4147035eb9cf188ed70b559fdee3d38280a39
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.2		c61369932308d3882fe871db2b2d418cbd4caf8b
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.3		8b70104f1ff9c993ffcb39f3012bd7fee649220f
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.4		5e037c9c8f76e08dad7c308b9d589425f943a4a5
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.5		8d70c8c5a2f3f09bd7b9febcd853854947601774
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.6		ce2b1b73f15f7d32163d699958ecf8878c2ade23
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.7		74dadcb500af3b68c216f365a4e01bbf75e18abb
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.7-RC1		a02f7e32dace48cee8a614567933caae8b0f753c
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.8		76a9ca2a3aa9bf511c9b1feb64679df5bd422b92
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.8-M1		ff4c080f04a4b9fbea31aef7381a59d54ffc62eb
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.3.9		81bf1ffc785853b7b1fb6c655f3f03e8b1e4ce17
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.0		1d79c7df5a926182e24a60b57afae2197cae55db
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.0-M1		6d0ede4d33c446e9429d07828f3cb148e0e47680
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.0-M2		1a8d7c2794c7c0c9b200c1a7011b12eda68a0ab1
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.0-M3		e2aa96d760933ce0c5c64b601bc43501fcc032d4
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.0-RC1		20b9f8f6c702e3eb9ed488f8f93e66ce2669dc8a
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.1		86bbcf0d6e2783332a71a1d69b206290f86ff7cd
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.10		faa0be8f589aaaaccbe5dc063eec8bc436b9e3cf
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.11		13291633a54d8c4d350b8ec11d9f5df8d668efe3
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.12		7c1cd11d0b6a16449de09a1f053f497f64adab83
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.13		3331e13df8fe8418233d63dd14f08b54a34fe09f
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.13-a5bd71c7		f7590bb13c7509c987ca3344733b1b361e5083dc
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.14		4c67b2ef4a3ab294ea84b52f02ab83c70b6b6471
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.15		a653549a79a7166e81bf0087896a3dd9a0f5c61f
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.2		35e38a9654fc7e4b3a7572baaf9d244716fe5456
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.3		aa6db0d8e6b3bab272b1e493d4d6990c033f42a0
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.4		a079e4a4a324ae8ba761d196b09f2578ce421bf6
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.5		cb0498b89dd464db34d962d2aaefe801800b63a2
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.5-M1		2bbc5e21e5ebf691d6755c16ff8d46f6c52890a9
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.6		bf841e804943012f31daa38de68761038de3e673
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.7		e585f006a90dd4dde92d52d086f5396a78e049e2
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.8		74429e1cfff61a1f1fad9c64a9287e7d993b34d9
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.4.9		de68293a8383b5a9c1eaef00a5c3743b974320c4
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.5.0		3974f31c1562febf89be07385dc16fadcfba30d0
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.5.0-M1		e4178c7f00335d4be83e75a2b5040e1a7d31aa98
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.5.0-M2		87a9aeba680d5fbb74d4d81ace2c3d972f748ced
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.5.0-M3		2032e8eee87c29a82c7105d2679a945ee25deee9
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.5.0-M4		d1a75d2de60ed004375faca4710dad3b760d9cbb
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.5.0-RC1		e14b989d154b1825bf3f5555d338071c43d2826f
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.5.0-RC1-26-g7d68234		749b874840ae31dcb2988d3ed764ca82c3323319
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.5.0-RC2		9b718e7220c568657e06247d40423766bacf5398
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.5.1		06b081e75e25aef07b233675b5a47db043b4e6f5
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.5.3		6cd8df40ef2c90381015e20fbfa7edca4a4c04fa
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.5.4		f02dcf0f7b5c79ae28336bb860ac49968e570ca6
com.lightbend.lagom	lagom-javadsl-jackson_2.11	1.5.5		81fa10e5fe071f4d12430c8f8b56be1d01f1fcad
com.namics.oss.spring.support.batch	spring-batch-support-samples-starter	1.0.2		d5185a336af004ddfc9c606018b2d59a32ccf977
com.namics.oss.spring.support.batch	spring-batch-support-samples-starter	1.1.0		78b6e9185eccef82bded3c3b761b4083c683f59d
com.namics.oss.spring.support.batch	spring-batch-support-samples-starter	1.1.1		3fad11d1ae11b04c00598aa44d5912b2cb4301a8
com.orange.ouds.android	ouds-theme-white-label	0.1.0		N/A
com.osinka.slugify	slugify_2.11	1.2.1		c99d8414a443f034eb88219cccf61bd2f52ccd7c
com.slamdata	pathy-scalacheck_2.12	0.2.10		e037660e3137b01ddaa04c0f8484cbc0de4b5f60
com.slamdata	pathy-scalacheck_2.12	0.2.11		c4ba66fe6361774d552059267ed209a7dbbb409d
com.slamdata	pathy-scalacheck_2.12	0.2.12		2e7cfa136136c2eceb4a8163e35c3a1ad3f997cb
com.slamdata	pathy-scalacheck_2.12	0.2.13		9f07ac8c09946439a6eef8acedde523873afc1c5
com.slamdata	pathy-scalacheck_2.12	0.2.4		c23b4d94472343c66a7de074ccd3360fc182f458
com.slamdata	pathy-scalacheck_2.12	0.2.5		c2a532889f851a690b474fdca06f36beca500ffa
com.slamdata	pathy-scalacheck_2.12	0.2.6		9f3cd542abc8653a99227f0345d5db3bca0c60b3
com.slamdata	pathy-scalacheck_2.12	0.2.6.7		32f587c81bb57c5acc6d932c3a8aabf05fd41125
com.slamdata	pathy-scalacheck_2.12	0.2.7		5e44c3a5db7ef269e85b360f61ac0ccd5f64b10a
com.slamdata	pathy-scalacheck_2.12	0.2.8		385a8617c795134edf19bb62ad05b880d4a3b6e9
com.slamdata	pathy-scalacheck_2.12	0.2.9		be4688e1984ab5c607e20e8560736a43c48d9b9f
com.soywiz.korlibs.klock	klock-linuxarm64	2.2.1		5c94d6fadb32557b9ded34df49da9cd54cc57acb
com.soywiz.korlibs.klock	klock-linuxarm64	2.2.2		79827fd90dd24a5d986749f7f7e51483ac5c562c
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.0		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.0-alpha-6		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.0-beta		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.0-beta2		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.0-beta3		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.0-rc		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.0-rc2		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.0-rc3		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.0-rc4		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.0-rc5		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.0-rc6		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.1		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.10		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.2		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.3		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.4-dev-1.9.20-2914		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.5		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.6		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.7		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.8		N/A
com.soywiz.korlibs.klock	klock-linuxarm64	4.0.9		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.0.7		ba0f398f0c7f3471373f6c8151395ac88094192e
com.soywiz.korlibs.luak	luak-mingwx64	2.1.1		d8337e62ad31fb5e6d5d01e8e13ee66e463c0a29
com.soywiz.korlibs.luak	luak-mingwx64	2.2.0		f34527a234d250b1a31bf469c648a8ec1425fcf0
com.soywiz.korlibs.luak	luak-mingwx64	2.3.0		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.3.0	metadata	b71b3f09c20cc9ce0ad692e4c4618e8c178f27b3
com.soywiz.korlibs.luak	luak-mingwx64	2.3.0-M1		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.3.0-M1	metadata	d8f07a040547be4e750a680e0ca5eb3ebfb0eb44
com.soywiz.korlibs.luak	luak-mingwx64	2.3.0-M2		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.3.0-M2	metadata	88ad9fbc6cff1c12ecb2e828cf8f0dad1a0acddd
com.soywiz.korlibs.luak	luak-mingwx64	2.3.0-M3		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.3.0-M3	metadata	21cce9890266caad7169c0d0f5a1713be930fc03
com.soywiz.korlibs.luak	luak-mingwx64	2.3.0-M4		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.3.0-M4	metadata	e1a4e7a0110fbe2c7ef55f11096a26cd7e1da5d3
com.soywiz.korlibs.luak	luak-mingwx64	2.3.0-M5		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.3.0-M5	metadata	c053f315084b109c8a76bdd20081ce8cf5f4b51b
com.soywiz.korlibs.luak	luak-mingwx64	2.3.1		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.3.1	metadata	7ef34486fa1af28a1173d15145992513d9328524
com.soywiz.korlibs.luak	luak-mingwx64	2.3.2		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.3.2	metadata	612bb2fc9261e4b4279af76707a8e2bae1dafe77
com.soywiz.korlibs.luak	luak-mingwx64	2.3.3		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.3.3	metadata	51e25320d6ef78ccc9c9f5123682a320e792c292
com.soywiz.korlibs.luak	luak-mingwx64	2.3.4		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.3.4	metadata	1d090418387edc08661aed729589888060e39a18
com.soywiz.korlibs.luak	luak-mingwx64	2.4.0		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.4.0	metadata	a700635e5f80ad2044437ddfa348812d405bb364
com.soywiz.korlibs.luak	luak-mingwx64	2.4.1		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.4.1	metadata	0f145ca774d9b199c3fd8a65e983a13f3e82fb6e
com.soywiz.korlibs.luak	luak-mingwx64	2.4.10		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.4.11		b617d7569873d73192c1b724a82c0e561caa3aa6
com.soywiz.korlibs.luak	luak-mingwx64	2.4.12		4c5a78cee1c661a984fc5940218218550b759f48
com.soywiz.korlibs.luak	luak-mingwx64	2.4.13		acb4ddc272bbde6fe4bcb9503d6269f96e53ed8d
com.soywiz.korlibs.luak	luak-mingwx64	2.4.3		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.4.3	metadata	82e8f131dc8272cd790f1e3ef70460bf7ded8ddc
com.soywiz.korlibs.luak	luak-mingwx64	2.4.4		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.4.4	metadata	596686bf4c79573a85fa1547cfef04be81222909
com.soywiz.korlibs.luak	luak-mingwx64	2.4.5		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.4.5	metadata	b9124525054dad9f151e932f989479a1ab0c6851
com.soywiz.korlibs.luak	luak-mingwx64	2.4.6		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.4.6	metadata	757de168aafa476d7106a9853f99503ecfd39a56
com.soywiz.korlibs.luak	luak-mingwx64	2.4.7		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.4.7	metadata	b5b1b158f4913deb625380cf8772b7870ec9712a
com.soywiz.korlibs.luak	luak-mingwx64	2.4.8		N/A
com.soywiz.korlibs.luak	luak-mingwx64	2.4.8	metadata	eb4f9c50f1eedb28b2eb3919ac36db3be01b98d1
com.soywiz.korlibs.luak	luak-mingwx64	2.4.9		N/A
com.soywiz.korlibs.luak	luak-mingwx64	3.0.0		N/A
com.soywiz.korlibs.luak	luak-mingwx64	3.0.0-Beta6		N/A
com.soywiz.korlibs.luak	luak-mingwx64	3.0.0-Beta7		N/A
com.soywiz.korlibs.luak	luak-mingwx64	3.0.1		N/A
com.soywiz.korlibs.luak	luak-mingwx64	3.1.0		N/A
com.soywiz.korlibs.luak	luak-mingwx64	3.2.0		N/A
com.soywiz.korlibs.luak	luak-mingwx64	3.3.0		N/A
com.soywiz.korlibs.luak	luak-mingwx64	3.3.1		N/A
com.soywiz.korlibs.luak	luak-mingwx64	3.4.0		N/A
com.soywiz.korlibs.luak	luak-mingwx64	4.0.0-alpha-1		N/A
com.soywiz.korlibs.luak	luak-mingwx64	4.0.0-alpha-2		N/A
com.testerum	settings	1.1-pre-alpha-19		d5876c59a20a99b5486c7bfb54ff3706fdc2149b
com.testerum	settings	1.1-pre-alpha-21		c4dd13ea3f3bfbc9696862c32d4b91ef5614b23d
com.testerum	settings	4.0.1		ad1dec06e243f0967b51138786f12f62cdaa098b
com.testerum	settings	4.0.2		76cd2426b26d80f8cfe32f931905e2f4407873a6
com.testerum	settings	5.0.2		bc5b4524256c0d13a3badb65cdfb6c0f25b99381
com.testerum	settings	5.0.3		ba525c12aa5168db2434b3f834f482296265e157
com.testerum	settings	5.0.5		5cea68f0ca15f61b157a6ed168f3e15105236db4
com.testerum	settings	5.0.6		ad60b69c3dddf58e4344716b2114be340dcfabae
com.testerum	settings	5.0.7		84887b04d030b0560ac21c082a300b045665f8a0
com.testerum	settings	5.1.0		cc981733a19690295ac5e200ebc63762050ad752
com.testerum	settings	5.1.1		5880ade265c8ccdbbce550659adf9a51cfcd6165
com.testerum	settings	5.2.0		a09dd80ec45a440d0151ffe27405bcacc6315959
com.testerum	settings	5.2.1		627c738b603488749f7049fe85ac890b89a14d33
com.testerum	settings	5.2.2		1b6985405f6b5a8cf161e8f52366c767f5d648c9
com.testerum	settings	5.2.3		b5cf227d3814290acb2caf88c653d443e15ae87c
com.testerum	settings	5.3.3		2d559ba7d266eb9e7c7c1f42581c7091a3a6ec22
com.testerum	settings	5.3.5		f791044f7d5ec1737ca73f9de93937102fba199c
com.thoughtworks.dsl	scalaz_3	0.0.0+203-be275b26		2543eef7841f61d2b60277afb870844fd4b981e8
com.thoughtworks.dsl	scalaz_3	2.0.0-M1		7599ddbd7a9eae3ae40f9f064c480da828d92f39
com.tobedevoured.command	command-spring	0.2.0		74572ed6db9b11813748e3c1cdacf216f10fceed
com.turkraft.springfilter	jpa-language	2.1.6		dd55c2830012a9970e63efcd27a84c6318b73a09
com.turkraft.springfilter	jpa-language	3.0.4		6b1b41ea58e548551e6041c3078eb64b7ab0d4b7
com.turkraft.springfilter	jpa-language	3.0.5		66bb5da654ee79b4e053903824cdb560319041e7
com.turkraft.springfilter	jpa-language	3.0.6		5c4fdfaf631e923af3d5c80726a1be59c227b681
com.turkraft.springfilter	jpa-language	3.0.7		3a4fa6d50927f144637c39d065e071c914bed3e0
com.turkraft.springfilter	jpa-language	3.0.8		33f170349f42ebbef85ff6fc65086ccc5298e786
com.turkraft.springfilter	jpa-language	3.0.9		4ee14e3e28bcd690d0e53bfaaaf0baa0c523053b
com.turkraft.springfilter	jpa-language	3.1.0		bc3b4b4d6e0a3633090a9322379bda07eeae4820
com.turkraft.springfilter	jpa-language	3.1.1		a8cb1d6741fa4d3c66e9c64a6c4615e3e62a0677
com.turkraft.springfilter	jpa-language	3.1.2		2e98c906929c0176bcd40359dc337977985bb7ae
com.turkraft.springfilter	jpa-language	3.1.3		8ee9f016fbe64a2ffd6a91bd6dbf19423a8034f7
com.turkraft.springfilter	jpa-language	3.1.4		b0bb0fa1dcf7438c3cc3a98e0fbb13d0ce300259
com.turkraft.springfilter	jpa-language	3.1.5		0f5b38f7fac5eb221494f07c16e845aba33dce95
com.turkraft.springfilter	jpa-language	3.1.6		1c698c7a3e85a20d5e638c500c7d76e3d152687f
com.turkraft.springfilter	jpa-language	3.1.7		a135841f98f8aeda4dbf643885b33bee61eda936
com.turkraft.springfilter	jpa-language	3.1.8		3eb4994925e7f605810b3aa9222710a9d63ff082
com.turkraft.springfilter	jpa-language	3.1.9		bc7adaefac1a857f1d64c8677770b63847bc8da7
com.turkraft.springfilter	jpa-language	3.2.0		456dc7197e53f46fa36fd1cb1b45a44fbdcba7a1
de.sciss	lucresynth_2.12	3.10.2		0e2b2dfc192c06dc739504001ce50e7f8aed67a0
de.sciss	lucresynth_2.12	3.11.0		bee26a444ce448d40453cccc6d5b82b76cf3ecd4
de.sciss	lucresynth_2.12	3.12.0		8051a17a6dceb80f513c35864548c8df5ec554a9
de.sciss	lucresynth_2.12	3.12.1		795d771c9f3cc7ba343ab1683593fdab0455eeff
de.sciss	lucresynth_2.12	3.12.2		de14c9c6863622e8f88fe24c9093d91e5a63fcb6
de.sciss	lucresynth_2.12	3.12.3		c3c2455200a0c12940f27661541b3be9d1668e28
de.sciss	lucresynth_2.12	3.12.4		14f0a650a5f692164402bdd33c7b8377eb5cb43a
de.sciss	lucresynth_2.12	3.12.5		eba31e32df5d9f8544399fef1e9daa5f852ffb31
de.sciss	lucresynth_2.12	3.13.0		1e1b961ba6f1657c11e0a87558815617da6a98d3
de.sciss	lucresynth_2.12	3.14.0		13dcfc4bc09aead10fa534adb744b80ad1d312ce
de.sciss	lucresynth_2.12	3.14.1		c72d56b5835e4c414cba2eff83ad4ca7f29b0ae7
de.sciss	lucresynth_2.12	3.15.0		67de523fb247ee590fc3d99c120d9e4fb26e4736
de.sciss	lucresynth_2.12	3.16.0		34506f73397cf57e845cc2e5c27f2dc48d28a5f8
de.sciss	lucresynth_2.12	3.16.1		c2319b9dfdede9d0856fc34feeb1ac26a04a7075
de.sciss	lucresynth_2.12	3.17.0		6faafcaddbece589c95dfb85db6a5f38ad60a46d
de.sciss	lucresynth_2.12	3.18.0		d2f086970b67b508f19bd4daf293d8b6c8145fa5
de.sciss	lucresynth_2.12	3.19.0		91d03a8ded65abc648e1bfddaec08ae1e4bcaa06
de.sciss	lucresynth_2.12	3.20.0		9d9eb8feacbfd23fed5a09f52e70902b585fc521
de.sciss	lucresynth_2.12	3.20.1		95d92934da9dfba051d281b8e942574b72a7ffdd
de.sciss	lucresynth_2.12	3.20.2		46c3d984e2ea07ca634afdf64e88d3165e1e92e3
de.sciss	lucresynth_2.12	3.21.0		1ff62eb339daa5cbd4c75c6db77dd832cc50108d
de.sciss	lucresynth_2.12	3.21.1		21b59532e480c57c14479ce1526aa73635299670
de.sciss	lucresynth_2.12	3.21.2		4f3ff5dba1adec23ba02bf53761f2f85a23bc01a
de.sciss	lucresynth_2.12	3.21.3		4fb2c1a97a9e5fb014bd9cf75416dc10894b42b8
de.sciss	lucresynth_2.12	3.22.0		2e324cae0b9fa18ffa8a8d3fee479a6e2df531ba
