cloud.keveri.dev	keveri-gateway-plugin-global	1.0		c2459ce8478a3c652ddd3303c28942ab6f17eaaf
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.3.0		bdc4efb4e80d3625a482268e40313a9ab04c9db7
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.3.1		0051ee487c62cabee31306c33af21e41cc43b54b
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.0		53ef9bebd8fe4258aec4cf330a6a1d80fd73a2f2
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.1		01477e27a7d684e108a7590fbb27cd488478104e
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.10		023b9a0918e54e94a3213a9d3203e8ab5ec4d1c0
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.10-alpha		ba8f22c7f9356f705e78b69f1228e250931ae35c
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.10-beta		8313a5743fd4cc95493cb1dcb9d42d445c6352b4
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.100		e102f32ab6f697e395203b8312304f6695735a85
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.101		80ef9c77aa01e82a9b14902ab43f4e5db6e929ea
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.102		14777b86a5d5bd475bfb2cbdd8ec47bd5e400696
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.103		10ee66a765bc024c2181d5a21c600f817061a64f
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.104		969aebc56b64a6cf57567494631587b5638ec38a
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.105		f87114f4fb243799f9f1a1a6a2b799e613a83bcb
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.11		9ca9f8ce73400917fe2afd8229cdcd5492821818
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.12		f505475feff4e69657305e164b31265f11557269
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.13		7a6cc4475238515fd2b826e40a07a7778e9d0e86
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.14		0dbe094f5f465700a1620e3a3aaf96f6d841c5de
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.15		4a74d76443fe72b006d7fba2fe1d8f18c55658cf
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.16		cf530a05d719765c9b8b25303b08ae68b23e1cd6
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.17		09a2971e98a7d959b70ec899c04814439d47d466
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.18		2d04c2509452952a7ec2c0db7966c27afe3f309d
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.19		b3f2ab099e64f0aa45fab35e736f9ca4809901b7
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.2		b14d58dc6fb58f4c95d1a81a6657191d805e07a5
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.20		6cdb8ae9c8326324063e517ff9fd523bd23ce6b0
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.21		83300b4d516c4e4d32f3e528f57c6973b27e06d6
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.22		5ddb055556fc65a5142129c5537d61abdf914663
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.23		1c6292ae551503066dad927e5ca9fda147ea3a18
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.24		2ee701377e0ff4dbb72549ac548636a5b1f06c89
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.25		0ac1c07ec774c623cb04a926e63884e92616817a
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.26		a55ae6581136e0f89be4d8564215cbbd52502fcf
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.27		bdcf991282fc125e2a7759630aa2fba69c1f7940
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.28		e4ca48a321a43cae88ade0718acdd180731cfde0
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.29		4dcd3cb3cb88cc08a11e22ba4f049e442dc4d030
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.3		1f1a401f292f0b47ce3028b8abf2acf037dd9e82
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.30		3d661ba050e79740983777eb994c3f5181e05bea
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.31		39a8b31d557efeb1406026a4245a3721707bb387
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.32		47db30d7cdc5f367beee8e3a1910a3a35e6523d6
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.33		a049ab4eeeca4999e5c946586d230f2f12c478b9
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.34		a3181c1c6ac75ba8105ea0d39a2250511427f9ad
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.35		1301337309ae31e457ef52e9a87027d352250864
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.36		1b6974ae1522021cc70a9fc95c6dc7d493dfde22
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.37		ce08e2686e86bf146e5a7be70f728c1ce082bf4e
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.38		e76c8bf78e61fb3bf6be1d55a57d448f5179431d
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.39		d9cd61be02ece84ddc63e21a96f1549b462942fd
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.4		c32b16edc23cedd5d0f9d33a896f3a23d4e3ec7a
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.40		2c549b6d519e8aacf78c671e4e54b66ea9d8859e
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.41		c2fb4889fb165f3bbbffd145f8306384881b12d7
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.42		200284b61cdff7c1eebe17514a19d8faf827580d
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.43		4e5dbe9640040a39e0069304e822ab040c568239
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.44		01b046945df0b1440a6cfa4cbd91e8d29a62e03c
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.45		dd042e0ce29648f44419fdc5f8a0b1eba5566364
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.46		b44a8104b28976c61e7fe936f7219865d38d6345
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.47		3496df60d11715184d816534de69eef2d5f08dc2
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.48		ad5abd402ed4f3df2959e663450161a85ff96c09
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.49		bc6f8afb9cf798e9f1faceac4cf3af97f7102227
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.5		42bcac5aecc43aed519eb14f521e273cce0ecdaf
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.5-beta		cb963747c13c3c55cf69a55a83efe7b746e67cdb
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.50		353bcfee038f2af5a29f63adf0a856d964097197
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.51		10122bd81e15e9e12387cd4dcd44fc972d4697a2
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.52		758e5b040c78fe1a12a5928d8ea85bbaefd759c9
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.53		98ce5d2da885e92a2775641dc083d86933184045
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.54		877f16814f718dc03704163f84706d0f2d32cc92
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.55		651ba549060effc124bc23cbce86b83c632ccf99
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.56		02d126a84ecb1759802344c36e5b24b0c2d60755
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.57		15fda1df362e0e2f966d6d32b885535c46d1888c
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.58		b1f50f831ef1187a40ad52b2e60a172d72ac5645
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.59		cdd59b257ccf994fb026338982692ac8c28df0c9
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.6		55cc38e49f5272871d01fc038fa05521ddec8b87
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.60		de9932a1e8e1aaa21af3fdd13b756fd88dee5195
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.61		0421ddd627f125674ea8edf8fdb01c290ec35349
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.62		f72765032db45bdd7392c49a63c23976aca534b8
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.63		0e712e81c791657e6ce631a3e5303ea179eba681
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.64		9739fea9f45b973f41b1df0b2e88ee45ae5b24a0
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.65		8848136220d5f7764c8a05df7f0f39e1b0c79eba
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.66		f3a2ec3a826e9493f1939656f2c3dc9f02bdff3a
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.67		fae5e86d7e86dfd45e547b51159d729168d30853
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.68		9b576d3b1c2c26a8be92f7a6c9daf127fb52beee
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.69		1e50f280175b356ac589fe9343e774efccd1bd0e
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.7		08595cbee8f3ea325c84f9b2a7858fdb448f3302
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.70		0835a7466c0ef458509c50c94a4110091aa02a32
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.71		c410e9c2c57a36b7900902e161ff3232995cc384
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.72		9ab946b30b8b378c1924d1ad2c1e465fef3b3a03
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.73		abd637db53f42d0fe0afd3027a1e28b68d39856d
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.74		7152f8d89b8efe67a43ebe216b542cc9abc24653
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.75		e4ef395ab2e29469045f7a0a9a66232989408a24
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.76		3aab81d4304ed675ae8613dc86352724373dfe1d
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.77		029ccb52676c3dfc79c3948825db76a6e936e1f2
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.78		f7d0efb3bd0f715a87889646bd8d849f4f5b5b67
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.79		c664c5fea48eabac2bee80469bc2003532b6170c
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.8		f9c4d581dad4191f1aba370ec44a0feeacdaa44f
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.80		5bb1e7051fd385e1433b6615d89932d771a589d5
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.81		0e22f801972ce7debe4a9390d770cb4f44f9eae0
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.82		06dc98b5ca0025cece8e1f839e55527cb3dc7d99
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.83		bdbdc99a83b071a0ba7b18b5b62a3fb35823f21f
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.84		f4e9ef8be8af7bf4467d2cfaa0599df6fef1e3a3
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.85		2dc2c77775d8a0303a1837e3eb79d684c940f175
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.86		36bb72c36acbdf39ec415aab264ac1aafc0d738b
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.87		a1ac0b863a99b3572d464b5265e54f76fbe4a3aa
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.88		e4b2caafeb7f3e9a36f035587eee939d9788e09c
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.89		e1bff070149e15aa13c3ad279ccde9c631c138e4
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.9		2461bf83c722794e87cf97fda2aaaf25a411fec1
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.90		1479b4c355aa0810744d75f1f52db47e453c0af3
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.91		31b3c34fc06f0f6bd4d72cb05b345d9724724f49
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.92		3f20df7a361016dd775eb4e187f956b9e02c27ed
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.93		85feafa74b3fc652a9f4d09762f7fbd18ac55373
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.94		23a41996c8e9886097d31a8a0009556bca04ed72
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.95		b567901f9a3e7f82a31dd95f29aa739b88b1cc66
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.96		bc0b3b1c987bf30f84e25879aded01fb65bcac22
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.97		d2a45927e847c0df47186d88d6e186d2a7adea86
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.98		1f0194be311fc55f33b4a7bc8b3f6dc9328f1eb4
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.4.99		acc1b823cccc9d8c103d172170983cb26ea57868
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.18		5c37af5064d60db6d9819b0dc680cf3427e43dc9
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.19		e74d22e9bb5cf005ccda8deded94d9d6a4aa09f0
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.20		7551c290d189fad9b94cbfec6ab0de43cbcee0b5
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.21		4a3cf6afb713ed6500cb3624c52a9f26a9bc69f9
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.28		ece16346d07c6ed91b2d93e97064878a7b7c2cc3
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.29		cf2c6be9f8fa58d60fa555ba4572be32b11ef5cb
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.30		371a4873e0e7e0067dad9eae721c166401cd3a46
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.32		8d59ef5c37a86e2d309c1f11dbcb32f50971a43c
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.33		92d631c29227c204f833f153f3728fad9b470ea6
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.34		2d63bfdab936767d2c436fa8d6e1c1648a15f6ed
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.35		08e92ef04bd89b5f1829a32b4567080801a72015
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.36		129ae8a2ef4f9b5f6803bccf4a4515bed7936ac3
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.37		7cd9d85af562004f775a1b5b7c4520279022a87f
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.38		3bab60e20fd3f6da589cee0b7a2d309dd49759ac
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.39		40bdcf563afce907dd9c83bbbc2a6f583c0832eb
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.40		15279eb53471458d1683233f645e7d9e50e61504
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.41		3cb7b70d67ab66e5664c5bdd5539a2d6cb465763
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.42		b226f050aa0d72f2d337d8fdcf1a914f46311a20
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.43		3aee32bf1c5efdbafb4b276e2745db98f9a5e7bc
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.44		961f625e721f7b0262dce346524036e832016bd0
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.45		9c38a001439539c7449e7af0bcee40a53dc209b5
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.47		5c7b625bf37f8519af1e242a556c79ac236ac15c
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.48		9db511551d08c81d927c24fcce30c875d2b9c462
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.49		d7c9cb6ac4805b36366d5d7e2a291dcbbb228051
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.50		b800e30538b913a4aa375017b0e8bbd77c9be35e
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.51		a89b30eb386b77652bc555afb273e8147fb72838
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.60		2d81fbacd21dc0e410d3de6fb2e9420a7d60457f
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.61		fccdfac3ca15915c5b32ace8de4d7357afd7ea69
org.wso2.carbon.business-process	org.wso2.carbon.application.deployer.bpmn	4.5.69		4c6aa45f7c23be4810636659a2e62f2749107962
ru.tinkoff	typed-schema-macros_2.11	0.10.4		1f43d7fe8151b015d55af4ee43f79126ab91dab1
ru.tinkoff	typed-schema-macros_2.11	0.10.5		d8600e6559386e5bdaa80e0a0fe67e171ce30fe9
ru.tinkoff	typed-schema-macros_2.11	0.10.6		b697aac21974be7789ec895f31db4885c5673ad8
ru.tinkoff	typed-schema-macros_2.11	0.10.7		d74d7185f03b8de07dfd442d8560579574d715d1
ru.tinkoff	typed-schema-macros_2.11	0.10.7.1		03b8f0e477cfbfeda2ef36c8b94613247805c440
ru.tinkoff	typed-schema-macros_2.11	0.11.0		a5f05f28b74be3fe5a19c3f68cfc017b1c3933f7
ru.tinkoff	typed-schema-macros_2.11	0.11.0-RC1		38dda490b48ac4087ac2bf6520aab886a8f97a58
ru.tinkoff	typed-schema-macros_2.11	0.11.0-RC2		fa8cf2244536c18f3add827180476a1188ccb453
ru.tinkoff	typed-schema-macros_2.11	0.11.0-beta1		86484f2f8e98a2a2abaf34ca57c1b9c8aa0a30e7
ru.tinkoff	typed-schema-macros_2.11	0.11.0-beta11		788d1e25487b6e7cb7301dfa7244353d760c1d76
ru.tinkoff	typed-schema-macros_2.11	0.11.0-beta3		4df4afecbe0a1a91e295cff00e36ba2e3b96641e
ru.tinkoff	typed-schema-macros_2.11	0.11.0-beta4		299509024117b250338f195a96afd7d165abe25c
ru.tinkoff	typed-schema-macros_2.11	0.11.0-beta5		c07fa837fad9f15d910451a699d890b32baf1d50
ru.tinkoff	typed-schema-macros_2.11	0.11.0-beta6		bd90708155d2b311ee1fef3a81e260153aa718a9
ru.tinkoff	typed-schema-macros_2.11	0.11.0-beta9		6a4a3308426acaeaa38435666f1aba8795b534c1
ru.yandex.android.tools	gradle-android-plugin	1.00		5427b7b328a4b5569bc19fcd63e37980919da12a
ru.yandex.android.tools	gradle-android-plugin	1.01		774378ce010ff27fca045ba109a414f4a77ac936
ru.yandex.android.tools	gradle-android-plugin	1.02		8af3573a4035dcf462dcd7804b36c2d6be8cf631
ru.yandex.android.tools	gradle-android-plugin	1.03		4d9b3c86fbecc92f6178ed753107dd7df81ac1f3
ru.yandex.android.tools	gradle-android-plugin	1.06		1930749daf8d6212c42f45109645d3f033bed00a
