app.softwork	routing-compose-wasm-js	0.4.0		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M30		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M31		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M32		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M33		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-RC1		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-RC2		N/A
org.apache.directory.api	api-asn1-parent	1.0.1		N/A
org.apache.directory.api	api-asn1-parent	1.0.2		N/A
org.apache.directory.api	api-asn1-parent	1.0.3		N/A
org.apache.directory.api	api-asn1-parent	2.0.0		N/A
org.apache.directory.api	api-asn1-parent	2.0.0.AM1		N/A
org.apache.directory.api	api-asn1-parent	2.0.0.AM2		N/A
org.apache.directory.api	api-asn1-parent	2.0.0.AM3		N/A
org.apache.directory.api	api-asn1-parent	2.0.0.AM4		N/A
org.apache.directory.api	api-asn1-parent	2.0.1		N/A
org.apache.directory.api	api-asn1-parent	2.0.2		N/A
org.apache.directory.api	api-asn1-parent	2.1.0		N/A
org.apache.directory.api	api-asn1-parent	2.1.1		N/A
org.apache.directory.api	api-asn1-parent	2.1.2		N/A
org.apache.directory.api	api-asn1-parent	2.1.3		N/A
org.apache.directory.api	api-asn1-parent	2.1.4		N/A
org.apache.directory.api	api-asn1-parent	2.1.5		N/A
org.apache.directory.api	api-asn1-parent	2.1.6		N/A
org.apache.directory.api	api-asn1-parent	2.1.7		N/A
org.apache.flink	flink-cdc-pipeline-connector-maxcompute	3.3.0		c6fae33b9150cf072177e80825360bdab6a3b670
org.apache.stratos	org.apache.stratos.tenant.mgt	3.0.0-incubating		6da94887756e89ab93a32a9b4a53956e6925347b
org.apache.stratos	org.apache.stratos.tenant.mgt	4.0.0		d547accae269b4a324fb253d79fd2d06c0ddb6d9
org.danbrough.ktor	ktor-server-data-conversion-iosx64	2.2.3		dc53afa23afd4151d09a9da24103f51a143f2b1e
org.danbrough.ktor	ktor-server-data-conversion-iosx64	2.2.3	metadata	61f037ea5c84c1e4c3f6bbefc97d1e81cfb83799
org.djodjo.comm	jus	0.3.0		N/A
org.djodjo.comm	jus	0.3.1		N/A
org.djodjo.comm	jus	0.3.2		N/A
org.djodjo.comm	jus	0.3.3		N/A
org.fcrepo.fixity	fcrepo-fixity-corrupter	4.0.0-alpha-1		4e3a25b6c0ce973a1452ab14b9f12b2422b8a123
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.10.0		498378801b7a9a21cb74669ea8f577c11b29aa54
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.11.0		df13015a21a2880a1a198ca804275bdfcb7dbf75
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.11.1		bdb6696379dd0e469f8d7d4ed9260633bca57e76
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.11.2		0ea1d41266a29514ac7e168131bce8e339395bc7
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.11.3		7049d2b01a66b180826e791648b0c30a041588d4
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.4.0		7d090b4f2ca839815e130a9d52c47507dbcbf9eb
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.4.1		89004301a29d6258e048f51def67bb7aa74e0b89
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.5.0		53004d927f5daea71b54cda6a3497eaf004339b7
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.5.1		fa0e1557364e01bf6872ee383e618d739ef02654
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.6.0		6ca3262b69f423570332000cd0c8ebf9867df38f
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.6.1		4fe4bdece41831743f8a5878660e1b90df51eb0b
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.7.0		5924db7d343e6d8430c864307f000fabdef12e49
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.7.1		9bcdf7ad97b4103c5fb5d4183a3607bca291589c
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.8.0		65bf25d0a5bedc85cb0c3c43becfd21b46a65a1b
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.8.1		4086c2822a25a115ce2440d786368520ab493c40
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.9.0		4a75c2f49c85e5ba6e9aae6c2e0e063aea60a26f
org.gnieh	fs2-data-xml-scala_sjs1_2.12	1.9.1		87fde2d68feeddc7320dc2af7409f8c2950e30da
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.3.0.Beta1		35e979168c530b54b957ca0e398b37ca2f2e0d78
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.3.0.Beta2		0c6b2abff605cc9bed5688f80f733fc38d31b7c5
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.3.0.CR1		06135a175871ed03ba6cc764cc5f8e8f7e53696b
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.3.0.CR2		64fdde46464726b2ed7d33fae0cc1f6fcab341df
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.3.0.Final		df28483a47907e07b5562783f78fe0df4518329d
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.4.0.Beta1		2407523e682c2b6b0126b89121c73ca25b8bb4d1
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.4.0.Beta2		bca466a865a9c968b3508c2198e87b76343eba55
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.4.0.CR1		297bba92ec2063f36b7f801b009f696671813fa6
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.4.0.CR2		db2bf6ef03c175a06651fef07062ed416927db15
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.4.0.Final		4158b8aef3dbcaf26843fa280ee7b1cdacf567cf
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.5.0.Beta1		cb82dc545765f6200a7aed922e1e39b7e3b44eb0
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.5.0.CR1		672226bf666157c22da83c541903bf4cf53b3560
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.5.0.CR2		08508b9c35221011e359bff036f81b707d5d9fe6
org.jbpm	jbpm-console-ng-process-runtime-admin-api	6.5.0.Final		6cf9a3fdce76f903adb4f45d5c8dcabc798e00f1
org.jbpm	jbpm-console-ng-process-runtime-admin-api	7.0.0.Beta1		3a12a342f9f8c49f28198995b5fe19e5f1429cc6
org.jbpm	jbpm-console-ng-process-runtime-admin-api	7.0.0.Beta2		79d4b74b0e6174f286700da3e8e2f3316186e071
org.objectweb.jonas	jonas-log	5.0-M1		ad663dd36063004efb0d0a65e558fe2d68500e07
org.opendaylight.plastic	odl-plastic	2.1.6		0c37166f8eeb9fc28e847a08e135cc73240f3aed
org.opendaylight.plastic	odl-plastic	2.1.7		a9f6a704b64c4fec82650bb56d0c44a77f97b2a0
org.opendaylight.plastic	odl-plastic	2.1.7	jar-with-dependencies	8c331093dcc462bb940d9392d3053b94dd5a6a1f
org.opendaylight.plastic	odl-plastic	2.2.0		a0ccc72bf2779316ea4d2c597f9ede656f19be08
org.opendaylight.plastic	odl-plastic	2.2.0	jar-with-dependencies	5a82fd8c83b9ad69223ea455dc724ef9253c16a9
org.opendaylight.plastic	odl-plastic	2.2.1		750fef7551398cda644198944c85d5fd80854f7d
org.opendaylight.plastic	odl-plastic	2.2.2		eb33f54fa545dd0833e65ecc37d2986ad8efa900
org.openmole.gridscale	pbsexample_2.12	2.27		861cb83f1f6694ddabf91af1052123594ac9d5df
org.openmole.gridscale	pbsexample_2.12	2.28		d6ea1edc1c21183a87790db66e7d0912c48cffd3
org.openmole.gridscale	pbsexample_2.12	2.30		fd576a8ef5f959dbf6f88c05dbf5a0caa1c3c3ba
org.openmole.gridscale	pbsexample_2.12	2.31		b338cb8587be6dfdb705c97392ab34751226c286
org.openmole.gridscale	pbsexample_2.12	2.32		ef45c572f079910fb499ec37639c57d4763eedc4
org.openmole.gridscale	pbsexample_2.12	2.33		73dfabe522ed25f664af99e82dc19f01f6d0a1fc
org.openmole.gridscale	pbsexample_2.12	2.34		4b1ec19dcd0ae92ac1c4c071b6392f97f812722e
org.openmole.gridscale	pbsexample_2.12	2.35		645565bf3bf56e219ab91b526e65c30337d15201
org.openmole.gridscale	pbsexample_2.12	2.36		25bbfc9df0a54ed152d6e3d5c511282caaf3b372
org.openmole.gridscale	pbsexample_2.12	2.37		f0538462b7f7d9f8c40f88b8410f14ab57a46f0d
org.ow2.petals.dsb	dsb-logger-jbise	1.0.0		N/A
org.projecthusky.common	husky-common-at	2.1.1		055bf7dbeb84741a13883a10381479dc6130b7e3
org.projecthusky.common	husky-common-at	2.2.0		8d823bde6960f8cef6a0b0204021c0840775c002
org.projecthusky.common	husky-common-at	2.3.0		def408d56dc73e5176524983c0aa472c0757ee7b
org.projecthusky.common	husky-common-at	2.4.0		f8ffdeb23102b71a74f25d63687c7b570f8d6d12
org.projecthusky.common	husky-common-at	2.4.1		93a44227a5a7b248f3a8d9304dd8290f8c1f7fc2
org.projecthusky.common	husky-common-at	2.5.0		de38792b18306dc2a8fcf9478ab04111b8c8ae59
org.projecthusky.common	husky-common-at	2.5.1		3d53e8505b16a270bba26892dc78eb68a174431e
org.projecthusky.common	husky-common-at	2.5.2		f0bae3f225a8e77edf8a42529b507035dd78ec99
org.projecthusky.common	husky-common-at	3.0.2		c3614f5bdf7f2288b989646a95083c051c8f0bf6
org.scala-js	scala-js-macrotask-executor_sjs1_2.12	0.1.0		c47e15c61eeff534dd6ca01e6f72a5864881a2ab
org.scala-js	scala-js-macrotask-executor_sjs1_2.12	0.2.0		6b294378befa71d0de68eeb824e81eb4f4d0ebeb
org.scala-js	scala-js-macrotask-executor_sjs1_2.12	1.0.0		679c87751ade0e0e76ef5e82f3f97f5cac21f628
org.scala-js	scala-js-macrotask-executor_sjs1_2.12	1.1.0		e8e1b6bd398a56f6ed368170e656849c17dd9e20
org.scala-js	scala-js-macrotask-executor_sjs1_2.12	1.1.1		66d19a4e057f1ba72900dc97080bd33c2480acff
org.scala-lang.modules	scala-collection-contrib_sjs1_2.13	0.2.2		6597cd056a9ac43b8bc5f82c57864281cbac1f90
org.scala-lang.modules	scala-collection-contrib_sjs1_2.13	0.3.0		1234e71f08beb3d83e7c4008d7bc04b3d6389c1d
org.scala-lang.modules	scala-collection-contrib_sjs1_2.13	0.4.0		6bc6d739687ce9ce91bf4271b393029ea23471aa
org.ton	ton-kotlin-liteclient-watchosx64	0.3.0		N/A
org.ton	ton-kotlin-liteclient-watchosx64	0.3.0	metadata	fae8330a501fe9b3dfb4bb25d6712725bb21d6d9
org.ton	ton-kotlin-liteclient-watchosx64	0.3.1		N/A
org.ton	ton-kotlin-liteclient-watchosx64	0.3.1	metadata	b45c5e0889f72728cf469445947f006853c916c3
org.ton	ton-kotlin-liteclient-watchosx64	0.4.2		N/A
org.ton	ton-kotlin-liteclient-watchosx64	0.4.2	metadata	507082318f810a331e0720ce1d1e04bf6364da15
org.ton	ton-kotlin-liteclient-watchosx64	0.4.3		N/A
org.ton	ton-kotlin-liteclient-watchosx64	0.4.3	metadata	0b9a8dd019525d0eaaca3bb7646a76a6d8f42d85
org.virtuslab.scala-cli	config_2.13	0.1.15		d304be45b1d3f1767529807247e158255735a014
org.virtuslab.scala-cli	config_2.13	0.1.16		1b53b8b73fbec81b11f35635893446596b2d2a02
org.virtuslab.scala-cli	config_2.13	0.1.17		86d967718815026d0fca71d7f7ef8fb17a146b18
org.virtuslab.scala-cli	config_2.13	0.1.18		0b7bde766684f855ec8b1f5ee62233bc294dac7f
org.virtuslab.scala-cli	config_2.13	0.1.19		09e3c6fbab51fa0eebd07e0523a94cff305b2081
org.virtuslab.scala-cli	config_2.13	0.1.20		00678a731be5eb19171fef0ee7c9d8cb4665bb4c
org.virtuslab.scala-cli	config_2.13	0.2.0		752d568d862b87d503752423a2acf222d7c46b99
org.virtuslab.scala-cli	config_2.13	0.2.1		62adf876c03be201892efc4a7ae17de89c99976b
org.virtuslab.scala-cli	config_2.13	1.0.0		221515c008a5d3bd20e42d73da7b402931c6f332
org.virtuslab.scala-cli	config_2.13	1.0.0-RC1		aaf4d8fa8be151ba44f0630a80f26aaeb0b610a3
org.virtuslab.scala-cli	config_2.13	1.0.0-RC2		28250843f9c0671d9836ce699524c3b33bcf0e9a
org.virtuslab.scala-cli	config_2.13	1.0.1		03064b042542d49d005090476452a55bf94b011b
org.virtuslab.scala-cli	config_2.13	1.0.2		a012eee2fb0538a33d57f3ad33f16d968d1a04b5
org.virtuslab.scala-cli	config_2.13	1.0.3		f37da508161da111b4f41b680607c74b15071c17
org.virtuslab.scala-cli	config_2.13	1.0.4		24d0921c20387d8f4f5de06086141753dbd224e9
org.virtuslab.scala-cli	config_2.13	1.0.5		fea0987e42fe8e69cc0831b00730a2f223b3d41f
org.virtuslab.scala-cli	config_2.13	1.0.6		071565c5c9afcfd2ee73cf6e408702b547e35562
org.virtuslab.scala-cli	config_2.13	1.1.0		d7081d58081bdde7c2cb6611e08aa5f72717cf6c
org.virtuslab.scala-cli	config_2.13	1.1.1		68e04010f04d2f5959fc21d00e502b4391925f62
org.virtuslab.scala-cli	config_2.13	1.1.2		60ff76264716b40029414493d7d982a3c953be6d
org.virtuslab.scala-cli	config_2.13	1.1.3		381f67a169a79719f6358c1e4c23e5d1b7b2548f
org.webjars.npm	caller-path	0.1.0		1bdf7f00ac8594071e826449270c4439f7fa5bf3
org.webjars.npm	caller-path	2.0.0		0a448efa0c36281355132a336ac61f70b1d552a9
org.webjars.npm	highlightjs-cypher	1.1.1		0060e404f7cfc332e21a352738544fe32360d894
org.webjars.npm	observ-struct	5.0.1		c2a6b2026284e7ab66111209e118de674cd49e06
org.webjars.npm	observ-struct	6.0.0		4d08435ed3aa2eb25d5640de29ccbd7c989e4b01
pl.codewise.canaveral	canaveral-redis-mock	1.4.1		2fe614e2d699bce0665b857903fed1613428fb94
pl.codewise.canaveral	canaveral-redis-mock	1.4.2		c35eaff30371d53295483e90b18b726513380adb
pl.codewise.canaveral	canaveral-redis-mock	1.4.3		537607b054fe1f12998026f2000bd24bb3b9998c
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-36-8856669f		11ec14fb6c67243bf12c515198cdf810ea796247
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-38-dd60a0b5		3456d2f4b38b9bd2305ef61965f054e61576a9c8
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-39-72f519a6		74177d2020e005e76954d2a1efa1af2d2234f13e
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-40-d95c3b3d		46152fbc1830c6b662c3a8bdcec78316df2ee466
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-41-26a93d9c		8855c6c610e2a6625f5abfa2d216d9adb46dceb4
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-42-a9b51919		25ee1c13cfcb7b30e69ccbb0b139ac030468564a
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-44-1f535bd1		38a2b98c80dc6c962fc2b82fefb15b0e9408e08b
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-45-9c598c7c		6aed81532f84926295e1b399c8a754a21c17af2d
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-48-6c09dd71		af9ac137e67fd107db88def328dcbf6b53d1a882
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-49-82b3e605		4ed5adf060c93cc354791ee11d68227f01f05047
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-50-9a35e1dd		593b9d2e512a143275f6093457a5a13ad67cffc8
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-50-f03f2d82		b20038620f5ed46cb82dcdbd64587dd0656b840c
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-58-8d00463c		071d2cb1aad5f3d1a7bc3af3bcd2551e095c17fe
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-67-83057fea		2cc330bd62f35677db2fbadf63f40c243022a5e3
sh.almond.tmp.ammonite	ammonite-cross-3.1.1-compiler-interface_2.13.7	3.0.0-M0-67-fcfedca6		c1d14c1d968d4b71c1941bc98f2474736e2968b6
top.qinbaowei	log	1.0		N/A
top.qinbaowei	log	2.0		N/A
tz.co.asoft	either-test-expect-watchosarm32	0.0.31		N/A
tz.co.asoft	either-test-expect-watchosarm32	0.0.40		N/A
tz.co.asoft	either-test-expect-watchosarm32	0.0.50		N/A
