ai.chat2db.excel	easyexcel-plus-test	0.0.1		310ce313bedb3317d936bc24c1076e83edf3c782
io.dropwizard	dropwizard-core	2.0.14		06cfa77c3527f4780834e601a0b31b50557b201c
io.dropwizard	dropwizard-core	2.0.15		d73d9837e0b477139f2789bede3e63d5b45d3468
io.dropwizard	dropwizard-core	2.0.16		c7b40a250668e435fae8aa206c76ef88dc450244
io.dropwizard	dropwizard-core	2.0.17		b8b298531d6c23348f51f0039b88ee36a426b6fa
io.dropwizard	dropwizard-core	2.0.18		ba24095589fc151724daecd837f82b08077c6ec4
io.dropwizard	dropwizard-core	2.0.19		fc222db24f34d6a84c4422eb83389f6a42668908
io.dropwizard	dropwizard-core	2.0.2		b9032ae7dad9ce747f6ec9265516fa565c81acce
io.dropwizard	dropwizard-core	2.0.20		5d2b502cb334ddbf01baf5b9266b3d83ac834290
io.dropwizard	dropwizard-core	2.0.21		bb54181bbf3764021002d603885a796ad003e810
io.dropwizard	dropwizard-core	2.0.22		09842249872fded34bc688b06fbeda1845432fc4
io.dropwizard	dropwizard-core	2.0.23		75299dcc9be414395b15ddbf66bf73a7623d2e6c
io.dropwizard	dropwizard-core	2.0.24		92816cacb332a0897a9585d9847a8be618625757
io.dropwizard	dropwizard-core	2.0.25		5eef3b3f5611847b8a7d280079324037d29c7b22
io.dropwizard	dropwizard-core	2.0.26		e70aa6067fb4d62674acbc62732f0c8ff5cd2997
io.dropwizard	dropwizard-core	2.0.27		8b4070816513b13ce9b7e6765a03c059a1687f8b
io.dropwizard	dropwizard-core	2.0.28		157119624caf0299346fde71e70a1a968d2225b3
io.dropwizard	dropwizard-core	2.0.29		1979ca377d1d615cce91ee0249d6ca76a55cd285
io.dropwizard	dropwizard-core	2.0.3		a83bb5ed60ad617f1209af2a2fc1105d45ccd409
io.dropwizard	dropwizard-core	2.0.30		bbfc459e5c9d13c305fcdf0e103a3728fac85fca
io.dropwizard	dropwizard-core	2.0.31		c836dd79d085da663291934b7d0c98c857fca67b
io.dropwizard	dropwizard-core	2.0.32		0ff5e220b79db800d0bb3d279664fdf29e203563
io.dropwizard	dropwizard-core	2.0.33		eb30f5bbcdc05b3ecfbe82d0f5743a53f2dbd15c
io.dropwizard	dropwizard-core	2.0.34		c24c7e0bb3a2b1c28127c72fc4a0c1ac3f37c3b1
io.dropwizard	dropwizard-core	2.0.35		cb371bc07d45e77256f6c456b147c8cb1239f1a8
io.dropwizard	dropwizard-core	2.0.4		1d235ea17c5af063e8a13cef84975b78e2d513de
io.dropwizard	dropwizard-core	2.0.5		72e9fd75c4807bf0fb8eb027830625ba64163508
io.dropwizard	dropwizard-core	2.0.6		7cd7bc8473b3899d573467eab5d61475afbc985d
io.dropwizard	dropwizard-core	2.0.7		c77c2816c4554eee7655f2225f9b09119db431ed
io.dropwizard	dropwizard-core	2.0.8		79a05596901ac53e5709cc749a3268855662590b
io.dropwizard	dropwizard-core	2.0.9		7b10f14bf27f4366f73018c9e615188892ed0082
io.dropwizard	dropwizard-core	2.1.0		67d0499c5b3b204e9d3114eb367ae46deb54b182
io.dropwizard	dropwizard-core	2.1.0-beta.1		188b420ae506d669052ff1b03dbe3242c12e7cd5
io.dropwizard	dropwizard-core	2.1.0-beta.2		fb3e3d88658e3d37298cef1823131dacbdef5443
io.dropwizard	dropwizard-core	2.1.0-beta.3		ad5bc19d83a8796abf3ca88a48d589e6cb1442e6
io.dropwizard	dropwizard-core	2.1.0-beta.4		5c8114fd39c0ceeca8090860b5b59a33d4d19c2d
io.dropwizard	dropwizard-core	2.1.0-beta.5		fa53ee4827e11c36ea94f953a2c47011fc6a3f31
io.dropwizard	dropwizard-core	2.1.0-beta.6		e9d567aebeca07cc5f2537f833bdaf2c3e8b6ad2
io.dropwizard	dropwizard-core	2.1.0-beta.7		134b256e277c61bd809f01a5f5938eee2c602c52
io.dropwizard	dropwizard-core	2.1.0-beta.8		94399b244feae695fa809970156eca191406e1c4
io.dropwizard	dropwizard-core	2.1.0-beta.9		c7200d5a7bf354507d917c898565cab75195868f
io.dropwizard	dropwizard-core	2.1.1		cde27cd6a1abac5b113f673c11404fd5aedd22b8
io.dropwizard	dropwizard-core	2.1.10		f20fd6d50953652d3200b22d888ce8941e691505
io.dropwizard	dropwizard-core	2.1.11		fb21eee356885a91dec41575258f51245db9db41
io.dropwizard	dropwizard-core	2.1.12		366448662fba92b040c1fb37de03dadd51650ca1
io.dropwizard	dropwizard-core	2.1.2		b2b330a3bcd6c057a1d2b2f7c0e21217769187ad
io.dropwizard	dropwizard-core	2.1.3		b68ec1cc055c20d0a7e097156f67e35568fe5f14
io.dropwizard	dropwizard-core	2.1.4		504b367e2f634ed26b132373b086101a402aaf37
io.dropwizard	dropwizard-core	2.1.5		6db4e1370fd129748c7b0d64ce83c3f0f26a1c34
io.dropwizard	dropwizard-core	2.1.6		5deefd637236cc7c7cdc7a6f012eda968df686b6
io.dropwizard	dropwizard-core	2.1.7		ff10bd4e89f8e4eaaeaa59b7a29481356bd6fa42
io.dropwizard	dropwizard-core	2.1.8		1aa470841f43875a23a22961824cd6409021138e
io.dropwizard	dropwizard-core	2.1.9		9b867986640fc7ba519a449dc224b15a4ad87634
io.dropwizard	dropwizard-core	3.0.0		7f6e4f03830e7c68879bafed10a101c7c1205af5
io.dropwizard	dropwizard-core	3.0.0-beta.1		75a77608f8b8d3aff728e0e80c68853d8527aac8
io.dropwizard	dropwizard-core	3.0.0-beta.2		647ce6e17acc6e62eedce2ff0d3ce379ff5d0ca3
io.dropwizard	dropwizard-core	3.0.0-beta.3		b00bacb8f43d5d96f84a0b8d5699816d1160d01a
io.dropwizard	dropwizard-core	3.0.0-beta.4		2f3f2e24e2b564a97d8ec877c0b967bf9056f53d
io.dropwizard	dropwizard-core	3.0.0-beta.5		5afb45472c3c8716cd0535e15b4728fdea6cdb65
io.dropwizard	dropwizard-core	3.0.1		e28608b6bac6e1827aa2ee031d9f5ea7f71e12e6
io.dropwizard	dropwizard-core	3.0.10		5bb4618a2e459cb63ec44844ea46846ecd685d57
io.dropwizard	dropwizard-core	3.0.11		e879dfd92a629660b0a0d9bd74a37b5f8a8a75c5
io.dropwizard	dropwizard-core	3.0.12		c8ddb86173b413abdbc8414649959cb0b06c1c1e
io.dropwizard	dropwizard-core	3.0.13		e6e9f883a6d4baa473e1724120e02eb26cd4a0eb
io.dropwizard	dropwizard-core	3.0.2		5fc24fe69a006285ed11f7f4b9e4443e0124bf30
io.dropwizard	dropwizard-core	3.0.3		696e114ecdb9451526e99b015755100ac8b55a15
io.dropwizard	dropwizard-core	3.0.4		1453bf29755fd57c6dee3a57a05e036eda0a56d9
io.dropwizard	dropwizard-core	3.0.5		3c48d14541661b10dba918aa556d0c777e595939
io.dropwizard	dropwizard-core	3.0.6		5b87e56e7b7284d165d740c1e2a9c5e3784e7260
io.dropwizard	dropwizard-core	3.0.7		afe562e3d2cc8015592008a89e9bcc8038799666
io.dropwizard	dropwizard-core	3.0.8		a59ce124373e3c2b9da46e2924858a99b7253370
io.dropwizard	dropwizard-core	3.0.9		8f73b6da4d0881f4bb46c7a8715252c88441de4b
io.dropwizard	dropwizard-core	4.0.0		46f89bae88a923b7bea25232fa96609a0d2121d8
io.dropwizard	dropwizard-core	4.0.0-beta.1		378b34d7c609c817c01e1e25bf763f784bb1c98d
io.dropwizard	dropwizard-core	4.0.0-beta.2		d86480ce6b4810fa4add6fb1464096e538863ed4
io.dropwizard	dropwizard-core	4.0.0-beta.3		b4c3078f40e22ada9528d226b71e84d3758cec43
io.dropwizard	dropwizard-core	4.0.0-beta.4		43094b8763a01048f93303beb0de86cde5b118ac
io.dropwizard	dropwizard-core	4.0.1		19f65e8853d44176188f26e8b495cdd68fa6ac48
io.dropwizard	dropwizard-core	4.0.10		627cbbe6204245c0242ceb1a746a919add843b2b
io.dropwizard	dropwizard-core	4.0.11		aed8166284f167b76fd52c526c04f4b1e0014bec
io.dropwizard	dropwizard-core	4.0.12		3f68018490ef6c0126cb5e7dd90927c900d853e0
io.dropwizard	dropwizard-core	4.0.13		11d548ed0e1e22c26399672f8d25284a463e0175
io.dropwizard	dropwizard-core	4.0.2		fc839a991b5ec71fc153e5c21cef0e6ccfd463f1
io.dropwizard	dropwizard-core	4.0.3		3003b12595d9a845378c40a7bd6d598c9d3eb675
io.dropwizard	dropwizard-core	4.0.4		6d3e4eaeada520ba3502a3922b374582f262ad1e
io.dropwizard	dropwizard-core	4.0.5		70e725458c30a315b72d6f12e0b4c8219227763a
io.dropwizard	dropwizard-core	4.0.6		b672b45279afd820163aee909c28adc06407bd09
io.dropwizard	dropwizard-core	4.0.7		01f70713f4787ebf1fc0e21a908ce4e6c72ed7b4
io.dropwizard	dropwizard-core	4.0.8		73dea67d08868e7ca13f502950f9f585d205dc20
io.dropwizard	dropwizard-core	4.0.9		b13af61ca091d459bb4199d65f5eff8490495b63
io.dropwizard	dropwizard-core	5.0.0-alpha.1		10c02c139831dd0deda4661335dfe3e2aff92d68
io.dropwizard	dropwizard-core	5.0.0-alpha.2		c779f4ec5af57da6f90481e98bdac415685b8102
io.dropwizard	dropwizard-core	5.0.0-alpha.3		6749a1c49de7b741fd4957929fba97ed47346fde
io.dropwizard	dropwizard-core	5.0.0-alpha.4		3a907958dae4470fac2f5a8edb6e738576b35981
io.dropwizard	dropwizard-core	5.0.0-alpha.5		d37c213eb4993561fb41fe2f9f61874f2a226aa8
io.dropwizard	dropwizard-core	5.0.0-rc.1		254c468cc7d66100f931acdbe295d47bf1da42f0
io.dropwizard	dropwizard-core	5.0.0-rc.2		139064fb9f63b63b0c5d1396afac7ca844ae675e
io.fabric8	kubernetes-log4j	6.11.0		ad8568a1fead578eb0b386a14e09b81f7942fdcc
io.fabric8	kubernetes-log4j	6.12.0		b23bcee5d9c27527eff7416aa3d2847792167d56
io.fabric8	kubernetes-log4j	6.12.1		00ff5f06e313bd13c85bd87c22f2191574713ecc
io.fabric8	kubernetes-log4j	6.13.0		98292dd5c8896c72607ace85c7141ce22c0b9bb9
io.fabric8	kubernetes-log4j	6.13.1		9fdf676daa88c3a76bf791924f30b5cf541e8d41
io.fabric8	kubernetes-log4j	6.13.2		9330fde2a4f5e2614f3753d82dd3547603ebcc4c
io.fabric8	kubernetes-log4j	6.13.3		ba419d7d4f8e52a29f18f8ae10116abee3725210
io.fabric8	kubernetes-log4j	6.13.4		ebff3af26bfa1d50aa501b0d418556dc6903374e
io.fabric8	kubernetes-log4j	6.13.5		cee1ba61775eb257563bd8ad1abb2aa671fdcc46
io.fabric8	kubernetes-log4j	7.0.0		5dccb5e95dc10c0f2654a97ea8af8ba1d3077c14
io.fabric8	kubernetes-log4j	7.0.1		d3394016294c590af8f00d8c3e1ac3a0f7ee8f53
io.fabric8	kubernetes-log4j	7.1.0		13e4442c91d3f14684f711087c305b8289e67694
io.fabric8	kubernetes-log4j	7.2.0		1a398b77c96137ac88bee038d0cbb12cbd5c1f8c
io.fabric8	kubernetes-log4j	7.3.0		0c7a7625222e59f2c85df447dbe76c82bd03c974
io.fixprotocol.orchestra	session	1.0.0-RC1		a0b19559c4d64c2a31bc24da9509031ba1f2363b
io.github.cloudify	spdf_2.9.3	1.0.0		0a423fc564a71859515c096cfb6c5049e8992fce
io.github.cloudify	spdf_2.9.3	1.3.1		23cb68e5fe2ad18b1f575dfc2b8d6cbf0b6812f9
io.github.cloudify	spdf_2.9.3	1.3.3		418acfac531dbc3aa04de1cb39f301489657b26b
io.github.qsy7.java.dependencies	commons-text	0.1.0		N/A
io.github.qsy7.java.dependencies	commons-text	0.1.2		N/A
io.github.qsy7.java.dependencies	commons-text	0.3.2		N/A
io.github.qsy7.java.dependencies	commons-text	0.3.3		N/A
io.github.youngwm	easytoolbar	0.9.1		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.1.0		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.1.1		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.10.0		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.3.0		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.4.0		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.5.0		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.6.0		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.7.0		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.7.1		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.7.2		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.7.3		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.8.0		N/A
io.github.zhangzih4n	compose-navigation-wasm-js	0.9.0		N/A
io.kamon	kamon-spray_2.10	0.2.1		fc56b9aae8051cd7feff7a9005d0a2034f49fa69
io.kamon	kamon-spray_2.10	0.2.2		efa5490d012319c81c28e28adbf865df0c4db7c4
io.kamon	kamon-spray_2.10	0.2.3		081d2f124767d50ad03b2acb70a90ea270714f6d
io.kamon	kamon-spray_2.10	0.2.4		f72abc46943f04f0b3b4346c661108210bd9f874
io.kamon	kamon-spray_2.10	0.2.5		50f771df5269d1a0266addc2ef3496dd171c5cae
io.kamon	kamon-spray_2.10	0.3.1		582e8b0a44c6587dc8b4bae064809c2835e9be1f
io.kamon	kamon-spray_2.10	0.3.2		bed5c791ae42e80d3ab27ad33876ae1014483852
io.kamon	kamon-spray_2.10	0.3.3		68799d0cd376f89e38d0dfa8ea5fabf4dbc7d9d5
io.kamon	kamon-spray_2.10	0.3.4		75e7b50801afa9c6e3f35985b4ecc0406b4af165
io.kamon	kamon-spray_2.10	0.3.5		03c16d279207cd262f179a90fd344e3b39d22def
io.kamon	kamon-spray_2.10	0.4.0		59d6e9b8b5fbf3cc034591f0f8e5f5757321b090
io.kamon	kamon-spray_2.10	0.5.0		952f52d767a74619d55efa5f5ed48409f619de65
io.kamon	kamon-spray_2.10	0.5.1		2c16f7554cae7551f63cee19b4124613ba559e29
io.kamon	kamon-spray_2.10	0.5.2		43fffa8604798a81c6d75009f9f3b29f91a18c05
io.kamon	kamon-spray_2.10	0.6.0		866a79140ba041e1a9a159d6a18707a67b6bcb7f
io.kamon	kamon-spray_2.10	0.6.1		33006e2866bb7422ce3ebe6813cc167cef58a1b9
io.kamon	kamon-spray_2.10	0.6.2		4d06c44d085b0eab5c7226b898d0f535a11ae92e
io.kamon	kamon-spray_2.10	0.6.3		d10cfeedb1298580a62be38e61aee5b96b21bcf9
io.kamon	kamon-spray_2.10	0.6.6		a9eadc3b4216a131ab412a6fccc5da7300ff14e4
io.kamon	kamon-spray_2.10	0.6.7		addfe86333339c1fc9dafdefe0538ba3c92ec98a
io.kgraph	kafka-graphs-parent	0.1.0		N/A
io.kgraph	kafka-graphs-parent	0.2.0		N/A
io.kgraph	kafka-graphs-parent	0.3.0		N/A
io.kgraph	kafka-graphs-parent	0.4.0		N/A
io.kgraph	kafka-graphs-parent	1.0.0		N/A
io.kgraph	kafka-graphs-parent	1.1.0		N/A
io.kgraph	kafka-graphs-parent	1.1.1		N/A
io.kgraph	kafka-graphs-parent	1.1.2		N/A
io.kgraph	kafka-graphs-parent	1.2.0		N/A
io.kgraph	kafka-graphs-parent	1.2.1		N/A
io.kgraph	kafka-graphs-parent	1.3.0		N/A
io.kgraph	kafka-graphs-parent	1.4.0		N/A
io.kgraph	kafka-graphs-parent	1.5.0		N/A
io.kgraph	kafka-graphs-parent	2.0.0		N/A
io.quarkus	quarkus-junit5-vertx	2.1.0.CR1		3b1b847fa78a892d218159dfb80e27046a879d53
io.quarkus	quarkus-junit5-vertx	2.1.0.Final		b98ccdd176c2e1bf2508d8b3a64de924fae494bb
io.quarkus	quarkus-junit5-vertx	2.1.1.Final		90b1cb1d69bec1e56b2fb3d9b827d029e23cef17
io.quarkus	quarkus-junit5-vertx	2.1.2.Final		730863a80d897099710cb44c254240e609a0b845
io.quarkus	quarkus-junit5-vertx	2.1.3.Final		4eceffab55adaae7346171f16ec7d324725565bc
io.quarkus	quarkus-junit5-vertx	2.1.4.Final		344ec31467279fb0e530c0817895100869894ab9
io.quarkus	quarkus-junit5-vertx	2.2.0.CR1		4a08896a8c919fa0c59e4358c9d29fe59979ff1d
io.quarkus	quarkus-junit5-vertx	2.2.0.Final		27e97046c1d1380957fd4bf26af7f1016b287e7d
io.quarkus	quarkus-junit5-vertx	2.2.1.Final		090206f280b6bfa24278b06cacf4cbfca9fbbea2
io.quarkus	quarkus-junit5-vertx	2.2.2.Final		5b50e293d6365ea7c4effa50fec0a45f8e64357e
io.quarkus	quarkus-junit5-vertx	2.2.3.Final		5f4946fa1afb74c50a60e3d609303b8fe9b2c51a
io.quarkus	quarkus-junit5-vertx	2.2.4.Final		4f1f9b94391864b8c74ede5dea617051fc02882b
io.quarkus	quarkus-junit5-vertx	2.2.5.Final		e75ed04849255d419f92a65e1a86b709f9b81962
io.quarkus	quarkus-junit5-vertx	2.3.0.CR1		2ba6737acb794f294b4f06c260d50bfe8e786746
io.quarkus	quarkus-junit5-vertx	2.3.0.Final		f2e63d1e2824c96711112e7bd512b2f7f0a68468
io.quarkus	quarkus-junit5-vertx	2.3.1.Final		db96dcd64f6bca0cbcfb229f722aaba3a00849e0
io.quarkus	quarkus-junit5-vertx	2.4.0.CR1		91081330580a5cd045359cf42c3fda674c885626
io.quarkus	quarkus-junit5-vertx	2.4.0.Final		d49dd9fb83960f6bd12ef2ca188087c0f7af03a5
io.quarkus	quarkus-junit5-vertx	2.4.1.Final		03ed8711d5826aea02fe54bd1b402cf3af227769
io.quarkus	quarkus-junit5-vertx	2.4.2.Final		fef89d8e65c466c0ee819c23623474927550338f
io.quarkus	quarkus-junit5-vertx	2.5.0.CR1		57edd8bdfbb069556fffd1fd6bec63b00502dea3
io.quarkus	quarkus-junit5-vertx	2.5.0.Final		6a3839aa198281acdf5300ded83847e6a5e8ba68
io.quarkus	quarkus-junit5-vertx	2.5.1.Final		b020178a7f14ebd0c080eaa519d279d80cb1c5e4
io.quarkus	quarkus-junit5-vertx	2.5.2.Final		29b2efbc01cb4d5d2788cf2c640e498ef5d0aac0
io.quarkus	quarkus-junit5-vertx	2.5.3.Final		d388a2bdbafba5b888dfb8721cda1dbc7f68f7b1
io.quarkus	quarkus-junit5-vertx	2.5.4.Final		01b864b6f8c38f9b47f0eeeceb43c913d639698a
io.quarkus	quarkus-junit5-vertx	2.6.0.CR1		a2a3fd27e069588595044925b5baa7076db609a0
io.quarkus	quarkus-junit5-vertx	2.6.0.Final		343c9edf8be5c20a69dbee673bf9d77708e974b3
io.quarkus	quarkus-junit5-vertx	2.6.1.Final		4d5b78159e5502669da40f9f9b89468ff62b85b3
io.quarkus	quarkus-junit5-vertx	2.6.2.Final		86ac93c0eef8fba22a5f155b50604785daca6467
io.quarkus	quarkus-junit5-vertx	2.6.3.Final		978f1e73671c33058f92251031de86f579ba3843
io.quarkus	quarkus-junit5-vertx	2.7.0.CR1		47281d703ac6408a62bd17f9414b4235474a56d6
io.quarkus	quarkus-junit5-vertx	2.7.0.Final		314d3a3d1ae645759d5c49cad0feb876d1b61acc
io.quarkus	quarkus-junit5-vertx	2.7.1.Final		e748dc41bc3d872699f1ef2e4825d53210e759ea
io.quarkus	quarkus-junit5-vertx	2.7.2.Final		d92a3f56ffbba52d9d0771f48fa698e68fc36da2
io.rhiot	camel-framebuffer	0.1.3		d4a064a4d2a4e480173f5dfdf294d02d662470b8
io.rhiot	camel-framebuffer	0.1.4		2a49ca833fccdee8162dc1349005c879d81e9824
io.spray	spray-json_2.13.0-M2	1.3.4		32e6e8602acfcae08222ca77b37fb867c78a03d2
net.tascalate.instrument	net.tascalate.instrument.attach9	1.0.0		e05974b2b7a8539699105b2f7cc95338e9965bed
net.tascalate.instrument	net.tascalate.instrument.attach9	1.0.1		bb1c86bc53bd1c6a13ae304cd14d452502a7a1f0
net.tascalate.instrument	net.tascalate.instrument.attach9	1.1.0		4574d0b184f3a8a218a0e8381f9417f71c31f3b6
net.tascalate.instrument	net.tascalate.instrument.attach9	1.1.1		608224bf3f0f5f5d16f5af9a7bbd6a5abb7d52c9
net.tascalate.instrument	net.tascalate.instrument.attach9	1.2.0		7d26ad47d211ea01778ea1bd7a6f392b0633ec23
net.tascalate.instrument	net.tascalate.instrument.attach9	1.3.0		8396e8ee7ac37b26f266041817562a164893d4d2
net.tascalate.instrument	net.tascalate.instrument.attach9	1.3.1		4177000f3123fcbd1481d18fcbfd2a12a3026726
net.tascalate.instrument	net.tascalate.instrument.attach9	1.3.2		8d1da15948381b38c9e76fecd19205a10be40ab5
net.tascalate.instrument	net.tascalate.instrument.attach9	1.3.3		a97dad4c037ac3e5dec766bb70f604b541fd6e6f
net.tascalate.instrument	net.tascalate.instrument.attach9	1.4.0		51960a75c7fb93e4c01eed74931c6fc6fa42b715
net.tascalate.instrument	net.tascalate.instrument.attach9	1.5.0		808b5d2acf3cce0d66738b6f3b97f8048c452c45
net.tascalate.instrument	net.tascalate.instrument.attach9	1.6.0		b3b60347b70655a57352e972e3228c0d8dd510b5
net.wicp.tams	duckula-dev-client	2.0.0		N/A
net.wicp.tams	duckula-dev-client	2.0.1		N/A
net.wicp.tams	duckula-dev-client	2.0.3		N/A
net.wicp.tams	duckula-dev-client	2.0.4		N/A
net.wicp.tams	duckula-dev-client	2.0.5		N/A
net.wicp.tams	duckula-dev-client	2.0.6		N/A
net.wicp.tams	duckula-dev-client	2.0.7		N/A
nl.stokpop	event-scheduler-maven-plugin	1.0.0		768a59fba5d54d9409c7af3fb63de595393e4a6d
nl.stokpop	event-scheduler-maven-plugin	1.0.1		9935e333f16591af64c222fddfc880a5e44a7028
nl.stokpop	event-scheduler-maven-plugin	1.1.0		1e8d893aacf3f1513799832bf39067833e69df3b
nl.stokpop	event-scheduler-maven-plugin	1.1.1		64c1561304213bfe78ba86c05c9f66bb33eb60db
online.skyopen	deploy-jar-template	3.1.6		f66697f49ecec7b8718b16271292501cd4a1683c
online.skyopen	deploy-jar-template	3.2.0		ae02a610e2bd1e5d7642a38ff39adcf3c45412d0
org.acplt.remotetea	remotetea-oncrpc	1.1.1		d8a92ef78bba5f7d36d30343c50f12a22b08fa99
org.acplt.remotetea	remotetea-oncrpc	1.1.2		0705c490ad22ff4627389853439f9decf5ee69be
org.acplt.remotetea	remotetea-oncrpc	1.1.3		2f7d94c5179b0267a882259a03a83eaa320cbcce
org.acplt.remotetea	remotetea-oncrpc	1.1.4		cffb42370fe743dd29c22588e4ae7069bd25e852
org.acplt.remotetea	remotetea-oncrpc	1.1.5		1124e19ae9e2fbb36d14f9704399bf78cecea65f
org.acplt.remotetea	remotetea-oncrpc	1.1.6		d051027069e54f9584070469770acb19d5a34780
org.aksw.r2rml	r2rml-jena-processor-jdbc	0.9.0		0b403fe8b448fdc5507b1734b1263da4021f56fc
org.aksw.r2rml	r2rml-jena-processor-jdbc	0.9.1		7289594382d22ef67b16d91910a035e06cb4c4b2
org.aksw.r2rml	r2rml-jena-processor-jdbc	0.9.2		ea2b18aea7c7cd4cbec51e1adc8077713bb7994f
org.apache.npanday	maven-archetype-vb-simple	1.4.0-incubating		d85623729f4dfd588c02f2b9b4a0e38a372c92b5
org.apache.sling	org.apache.sling.crankstart.core	1.0.0		0b799c731db16520bd7d106876aee6721bc6020f
org.atmosphere	atmosphere-samples-project	2.0.0		N/A
org.atmosphere	atmosphere-samples-project	2.0.3		N/A
org.atmosphere	atmosphere-samples-project	2.0.4		N/A
org.atmosphere	atmosphere-samples-project	2.0.5		N/A
org.atmosphere	atmosphere-samples-project	2.0.6		N/A
org.atmosphere	atmosphere-samples-project	2.0.7		N/A
org.atmosphere	atmosphere-samples-project	2.0.8		N/A
org.atmosphere	atmosphere-samples-project	2.1.0		N/A
org.atmosphere	atmosphere-samples-project	2.1.0-RC2		N/A
org.atmosphere	atmosphere-samples-project	2.1.1		N/A
org.atmosphere	atmosphere-samples-project	2.1.2		N/A
org.atmosphere	atmosphere-samples-project	2.1.3		N/A
org.atmosphere	atmosphere-samples-project	2.1.4		N/A
org.atmosphere	atmosphere-samples-project	2.1.5		N/A
org.atmosphere	atmosphere-samples-project	2.1.6		N/A
org.atmosphere	atmosphere-samples-project	2.1.7		N/A
org.atmosphere	atmosphere-samples-project	2.2.0		N/A
org.atmosphere	atmosphere-samples-project	2.2.1		N/A
org.atmosphere	atmosphere-samples-project	2.2.10		N/A
org.atmosphere	atmosphere-samples-project	2.2.2		N/A
org.atmosphere	atmosphere-samples-project	2.2.3		N/A
org.atmosphere	atmosphere-samples-project	2.2.4		N/A
org.atmosphere	atmosphere-samples-project	2.2.5		N/A
org.atmosphere	atmosphere-samples-project	2.2.6		N/A
org.atmosphere	atmosphere-samples-project	2.2.7		N/A
org.atmosphere	atmosphere-samples-project	2.2.8		N/A
org.atmosphere	atmosphere-samples-project	2.2.9		N/A
org.atmosphere	atmosphere-samples-project	2.3.0		N/A
org.atmosphere	atmosphere-samples-project	2.3.0-RC3		N/A
org.atmosphere	atmosphere-samples-project	2.3.0-RC4		N/A
org.atmosphere	atmosphere-samples-project	2.3.0-RC5		N/A
org.atmosphere	atmosphere-samples-project	2.3.0-RC6		N/A
org.atmosphere	atmosphere-samples-project	2.3.1		N/A
org.atmosphere	atmosphere-samples-project	2.3.2		N/A
org.atmosphere	atmosphere-samples-project	2.3.3		N/A
org.atmosphere	atmosphere-samples-project	2.3.4		N/A
org.atmosphere	atmosphere-samples-project	2.3.5		N/A
org.atmosphere	atmosphere-samples-project	2.4.0		N/A
org.atmosphere	atmosphere-samples-project	2.4.0-RC1		N/A
org.atmosphere	atmosphere-samples-project	2.4.1		N/A
org.atmosphere	atmosphere-samples-project	2.4.18		N/A
org.atmosphere	atmosphere-samples-project	2.4.19		N/A
org.atmosphere	atmosphere-samples-project	2.4.2		N/A
org.atmosphere	atmosphere-samples-project	2.4.20		N/A
org.atmosphere	atmosphere-samples-project	2.4.26		N/A
org.atmosphere	atmosphere-samples-project	2.4.27		N/A
org.atmosphere	atmosphere-samples-project	2.4.28		N/A
org.atmosphere	atmosphere-samples-project	2.4.4		N/A
org.atmosphere	atmosphere-samples-project	2.4.5		N/A
org.atmosphere	atmosphere-samples-project	2.4.6		N/A
org.atmosphere	atmosphere-samples-project	2.4.8		N/A
org.atmosphere	atmosphere-samples-project	2.5.13		N/A
org.atmosphere	atmosphere-samples-project	2.5.3		N/A
org.atmosphere	atmosphere-samples-project	2.5.4		N/A
org.atmosphere	atmosphere-samples-project	2.6.4		N/A
org.atmosphere	atmosphere-samples-project	3.0.1		N/A
org.atteo.moonshine	global-modules	1.0		a68792c46d2254105edeec0b74662bcc3bcda051
org.atteo.moonshine	global-modules	1.0.RC1		484778e7fd0b5a7534b1b726183af733526fd576
org.atteo.moonshine	global-modules	1.1		665c61649f0f39d291858a847c2080d225f3b13e
org.atteo.moonshine	global-modules	1.2		3b2988dcb8868b4d9bd48d66aca4f7861bcc7ef7
org.jbpm	jbpm-designer	6.0.0.Alpha9		N/A
org.jbpm	jbpm-designer	6.0.0.Beta1		N/A
org.jbpm	jbpm-designer	6.0.0.Beta2		N/A
org.jbpm	jbpm-designer	6.0.0.Beta3		N/A
org.jbpm	jbpm-designer	6.0.0.Beta4		N/A
org.jbpm	jbpm-designer	6.0.0.Beta5		N/A
org.jbpm	jbpm-designer	6.0.0.CR1		N/A
org.jbpm	jbpm-designer	6.0.0.CR2		N/A
org.jbpm	jbpm-designer	6.0.0.CR3		N/A
org.jbpm	jbpm-designer	6.0.0.CR4		N/A
org.jbpm	jbpm-designer	6.0.0.CR4-Pre1		N/A
org.jbpm	jbpm-designer	6.0.0.CR5		N/A
org.jbpm	jbpm-designer	6.0.0.Final		N/A
org.jbpm	jbpm-designer	6.0.1.Final		N/A
