beehive	wsdltypes-beehive	1.0-alpha		23970df0566ac7e69e2ec6fc711dd74fd4595b1b
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230125.11314.0.2291d7c7		31602828904b06397ff4464cf1bb6571bfa993bf
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230126.11324.0.a87412b6		31602828904b06397ff4464cf1bb6571bfa993bf
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230127.11332.0.58cb5386		31602828904b06397ff4464cf1bb6571bfa993bf
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230128.11333.0.c04019de		31602828904b06397ff4464cf1bb6571bfa993bf
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230130.11335.0.a24439f0		cdd8c3950a4eab7d53b4d1dc1f16589b666d280b
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230131.11340.0.c0c965c8		cdd8c3950a4eab7d53b4d1dc1f16589b666d280b
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230201.11349.0.9e441e48		cdd8c3950a4eab7d53b4d1dc1f16589b666d280b
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230202.11357.0.db6e8758		cdd8c3950a4eab7d53b4d1dc1f16589b666d280b
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230203.11364.0.f6eaf3e2		cdd8c3950a4eab7d53b4d1dc1f16589b666d280b
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230206.11376.0.2713e2b4		cdd8c3950a4eab7d53b4d1dc1f16589b666d280b
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230207.11384.0.6501782d		cdd8c3950a4eab7d53b4d1dc1f16589b666d280b
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230208.11396.0.73271b21		1346e772ab70c0ecc1f9177c806104350711f238
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230209.11407.0.e582860e		609c61835a3f73f5dd29ff89293179b32148bace
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230210.11415.0.5c00481a		aa68761a32efacc0397d6f86db93c3e2281a84d8
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230213.11427.0.7ed5799a		aa68761a32efacc0397d6f86db93c3e2281a84d8
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230214.11434.0.865a957f		aa68761a32efacc0397d6f86db93c3e2281a84d8
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230215.11442.0.e113aa91		aa68761a32efacc0397d6f86db93c3e2281a84d8
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230216.11444.0.59bc473b		aa68761a32efacc0397d6f86db93c3e2281a84d8
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230216.11449.0.3877fba3		aa68761a32efacc0397d6f86db93c3e2281a84d8
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230221.11465.0.1d8c361d		c8ee83dd39e60a425ae787c3088219d248e2e26a
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230221.11468.0.e70d2bda		c8ee83dd39e60a425ae787c3088219d248e2e26a
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230222.11471.0.d1a33784		c8ee83dd39e60a425ae787c3088219d248e2e26a
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230222.11475.0.ec147a82		c8ee83dd39e60a425ae787c3088219d248e2e26a
com.daml	daml-lf-transaction_2.13	2.6.0-snapshot.20230302.11477.0.f98e37e8		c24b1be3f8ab063d9b541440d4de82e9b761807d
com.daml	daml-lf-transaction_2.13	2.6.1		c24b1be3f8ab063d9b541440d4de82e9b761807d
com.daml	daml-lf-transaction_2.13	2.6.2		c24b1be3f8ab063d9b541440d4de82e9b761807d
com.daml	daml-lf-transaction_2.13	2.6.3		c24b1be3f8ab063d9b541440d4de82e9b761807d
com.daml	daml-lf-transaction_2.13	2.6.4		c24b1be3f8ab063d9b541440d4de82e9b761807d
com.daml	daml-lf-transaction_2.13	2.6.5		c24b1be3f8ab063d9b541440d4de82e9b761807d
com.daml	daml-lf-transaction_2.13	2.7.0		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.0-adhoc.20240328.12012.0.va01811e4		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.0-adhoc.20240328.12012.0.ve4211848		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230228.11494.0.510b7e1f		344c3c5df18788cc04b0606467ee3fd6971186b0
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230228.11503.0.d8d55ca4		eeb04a0597e09540d723dac6f301b5ea7b0b7517
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230301.11513.0.9b50c9f1		eeb04a0597e09540d723dac6f301b5ea7b0b7517
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230302.11525.0.15e10bbc		eeb04a0597e09540d723dac6f301b5ea7b0b7517
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230303.11529.0.8f50d205		eeb04a0597e09540d723dac6f301b5ea7b0b7517
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230306.11532.0.39d816f6		eeb04a0597e09540d723dac6f301b5ea7b0b7517
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230307.11536.0.27530a71		eeb04a0597e09540d723dac6f301b5ea7b0b7517
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230308.11548.0.7ff4ab08		eeb04a0597e09540d723dac6f301b5ea7b0b7517
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230310.11559.0.1b5778ea		eeb04a0597e09540d723dac6f301b5ea7b0b7517
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230310.11563.0.861d9175		eeb04a0597e09540d723dac6f301b5ea7b0b7517
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230313.11568.0.1b014ae4		eeb04a0597e09540d723dac6f301b5ea7b0b7517
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230315.11583.0.81107ff8		eeb04a0597e09540d723dac6f301b5ea7b0b7517
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230316.11589.0.d2664edb		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230317.11591.0.4df21fe6		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230320.11596.0.44b43a4d		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230321.11602.0.b967ef3e		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230323.11604.0.6a3a7a84		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230323.11608.0.4298cde9		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230327.11609.0.7f6b1fe3		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230327.11615.0.9aa586fb		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230328.11617.0.b5441712		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230329.11623.0.f3943c45		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230331.11632.0.182d8a85		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230331.11634.0.c20fc05d		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230403.11641.0.1a58e9aa		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230405.11650.0.a54de395		3867125e39036869b823701c7ade139d6b66bfcd
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230406.11654.0.15ee6823		43cb2f261bd2f469c5ac325c48109ad43602f33f
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230410.11658.0.36a5d263		43cb2f261bd2f469c5ac325c48109ad43602f33f
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230411.11665.0.3850f7fe		43cb2f261bd2f469c5ac325c48109ad43602f33f
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230413.11667.0.ef732d7e		43cb2f261bd2f469c5ac325c48109ad43602f33f
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230413.11674.0.48ba9b24		43cb2f261bd2f469c5ac325c48109ad43602f33f
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230414.11676.0.fdd7a7cb		43cb2f261bd2f469c5ac325c48109ad43602f33f
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230417.11682.0.ac68bdf4		4adc17c122eb9f783afc7472f4caead75f612426
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230418.11687.0.a8079fbc		cc026f7395116bf7307754393a70aac07ff043c8
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230419.11691.0.9a933587		cc026f7395116bf7307754393a70aac07ff043c8
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230420.11697.0.b149ffa8		cc026f7395116bf7307754393a70aac07ff043c8
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230421.11704.0.f2721a04		cc026f7395116bf7307754393a70aac07ff043c8
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230423.11705.0.637b187a		cc026f7395116bf7307754393a70aac07ff043c8
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230424.11710.0.2f27f987		cc026f7395116bf7307754393a70aac07ff043c8
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230425.11718.0.4ace70f7		cc026f7395116bf7307754393a70aac07ff043c8
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230426.11722.0.dc40709e		cc026f7395116bf7307754393a70aac07ff043c8
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230427.11728.0.1f3c22cf		d1bc0d977aaafd71d141ff628186a11119e579c3
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230502.11737.0.eb537914		d1bc0d977aaafd71d141ff628186a11119e579c3
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230503.11744.0.01cfae4e		d1bc0d977aaafd71d141ff628186a11119e579c3
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230504.11748.0.af51d660		d1bc0d977aaafd71d141ff628186a11119e579c3
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230508.11759.0.eaffc65c		0dd4a2ba54c4138220ab900fdb5261ce2363d45d
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230509.11761.0.576d5054		0dd4a2ba54c4138220ab900fdb5261ce2363d45d
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230511.11777.0.5637a2e5		0dd4a2ba54c4138220ab900fdb5261ce2363d45d
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230512.11778.0.b2eb3224		0dd4a2ba54c4138220ab900fdb5261ce2363d45d
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230513.11779.0.575b0e07		0dd4a2ba54c4138220ab900fdb5261ce2363d45d
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230515.11783.0.36293a4e		0dd4a2ba54c4138220ab900fdb5261ce2363d45d
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230516.11789.0.f88812f0		0c39a93af1a0dd29fed4ce39f4ff6c1d0bc6f97a
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230517.11796.0.195ef9a9		0c39a93af1a0dd29fed4ce39f4ff6c1d0bc6f97a
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230518.11799.0.50b2c595		bf97a0d843f9858cd0df5a39c55bfff797f7ba1f
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230522.11805.0.b55d80a8		7de7875afd77a8233c1127377754d818a227a98a
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230523.11810.0.06abd5c6		7de7875afd77a8233c1127377754d818a227a98a
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230524.11815.0.v0ef6fea1		7de7875afd77a8233c1127377754d818a227a98a
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230525.11820.0.v8d0357ce		7de7875afd77a8233c1127377754d818a227a98a
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230527.11826.0.v8fe0d7ed		fcc40db713a777533bc1afaa100cdeb2f317ca9a
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230529.11827.0.v3fbe7d01		fcc40db713a777533bc1afaa100cdeb2f317ca9a
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230530.11837.0.v17ce9a23		cb4504d0d264a0e2bb43fa857ac611ed4dd3fc1c
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230531.11844.0.vd692e587		32904b05838d13ad67998a5b02b80f0be7ea8d2e
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230601.11846.0.vde6f31c4		32904b05838d13ad67998a5b02b80f0be7ea8d2e
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230602.11847.0.vcfc499fb		32904b05838d13ad67998a5b02b80f0be7ea8d2e
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230604.11848.0.v9f55d679		32904b05838d13ad67998a5b02b80f0be7ea8d2e
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230605.11853.0.v39f331ec		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230607.11854.0.v1f351b41		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230607.11858.0.v9d228985		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230608.11861.0.v010304cc		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230609.11862.0.v23cb9e28		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230612.11864.0.v3514a4a0		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230613.11870.0.v2c53e5a6		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230614.11876.0.vde1627cd		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230615.11878.0.v96199179		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230616.11885.0.v4754806f		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230619.11890.0.vedd1a5f6		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230620.11897.0.v4bbf8f89		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230621.11902.0.v469b78a6		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230622.11906.0.vbce77265		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230623.11907.0.vbba55448		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230626.11909.0.v5979774e		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230627.11913.0.v321b6593		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230628.11919.0.v473b7750		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230629.11924.0.v95dd64bc		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230630.11927.0.v8a3a7d20		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230702.11928.0.v9cbe57b0		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230703.11931.0.vc04c7ac9		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230705.11934.0.v088aa027		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230706.11941.0.v242fe0f4		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230710.11943.0.v20c0149b		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230711.11951.0.v6dbda0a7		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230712.11961.0.vb9f6d3ea		302a399837d3a19a1c8a92f15e0bd0ba278500cf
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230713.11965.0.ve04dfb5f		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230714.11969.0.v2612f6cb		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230717.11972.0.vc71b781c		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230719.11977.0.vc6dc7db5		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230719.11983.0.vd999a21a		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230804.11989.0.vc0014b93		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.0-snapshot.20230808.11990.0.vb6c93df1		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.1		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.1-rc1		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.1-rc2		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.2		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.2-rc1		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.3		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.4		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.5		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.6		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.6-snapshot.20231101.11997.0.v3b7c9391		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.7		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.8		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.8-snapshot.20240311.12004.0.v4b8e05d5		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.8-snapshot.20240311.12004.1.v4b8e05d5		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.8-snapshot.20240312.12005.0.v28ce731b		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.9		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.7.9-snapshot.20240319.12006.0.v39d93fa1		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0		976456696d3364797d150f8dcdcb94e4b2843a67
com.daml	daml-lf-transaction_2.13	2.8.0-adhoc.20240328.12431.0.v46cdf7dd		976456696d3364797d150f8dcdcb94e4b2843a67
com.daml	daml-lf-transaction_2.13	2.8.0-adhoc.20240328.12431.0.vf144d058		976456696d3364797d150f8dcdcb94e4b2843a67
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230720.11990.0.v5d026ac9		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230721.11992.0.v25c60bf8		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230724.11994.0.v235abfa8		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230725.11996.0.vaecf70c9		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230727.11999.0.v47d21fe7		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230727.12002.0.v777779f3		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230728.12008.0.v37966876		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230731.12009.0.v4c813431		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230802.12010.0.vf4ac160a		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230804.12012.0.v23b8eaae		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230805.12013.0.vd2bdda38		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230806.12014.0.v2f4b494f		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230807.12017.0.v7ba1e675		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230808.12020.0.v49293656		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230809.12028.0.v4b60e35a		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230810.12032.0.v59793ce5		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230811.12033.0.v2aad9b4e		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230814.12037.0.vaaaf60af		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230815.12041.0.v923bd500		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230816.12044.0.v16728b65		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230817.12046.0.v444266ed		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230818.12049.0.vab038ab0		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230821.12054.0.v9f9ecb20		1f02c3e7fcf0466fda4e97cefd02b23adb406853
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230822.12060.0.v9179b2e7		c7f57b582d79c6754a7cde17477fa573819cfaec
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230823.12068.0.v4b8e9367		c7f57b582d79c6754a7cde17477fa573819cfaec
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230824.12072.0.v1a771dcb		c7f57b582d79c6754a7cde17477fa573819cfaec
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230828.12078.0.v99f466d4		c7f57b582d79c6754a7cde17477fa573819cfaec
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230829.12080.0.v62c98645		70e150f3e897f1b5ae164d22c56426abcd454ab4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230830.12083.0.v20330329		70e150f3e897f1b5ae164d22c56426abcd454ab4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230831.12086.0.v2d3ac273		70e150f3e897f1b5ae164d22c56426abcd454ab4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230901.12089.0.v6ae0e011		70e150f3e897f1b5ae164d22c56426abcd454ab4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230904.12091.0.v430b8cec		70e150f3e897f1b5ae164d22c56426abcd454ab4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230906.12097.0.v675a325c		70e150f3e897f1b5ae164d22c56426abcd454ab4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230907.12098.0.v0cac8c29		70e150f3e897f1b5ae164d22c56426abcd454ab4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230908.12101.0.v1bee52e4		70e150f3e897f1b5ae164d22c56426abcd454ab4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230909.12102.0.vda08791d		70e150f3e897f1b5ae164d22c56426abcd454ab4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230911.12104.0.ve4ea879c		70e150f3e897f1b5ae164d22c56426abcd454ab4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230911.12106.0.v5acb02dc		70e150f3e897f1b5ae164d22c56426abcd454ab4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230912.12110.0.v788fccd9		70e150f3e897f1b5ae164d22c56426abcd454ab4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230913.12113.0.vf71b764f		c46e38c42bf2b56c4fe6a54ea9db1b31ff272db4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230914.12117.0.v2dbfb680		c46e38c42bf2b56c4fe6a54ea9db1b31ff272db4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230918.12124.0.v82655f2f		c46e38c42bf2b56c4fe6a54ea9db1b31ff272db4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230919.12129.0.v37ffc7dd		c46e38c42bf2b56c4fe6a54ea9db1b31ff272db4
com.daml	daml-lf-transaction_2.13	2.8.0-snapshot.20230920.12134.0.v84ca088b		c46e38c42bf2b56c4fe6a54ea9db1b31ff272db4
