at.rseiler.spbee	spbee-core	1.0		cfb9a0941ddde104c43f5f159c45f42f5756c3e6
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.41.0		aa9c288586f097bf5bb8ba420ae434edbc2888e7
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.42.0		9db8f165c1ff6092ce2489758e19a4fe70fe2cd2
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.43.0		6b963482acbbb1304ddcaad0c73c9ec39e685b82
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.44.0		c85f07d91764fa07baeb73f7c24b5cd9b03e971d
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.45.0		fb9bc0817010d9edfc2b123cdd6bd104d9d92ab6
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.46.0		a304c23c43af4a77a49611d60e28cb3f69b8082a
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.47.0		324650c0d4c51799fa543a98adc72794f4f5d841
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.48.0		02d9b663066ae4c485013aa0ecfdc6b62d3bf384
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.49.0		dceceba3270c9599bffd3b3d9a2e5771f120506a
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.5.0		e77291bfeffada338fb42176f5b41879d1a1c032
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.51.0		5eb119d8d3fe8115df0505c218c00ae8ec8b828c
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.52.0		18f72d75c6e62685b2cd9e4eea7d83b8b7ad3c70
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.53.0		d5e5a5e3e6782d30d33d1905149472d0fbf1f280
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.54.0		b827b1391cbb5ff1c4012cfb87c9b1219607025d
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.55.0		9fa57a7b98c96b962f395708b2bc92f44dfe3de7
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.56.0		43ae2f0ef12b5d25d4926810df85c1ec43046280
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.57.0		e760020fb9659b30bacdca19b570392628f3279f
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.58.0		39cca8d700a4cde3684b52a3ed30863209add14d
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.59.0		57ae40c33b62a277ccf1da0b277c3aa5e757c145
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.6.0		f61880f2a3b2680a3ede9c6b3596eeec52d25f1c
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.60.0		563111f27832d8199bf0030ca6e1232d9b912bb5
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.7.0		3462a22c79b968a4d3e88e83954955007e11f65e
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.8.0		20e1d6e19bbc1b08c76d1dc63d3f603d329ab341
com.google.api.grpc	proto-google-cloud-debugger-client-v2	1.9.0		0fd8a64305b481b700e49586d75a54248000b1b9
com.google.apis	google-api-services-certificatemanager	v1-rev20220119-1.32.1		7af9145f1485331eb35fa3730899285fd5f0e468
com.google.apis	google-api-services-certificatemanager	v1-rev20220202-1.32.1		ed050ef8f3d8c0309449d731740c94ace93ed941
com.google.apis	google-api-services-certificatemanager	v1-rev20220223-1.32.1		1fea1b8ebf8fbfc7de0c165fed086f29d24ac69f
com.google.apis	google-api-services-certificatemanager	v1-rev20220324-1.32.1		bcec34f6060107ab3061dc2198b2e3487e640d62
com.google.apis	google-api-services-certificatemanager	v1-rev20220407-1.32.1		b97ee93c728d7076444b9e62bc6ae3e009e67237
com.google.apis	google-api-services-certificatemanager	v1-rev20220523-1.32.1		0c8603cf594a9a76178ad1f9dc2e397462c9912e
com.google.apis	google-api-services-certificatemanager	v1-rev20220602-1.32.1		6759b16d23216c3fe81fd840efdea0ccd99420ff
com.google.apis	google-api-services-certificatemanager	v1-rev20220707-1.32.1		1d4761ff6ca99face064c798beef3e59da9516b3
com.google.apis	google-api-services-certificatemanager	v1-rev20220707-2.0.0		df089cc96bf17f6b49410495ba3407e348a1df50
com.google.apis	google-api-services-certificatemanager	v1-rev20220804-2.0.0		555ff1fac7516a7a385e0015e3df3434473c1aac
com.google.apis	google-api-services-certificatemanager	v1-rev20220914-2.0.0		71bbc7ff24701bce2032168db16a670ebee5edd7
com.google.apis	google-api-services-certificatemanager	v1-rev20220927-2.0.0		f9d22ff95c57055583a591cfbde1eebd226552e9
com.google.apis	google-api-services-certificatemanager	v1-rev20221020-2.0.0		590dadc3d81c6247b273ad79f6cacfda571eb398
com.google.apis	google-api-services-certificatemanager	v1-rev20230123-2.0.0		87a4b7a93a967845787f4d8874dafbc4f7741a97
com.google.apis	google-api-services-certificatemanager	v1-rev20230312-2.0.0		6d092096862b3c1311e52dd47dbb1062beb0eb0b
com.google.apis	google-api-services-certificatemanager	v1-rev20230407-2.0.0		2a3dfadb016acba09383b757b1019ad6155d1a1f
com.google.apis	google-api-services-certificatemanager	v1-rev20230512-2.0.0		d16a555d79a0977de3f40895fda7ba74ec0ba43f
com.google.apis	google-api-services-certificatemanager	v1-rev20230802-2.0.0		5418651af4c93abaa35d7446fd4e0bf7192be57d
com.google.apis	google-api-services-certificatemanager	v1-rev20230809-2.0.0		c9f76e19748539d16a1b18770124938110bf3b17
com.google.apis	google-api-services-certificatemanager	v1-rev20230906-2.0.0		85b7422f043765d9a95cb0bbe87d0bd54606ad31
com.google.apis	google-api-services-certificatemanager	v1-rev20240209-2.0.0		624f6ea919ad6b5066f5500f1a27eac130ff7aa4
com.google.apis	google-api-services-certificatemanager	v1-rev20240313-2.0.0		d3365de15e8f304c4317b90a2c3c11a81e8a65b2
com.google.apis	google-api-services-certificatemanager	v1-rev20240417-2.0.0		2740680d9826ad7f88390247440a785f35167576
com.google.apis	google-api-services-certificatemanager	v1-rev20240710-2.0.0		320b3303f48e10a6591b4a19d61b1e33059887cf
com.google.apis	google-api-services-certificatemanager	v1-rev20240729-2.0.0		8d1808e24d0781dfc9e72b6dca8081e0e02018fe
com.google.apis	google-api-services-certificatemanager	v1-rev20241204-2.0.0		6bf3eb52e6358647a087919226e7dbf1b0441894
com.google.apis	google-api-services-certificatemanager	v1-rev20250203-2.0.0		2c6bc2fa7ac7ec524e298565d1ae30d499826ceb
com.google.apis	google-api-services-certificatemanager	v1-rev20250211-2.0.0		219c09d9ecef55d4db608f61970402c8524b3b51
com.google.apis	google-api-services-certificatemanager	v1-rev20250423-2.0.0		3151e6a5c3d60bd4895980492efdc80dc1a14eb4
com.gu	pan-domain-auth-play_2.10	0.1.10		8c552fd48256dcd34defe6e0379cb2eaa1b1ddd4
com.gu	pan-domain-auth-play_2.10	0.1.2		63fbabe1fa9030a0b0377d292fcaf0bbbbc2aad9
com.gu	pan-domain-auth-play_2.10	0.1.4		c6419073138bdb44ba616e6d6f998baa9a89f808
com.gu	pan-domain-auth-play_2.10	0.1.5		372620fb5692825f5cf0c223f98f1dc3f941f5a7
com.gu	pan-domain-auth-play_2.10	0.1.6		948d6ea8e108a93717c53a9ca2cdbf8bdf3e0eea
com.gu	pan-domain-auth-play_2.10	0.1.7		e436f3e6ee3ae492f626817175d120c04bc7fc59
com.gu	pan-domain-auth-play_2.10	0.1.8		4e5d1d0a0e9e53225092c8cff941242383b34641
com.gu	pan-domain-auth-play_2.10	0.1.9		f65141cf3c28ab1043e758d74c16a49e2922a420
com.gu	pan-domain-auth-play_2.10	0.2.1		3da68269d16da203b404ec6fca9552e87f25f03e
com.gu	pan-domain-auth-play_2.10	0.2.10		4a5c2482b72ee87d0584c847208a43766da2c4b7
com.gu	pan-domain-auth-play_2.10	0.2.11		947cc0e00c23fc56b5d57a91975e4372228ef08a
com.gu	pan-domain-auth-play_2.10	0.2.12		4dbe02a445fd88446283888be496dc647c6b9f48
com.gu	pan-domain-auth-play_2.10	0.2.13		4b65f989611cbb62b5d1a894e5f0be8e41c9fd58
com.gu	pan-domain-auth-play_2.10	0.2.2		29b58311693fba4fe79d58e96be5a523ae19d46c
com.gu	pan-domain-auth-play_2.10	0.2.3		816756cea9aef7665522001c72030e5333f8dc01
com.gu	pan-domain-auth-play_2.10	0.2.4		aee0be39af79612279c82cf8c2282860c7f7919b
com.gu	pan-domain-auth-play_2.10	0.2.5		3bf4bb741b6fc89c0a4e4477418332da59202b6b
com.gu	pan-domain-auth-play_2.10	0.2.6		c8b3458f4a58c5357080588ee4ec0c870f8c6124
com.gu	pan-domain-auth-play_2.10	0.2.7		be0cf771c6363514134765ba9682346625cbc7bd
com.gu	pan-domain-auth-play_2.10	0.2.8		b92c75a3383c756cd578eadfdfbfd3f9d0a86091
com.gu	pan-domain-auth-play_2.10	0.2.9		974f2d737f9d59323d731710f2fd241f0ea79137
com.gwtplatform	gwtp-dispatch-rpc-client	1.1		31b553a271f3284ded5df0ffe983d63a7518f728
com.gwtplatform	gwtp-dispatch-rpc-client	1.1.1		59b7622cac938add28ee08adb67237cd8418bc9f
com.gwtplatform	gwtp-dispatch-rpc-client	1.2		8b0489eaca6a795916183aa848e0bd415b859101
com.gwtplatform	gwtp-dispatch-rpc-client	1.2.1		36c5d2318f0000b0d6f970e96b5b0554175b7822
com.gwtplatform	gwtp-dispatch-rpc-client	1.3		7f500af02e8a807b69e3a05b70a71f062b7dd26a
com.gwtplatform	gwtp-dispatch-rpc-client	1.3.1		ca6aada81e14b1bd2e775fc09c72d4498e93de31
com.gwtplatform	gwtp-dispatch-rpc-client	1.4		578c61ff15bed16b594eb7ea533240ee42e01042
com.gwtplatform	gwtp-dispatch-rpc-client	1.5		8afac2c04322af45e62c1b73a7fb8abf55766187
com.gwtplatform	gwtp-dispatch-rpc-client	1.5.1		500359fb4675a671cc7d5760ea5732b86a372322
com.gwtplatform	gwtp-dispatch-rpc-client	1.5.2		73a7ead9cd0bd3f16c3994424a53a4d0bb4b2811
com.gwtplatform	gwtp-dispatch-rpc-client	1.5.3		618814a3c0d2748cb7b55225227c78f752cb1dd0
com.gwtplatform	gwtp-dispatch-rpc-client	1.6		ea112e530dbebab201ff9a89a4c9a324c253c49c
com.intenthq	gander_2.12	1.4		3174e533875f087d3c6237379b4d229fe68d4e80
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY01122020		dd23101d69a5896eb95b220a940c1472e9fe5912
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY02122020		1dfc0d0b110e207117f13f52d2df83d1734e89b6
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY04122020		023a798c6d2090333764fc55c3cb92a9eb258e52
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY06122020		e98ece116bb2676c6c832b506a0e0675f9e51129
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY07122020		f33bbbc937ba603dc4b3960dd556f786f3aab64d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY08122020		59a61f92e9d89399fd441899ffdfbe56d759dc5a
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY09122020		3f797f48a946484ebe97f0ad1c26f31a0d763aac
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY11122020		409946380af7aa862a0986a246af8f32b9200315
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY12112020		462ac525e44d19798807d2704f5b818a88f327c8
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY12122020		350d73c78c1c4fd51f1044d1e88dca40dbc522aa
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY13112020		cf93cfab3b199b3571930a978eff724ecaeced3a
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY13122020		406414e5ef97db1812ac811336c85b018ac78717
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY14122020		e8a00b67cfb49dc9525bee6583c6cdc06d213277
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY16122020		4848d28f8fd13b17fa49d91254da1492751cf6b8
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY17112020		381fb92fba427e6632da18d8add3415177b8382d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY17122020		4c28b09b397ccaa6fdac7b15b770f59ce477b352
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY18112020		1487438fa8fb720dc8ad05c01298a69963429cf4
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY18122020		815c55a38f09134c917e45596f250126f4fd9d0d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY19112020		1c81e7342ed5af0515ac769bc2a70f430c44a294
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY20112020		c00fc1c173830fa5ce6150b7ddd7f8a5fc698a39
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY21112020		9dc748cee48f147265b02f5d8c53aa3fae78c706
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY22112020		0b2383c79acfcd219857522b51c4907399f87bcf
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY23112020		f2c6d07c85beadcd4e47172fe65223a2d30ad0eb
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY24112020		059105a031500573c23028050f25f47d9fe2bba6
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY25112020		c7a73640e5b183a27f3a79ffc9e1223ac245cff0
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY26112020		26c6bcc3ea8cda591ec886b003c4f28610059e36
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY27112020		5c5a4d547278e99114aa8f3ce99c9e27f964b748
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY28112020		db4556a6f3dea89edfef6a21a2d3098d111a4022
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY29112020		bccaf2b0b1c4b7a7a0be33098b69c70ebc811314
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-NIGHTLY30112020		8d9124c0b94600a6d63ce8f1b5f06e919d3d4e1d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0-T261120201419		47ca1c7a2ca9129ee53b5df64f7cb13a207b8e29
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.0.1-release		697bb718219cec3612889e9bc3fe4fec66f8485f
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.1-RC-TEST-RELEASE		e2746de7df762a2552e95d131c98a15bc1d72d82
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.1-RC-TEST-RELEASE2		c799f96ee283e947c64f4e4d23b28b012a3a2496
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.1-RC-TEST-RELEASE3		2ad6b069bf548a5490ba462c0fa348ae0bfa493a
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.1-RC-TEST-RELEASE4		9c8617363a4a559c2fd0ea0863ca234ec6f89ee7
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.1-RC-TEST-RELEASE5		3067512ded5542990e826e3f3597892dc599fc03
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.1-back-to-core-20210504		81d551dd47e027ffbefc4e0732af12d6869102c8
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.0.3-test-release		f84512cffd36c92a2fe0ede38da39f30aff3d040
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.2.0-test-release		1dd09d7fa7ee3186227b84cc4322024ea7c36bfa
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.4.0-test-release		491c7a2a25c86ca07f4f4eaa7f8535c17ac66842
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.5.0-test-release		848dfdda5aee904a2783b31a17f65cd0581fc0e4
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.6.0-test-release		825d130813a2425759cf2814b170c2d214acad21
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.7.0-test-release		cada98746348ba44edf40d58aa84b6ad331f398d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	0.8.0-test-release		18325fe2cfaaee3e30af142a679a8ba37744b3b8
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0		341987255552bf802dce9756883259a99b12ef90
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M1		458788f472214989ebd4f34d7b9260561d65faf9
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M10		fb8c58a414e57bee6ba4c09e47377dd5b7bbdfb0
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M11		8065004902ba073ea5454ee3345515812935951f
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M12		ad3ae2540c68564ea364328770ace6e68fd2dcb7
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M13		3c8b9cc832c96f369f8cb5d9b46c85e193a5580b
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M14		b15419dfdfce261607032eeb2fc8224a4bda5d1c
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M15		0ddfb4040e347e813662c0b20f1a232b8fd7e300
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M16		a0ad581ed87f15268493f2fc572ca357bfbbbea4
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M17		db8b6bb5b9d82375c27dd2ea2b4f0b0bc05924bf
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M18		8e0a0ad916c30d92eed82ed966b9e7536dc77ea9
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M19		84ab4de37dd966d77c9546eb632108edc24416c0
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M2		e0d37581f58d918e70319c4b5b8236269ee6f13f
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M20		735b34fa61478cb1c1b8295902cbced341ef1546
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M25		dc3224c39654b83bb16de2b6c53c6a8b20a25711
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M28		904649d3b0100407305dd6aef6c7340dac5d6e76
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M29		84df234aa36595fc7b05627012c521b5b562543b
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M3		8394801e44f426bbabb4b4f2da7d83a0a3467365
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M30		2fb21f8cd8e05c934a41d2d2afe358597c2e74df
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M31		c0781edeeecea744656b55fa4e29ca893d5ac320
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M4		775dd5797bcbbef6a88eca8c8fe7507d7301c356
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M5		ff3328f69f61063249360838bbfc134eeac8bb2f
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M50		e62bc49673ed3c56c3e2f5ee83eb077c7f94faba
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M6		f9605d58d78f03513109baa40957631649be6f8f
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M7		c032404a1a634d52e6fa7c5dae523ebe79dd8ecd
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M8		135aa26de9e080cc8943d964a7cb634019058e84
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-M9		2e3293a72121159618fe78cecc205b5ddc8fcb6a
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-RC1		5aa03565d40f7b0cce7ca2d3eeff0b48d0e1209d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.0-RC2		f240152bc72b1eed1a2a78406aa3dee61b178876
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.1		4e68dcf366cc21c458d83104659e1442754b6bf8
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.1-RC1		6c9fffc793f9a65578a08299dceb004bb643146e
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.1-RC2		7da618ed79de189bc9eb1de4221fbad028d523cf
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.1-RC3		352d201dc8262a158b2d19ae6a9d1893f4a61539
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.1-RC4		45283771f962eb9d0bc2515e564f6091c2fdefa5
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.1-RC5		862b01a2cdcd8b27a511a8589565e62e3c8926ea
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.1-RC6		f8e487ac41deaa59fac142caec93a7fc11f2ebce
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.2		5ced9057df24bb7d5e903b5e7ebea50e9c446d4c
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.2-RC2		2d063166253ef7061af61e6852a8b0c02570b9a2
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.2-RC3		729080650421ff8c80f6f9ffb63ad0aab3ee866e
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.2-RC4		6c415d4b5b15ba9fc7c88f88657485e702d3e4d2
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.2-RC5		fd686c0eb4a95b8da4d5c57822b869d242df92ba
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.3		505885798c1c54f2fd0f0d3b894df28d12d62387
com.lightbend.cloudflow	cloudflow-streamlets_2.12	1.3.3-RC1		953fd9aa61d705ef82ab277cc353c56859f4d10c
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.0		a6586f356dd2f223f04aefa715e6a5471448b432
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.0-RC10		33c1de70989cb72a62750e70f016cc83e881b57f
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.0-RC11		0eea7aebbe0ad7ce80e77008656d7fb58a718e84
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.0-RC2		68f5cd6404538b278b64e87b292f7f7ecf023bfd
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.0-RC3		bcd6c0ca46407983256525da66613871ac3160a7
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.0-RC4		e32a4a29cdd4a02c9f1b343d11ebe304d1413245
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.0-RC5		f6f93cf380888463fb04a0fbc99d0972447814c7
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.0-RC6		6025fe931a867f2829435fd05b44346430af122b
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.0-RC7		fa387e84ac9f7606cd5373208f957a2d28b8bf38
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.0-RC8		c7c3b38651073e46416686a5431071d40b7e7fca
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.0-RC9		68245df6e183f2d51564bf78413807d7f2f69c32
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.10		5a70330e27e69f967d9840a2f8e651deff692cd9
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.10-RC1		01c0ab212e1d4d577627605576bf131b23c319f9
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.10-RC2		d0937f2b749beee67edb8237a62307966345f1ab
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11		3214579ca73216f966ef8bcafb609a50fd20a348
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11-10222020		107ff7919fab6fba53c282d944d056826145f115
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11-23102020		1801a77bfc7ae178fe6436deebd526f184ded806
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11-24102020		746ffd7720c070b69572bb24598a9025d9c22745
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11-25102020		3bb227a6314743db91e6e54424a3c105f2b0df33
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11-26102020		fcb419bd21b3d53f57ba1df60051d23a07ba14dc
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11-27102020		50c1b36cbec648455e31365fd79cbaa50be790e8
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11-28102020		280498e4752a19f4e307d5e9f9c06eb3f55ea465
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11-29102020		5515342b92c8f7cc0480b2388c4c4138a4a4a176
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11-30102020		440281cbb4f691fa852d875001bcbd36d1e445d3
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11-RC1		df6e7f2c303c568b5df79652fc0d81b059f0c4b4
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11-RC10		b5faa8af0041053a18bb867d40bca83bb47d4b5d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.0.11-RC11		a823ccfc3bd0e3233674e435be1cd16ac7c14891
