app.tulz	tuplez-full-light_3.0.0-RC3	0.3.6		e7c2528170335c8586ecf1cadcf8c41be682b2bc
org.apache.cxf	cxf-tools-common	3.1.7		a6dc3f341757d192716ea3b5cb8c0865c5f52630
org.apache.cxf	cxf-tools-common	3.1.8		7c01ba0251f6897cae1734d314128e8aed5caf3e
org.apache.cxf	cxf-tools-common	3.1.9		b9d2a6b6bfed9fd4438a400568c64a00883d66a4
org.apache.cxf	cxf-tools-common	3.2.0		6da1985b333b87217efa81485d64b4f4d511d795
org.apache.cxf	cxf-tools-common	3.2.1		cf2c4ad5a2bdabf0d9933c18e0616bb24b7f2746
org.apache.cxf	cxf-tools-common	3.2.10		151275155c092d754e4b02312fab675603c51c4a
org.apache.cxf	cxf-tools-common	3.2.11		e2d2636028f05e181dd2a509ec5a2ea64a7241da
org.apache.cxf	cxf-tools-common	3.2.12		4db1c57cae8362ff1117d1b65ff8fecfcc3653f8
org.apache.cxf	cxf-tools-common	3.2.13		1c09596a49269e806c3ec563e52f95f9e93e254f
org.apache.cxf	cxf-tools-common	3.2.14		2f031ee6705156f38ad215058a5f182e6dab9813
org.apache.cxf	cxf-tools-common	3.2.2		6606d6f1352e0aaf0eebf2f4e4732d00b6997a9e
org.apache.cxf	cxf-tools-common	3.2.3		b9c39ad7c7ecfb9542096cd511e90a3d0c168b19
org.apache.cxf	cxf-tools-common	3.2.4		18e9e380a4bfb35e0e38c52f41a725b86b1f1a79
org.apache.cxf	cxf-tools-common	3.2.5		2e5e4f410230b82772782737e8f843a588088fa0
org.apache.cxf	cxf-tools-common	3.2.6		81ec77dbab42f2e5164ca425c28fbf2c75edca6e
org.apache.cxf	cxf-tools-common	3.2.7		38a69e798f22b069fdada9a1ff8e892539b2f5ed
org.apache.cxf	cxf-tools-common	3.2.8		272080e4c588a1f7e5ff4200f5ddf383d56631fa
org.apache.cxf	cxf-tools-common	3.2.9		61401e0011643cce4fc1882787d7de2173c2081d
org.apache.cxf	cxf-tools-common	3.3.0		7ccde64d86a0b880459d148ba073affa8cc0f50d
org.apache.cxf	cxf-tools-common	3.3.1		6887c0db0dc6c2dab89e1dcfc3e94f7bd4787122
org.apache.cxf	cxf-tools-common	3.3.10		05a7b1df8de578d744e9aca4e14caa919c6f9694
org.apache.cxf	cxf-tools-common	3.3.11		3d3dedd8edc0bc4a7e02b8127b1584ee1300e3de
org.apache.cxf	cxf-tools-common	3.3.12		3f789b35232e814cf37d40a113613408407b38d9
org.apache.cxf	cxf-tools-common	3.3.13		9f23c4b12144f48572ea895eeabbd6c980f9611d
org.apache.cxf	cxf-tools-common	3.3.2		6243a865ecb297bad29356f22cc6915b151f743c
org.apache.cxf	cxf-tools-common	3.3.3		2bd1d048f0a12875bf8f1d101a1528a6c8642012
org.apache.cxf	cxf-tools-common	3.3.4		4a343560ee39d4658b872e7cec295dd55c401d67
org.apache.cxf	cxf-tools-common	3.3.5		f0c9f0b028f64c3268f7af594b36331e330129b9
org.apache.cxf	cxf-tools-common	3.3.6		5bb130f1326abccea3f148465659afb6fbbbfc11
org.apache.cxf	cxf-tools-common	3.3.7		61a1881b92157bcb389ea3a593d1bfff0a6ec1ea
org.apache.cxf	cxf-tools-common	3.3.8		685b0ebe89e8b22c617027b6dd5323fb393b7a70
org.apache.cxf	cxf-tools-common	3.3.9		a403bb91faabe7c54a66876600049882291adcde
org.apache.cxf	cxf-tools-common	3.4.0		ffa435a25da24ec955db64ed720b7d47c2cfe61e
org.apache.cxf	cxf-tools-common	3.4.1		a2f579de707dec6b4d6d79292e569327db42ee5e
org.apache.cxf	cxf-tools-common	3.4.10		fa69f147f3d5f1fde8f5dae920631f6c1d0c5ad8
org.apache.cxf	cxf-tools-common	3.4.2		11bac49aaa0da62674c37d6366798dd6fed1707f
org.apache.cxf	cxf-tools-common	3.4.3		56ebf8cb2cf89c2640ecc81a69effcf4b5419e66
org.apache.cxf	cxf-tools-common	3.4.4		163eb81447a518d22cfa171b7f72f552cec6f178
org.apache.cxf	cxf-tools-common	3.4.5		7195b5d7c435154c4b40eb774cb478a09ab6e06b
org.apache.cxf	cxf-tools-common	3.4.6		400432eadaf9dd2262d51df9ac26c8a14191a130
org.apache.cxf	cxf-tools-common	3.4.7		5e40654e37517bdc62b18b41f0b064939c6bf91f
org.apache.cxf	cxf-tools-common	3.4.8		46f020cd8ab1a6dfb8986c66d9cf52235b9cbed0
org.apache.cxf	cxf-tools-common	3.4.9		dd7545935d0ffe00a84d5882462f238fe637907f
org.apache.cxf	cxf-tools-common	3.5.0		1e3db19eacc836d684df1c9da7f7f5cfc1736b3a
org.apache.cxf	cxf-tools-common	3.5.1		082224e6369c7ed85014ad3ebd6650f0da2ef353
org.apache.cxf	cxf-tools-common	3.5.10		e59e2051b489a638864f1b453da2f1be8ec1c4d2
org.apache.cxf	cxf-tools-common	3.5.11		452e5dae95bf1dd58cdabdc25793d3ffbfebe458
org.apache.cxf	cxf-tools-common	3.5.2		69a6ba80f5f388aa2a4ae64bea95a2a7233da750
org.apache.cxf	cxf-tools-common	3.5.3		ea0622b587129e16144c919d3dcd4a8d4c861388
org.apache.cxf	cxf-tools-common	3.5.4		a877584538277c0bc3c50fda7a6ea6621b179dad
org.apache.cxf	cxf-tools-common	3.5.5		dabdb65f6765420ccf289bccdb8b939b855a451d
org.apache.cxf	cxf-tools-common	3.5.6		151b008685b4fc235dce58b83921dd993246dfa7
org.apache.cxf	cxf-tools-common	3.5.7		ad36d82bfff81f4050635e91e154eac2475b1cf1
org.apache.cxf	cxf-tools-common	3.5.8		75ecb5295c003a97e122a293f802b64fbed42b3d
org.apache.cxf	cxf-tools-common	3.5.9		5bf3e1a428cae581f2fcc0f6e6b00a911e41324f
org.apache.cxf	cxf-tools-common	3.6.0		0ee0e9865960aa2764c82c55167cd0fee93ed80b
org.apache.cxf	cxf-tools-common	3.6.1		9bb3927e791853fb2ac6561acec21e232399818d
org.apache.cxf	cxf-tools-common	3.6.2		95931a69730d5b83678e625d6206209618073090
org.apache.cxf	cxf-tools-common	3.6.3		22971367112abeb6baec986846606054ecf423b8
org.apache.cxf	cxf-tools-common	3.6.4		c809ced82c6b4f4d57fb6763cabb7dc3d360e4db
org.apache.cxf	cxf-tools-common	3.6.5		62a458c83f66993aee5745b17b148c044d35965b
org.apache.cxf	cxf-tools-common	3.6.6		25cdedfea40771051d45e973b8b0c65bae230b4e
org.apache.cxf	cxf-tools-common	4.0.0		79c08e64269e0aae5ca6c9fcb09911161c1132ab
org.apache.cxf	cxf-tools-common	4.0.1		13b0f98b096a63d2e6ebb00bec61d7f4b5456a41
org.apache.cxf	cxf-tools-common	4.0.2		a9505c73d82ff7f39dc53a7b67f86c439274c08f
org.apache.cxf	cxf-tools-common	4.0.3		65e7b6ed14df4fbb44250709c50495a6dacb565f
org.apache.cxf	cxf-tools-common	4.0.4		914aff5d400f9cde5a673b1f8c7d38173be17162
org.apache.cxf	cxf-tools-common	4.0.5		2b65993ddb44ae927907198aac697d541fc02857
org.apache.cxf	cxf-tools-common	4.0.6		144e9d5df1474eaaa90aa27081ca3146963ba853
org.apache.cxf	cxf-tools-common	4.0.7		81643e880cb3401c039a21fdcf60f5dd13e87229
org.apache.cxf	cxf-tools-common	4.1.0		be5fa1115d034466ece8edcea5dbc055ae6dfabb
org.apache.cxf	cxf-tools-common	4.1.1		75375688eaf09e534a503a411725be0ff24178f1
org.apache.edgent	edgent-runtime-etiao	1.2.0		abf026491e0f4a3e20b19536dfe6d5d2a2fd5d3c
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.10.0		2cce8f9bbf301dd177fb2f54c1bf645ff664375f
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.10.1		3b536421d397e1e7e27bd47ede8fe8e3f5539399
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.10.2		4c30a9250c83f92800dc4900f1e7bd401bd57a88
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.10.3		86cf2ebe9f535c5f4b50aae89196c86666c23b48
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.11.0		13f7d0298ad41b8b25b334459b27b8aa34522dd0
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.11.1		24b9eef321949c0c55433aa170695ccf8861016e
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.11.2		6b80b91821466d4f31e95b2adc935370ee289706
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.11.3		7ac321d52a12b86dfad2e694411caf8f107b51e0
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.11.4		967d7d932fab43b292751b074576f50d6091a8a6
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.11.5		645324a6c2cadb54ddac9528640d954858cd3f3d
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.11.6		72ae5259451c2e31e3bb564b678077064081c1c6
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.12.0		30a66dc564c6b3f8408c6d0971407a31cbb79e55
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.12.1		fe1160280641ead63fd55ae4f03648b0e669faa5
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.12.2		4f19a7cad8525d40b7fd955999881a39fe0406bb
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.12.3		fdb08e18814517909ab3e3c25fa7aa192e59443d
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.12.4		02b176259330ba0d243e5bcd84498e29f77b0235
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.12.5		3e3fa6aeffd3236ca979bbe5e28b4963396664bc
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.12.6		1b658d4479a8e413859cea304e4814b547045026
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.12.7		2c474f85262337c0aa418aa0054807037cb1c406
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.13.0		682d0885fe500e14cee6ea6660add02445267139
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.13.1		1ed646b5e6e7cd02e7b0d0a57d76272c785bc257
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.13.2		ea072078897cb4f68abd62a7d5c15d14303c3a74
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.13.3		764400cab9f32cfd621c556d3c7c5a697cbcffe2
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.13.4		7b3ed26d0ad6fcf9f955052e8e1ea29a738d8b9c
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.13.5		e3d268f6ea460286644c03a7b9b6e2969b7bd0f9
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.13.6		4689f37b1f5914dd0f38941ffdca360c7b5705d1
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.14.0		7facb0175281aaff573475bbbb87970528dd2e28
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.14.1		682673bc0b41729e89804044b161530994d85d7b
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.14.2		eff8823d76fa18a86457ea4130c114b508025361
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.14.3		fcf6d326f15aa673b3567fca6699c15d821a0006
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.14.4		b78deaeaecd343304ca83970618d5405fa45e87b
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.14.5		529e8eff91a3ca708923f0b6c8c814273fe3bb61
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.14.6		9a9ea57c5709944cac223f9c51e22a58d8782b80
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.9.0		cda6ab34c534ce92a948561b94a34736d46780cd
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.9.1		47ebbe2aee0a5612cfe3fb73d5b8513708f570e4
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.9.2		1e9f4875afae0e5a51e1656cb90fe4e71249e806
org.apache.flink	flink-connector-gcp-pubsub_2.11	1.9.3		e9fd7d0afb228e773be68cbff7539689fef9a773
org.apache.geronimo.modules	geronimo-tomcat6	2.0.1		cf2c91b12599d8336aa6c95a2fd66ec174801d64
org.apache.geronimo.modules	geronimo-tomcat6	2.0.2		430259738caa3acc9db65fd82cb3158cb10fd1f2
org.apache.geronimo.modules	geronimo-tomcat6	2.1		5e74339a6a400e706a9a53956551100d1fc5dd61
org.apache.geronimo.modules	geronimo-tomcat6	2.1.1		5f63209a67e1f0c797c9932342167e9ec0ea1260
org.apache.geronimo.modules	geronimo-tomcat6	2.1.2		23b1c1adb9750640441b8f13b993e3610afad51d
org.apache.geronimo.modules	geronimo-tomcat6	2.1.3		aead4596a675eccb039cb5631f0eb65e615ccfe4
org.apache.geronimo.modules	geronimo-tomcat6	2.1.4		9a5a23aae3bb2a90ada545f9f9fdf5d799f2de7c
org.apache.geronimo.modules	geronimo-tomcat6	2.1.5		033be954db09342d40f901c3651953b235360c60
org.apache.geronimo.modules	geronimo-tomcat6	2.1.6		df5ec8f601fffc5774e60f7a106d75e66716722e
org.apache.geronimo.modules	geronimo-tomcat6	2.1.7		9c950ff4f96b032604b72065b5bfafd8969b5c2c
org.apache.geronimo.modules	geronimo-tomcat6	2.1.8		0614eb2794c089cb12f5f9531121a92e44796f19
org.apache.geronimo.modules	geronimo-tomcat6	2.2		0f493f1053bc65ede2925b4cbfbac3eefc3b4c58
org.apache.geronimo.modules	geronimo-tomcat6	2.2.1		81b4d4b371070672121095dc6c909afb52bc342b
org.apache.pekko	pekko-cluster-metrics_2.13	1.0.0		d130a99d6b87f4b638154ba3a7093ae705496dbc
org.apache.pekko	pekko-cluster-metrics_2.13	1.0.1		04a52e6a8fb7cb518528efdab26b971083bca236
org.apache.pekko	pekko-cluster-metrics_2.13	1.0.2		6e178859c5c6d721fffd85e821758940ca5ab1d8
org.apache.pekko	pekko-cluster-metrics_2.13	1.0.3		96b2fb84deb7bbc8df139a138d4faeb4c1778af0
org.apache.pekko	pekko-cluster-metrics_2.13	1.0.3-M1		87232c171a45e895f5e07d6e510931c371a037b0
org.apache.pekko	pekko-cluster-metrics_2.13	1.1.0		95ee02ed855ff8be8848ea26526b21cd082b0581
org.apache.pekko	pekko-cluster-metrics_2.13	1.1.0-M1		82bea9b2792b29305406d5d6c9f5942c2e339fc8
org.apache.pekko	pekko-cluster-metrics_2.13	1.1.1		e61a1641495e5740e2848c051bf3d885ad1f4805
org.apache.pekko	pekko-cluster-metrics_2.13	1.1.2		1add9e64e90a775236cbb84a14e82b614f5941d7
org.apache.pekko	pekko-cluster-metrics_2.13	1.1.3		b28e590f8c62843d19aa5578c60fe9a88be971af
org.apache.pekko	pekko-cluster-metrics_2.13	1.2.0-M1		3402b8dd5c216ac4048b57a289c65f0df027fe6c
org.apache.ws.commons.axiom	axiom-jaxen-testsuite	1.2.10		689b84ebfa3ff9d6122c97c5223cb52fc1f60f75
org.apache.ws.commons.axiom	axiom-jaxen-testsuite	1.2.11		3b7454b617db7b058a9503259280b28d74790e34
org.apache.ws.commons.axiom	axiom-jaxen-testsuite	1.2.12		828f3f760f02f019e903d59c8594dcd9f638d1b5
org.apache.ws.commons.axiom	axiom-jaxen-testsuite	1.2.13		77a252d4d8488bf2e710ea5fd119171da891e855
org.apache.ws.commons.axiom	axiom-jaxen-testsuite	1.2.14		94714c2b6ba24ce8e8fe5f42a7e3f69779e9eed4
org.apache.ws.commons.axiom	axiom-jaxen-testsuite	1.2.9		e92e8f05e438528fc92aff0c33c8b91e3292ae35
org.danbrough.ktor	ktor-client-core-macosarm64	2.2.3		3b302c5564c95e1cb56dbd4282edfde061903340
org.danbrough.ktor	ktor-client-core-macosarm64	2.2.3	metadata	550f229971b9d489ea323e35035b5232e424ef7c
org.danbrough.ktor	ktor-server-jte	2.1.1		42bbef01bcb3aae3be7451ce137da40dc3dd16a7
org.danbrough.ktor	ktor-server-jte	2.1.1	all	d9304ea12888d953efe76f1e276aa56a9b58f792
org.danbrough.ktor	ktor-server-jte	2.1.1a		2bb15556ac6bc20e262277b74c58b9f9e2bbf509
org.danbrough.ktor	ktor-server-jte	2.1.1a	all	9567703f165f94abf599b9bfabab29d1bf77b6e6
org.danbrough.ktor	ktor-server-jte	2.2.3		9b776ab3cacbc8c6cca8af34a609711f6d15fcda
org.danbrough.ktor	ktor-server-jte	2.2.3	all	9437d183964e62002cd44fa7bc8a9e44e0e704a7
org.danbrough.ktor	ktor-server-jte	2.2.4		596bc7d813f042b1d0f3389c64fd1e4273eab362
org.danbrough.ktor	ktor-server-jte	2.2.4	all	9437d183964e62002cd44fa7bc8a9e44e0e704a7
org.drools	drools-wb-scorecard-xls-editor-backend	6.0.0.Beta3		8d07a5e5363d7a4731288d72434ecc2bda789c1c
org.drools	drools-wb-scorecard-xls-editor-backend	6.0.0.Beta4		a68d960156d96ee8a394289a78bee7348b271e4e
org.drools	drools-wb-scorecard-xls-editor-backend	6.0.0.Beta5		2172eee5ce8b873d3ba7152e3c8db2efcc4d5897
org.drools	drools-wb-scorecard-xls-editor-backend	6.0.0.CR1		0b9e3cf5a2d116ec552e4974094f7ff8866f427e
org.drools	drools-wb-scorecard-xls-editor-backend	6.0.0.CR2		3e4e6f750c96a9ba5905842967b56df6aec9e6dc
org.drools	drools-wb-scorecard-xls-editor-backend	6.0.0.CR3		f7e1159d7e6fd50545998fef46b6c74d4a1b6c3a
org.drools	drools-wb-scorecard-xls-editor-backend	6.0.0.CR4		4f2c1d9e84b4f7f37922a3766344a7182490c113
org.drools	drools-wb-scorecard-xls-editor-backend	6.0.0.CR4-Pre1		c6690638817fa8d326f35da4c8cd35534f2dbf58
org.drools	drools-wb-scorecard-xls-editor-backend	6.0.0.CR5		eb4bdcd038b17ca4bcbb1a0deffd3554ab00b172
org.drools	drools-wb-scorecard-xls-editor-backend	6.0.0.Final		123d8545ffa424c2e8f85dc2c3a0cab6e93709ae
org.drools	drools-wb-scorecard-xls-editor-backend	6.0.1.Final		72dc69a6cb8a1da1b5ab5b440229f5167be2e213
org.drools	drools-wb-scorecard-xls-editor-backend	6.1.0.Beta1		f3e1ee78e9251d8d59ebc6a61e32e5fc6819a0cc
org.drools	drools-wb-scorecard-xls-editor-backend	6.1.0.Beta2		ec598f8d87facae603cbe7a180a64d7557b35429
org.drools	drools-wb-scorecard-xls-editor-backend	6.1.0.Beta3		5fc272451ec4fa3ea7f8ff50552d8ad68f68a84c
org.drools	drools-wb-scorecard-xls-editor-backend	6.1.0.Beta4		cdbec65331a9f832899d7e580a43587fb994308b
org.drools	drools-wb-scorecard-xls-editor-backend	6.1.0.CR1		61b6e87a9c6c7e9023f0dadc996d401fbad08a8d
org.drools	drools-wb-scorecard-xls-editor-backend	6.1.0.CR2		f7ce07e56bd4e78d09789be923e5997ed8ba4246
org.drools	drools-wb-scorecard-xls-editor-backend	6.1.0.Final		02c07ba851347cd941c6b04439c7630bf61784c5
org.drools	drools-wb-scorecard-xls-editor-backend	6.2.0.Beta1		2f5716caaf4295e56b385f7ba6b838dc40f88908
org.drools	drools-wb-scorecard-xls-editor-backend	6.2.0.Beta2		63f02a179adc1f918137248cb678ccd36ba3d61e
org.drools	drools-wb-scorecard-xls-editor-backend	6.2.0.Beta3		e94826ead99e45c61d3a2784348f84a888ff6e58
org.drools	drools-wb-scorecard-xls-editor-backend	6.2.0.CR1		8e80e1cef49fa9d2f7c42e4fa9901e6b81776a5f
org.drools	drools-wb-scorecard-xls-editor-backend	6.2.0.CR2		385f83d17f7ad1985fb529667191a4a6339bcde0
org.drools	drools-wb-scorecard-xls-editor-backend	6.2.0.CR3		d1ed5aa2bd6fb0a2247a65671dd781eee019d7f4
org.drools	drools-wb-scorecard-xls-editor-backend	6.2.0.CR4		85d61dfce2f147499da0efd90f62fc6c5d076196
org.drools	drools-wb-scorecard-xls-editor-backend	6.2.0.Final		a5380b4e94b3746d8c1173aff5774958a4461fa8
org.drools	drools-wb-scorecard-xls-editor-backend	6.3.0.Beta1		cffce94bceb1d385b26b084cdf72ce2e7b15a987
org.drools	drools-wb-scorecard-xls-editor-backend	6.3.0.Beta2		7b352656413c8cd3ddd54f4f98fc74f24b57c7d5
org.drools	drools-wb-scorecard-xls-editor-backend	6.3.0.CR1		1ecca8b3fc85c7135ae6c446ca0b79ded36453ad
org.drools	drools-wb-scorecard-xls-editor-backend	6.3.0.CR2		919d01c4b46492ae26dff1b50413619e858cbb2b
org.drools	drools-wb-scorecard-xls-editor-backend	6.3.0.Final		92d3a3e978f76c086c43a27840e0372d6afe44e0
org.drools	drools-wb-scorecard-xls-editor-backend	6.4.0.Beta1		5aeb4110176d3dec99b5f5bd0dc89148966ef741
org.drools	drools-wb-scorecard-xls-editor-backend	6.4.0.Beta2		b5c3ce1afac5bd397aa54787b3ce96ac56f8d9e2
org.drools	drools-wb-scorecard-xls-editor-backend	6.4.0.CR1		ef801eba82f631fbc84c646c9edfdc26e25014f2
org.drools	drools-wb-scorecard-xls-editor-backend	6.4.0.CR2		3fad1276ee4f759db6e2617ba6faaf41fb46e5b6
org.drools	drools-wb-scorecard-xls-editor-backend	6.4.0.Final		4ad0deb5a03a2b5e4bcc8160dbc64148f13ac323
org.drools	drools-wb-scorecard-xls-editor-backend	6.5.0.Beta1		f2c792a67b588f8d7f7eb1c44d6da32b133986c4
org.drools	drools-wb-scorecard-xls-editor-backend	6.5.0.CR1		df3499b673d1d1b8cc924ef1a6de7c0bef4387ee
org.drools	drools-wb-scorecard-xls-editor-backend	6.5.0.CR2		02c6ca4bdd0715d905c7d976a9bcff7c6b4db00c
org.drools	drools-wb-scorecard-xls-editor-backend	6.5.0.Final		ee6364a2e6019bcbe9c592abcf6ba57f5908e3ac
org.drools	drools-wb-scorecard-xls-editor-backend	7.0.0.Beta1		9146bc7df1deef68b9a2f78a284c06debe7a062a
org.drools	drools-wb-scorecard-xls-editor-backend	7.0.0.Beta2		c7b2fadb1b68cac7e7e857435f0f292b7d107722
org.drools	drools-wb-scorecard-xls-editor-backend	7.0.0.Beta3		00303b33028375d14b4e6a5f9df369f0cfac6592
org.drools	drools-wb-scorecard-xls-editor-backend	7.0.0.Beta4		fc38f5af0fc22c05001075ec0477c4e3b88f86d1
org.drools	drools-wb-scorecard-xls-editor-backend	7.0.0.Beta5		a52319b5f0063e5e6849a083a793978b0c4f8780
org.drools	drools-wb-scorecard-xls-editor-backend	7.0.0.Beta6		c13bb4a3859cf3947f6c7c57938f85f2d5965a54
org.drools	drools-wb-scorecard-xls-editor-backend	7.0.0.Beta7		72d57d81856be2b6a6657b4ebf775881a42e772f
org.drools	drools-wb-scorecard-xls-editor-backend	7.0.0.Beta8		e75ecb7021b48750680f9c286ad436c5d9b5aadb
org.drools	drools-wb-scorecard-xls-editor-backend	7.0.0.CR1		5b119d2a58f039db582a722b1deb66e90972e041
org.drools	drools-wb-scorecard-xls-editor-backend	7.0.0.CR2		c72e3ea55e3802a478489901796a10d08bd9285b
org.drools	drools-wb-scorecard-xls-editor-backend	7.0.0.CR3		2d62ca425a2ffc02abe9aaab5ecfb82f8d877afd
org.drools	drools-wb-scorecard-xls-editor-backend	7.0.0.Final		d31c4014e57a76ad9d92d5778ee7099226aeff46
org.drools	drools-wb-scorecard-xls-editor-backend	7.1.0.Beta1		63faad3670347e5c021d28a5679f930433925fde
org.drools	drools-wb-scorecard-xls-editor-backend	7.1.0.Beta2		69eddae8926953a5f1bc2313951e8d9da6190549
org.drools	drools-wb-scorecard-xls-editor-backend	7.1.0.Beta3		396ab85cd81bce57f27c1f7745f2167bae3fbb3d
org.drools	drools-wb-scorecard-xls-editor-backend	7.1.0.Final		01e33c4b551eef3857708ae5ea540fe7c03bec92
org.drools	drools-wb-scorecard-xls-editor-backend	7.10.0.Final		94c2da4543d5b023c86a88937cceca69073c40e5
org.drools	drools-wb-scorecard-xls-editor-backend	7.11.0.Final		91463d541e1b462ef24c27d1727d17d1ca219986
org.drools	drools-wb-scorecard-xls-editor-backend	7.12.0.Final		554724b68c7971f2d54d79621764bc4fb639690a
org.drools	drools-wb-scorecard-xls-editor-backend	7.13.0.Final		9c6bec038517b28d133e986de52964e6cfd2035f
org.drools	drools-wb-scorecard-xls-editor-backend	7.14.0.Final		cddb0de5ea9abc5d852f3b7b1fe5d621afe8d604
org.drools	drools-wb-scorecard-xls-editor-backend	7.15.0.Final		5e6a7655001920af104bed2ab5d7499c3186f161
org.drools	drools-wb-scorecard-xls-editor-backend	7.16.0.Final		c91a0e4eb3bebdd33b3ca8ae0e29aa377c9bbe1b
org.drools	drools-wb-scorecard-xls-editor-backend	7.17.0.Final		068ef0552c553982933e590c4e1ef23f7e6f5d64
org.drools	drools-wb-scorecard-xls-editor-backend	7.18.0.Final		63ec8e2d52577a85a837fd288d75548acfa0946d
org.drools	drools-wb-scorecard-xls-editor-backend	7.19.0.Final		ed6654777ce703615e6470db623a31e86e869235
org.drools	drools-wb-scorecard-xls-editor-backend	7.2.0.Final		588c541f78b84bce6910e5e185303e559b568a71
org.drools	drools-wb-scorecard-xls-editor-backend	7.20.0.Final		2382bb28f514be55184ebce613b479e5bc5ffd90
org.drools	drools-wb-scorecard-xls-editor-backend	7.21.0.Final		31507e68003c867afd2f684d4f831add480bfb00
org.drools	drools-wb-scorecard-xls-editor-backend	7.22.0.Final		13dc017b212f88d2eeb47a5e13e30c0e3eeca3db
org.drools	drools-wb-scorecard-xls-editor-backend	7.23.0.Final		37ea0bf71039a91bf5a7efebe8b6bb73f072d461
org.drools	drools-wb-scorecard-xls-editor-backend	7.24.0.Final		0e9058a00ce6c3f12eb4a80a6c5069fd7910533a
org.drools	drools-wb-scorecard-xls-editor-backend	7.25.0.Final		62bfa90729f73182c20ed9d38d1608e227f3d467
org.drools	drools-wb-scorecard-xls-editor-backend	7.26.0.Final		d18de4076b257736278c847612cc8c75c8bdcc1a
org.drools	drools-wb-scorecard-xls-editor-backend	7.27.0.Final		047fd69bd09c6b350582f07aac55c306b812dc2d
org.drools	drools-wb-scorecard-xls-editor-backend	7.28.0.Final		2952574c9840e1b785cf673949fff2590ccedccc
org.drools	drools-wb-scorecard-xls-editor-backend	7.29.0.Final		e40b1b30e8fb92e76f890e224bf12fb66c5b1d0e
org.drools	drools-wb-scorecard-xls-editor-backend	7.3.0.Final		dcafb48cb33324407d1fbf32cb710bae0c87c5dc
org.drools	drools-wb-scorecard-xls-editor-backend	7.30.0.Final		0bd0cc3871da3d964942eb4644c1c69694702ca8
org.drools	drools-wb-scorecard-xls-editor-backend	7.31.0.Final		fcf9023cdc6652db285a78f96b34288a3537c31e
org.drools	drools-wb-scorecard-xls-editor-backend	7.32.0.Final		d72977cdb2cbc39d2c52f331905539a98fcb3583
org.drools	drools-wb-scorecard-xls-editor-backend	7.33.0.Final		d9f3749c6d77b8202958304eb227e269e03abff1
org.drools	drools-wb-scorecard-xls-editor-backend	7.34.0.Final		d74cfec4f1dc1dcccafcf2b5c37f2d5f6c6e655d
org.drools	drools-wb-scorecard-xls-editor-backend	7.35.0.Final		1ad5bdd715c9660dac4dc22f5b2f49581ea8bf5d
org.drools	drools-wb-scorecard-xls-editor-backend	7.36.0.Final		3c80cdc68335c3add6154b8bdbeaf99880d8f3f2
org.drools	drools-wb-scorecard-xls-editor-backend	7.36.1.Final		037913b1e2d9028bf934ed9782508f5d3bd6c49d
org.drools	drools-wb-scorecard-xls-editor-backend	7.37.0.Final		3f3b51ba1fd9bb371bb4410d9597453c32ff2121
org.drools	drools-wb-scorecard-xls-editor-backend	7.38.0.Final		463e61a36cf34c60419cc7dee9d0a6b2a4ded120
org.drools	drools-wb-scorecard-xls-editor-backend	7.39.0.Final		dee54a71d3fdc9c84861fd42055f44b68cdd907d
org.drools	drools-wb-scorecard-xls-editor-backend	7.4.0.Final		73a5a97a801e5c66bece08c75452cf54df4a6944
org.drools	drools-wb-scorecard-xls-editor-backend	7.4.1.Final		a83e460ed3de5f9be4f2490589f5d3770f947226
