ai.suppa	suppa-android	0.0.1		N/A
net.earthcomputer.multiconnect	multiconnect	1.3.8		bac3ee122f68ad06b3aec5e7afd828e9edfefd6e
net.earthcomputer.multiconnect	multiconnect	1.3.9		bf45b7fad378d70a857c2cfe0f9d115d124a5368
net.earthcomputer.multiconnect	multiconnect	1.4		63f25d8fc5497589d0b19551a1f4b4d68b1916d6
net.earthcomputer.multiconnect	multiconnect	1.4.1		818c301e04d1bee3833d8a599f036e7e5873719e
net.earthcomputer.multiconnect	multiconnect	1.4.10		3831e04470b076b7fa54d2dcaa18e02dfd6140c4
net.earthcomputer.multiconnect	multiconnect	1.4.11		e4018f42c6080cf2ff6eed867ce5e09c366dce5c
net.earthcomputer.multiconnect	multiconnect	1.4.12		3f9ece61245a212175fad1491117c12a0795badf
net.earthcomputer.multiconnect	multiconnect	1.4.13		1b5be38e8841b4e73e85f4843214e6ea10bd8755
net.earthcomputer.multiconnect	multiconnect	1.4.14		61bb09e73dddb6e22968de482276f7207a3828bf
net.earthcomputer.multiconnect	multiconnect	1.4.15		1470059e5dc632836dfb95d811f197328aa5077b
net.earthcomputer.multiconnect	multiconnect	1.4.16		0eb4713b8241ba256df47df458a28e586e268fc0
net.earthcomputer.multiconnect	multiconnect	1.4.2		81dbff7d8d16c662c83f031b4fa161f060b58ecd
net.earthcomputer.multiconnect	multiconnect	1.4.3		c0589913d6146ab3d7486f3019efb66a2794bbd8
net.earthcomputer.multiconnect	multiconnect	1.4.4		903008cdb7856121e54dcd7caad634c1d1d98bb7
net.earthcomputer.multiconnect	multiconnect	1.4.5		076b11decc029f3ea3c8153bc8ac3ee987633d7e
net.earthcomputer.multiconnect	multiconnect	1.4.6		13a2bca7bbf8b37aff2c155969d318e45d5cfa25
net.earthcomputer.multiconnect	multiconnect	1.4.7		55420a05d1d2c9005e0dec9b75fd6ef6eb047fec
net.earthcomputer.multiconnect	multiconnect	1.4.8		b2774d66972c4f14f38198a186e73610fe45f236
net.earthcomputer.multiconnect	multiconnect	1.4.9		5e0954aab063de787883a25fb37e45f0ff3bf6b5
net.earthcomputer.multiconnect	multiconnect	1.5		a21870994c4062d5280f880acff52b993f2a82f0
net.earthcomputer.multiconnect	multiconnect	1.5.1		e4de0f2a17666cad4f853db3176418989eebdaf6
net.earthcomputer.multiconnect	multiconnect	1.5.10		c1c35a8057b2d5d43814729769d84f71e9564019
net.earthcomputer.multiconnect	multiconnect	1.5.2		4aa026f376de834ce5cea53706ef547e80c005fc
net.earthcomputer.multiconnect	multiconnect	1.5.3		31af4c7ec4eff15aa15f9feffdd209d1427f8a75
net.earthcomputer.multiconnect	multiconnect	1.5.4		eed141a293f75e3ed92723054c07b710772ca89d
net.earthcomputer.multiconnect	multiconnect	1.5.5		90ae4874ec07997f1f36fcc358e6010f7659e938
net.earthcomputer.multiconnect	multiconnect	1.5.6		36a24f4952954d2bcb05ee98dfc49d965a991591
net.earthcomputer.multiconnect	multiconnect	1.5.7		173fb5b1404d477e67dc06015dbd2fbc0166dcb6
net.earthcomputer.multiconnect	multiconnect	1.5.8		4f8861cff5dce7826f695a6815b3dee1f9b2979e
net.earthcomputer.multiconnect	multiconnect	1.5.9		344047be38929bc45de9688c2ee2706845c3ccbe
net.earthcomputer.multiconnect	multiconnect	1.6-beta.24		8395ebdfaac511e6f67f95bde313bfdb57a19fa8
net.earthcomputer.multiconnect	multiconnect	1.6-beta.25		73bcf92c9ab56605d1a025277dfaff17359a8f75
net.skyscanner.backpack	backpack-android	32.0.0		N/A
net.skyscanner.backpack	backpack-android	32.0.1		N/A
net.skyscanner.backpack	backpack-android	32.0.2		N/A
net.skyscanner.backpack	backpack-android	32.1.0		N/A
net.skyscanner.backpack	backpack-android	33.0.0		N/A
net.skyscanner.backpack	backpack-android	33.0.1		N/A
net.skyscanner.backpack	backpack-android	33.0.2		N/A
net.skyscanner.backpack	backpack-android	33.1.0		N/A
net.skyscanner.backpack	backpack-android	33.1.1		N/A
net.skyscanner.backpack	backpack-android	33.2.0		N/A
net.skyscanner.backpack	backpack-android	33.3.0		N/A
net.skyscanner.backpack	backpack-android	34.0.0		N/A
net.skyscanner.backpack	backpack-android	35.0.0		N/A
net.skyscanner.backpack	backpack-android	36.0.0		N/A
net.skyscanner.backpack	backpack-android	36.1.0		N/A
net.skyscanner.backpack	backpack-android	36.2.0		N/A
net.skyscanner.backpack	backpack-android	36.2.1		N/A
net.skyscanner.backpack	backpack-android	36.3.0		N/A
net.skyscanner.backpack	backpack-android	37.0.0		N/A
net.skyscanner.backpack	backpack-android	37.1.0		N/A
net.skyscanner.backpack	backpack-android	38.0.0		N/A
net.skyscanner.backpack	backpack-android	38.0.1		N/A
net.skyscanner.backpack	backpack-android	39.0.0		N/A
net.skyscanner.backpack	backpack-android	39.1.0		N/A
net.skyscanner.backpack	backpack-android	39.2.0		N/A
net.skyscanner.backpack	backpack-android	40.0.0		N/A
net.skyscanner.backpack	backpack-android	40.1.0		N/A
net.skyscanner.backpack	backpack-android	40.2.0		N/A
net.skyscanner.backpack	backpack-android	40.2.1		N/A
net.skyscanner.backpack	backpack-android	40.2.2		N/A
net.skyscanner.backpack	backpack-android	40.2.3		N/A
net.skyscanner.backpack	backpack-android	40.2.4		N/A
net.skyscanner.backpack	backpack-android	41.0.0		N/A
net.skyscanner.backpack	backpack-android	41.0.1		N/A
net.skyscanner.backpack	backpack-android	41.1.0		N/A
net.skyscanner.backpack	backpack-android	42.0.0		N/A
net.skyscanner.backpack	backpack-android	42.0.1		N/A
net.skyscanner.backpack	backpack-android	42.1.0		N/A
net.skyscanner.backpack	backpack-android	42.2.0		N/A
net.skyscanner.backpack	backpack-android	42.2.1		N/A
net.skyscanner.backpack	backpack-android	42.2.2		N/A
net.skyscanner.backpack	backpack-android	43.0.0		N/A
net.skyscanner.backpack	backpack-android	44.0.0		N/A
net.skyscanner.backpack	backpack-android	44.1.0		N/A
net.skyscanner.backpack	backpack-android	44.1.1		N/A
net.skyscanner.backpack	backpack-android	44.2.0		N/A
net.skyscanner.backpack	backpack-android	45.0.0		N/A
net.skyscanner.backpack	backpack-android	45.1.0		N/A
net.skyscanner.backpack	backpack-android	46.0.0		N/A
net.skyscanner.backpack	backpack-android	46.0.1		N/A
net.skyscanner.backpack	backpack-android	47.0.0		N/A
net.skyscanner.backpack	backpack-android	48.0.0		N/A
net.skyscanner.backpack	backpack-android	48.1.0		N/A
net.skyscanner.backpack	backpack-android	48.2.0		N/A
net.skyscanner.backpack	backpack-android	48.3.0		N/A
net.skyscanner.backpack	backpack-android	49.0.0		N/A
net.skyscanner.backpack	backpack-android	49.1.0		N/A
net.skyscanner.backpack	backpack-android	49.2.0		N/A
net.skyscanner.backpack	backpack-android	49.3.0		N/A
net.skyscanner.backpack	backpack-android	49.3.1		N/A
net.skyscanner.backpack	backpack-android	50.0.0		N/A
net.skyscanner.backpack	backpack-android	50.1.1		N/A
net.skyscanner.backpack	backpack-android	51.0.0		N/A
net.skyscanner.backpack	backpack-android	51.0.1		N/A
net.skyscanner.backpack	backpack-android	52.0.0		N/A
net.skyscanner.backpack	backpack-android	53.0.0		N/A
net.skyscanner.backpack	backpack-android	53.0.1		N/A
net.skyscanner.backpack	backpack-android	53.1.0		N/A
net.skyscanner.backpack	backpack-android	53.1.1		N/A
net.skyscanner.backpack	backpack-android	53.2.0		N/A
net.skyscanner.backpack	backpack-android	53.3.0		N/A
net.skyscanner.backpack	backpack-android	54.0.0		N/A
net.skyscanner.backpack	backpack-android	54.1.0		N/A
net.skyscanner.backpack	backpack-android	55.0.0		N/A
net.skyscanner.backpack	backpack-android	55.1.0		N/A
net.skyscanner.backpack	backpack-android	55.2.0		N/A
net.skyscanner.backpack	backpack-android	55.3.0		N/A
net.skyscanner.backpack	backpack-android	55.4.0		N/A
net.skyscanner.backpack	backpack-android	55.4.1		N/A
net.skyscanner.backpack	backpack-android	55.4.2		N/A
net.skyscanner.backpack	backpack-android	55.5.0		N/A
net.skyscanner.backpack	backpack-android	55.6.0		N/A
net.skyscanner.backpack	backpack-android	55.7.0		N/A
net.skyscanner.backpack	backpack-android	56.0.0		N/A
net.skyscanner.backpack	backpack-android	57.0.0		N/A
net.skyscanner.backpack	backpack-android	57.1.0		N/A
net.skyscanner.backpack	backpack-android	57.2.0		N/A
net.skyscanner.backpack	backpack-android	57.3.0		N/A
net.skyscanner.backpack	backpack-android	57.4.0		N/A
net.skyscanner.backpack	backpack-android	58.0.0		N/A
net.skyscanner.backpack	backpack-android	59.0.0		N/A
net.skyscanner.backpack	backpack-android	59.1.0		N/A
net.skyscanner.backpack	backpack-android	59.1.1		N/A
net.skyscanner.backpack	backpack-android	59.1.2		N/A
net.skyscanner.backpack	backpack-android	59.2.0		N/A
net.skyscanner.backpack	backpack-android	60.0.1		N/A
net.skyscanner.backpack	backpack-android	60.1.0		N/A
net.skyscanner.backpack	backpack-android	60.1.1		N/A
net.skyscanner.backpack	backpack-android	60.2.0		N/A
net.skyscanner.backpack	backpack-android	60.2.1		N/A
net.skyscanner.backpack	backpack-android	60.3.0		N/A
net.skyscanner.backpack	backpack-android	60.4.0		N/A
net.skyscanner.backpack	backpack-android	60.4.1		N/A
net.skyscanner.backpack	backpack-android	61.0.0		N/A
net.skyscanner.backpack	backpack-android	61.0.1		N/A
net.skyscanner.backpack	backpack-android	61.0.2		N/A
net.skyscanner.backpack	backpack-android	61.1.0		N/A
net.skyscanner.backpack	backpack-android	61.2.0		N/A
net.skyscanner.backpack	backpack-android	61.2.1		N/A
net.skyscanner.backpack	backpack-android	61.2.2		N/A
net.skyscanner.backpack	backpack-android	61.3.0		N/A
net.skyscanner.backpack	backpack-android	61.4.0		N/A
net.skyscanner.backpack	backpack-android	61.5.0		N/A
net.skyscanner.backpack	backpack-android	61.6.0		N/A
net.skyscanner.backpack	backpack-android	61.6.1		N/A
net.skyscanner.backpack	backpack-android	62.0.0		N/A
net.skyscanner.backpack	backpack-android	62.1.0		N/A
net.skyscanner.backpack	backpack-android	62.2.0		N/A
net.skyscanner.backpack	backpack-android	62.3.0		N/A
net.skyscanner.backpack	backpack-android	62.3.1		N/A
net.skyscanner.backpack	backpack-android	62.3.2		N/A
net.skyscanner.backpack	backpack-android	63.0.0		N/A
net.skyscanner.backpack	backpack-android	63.1.0		N/A
net.skyscanner.backpack	backpack-android	63.1.1		N/A
net.skyscanner.backpack	backpack-android	63.1.2		N/A
net.skyscanner.backpack	backpack-android	63.1.3		N/A
net.skyscanner.backpack	backpack-android	63.2.0		N/A
net.skyscanner.backpack	backpack-android	63.2.1		N/A
net.skyscanner.backpack	backpack-android	63.3.0		N/A
net.skyscanner.backpack	backpack-android	64.0.0		N/A
net.skyscanner.backpack	backpack-android	64.1.0		N/A
net.skyscanner.backpack	backpack-android	65.0.0		N/A
net.skyscanner.backpack	backpack-android	65.1.0		N/A
net.skyscanner.backpack	backpack-android	65.2.0		N/A
net.skyscanner.backpack	backpack-android	65.3.0		N/A
net.skyscanner.backpack	backpack-android	65.4.0		N/A
net.skyscanner.backpack	backpack-android	65.5.0		N/A
net.skyscanner.backpack	backpack-android	65.6.0		N/A
net.skyscanner.backpack	backpack-android	65.6.1		N/A
net.skyscanner.backpack	backpack-android	66.0.0		N/A
net.skyscanner.backpack	backpack-android	66.0.1		N/A
net.skyscanner.backpack	backpack-android	66.1.0		N/A
net.skyscanner.backpack	backpack-android	66.1.1		N/A
net.skyscanner.backpack	backpack-android	66.1.2		N/A
net.skyscanner.backpack	backpack-android	66.10.0		N/A
net.skyscanner.backpack	backpack-android	66.11.0		N/A
net.skyscanner.backpack	backpack-android	66.12.1		N/A
net.skyscanner.backpack	backpack-android	66.13.0		N/A
net.skyscanner.backpack	backpack-android	66.14.0		N/A
net.skyscanner.backpack	backpack-android	66.14.1		N/A
net.skyscanner.backpack	backpack-android	66.15.0		N/A
net.skyscanner.backpack	backpack-android	66.15.1		N/A
net.skyscanner.backpack	backpack-android	66.2.0		N/A
net.skyscanner.backpack	backpack-android	66.3.0		N/A
net.skyscanner.backpack	backpack-android	66.4.0		N/A
net.skyscanner.backpack	backpack-android	66.4.1		N/A
net.skyscanner.backpack	backpack-android	66.5.0		N/A
net.skyscanner.backpack	backpack-android	66.6.0		N/A
net.skyscanner.backpack	backpack-android	66.6.1		N/A
net.skyscanner.backpack	backpack-android	66.7.0		N/A
net.skyscanner.backpack	backpack-android	66.8.0		N/A
net.skyscanner.backpack	backpack-android	66.9.0		N/A
net.skyscanner.backpack	backpack-android	67.0.0		N/A
net.skyscanner.backpack	backpack-android	67.0.1		N/A
net.skyscanner.backpack	backpack-android	67.0.2		N/A
net.skyscanner.backpack	backpack-android	67.1.0		N/A
net.skyscanner.backpack	backpack-android	67.10.0		N/A
net.skyscanner.backpack	backpack-android	67.11.0		N/A
net.skyscanner.backpack	backpack-android	67.12.0		N/A
net.skyscanner.backpack	backpack-android	67.2.0		N/A
net.skyscanner.backpack	backpack-android	67.3.0		N/A
net.skyscanner.backpack	backpack-android	67.4.0		N/A
net.skyscanner.backpack	backpack-android	67.4.1		N/A
net.skyscanner.backpack	backpack-android	67.5.0		N/A
net.skyscanner.backpack	backpack-android	67.6.0		N/A
net.skyscanner.backpack	backpack-android	67.7.0		N/A
net.skyscanner.backpack	backpack-android	67.8.0		N/A
net.skyscanner.backpack	backpack-android	67.9.0		N/A
net.wasdev.maven.tools.archetypes	osgi-web31-liberty	1.0		73d60447c82d72c4ed47d7a7ccf41354bbf9cc80
net.yudichev.jiotty	jiotty-connector-google-common	1.0.0		d10e352359d9bdd9cff47f69015d5891e3a1e7f0
net.yudichev.jiotty	jiotty-connector-google-common	1.1.0		afd67134111be820de2aad3fbff66ac72ae3bc6b
net.yudichev.jiotty	jiotty-connector-google-common	1.2.0		58a86aae365f8b5bd7fabd85aa43ebc72d7228c2
net.yudichev.jiotty	jiotty-connector-google-common	1.2.1		97a7cd7806bdf3326bf008324a8164d3d410bb7c
net.yudichev.jiotty	jiotty-connector-google-common	1.3.0		b62ca0bde271caff5ed5716087d79ba88308f46b
net.yudichev.jiotty	jiotty-connector-google-common	1.4.0		4203643798e4b24fab494c1d9ad6388e59450b5c
net.yudichev.jiotty	jiotty-connector-google-common	1.4.1		d611424e9ced556f22985b89f941bb2dc50f946b
net.yudichev.jiotty	jiotty-connector-google-common	1.4.2		f8faa25ccb8defc5f5822e5224bee52bcd51aa57
net.yudichev.jiotty	jiotty-connector-google-common	1.4.3		4d73c2d0a839b44bf12ab96f1c2f62e2ec3ea99d
net.yudichev.jiotty	jiotty-connector-google-common	1.5.0		2a4ec4f6a9c937561c781f5a4128d4f913658e15
net.yudichev.jiotty	jiotty-connector-google-common	1.5.1		049049d006e43356ba771ca3a94f1e269d13198e
net.yudichev.jiotty	jiotty-connector-google-common	1.6.0		3bc4b5e54155a503f8909da62ae2dceb194f5181
net.yudichev.jiotty	jiotty-connector-google-common	1.6.1		8f9bf7af753532160c3dba4ea8925778038c9fc3
net.yudichev.jiotty	jiotty-connector-google-common	1.6.2		e7d71dc322f6372ce6e082f71ec313cc56a085ec
net.yudichev.jiotty	jiotty-connector-google-common	1.6.4		0b01f033c9f517979caf8f7631e0ff59577fc8fe
net.yudichev.jiotty	jiotty-connector-google-common	1.6.5		20793cc05d97f6bf7e0a9cbc78a0417eb2b8b16d
net.yudichev.jiotty	jiotty-connector-google-common	1.7		80556a8835b56bd1dd071449b18cc0bda4b98ae2
net.yudichev.jiotty	jiotty-connector-google-common	1.7.1		09b6e519020ffe32a605dc2d31f11a4d16df11cf
net.yudichev.jiotty	jiotty-connector-google-common	2.0.2		f37f294a84a7d4e033bda1c12949fe9708b3d5d2
net.yudichev.jiotty	jiotty-connector-google-common	2.0.3		cb405e8abf8f84353c4897140875e1b48b16294b
net.yudichev.jiotty	jiotty-connector-google-common	2.0.4		6dc26e7a098d4beaace530eb02ad748a3abf408e
net.yudichev.jiotty	jiotty-connector-google-common	2.1.0		1523b6be2abcbfcc6c7bc151e8d10071a2a19643
net.yudichev.jiotty	jiotty-connector-google-common	2.1.1		aac7325ae4143c693cdb09baed22a4c71006e205
net.yudichev.jiotty	jiotty-connector-google-common	2.2.0		22abb9314b93893064a79be16579ee6e4d3d2c5c
net.yudichev.jiotty	jiotty-connector-google-common	2.2.1		7b9ec3a4983d38357b7e37c85c818b0ecbcd705a
net.yudichev.jiotty	jiotty-connector-google-common	2.2.2		c60ae068b91530d7f8d0d93ecdcc524258eba417
net.yudichev.jiotty	jiotty-connector-google-common	2.3.0		7aa5b9236835efa88a168c80a440d8e9ef307ed8
org.apache.camel	camel-opentelemetry2	4.11.0		a72f8f62e799cf2883c48f4655772748b894ea81
org.apache.camel	camel-zipfile-starter	2.18.0		4bd3eb75051525638226480b0ed9ba7c9e2436e6
org.apache.camel	camel-zipfile-starter	2.18.1		85a427347e496758873fd133642eeaa351d175ae
org.apache.camel	camel-zipfile-starter	2.18.2		4a17b9bd4d95b3c099f59a89c11523bcf931c178
org.apache.camel	camel-zipfile-starter	2.18.3		404af38c079239d803d4ef729b73318ebc3b1656
org.apache.camel	camel-zipfile-starter	2.18.4		53e85cc47fadbb03294f3897e8443d3ce5a26157
org.apache.camel	camel-zipfile-starter	2.18.5		79f18a7afdfff0a18f174d4deb8170869676f5c2
org.apache.camel	camel-zipfile-starter	2.19.0		85aa1fd9631bb9010c4045a42526896369a57a0d
org.apache.camel	camel-zipfile-starter	2.19.1		d7001a1df80f5473854b2735b08c6374862b1d75
org.apache.camel	camel-zipfile-starter	2.19.2		33db8c2989af957246789b6031ed87411531c51f
org.apache.camel	camel-zipfile-starter	2.19.3		0f331db5001f81a0ecdd1b3adfc97744d669c811
org.apache.camel	camel-zipfile-starter	2.19.4		b1557e3580dd9c91d2c579833ee60eef21844031
org.apache.camel	camel-zipfile-starter	2.19.5		36c4d556cade428662ffe6c2b36eb24a9c8fa032
org.apache.camel	camel-zipfile-starter	2.20.0		2109ef89d27dbc553678140e38266e95a726d2c0
org.apache.camel	camel-zipfile-starter	2.20.1		fe08bcabe6580b39a6321139398c494402054dd2
org.apache.camel	camel-zipfile-starter	2.20.2		4caa5ed840b6b077efb9b82b5b87c5130e0dfaf8
org.apache.camel	camel-zipfile-starter	2.20.3		9acd4eb081f0160c2853978eb9471da31ab28857
org.apache.camel	camel-zipfile-starter	2.20.4		6575bbd5ee053c5a824fb6e33cb250b302ae2b88
org.apache.camel	camel-zipfile-starter	2.21.0		6807aa4ddde94debe957676da692e3015f5f8275
org.apache.camel	camel-zipfile-starter	2.21.1		1d101eacb66a10cb099e0626c71b700d7b217bbf
org.apache.camel	camel-zipfile-starter	2.21.2		b608f16a16c72f24af0503edf1ba5af9c831e812
org.apache.camel	camel-zipfile-starter	2.21.3		6819dca66c4408176dd720bdedd115b9f56df1a3
org.apache.camel	camel-zipfile-starter	2.21.4		6ea7b6c87e30f619a962deb02e713211e606cb77
org.apache.camel	camel-zipfile-starter	2.21.5		4bc9b6188bc5c4a67259a0976e21a8833f910010
org.apache.camel	camel-zipfile-starter	2.22.0		b39beda36d98e24af874882ad2a36dd47821b4d0
org.apache.camel	camel-zipfile-starter	2.22.1		49ced74771bbf210b2172bfe0a3f52936152d819
org.apache.camel	camel-zipfile-starter	2.22.2		d6a128802abb62d3a87cf27a177a6c0b966a0939
org.apache.camel	camel-zipfile-starter	2.22.3		f09eb7df4630fe2850da40e56417036191c0ffb1
org.apache.camel	camel-zipfile-starter	2.22.4		156510e31ed195066261e0e1eb5880cae675654f
org.apache.camel	camel-zipfile-starter	2.22.5		b21646095edf47369e29fc9523d7be483af844fc
org.apache.camel	camel-zipfile-starter	2.23.0		12e16bc25cc7bf85eb4b8779e934eef25cf3a962
org.apache.camel	camel-zipfile-starter	2.23.1		37c2e3e8e8859a184fe34d2097e6f55fcbb55cf0
org.apache.camel	camel-zipfile-starter	2.23.2		737d80ef909ae446e375c63e9a3841c7902c6982
org.apache.camel	camel-zipfile-starter	2.23.3		a93267cc57a887f472dc58906286cf8e8c8285d8
org.apache.camel	camel-zipfile-starter	2.23.4		49c2c63ad891b6f4b13913324c03473648ba9eb0
org.apache.camel	camel-zipfile-starter	2.24.0		6e17e34834181fa22789da6e46ae3977defe91ab
org.apache.camel	camel-zipfile-starter	2.24.1		7c5091968bdc6522100192dce2d3a48fb43da585
org.apache.camel	camel-zipfile-starter	2.24.2		907d96f4e77a0a90026d092f725c41ee6b5ae711
org.apache.camel	camel-zipfile-starter	2.24.3		1dcb2d128c37022329b3197a32c2f5cdb78b93ca
org.apache.camel	camel-zipfile-starter	2.25.0		e4abae6ed8dca2920236e6e5686ca3ccd98e332c
org.apache.camel	camel-zipfile-starter	2.25.1		f4b1b041e04e315e398c0fc2823ece245e810645
org.apache.camel	camel-zipfile-starter	2.25.2		fd5e3b53f94f97eca85654ebc6a063cdf025773d
org.apache.camel	camel-zipfile-starter	2.25.3		4656a61cf3287f41fd696c12f4cc71f577363cff
org.apache.camel	camel-zipfile-starter	2.25.4		21448db042167031787adb6f831acc50acdcc5fe
org.apache.camel	camel-zipfile-starter	3.0.0-M1		17799093083ff21d9143c841a41c450b9285b78c
org.apache.camel	camel-zipfile-starter	3.0.0-M2		18c335fdfbfdf6ea51c30fdf483b3d2c2cad5cdc
org.apache.camel	camel-zipfile-starter	3.0.0-M3		eee553191528f7b1758786aabcf37fbe47708863
org.apache.camel	camel-zipfile-starter	3.0.0-M4		46653718b022dc6b1368004f6ba6d371c9f8e7fa
org.apache.camel	camel-zipfile-starter	3.0.0-RC1		022a4eabcf90e53c365da7628ba2c1831aca4696
org.apache.camel	camel-zipfile-starter	3.0.0-RC2		273ee9b7c0304d81afb36c21f5dc1a0634ee9e8d
org.apache.camel	camel-zipfile-starter	3.0.0-RC3		53b34684669279a7fbc345113582dbae54d780da
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.1.0		017dc5e2ad4eb41d62f5d01f442d57fbe78c094d
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.10.0		ad2aeaa2908f51f2593f96cb1ed9dd072d95e11e
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.10.1		4211e1ce7554092acd7a4a4930478c2280766bce
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.11.0		0a68fd9ba6d401656989207380d18768602787c8
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.11.5		d8bd9fef97d2c4155565605ffa2ccdf45c1888bb
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.2.0		2617c473cc367a0832252b3ea6ef801d61861e1e
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.3.0		d189f5bcd990d7691acbe5cf7ac59e32d3b77330
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.4.0		cd0027d28634875dbb6428ea35e7e933b4c09d09
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.4.4		0a95d335436dc6774e6d609bb0ecb857d7cfc97e
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.6.0		380cc9243d2ac0b1dea19d0749c615c611f27516
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.6.1		2bf32847f1e7b1cea38ffb5cb8408b9d10af3d24
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.7.0		33dec60fc78897b34e048e8c9c17973d73306b42
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.7.1		7c0a126fb01e35f86ef1a4614aae633d63c24aca
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.7.2		dd893be44237542075c8c49e3be9e403a3f7e3ef
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.7.3		f9aee5a6b690e7acd561cd652c74bd547fdd1af2
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.8.0		d256a9c55d59b0536812b82ac23033fc965abad3
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	0.9.0		cf85e816e77ae4894e29bfd4477a5a9109f52df5
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	1.0.0		7ef477eb9ca9829e64511064b208e91b822aeabb
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	3.18.1		b5c5701a39f143959a34e5ab6cf9a41995b72903
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	3.18.2		a37e4553010c17eb48bcb9372594b7f8ee5859f6
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	3.19.0		4effca2daa6babdc436539f58a5655afe8090426
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	3.20.0		b5a78f8c217b1a57a144186a47d6260cf843b41c
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	3.20.3		56e045f93197b4f12a248c689ad576aa5df3c6bb
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	3.20.6		370da57cb7eb75be233a6b548c0a997bffbf84c2
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	3.21.0		cf881bd1e0a502c66fa860d6ec9b38ca753f908f
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	4.0.0		ae753f44a0efaa4375f5dca9d4b1804b8fe6b446
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	4.0.3		367da2285ed7cb5d5863231585f02845e82f0fab
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	4.10.2		062c0d60438a1cf1512cfa0653178ecfa214385e
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	4.10.3		53932e3c4b2d14100baeb6b2df9c48fe5b70db3e
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	4.11.0		a86b27311643ec54c46c4ee23f89602ba70f0786
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	4.4.2		09612ab8f5d318df4863012c020008e080fab9c5
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	4.4.3		6799b0a890d27528f022bd228d12b255a6934e6b
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	4.8.0		fb18f4a944329b013a4aa7b82cc236e1b43669e9
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	4.8.3		191e84b0a70d74b357bf58a4d8fedcb65b03fc7e
org.apache.camel.kafkaconnector	camel-aws2-iam-kafka-connector	4.8.5		2a02b0820299cafffe77da45f6a7729ff9c327e0
org.apache.cxf.dosgi.samples	cxf-dosgi-ri-samples-ds-interface	1.1		eb04760beaef06d280ab6f0e4de69e636631ab8f
org.apache.cxf.dosgi.samples	cxf-dosgi-ri-samples-ds-interface	1.2		f14700ba10dffea6f0de51e1fb86ced64ab012cb
org.apache.cxf.dosgi.samples	cxf-dosgi-ri-samples-ds-interface	1.3		ffcd6cbc2b4f3661055716fd91aad7b38b5f60e0
org.apache.cxf.dosgi.samples	cxf-dosgi-ri-samples-ds-interface	1.3.1		f93fbf26f2346abc9520d7d29a29e44f3a5a6e03
org.apache.cxf.dosgi.samples	cxf-dosgi-ri-samples-ds-interface	1.4.0		15f3030c868ccc1acfef063183ea32d5157178b6
org.apache.cxf.dosgi.samples	cxf-dosgi-ri-samples-ds-interface	1.5.0		a0530a614cfa898ad616f3bbcb7cb3247a52d011
org.apache.cxf.dosgi.samples	cxf-dosgi-ri-samples-ds-interface	1.6.0		3d65f35b31380fd0c02a109f20f4ad51a5c85ca0
org.apache.cxf.dosgi.samples	cxf-dosgi-ri-samples-ds-interface	1.7.0		55db2375aaffc2efd60ecde3e71fd44a8e35e4ea
org.apache.cxf.dosgi.samples	cxf-dosgi-ri-samples-ds-interface	1.8.0		33eba712fc071be252d16616e75e72875ae71af6
org.apache.hop	hop-transform-numberrange	2.10.0		cf98779cd0715b382aa266a71b08cc944bddc52a
