cn.jdevelops	jdevelops-aop-exception	2.0.7		7194a219beb0d8658fcad1216ee555b130acc34e
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.0.0-RC1		3269448439e984c4c9976452b7483e0be4cd7ef9
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.0.0-RC2		4739ef9a352091705d3289b2a0b22fbdc4a6d794
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.10.0		72617ac8fe18df94ae76c9428f2c05de25fb5d4f
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.11.0		753073b70dd83ee09523b86010dbbefe0ca93287
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.12.0		5ca1b8c90546fcfbcb0762fc5e95e626dc5826b8
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.13.0		c7e2f0d34f22cf74e4970601409ce26f09a4e315
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.2.0		862db5c022966b2f7275992713581946b1606258
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.2.1		461b0db523b7168b0cde26d673cbf878b7cbf370
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.2.2		958cc501120cc79e4e65e1291a1b9ced77e29316
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.2.3		315bc8391b3a65bea469a13853bb704765ac4d25
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.4.0		bee3230030a0b47954c3c677030a1d34cd44c545
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.5.0		77ddd4a6485a9b477cb869c7e23856fc4ec1b6f1
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.6.0		6e14ee00837c1c732b9b7c7b5841629c5aac01d8
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.7.0		3e273009c3c67f2d61df9614a5bab4afda8ed927
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.8.0		f1991749002024c2cb0fe9a47e77509260121655
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.8.1		75a245956bdc6b6f4e11f4703647b509b074a018
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.8.2		cb7dd67f511f45af820adb4419c43915350a6843
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.8.3		a5a30de58a881d4b10a7bece02d6454b5a265b1d
org.apache.camel.quarkus	camel-quarkus-integration-test-smpp	3.9.0		3c9c3337dcd5f8014b539b70dbb3eee3a3c1cfe3
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.10.0		1febc18b125a6464f4ba1ff34d52d5e907f2c9bc
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.10.1		1cbe05ca871130106fa5d0d14d29e0551e217da1
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.10.2		2205f0ee1d3abe2da74d9d2adba1fa1b44fb87ae
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.10.3		523d306fc53a9ece50dbf5f62c7c78dfca830591
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.11.0		6e871c6362549a7434506c6a3afec0366f6ae942
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.11.1		630c6de35bb6b673f793fe57639a9cfdd8d8cd02
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.11.2		527aa818b0f20fd3262b032a6cbfdcff5ba33444
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.11.3		91267e66a26587ffaea02b1c1ddc1d7de61fa663
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.11.4		b7724e5d0018830d4b11377f929894462ac54d3a
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.11.5		fd3fa7b1cf0dca37cd8746a743ab6124dbd5ed6e
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.11.6		d4030c540a5217c3002c886d073d68f4c5c80177
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.12.0		b54bcd358e7e101b415cd00f8e59cbe8e4c8c57b
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.12.1		4bf9f957fcbda50c843c87ba7978b361c3f1f425
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.12.2		076056eca10ba2c9459eaeb6c6c2fce22858f5c3
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.12.3		c0240dc4c11dbecc6152892e87d74840d229e5a4
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.12.4		4ff317becf27847c023b58a2e999d40f70c2ae8b
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.12.5		013cec514d354ce399212b53518b9abba1f2274a
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.12.6		1b4927ab1518108dad317d518cee4fdd942e606d
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.12.7		896c7a21362a575b903d623e610001f6d5e2ecfc
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.13.0		c8cd94cd53caf6c26c3ef05f9b9da54e4cdef0e3
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.13.1		0def20a533169609e53492b2130646c0b2878f1e
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.13.2		fab0b3bea7f87f5d2c00b5debfd29e0ef4f0d7fc
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.13.3		c5ccdbb098d5bdafe86302e930a1e2ad3fbe8993
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.13.4		9a6ce77e318e0b763a3dbd9ca489533a52f627e2
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.13.5		8f4f12e005cb20f49c484b0afd87f147661b5b42
org.apache.flink	flink-statebackend-heap-spillable_2.12	1.13.6		77fdc3bf30cfa0045f4f75f6563454920b64b22a
org.apache.polygene.libraries	org.apache.polygene.library.fileconfig	3.0.0		d0a3bc7ef187338c1095ae9c64d9e39c8f27a3e5
org.arquillian.algeron	arquillian-algeron-provider-maven-retriever	1.0.0		f260c055c21cce579d7a33b128cefbabd0bd3932
org.arquillian.algeron	arquillian-algeron-provider-maven-retriever	1.0.0.Alpha5		2df8ea8ad59c5d85dfb08b8601bb89be788dff12
org.arquillian.algeron	arquillian-algeron-provider-maven-retriever	1.0.0.Alpha6		06ddf6d2b6c9d3cf5b44295f98e2472090f27738
org.arquillian.algeron	arquillian-algeron-provider-maven-retriever	1.0.1		adf5295a045eca41b7f9363710f7f921a339673f
org.arquillian.algeron	arquillian-algeron-provider-maven-retriever	2.0.0-rc.1		f150db0bf9ca62c7f9c1b3c4a31300784449fec8
org.arquillian.algeron	arquillian-algeron-provider-maven-retriever	2.0.0-rc.2		4bcd6073f87c8827d8f04a07e17c095235c71aba
org.arquillian.algeron	arquillian-algeron-provider-maven-retriever	2.0.0-rc.3		abad13bdf4693be663c124bab7b1b700bd57973e
org.arquillian.algeron	arquillian-algeron-provider-maven-retriever	2.0.0-rc.4		5b1ad63f1107c5b8cdf21f983eae6dadd793d0ae
org.atmosphere.samples	atmosphere-guice-chat	0.5		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.5.1		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.5.2		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.5.3		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.5.5		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.5.7		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.5.8		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.6		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.6.1		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.6.2		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.6.3		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.6.4		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.6.5		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.7		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.7.1		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.7.2		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.8.0		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.8.0-RC1		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.8.0-RC2		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.8.0-RC3		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.8.1		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.8.2		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.8.3		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.8.4		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.8.5		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.8.6		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.8.7		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.9		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.9.0.RC1		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.9.0.RC2		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.9.0.RC3		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.9.0.alpha.v20120301		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.9.1		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.9.2		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.9.3		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.9.4		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.9.5		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.9.6		N/A
org.atmosphere.samples	atmosphere-guice-chat	0.9.7		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.0		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.0.RC1		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.0.beta1		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.0.beta2		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.0.beta2a		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.0.beta3		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.0.beta4		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.0.beta5		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.1		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.10		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.11		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.12		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.13		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.14		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.15		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.16		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.17		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.18		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.19		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.2		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.3		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.4		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.5		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.6		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.7		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.8		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.0.9		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.1.0.RC1		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.1.0.RC2		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.1.0.RC3		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.1.0.RC4		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.1.0.RC5		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.1.0.beta1		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.1.0.beta2		N/A
org.atmosphere.samples	atmosphere-guice-chat	1.1.0.beta3		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.0.0		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.0.1		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.0.3		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.0.4		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.0.5		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.0.6		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.0.7		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.0.8		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.1.0		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.1.0-RC2		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.1.1		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.1.2		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.1.3		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.1.4		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.1.5		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.1.6		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.1.7		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.2.0		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.2.1		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.2.10		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.2.2		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.2.3		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.2.4		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.2.5		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.2.6		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.2.7		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.2.8		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.2.9		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.3.0		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.3.0-RC3		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.3.0-RC4		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.3.0-RC5		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.3.0-RC6		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.3.1		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.3.2		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.3.3		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.3.4		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.3.5		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.0		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.0-RC1		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.1		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.18		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.19		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.2		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.20		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.26		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.27		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.28		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.4		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.5		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.6		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.4.8		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.5.13		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.5.3		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.5.4		N/A
org.atmosphere.samples	atmosphere-guice-chat	2.6.4		N/A
org.brillien	brillien-archetype	12.05		8fd56d95b94f8dc66e2c249047fa503a69162279
org.brillien	brillien-archetype	12.10		034af40e0afa5991a0dc94b87238a9dc46e1ae53
org.gwizard	gwizard-logging	0.10		03f087c9edc8264554e0a4bf70aa7d109b547ebd
org.gwizard	gwizard-logging	0.11		29254f8f47327454948b452f05664f0505c720a1
org.gwizard	gwizard-logging	0.5		e4e847188f9ff5aed440744563eff4737ea09ea7
org.gwizard	gwizard-logging	0.6		4a155ac83ee3a9e7e73c6d62e5ded05a39d1136e
org.gwizard	gwizard-logging	0.7		4d9093c7542fc013687710d1c9401afc8b14b3fb
org.gwizard	gwizard-logging	0.8		f99e5cc503faca1ed7ede2680bc3cb0f5391de9b
org.gwizard	gwizard-logging	0.9		9d66fc5c495580459d377de5d26fb097f847e5e4
org.gwizard	gwizard-logging	1.0-rc1		194a0cb53ed294e3ee8c91561059e79c183a5eac
org.gwizard	gwizard-logging	1.1		3bb13f2a46b2c54fb80316cfb986fb44ff770bd3
org.gwizard	gwizard-logging	1.1.1		09ad28bf3ebf145b958e503023672a719b4274df
org.gwizard	gwizard-logging	1.1.2		bea14f3085c53c9aad1754d7ceeb221be6a6b76a
org.gwizard	gwizard-logging	1.1.3		320aea0f9e5d5ca4dfc3de14ae49202d1ee73823
org.gwizard	gwizard-logging	1.1.4		66a20a769741317095aa1b74d0e230b146c5c0ce
org.gwizard	gwizard-logging	1.1.5		0d83cb0a68d193bea2f476023c244af970f64719
org.gwizard	gwizard-logging	1.1.6		1a75d48927613962ea5654eede79dd5fe2dbc785
org.keycloak	keycloak-forms	1.0-alpha-1		56e425ba350cff01059ccec06fac8ec8fbb26ff2
org.keycloak	keycloak-forms	1.0-alpha-1-12062013		6f50250717c99bf9f3da31ee86b1c3971d6b7a95
org.kie.kogito	jitexecutor-common	1.32.0.Final		af696754918e9ec7c7e5ee5e181e8a8d583c3e3a
org.kie.kogito	jitexecutor-common	1.33.0.Final		6204e47790a5a66282ef2ce6052be1f0b5bacaa5
org.kie.kogito	jitexecutor-common	1.34.0.Final		c3b6bcdb7961c4889a7e579e5a48f752f816bece
org.kie.kogito	jitexecutor-common	1.35.0.Final		70501d83470e4279e60e7c9725a514c2a437fa9e
org.kie.kogito	jitexecutor-common	1.36.0.Final		4be714869719822a936d3f28c02a00477c1033ca
org.kie.kogito	jitexecutor-common	1.36.1.Final		0997b9d9d5408d131ecaae6712f8532d2fef0ab3
org.kie.kogito	jitexecutor-common	1.37.0.Final		d59e24a517c64ed070e619c5e80196058cab9427
org.kie.kogito	jitexecutor-common	1.38.0.Final		4e321bcc643774b77ef4375b8d6d6c47264e209e
org.kie.kogito	jitexecutor-common	1.39.0.Final		a1732d69b4904f13192aa9b08f5f7c59b95c4a60
org.kie.kogito	jitexecutor-common	1.40.0.Final		92a7f970599d04c5d6a55fff4911eb622e3e5b7b
org.kie.kogito	jitexecutor-common	1.40.1.Final		c48d48775932dcf5db662fb8d884ae5acc2f7166
org.kie.kogito	jitexecutor-common	1.40.2.Final		ec6c651cfd2f1219177fb61e16f2df24dc0be548
org.kie.kogito	jitexecutor-common	1.41.0.Final		f2d3353c476184dd669152e72ce8a36893e0632b
org.kie.kogito	jitexecutor-common	1.42.0.Final		f48029789bbfb5dfaf1baf5a7c257dd9192bd661
org.kie.kogito	jitexecutor-common	1.43.0.Final		18079cbbb5e2f2b380eeae3090471aca430cda21
org.kie.kogito	jitexecutor-common	1.44.0.Final		8873f4b837f58718356a3986220dcb230d20f748
org.kie.kogito	jitexecutor-common	1.44.1.Final		11108b1a07838c882bc5a265b91eb36ee1f06168
org.kie.kogito	jitexecutor-common	10.0.0		e1647118cd154669536994ab770e0b5d09617159
org.kie.kogito	jitexecutor-common	2.44.0.Alpha		fb23255de00fd372a6989c7d83646c63f9ff6f3d
org.maplibre.gl	android-sdk-services	5.9.0		93f8e4ecfd1c3ca350b6a5ef0b5add682410d6bc
org.playframework	play-json_sjs1_2.13	3.0.0		95da0b860b6a2918275e6cd980e61b851ae6579f
org.playframework	play-json_sjs1_2.13	3.0.0	playdoc	1894b7578b71dc4030174f21c39e8032a54450c9
org.playframework	play-json_sjs1_2.13	3.0.0-M1		4deb41f2be7177949458d91053af0872e665441a
org.playframework	play-json_sjs1_2.13	3.0.0-M1	playdoc	1894b7578b71dc4030174f21c39e8032a54450c9
org.playframework	play-json_sjs1_2.13	3.0.1		9d1e8279e2a3f5b9fcba8feb1e4c43e10f1ccf47
org.playframework	play-json_sjs1_2.13	3.0.1	playdoc	1894b7578b71dc4030174f21c39e8032a54450c9
org.playframework	play-json_sjs1_2.13	3.0.2		7de2e1a735e4a29384959c95399cd8e884937429
org.playframework	play-json_sjs1_2.13	3.0.2	playdoc	1894b7578b71dc4030174f21c39e8032a54450c9
org.playframework	play-json_sjs1_2.13	3.0.3		5445cbfa3be97caddd27897292492ecf98cecf59
org.playframework	play-json_sjs1_2.13	3.0.3	playdoc	1894b7578b71dc4030174f21c39e8032a54450c9
org.playframework	play-json_sjs1_2.13	3.0.4		73e712741238aecb6e9dc330406e2396b21e0202
org.playframework	play-json_sjs1_2.13	3.0.4	playdoc	1894b7578b71dc4030174f21c39e8032a54450c9
org.playframework	play-json_sjs1_2.13	3.1.0-M1		bf60dd5cd90c733317b401b90378c72db2b7f5bc
org.playframework	play-json_sjs1_2.13	3.1.0-M1	playdoc	1894b7578b71dc4030174f21c39e8032a54450c9
org.scala-sbt	zinc-persist_2.13	1.10.0		edaec4426f57203fa931f3ad54b28a7b048ad294
org.scala-sbt	zinc-persist_2.13	1.10.0-M1		aacaef6bede73336f5e9fd3843baa2a889550831
org.scala-sbt	zinc-persist_2.13	1.10.0-M2		83a33b8bad0e033863dc9f96da0861878dd55e88
org.scala-sbt	zinc-persist_2.13	1.10.0-M3		047d0a8a1ed963d10a9fc05650e760727887827c
org.scala-sbt	zinc-persist_2.13	1.10.0-RC1		04c0fd23461b154504d4890c5dc08be041c5685a
org.scala-sbt	zinc-persist_2.13	1.10.0-RC2		9eda2d945b3ac8653d8a9035f71d277618713fb1
org.scala-sbt	zinc-persist_2.13	1.10.1		20c81a2a8ccd216f1b2d2ceee167f2de9a7099d0
org.scala-sbt	zinc-persist_2.13	1.10.2		009372dc8b589f470d0d435cfc48d4107a572735
org.scala-sbt	zinc-persist_2.13	1.10.3		7153793853c2c736802e75ade4ff4f8d3cfe7b78
org.scala-sbt	zinc-persist_2.13	1.10.4		cf3fce87f58796e5f1c3443e8392c53af9c50ca4
org.scala-sbt	zinc-persist_2.13	1.10.5		f5c49de7a1e50c9147751fe6fd126d7c87b236e3
org.scala-sbt	zinc-persist_2.13	1.10.7		8a966601b45e60c96a873e04f7c803e2bf4bb2c3
org.scala-sbt	zinc-persist_2.13	1.10.8		6e3375f3aa3644b3118da73d73efe7bc237ef1b6
org.scala-sbt	zinc-persist_2.13	1.4.0		210d780d736a691dc51c3c3b0af9b5478ee98ef3
org.scala-sbt	zinc-persist_2.13	1.4.0-M1		be9c7256f61d33bc3c848d67d1f1e1488b18d74d
org.scala-sbt	zinc-persist_2.13	1.4.0-M10		f7296e622d6864bd44f03545ce240425d20e7ffc
org.scala-sbt	zinc-persist_2.13	1.4.0-M11		3f9cc954649ddea0325af2997a475f4267022266
org.scala-sbt	zinc-persist_2.13	1.4.0-M12		95db84d1eef550913994736201cb38907d9275db
org.scala-sbt	zinc-persist_2.13	1.4.0-M13		dc23aaa0cad300d01355e30a2300a39a8fc838e8
org.scala-sbt	zinc-persist_2.13	1.4.0-M2		298d82ac8c49f8d4a594f89b381455e8babba635
org.scala-sbt	zinc-persist_2.13	1.4.0-M3		d6f77d4143ad84e8d2a6703d5cd7506747e403dc
org.scala-sbt	zinc-persist_2.13	1.4.0-M4		0ec52c3c15f7fcd5d200b1b8fc7e491c0b1da9d3
org.scala-sbt	zinc-persist_2.13	1.4.0-M5		17efe53f6ac658a0e70e52211f712a997d0576d6
org.scala-sbt	zinc-persist_2.13	1.4.0-M6		3cedfd7fbefa18af6fe84fef1b816dfc87a13142
org.scala-sbt	zinc-persist_2.13	1.4.0-M7		ed985ead84612b0c58392799c2563f2ef3e3cadc
org.scala-sbt	zinc-persist_2.13	1.4.0-M8		24c6e47a5866c70463cbf02e746d51cb2be16e31
org.scala-sbt	zinc-persist_2.13	1.4.0-M9		9d36eeffb6475773d5080c06b631a67da9defcb8
org.scala-sbt	zinc-persist_2.13	1.4.1		8466af4e1b009ce30f48d56d4d1b08b7e37b6a42
org.scala-sbt	zinc-persist_2.13	1.4.2		16114cff0c8720f7fa523fe96afdbebb20996562
org.scala-sbt	zinc-persist_2.13	1.4.3		0e5f64f3f62da80e54ee0c84502180539cb56743
org.scala-sbt	zinc-persist_2.13	1.4.4		554df6487beb98c2d05879d74ab296e7dc6dfae4
org.scala-sbt	zinc-persist_2.13	1.5.0		685e3f1fbc6d95cd7ed78dd655e614ba99f3e62c
org.scala-sbt	zinc-persist_2.13	1.5.0-M1		e2ba66f62035164d0f2a6b5cb3c2f64539f8c619
org.scala-sbt	zinc-persist_2.13	1.5.0-M2		73616bb86abde98f9383cbcc2e7a9dcaf4bf36c8
org.scala-sbt	zinc-persist_2.13	1.5.0-M3		e0901469f31b9b8dde2864bc5cbdd12f7b107d51
org.scala-sbt	zinc-persist_2.13	1.5.0-M4		11bb5c8cbe16d81a4d014e917a00c1a6681cce36
org.scala-sbt	zinc-persist_2.13	1.5.0-M5		435c218a311a8050c789af62ce926e32b90806b5
org.scala-sbt	zinc-persist_2.13	1.5.1		9c3b936f819dc8ad30406ec548d59a27a6aeb8e2
org.scala-sbt	zinc-persist_2.13	1.5.2		6625b50f66140665e38ef68bae01dc9795d0374a
org.scala-sbt	zinc-persist_2.13	1.5.3		682ff4e9b71bc57b381443ea7b3180bc804575f3
org.scala-sbt	zinc-persist_2.13	1.5.4		5e9634e81bc6e85005f6743e3a00893e367f0b62
org.scala-sbt	zinc-persist_2.13	1.5.5		ff427d5df990eb8d4ac7e1e9b6baaf696018748a
org.scala-sbt	zinc-persist_2.13	1.5.6		271682a597c9f8c90fd7d2e13b57e206ff03ebd9
org.scala-sbt	zinc-persist_2.13	1.5.7		1c45da1b97d6c0ceeb6de4011db511e8eac4810e
org.scala-sbt	zinc-persist_2.13	1.5.8		5a61e5bb9ff89666dc373ad6b4194bb46bcae470
org.scala-sbt	zinc-persist_2.13	1.5.9		15b8285080b27dacf3d39014b98f79337c051198
org.scala-sbt	zinc-persist_2.13	1.6.0		0cbd1b32026fea9e76eedae22424c8319aae1111
org.scala-sbt	zinc-persist_2.13	1.6.0-M1		35bd98873321fab5134443997fd61c5db8123324
org.scala-sbt	zinc-persist_2.13	1.6.0-M2		b81e1c87cc536b1bea84c04b693aa40679ce4896
org.scala-sbt	zinc-persist_2.13	1.6.1		f755a2289eb9cde935763a4da7603e8f45e6fcdb
org.scala-sbt	zinc-persist_2.13	1.7.0		2f30a0c362bee9d3f052f10cef266c1e61d99551
org.scala-sbt	zinc-persist_2.13	1.7.0-M2		81ee027b65f5ea60fb278f62b21aa61d08edb488
org.scala-sbt	zinc-persist_2.13	1.7.1		32504baa465f4a52141bd85d68cedde8a173000e
org.scala-sbt	zinc-persist_2.13	1.7.2		bfbecf3bdbde65bfa009ed6886fc2ef3f78f1969
org.scala-sbt	zinc-persist_2.13	1.8.0		a194a9a0faf28ec9a1faade4775dae2a37f2345d
org.scala-sbt	zinc-persist_2.13	1.8.1		4f685f5e26d3f016529f72167d4874d63e417071
org.scala-sbt	zinc-persist_2.13	1.9.0		9c1c2ac73416a91a0d9f9b40da035a0d087f0100
org.scala-sbt	zinc-persist_2.13	1.9.0-M1		f103ad277ad5a1b31a04398e1b732cc9506947ac
org.scala-sbt	zinc-persist_2.13	1.9.0-M2		7b93c4ebd7f460d40ece818abeb57e02423cd70a
org.scala-sbt	zinc-persist_2.13	1.9.0-RC3		2129cfa53d8babcec017d8fbe037e647c81ee4a1
org.scala-sbt	zinc-persist_2.13	1.9.1		4f3e60438fd72d9c3286d9134a785e5af4b5b5ff
org.scala-sbt	zinc-persist_2.13	1.9.2		2d311a3bd34d118bd30eeda83f606782b614a498
