at.favre.lib	id-mask-parent	0.6.0		N/A
org.kuali.rice	rice-ksb	2.1.0-M1		N/A
org.kuali.rice	rice-ksb	2.1.0-M2		N/A
org.kuali.rice	rice-ksb	2.1.0-rc1		N/A
org.kuali.rice	rice-ksb	2.1.1		N/A
org.kuali.rice	rice-ksb	2.1.10		N/A
org.kuali.rice	rice-ksb	2.1.11		N/A
org.kuali.rice	rice-ksb	2.1.12		N/A
org.kuali.rice	rice-ksb	2.1.13		N/A
org.kuali.rice	rice-ksb	2.1.14		N/A
org.kuali.rice	rice-ksb	2.1.15		N/A
org.kuali.rice	rice-ksb	2.1.16		N/A
org.kuali.rice	rice-ksb	2.1.2		N/A
org.kuali.rice	rice-ksb	2.1.3		N/A
org.kuali.rice	rice-ksb	2.1.4		N/A
org.kuali.rice	rice-ksb	2.1.5		N/A
org.kuali.rice	rice-ksb	2.1.6		N/A
org.kuali.rice	rice-ksb	2.1.7		N/A
org.kuali.rice	rice-ksb	2.2.0		N/A
org.kuali.rice	rice-ksb	2.2.0-M4		N/A
org.kuali.rice	rice-ksb	2.2.0-rc1		N/A
org.kuali.rice	rice-ksb	2.2.1		N/A
org.kuali.rice	rice-ksb	2.2.2		N/A
org.kuali.rice	rice-ksb	2.2.3		N/A
org.kuali.rice	rice-ksb	2.2.4		N/A
org.kuali.rice	rice-ksb	2.2.5		N/A
org.kuali.rice	rice-ksb	2.3.0		N/A
org.kuali.rice	rice-ksb	2.3.1		N/A
org.kuali.rice	rice-ksb	2.3.10		N/A
org.kuali.rice	rice-ksb	2.3.11		N/A
org.kuali.rice	rice-ksb	2.3.12		N/A
org.kuali.rice	rice-ksb	2.3.13		N/A
org.kuali.rice	rice-ksb	2.3.14		N/A
org.kuali.rice	rice-ksb	2.3.2		N/A
org.kuali.rice	rice-ksb	2.3.3		N/A
org.kuali.rice	rice-ksb	2.3.4		N/A
org.kuali.rice	rice-ksb	2.3.5		N/A
org.kuali.rice	rice-ksb	2.3.6		N/A
org.kuali.rice	rice-ksb	2.3.7		N/A
org.kuali.rice	rice-ksb	2.3.8		N/A
org.kuali.rice	rice-ksb	2.3.9		N/A
org.kuali.rice	rice-ksb	2.4.0		N/A
org.kuali.rice	rice-ksb	2.4.0-M5		N/A
org.kuali.rice	rice-ksb	2.4.1		N/A
org.kuali.rice	rice-ksb	2.4.2		N/A
org.kuali.rice	rice-ksb	2.5.0		N/A
org.kuali.rice	rice-ksb	2.5.1		N/A
org.kuali.rice	rice-ksb	2.5.10		N/A
org.kuali.rice	rice-ksb	2.5.11		N/A
org.kuali.rice	rice-ksb	2.5.12		N/A
org.kuali.rice	rice-ksb	2.5.14		N/A
org.kuali.rice	rice-ksb	2.5.15		N/A
org.kuali.rice	rice-ksb	2.5.16		N/A
org.kuali.rice	rice-ksb	2.5.17		N/A
org.kuali.rice	rice-ksb	2.5.18		N/A
org.kuali.rice	rice-ksb	2.5.19		N/A
org.kuali.rice	rice-ksb	2.5.2		N/A
org.kuali.rice	rice-ksb	2.5.3		N/A
org.kuali.rice	rice-ksb	2.5.4		N/A
org.kuali.rice	rice-ksb	2.5.5		N/A
org.kuali.rice	rice-ksb	2.5.6		N/A
org.kuali.rice	rice-ksb	2.5.9		N/A
org.kuali.rice	rice-ksb	2.6.0		N/A
org.kuali.rice	rice-ksb	2.6.1		N/A
org.kuali.rice	rice-ksb	2.6.2		N/A
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE100		092c26cd4c94b48387587e28036ea9dea063dbd7
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE110		70d84bea37400cbdee63d3e183426239bcb97c1d
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE111		d339015372945ad001a77db7a13fd346fc725eb8
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE112		34841ba4bb483e80c91594c5f8b21ac9ec714034
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE113		55f88c43498f89a3e8ff949c8500a7ddc52601d4
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE120		d8a0f27b33f2231e07615e59979d5fb68a4d5a44
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE120-1		00e279aae70e9d29e5bc1c96bd5017b7981d2656
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE120-u1		511042b47e484a65943203535f4343ac2624b5dc
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE121		fcbdaf339cd34f141ca34baeae9999787cbf2c91
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE122		397e303cce5824ec9ef11410d432fd4b13cce74d
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE123		2fa3e377598f98013a7698ac7a2765e75dced095
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE124		ff871c967f90338025b9eabc071ec285f4002821
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE125		865b4abc10ada6cfafde948add75d4df8594274c
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE126		5f4814985ea67aadf3de319be1b4acce7cbfe9cc
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE130		68da78c7cbecea4edd48fdc35576945b68de1b7c
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE140		36afc8a92b6569ed1223ad47d5f93b91b38c789e
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE150		8b3bdf0ffcaea24579867c270be6c1d43e0f92f3
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE160		825e5c9cda2499113911027410f570cde7696b6c
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE170		a0b50471591e24b8abfedb6eff9ede5df3bb910e
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE180		df01c1285c968dd41b178677cb6f50e64a918a64
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE190		07ed614984cac9bcb73e8de22bc12f5b35d52644
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE200		13d674524a50b27f1c047fb23684d2059be73cbc
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE210		6a1a9a92d14ad9e38e386d49e39c7cf3ab91346d
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE220		aee618fcc2e202e383602f3baf0db41bfa715052
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE230		3ba8aab4d671f835874cd760b6a3e946012a0d49
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE240		5c87956d7fbf8f16dab150692eccd4504535c7b7
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE250		daa936b51f9e89dde222f6bafab977532314c0ac
org.netbeans.modules	org-netbeans-modules-lexer-nbbridge	RELEASE90		acae4bb80f178574f12c0bbe162c6b3896b95d18
org.nutz	nutz-plugins-postgis	1.r.68.v20200427		cb0c1b18b1c1368851c5120cb186d95cb590724d
org.nutz	nutz-plugins-postgis	1.r.68.v20201011		26ca024949f527df93557fdccfbd398d46cba3c6
org.nutz	nutz-plugins-postgis	1.r.68.v20201205		b1f63387ec8bce695d823a5cb6a2a9f9dba4f63f
org.nutz	nutz-plugins-postgis	1.r.69.v20220215		173f948b2fbd0e31baeda41548b5aa5c87a4add6
org.opendaylight.iotdm	onem2m-protocols-common	0.3.0-Carbon		c31f705ae712d8a8574828ea612d18631dbe6c1b
org.opendaylight.iotdm	onem2m-protocols-common	0.3.1-Carbon		190f22595459b3c0901a2ef3c2cf421ca1506ba9
org.opendaylight.iotdm	onem2m-protocols-common	0.3.2-Carbon		8d9f9a7e24b2d23bbc5bab8569d6fc0fcdca5a20
org.opendaylight.iotdm	onem2m-protocols-common	0.3.3-Carbon		614ceadeac87ae4ddf00659cbddbc78b8ef21e1e
org.opendaylight.iotdm	onem2m-protocols-common	0.3.4-Carbon		d456ecbfbd334ab0c39436196b19ce1b85b2d012
org.requirementsascode	requirementsascodeextract	0.6.0		1f99667192534784d28fe304d9bc89073719d255
org.requirementsascode	requirementsascodeextract	0.6.1		1a1c93147fedba4ec0cf3ce8bf7ded9ac69e0fff
org.requirementsascode	requirementsascodeextract	0.7.0		c802b2d8b558bc431e53b1549a71c245e50a2d5b
org.requirementsascode	requirementsascodeextract	0.7.1		05205d7e47ce0a9b267fe7526a8657b606eb8e48
org.requirementsascode	requirementsascodeextract	0.7.2		684872581164b253139840d6d7d4031b67ce7220
org.requirementsascode	requirementsascodeextract	0.8.1		b560adff7c4876210c4f3baee8cebcc6379b4748
org.requirementsascode	requirementsascodeextract	0.8.2		afa53019e5bcef4de62fc07eb4bc539efc6a8736
org.requirementsascode	requirementsascodeextract	0.8.3		b784b99ca87e926ef8928a7a13ff382784c89eb2
org.requirementsascode	requirementsascodeextract	0.9.0		77b810df1f36f1c8e58284a6435a758fb5afddb7
org.requirementsascode	requirementsascodeextract	0.9.1		e1313097e426baafee7c6e8e9e989af7d7587b8c
org.requirementsascode	requirementsascodeextract	0.9.2		0811cbc397f7cf3c29fd877899d13cfa8520ed3f
org.requirementsascode	requirementsascodeextract	0.9.3		9ed4a661ecf31cac09037f0ba2fb394abe30bb22
org.requirementsascode	requirementsascodeextract	1.0.0		c05b5bb0dd97ae37eb3c52949878c5f400990ccb
org.requirementsascode	requirementsascodeextract	1.0.1		f5e621fe0e9c764930bfd19c9f9dbc147bc5ba92
org.requirementsascode	requirementsascodeextract	1.0.2		fe05536bb8d790dea2b95d6ff6c2c7f930665ba3
org.requirementsascode	requirementsascodeextract	1.0.3		c8fe7af2ac5729a8dd1932289d0e65d3f98a097b
org.requirementsascode	requirementsascodeextract	1.1		17a5e603c372ae5b93743657b5d5e2e85f600fc2
org.requirementsascode	requirementsascodeextract	1.1.1		d5f4ecec752af0a316b7d7c9215a275c3034f992
org.requirementsascode	requirementsascodeextract	1.2		a9c81b4b29b9c5da158e84835131a570acfd7c50
org.requirementsascode	requirementsascodeextract	1.2.1		538ad13748157dd430db8040ca902ba9bb5017e8
org.requirementsascode	requirementsascodeextract	1.2.2		2739ac194de31bcbd389e189b9480b49b4b6d28a
org.requirementsascode	requirementsascodeextract	1.2.3		318cc9cf35b575e17bd768b2a7b93582a22499c0
org.requirementsascode	requirementsascodeextract	1.2.4		27dc0d690f0fc8f5aba31517707215848a877ced
org.requirementsascode	requirementsascodeextract	1.3		d59b61a7d9037c4a2a118966ad33d12e6fb80c73
org.requirementsascode	requirementsascodeextract	1.3.1		3c1a5aa74792c193e300a7138f713428c398cc08
org.requirementsascode	requirementsascodeextract	1.4		a928dfedc12d77ec34886a5b169ceb0139a340b6
org.requirementsascode	requirementsascodeextract	1.5		53d62b4e0a98b20768eb202aefedafd52cc99136
org.requirementsascode	requirementsascodeextract	1.6		1c7b17ffa5af0b63755997b00e7f3f2dfafe56f0
org.requirementsascode	requirementsascodeextract	1.6.2		86710a49500192d385acca33f08066aacae9c416
org.requirementsascode	requirementsascodeextract	1.6.3		7c3a2983cf09eaebf90219e778352865c3b1cca3
org.requirementsascode	requirementsascodeextract	1.6.4		3104d68ded289baa5d8b3fbfd9bc34058ea69beb
org.requirementsascode	requirementsascodeextract	1.7		94f6c21e4bb9a6f0b66a9ac5c593f417fa80af4a
org.requirementsascode	requirementsascodeextract	1.7.1		20ac87d1ca5e7ab151eafed269298e00064bd703
org.requirementsascode	requirementsascodeextract	1.7.10		cd898636df88e11061ebf2752e5ebee97d8bbb42
org.requirementsascode	requirementsascodeextract	1.7.2		e15dd0acf19187c261e309baaab4e55d2b972260
org.requirementsascode	requirementsascodeextract	1.7.3		474408bbc22bc9b332642c7e9fe74a24a5e3c1b4
org.requirementsascode	requirementsascodeextract	1.7.4		b341ba1d7cc3f995e6176f48887fe6048e968760
org.requirementsascode	requirementsascodeextract	1.7.5		3317d4b90da81505c883d902a240225230151425
org.requirementsascode	requirementsascodeextract	1.7.6		69b1f47bc6482e5aeba668437f5360a3040e288b
org.requirementsascode	requirementsascodeextract	1.7.7		eb2afc493d3cd5940d99bf90a204221ba9683ec1
org.requirementsascode	requirementsascodeextract	1.7.8		a360f8a29495e6724347e8c6ab8cc92001d93a4a
org.requirementsascode	requirementsascodeextract	1.7.9		33fc310a37623caafad5ba024d6a49f47e88bf15
org.requirementsascode	requirementsascodeextract	1.8		84d771240604a588896991832523d5816dc8dd34
org.requirementsascode	requirementsascodeextract	1.8.1		6ea3186fd63dde3c2f37bcd7f3782f55611e1f90
org.requirementsascode	requirementsascodeextract	1.8.2		ce97dc470d4578f69b95d96115cc52d401d680a3
org.requirementsascode	requirementsascodeextract	1.9		2ca7ee9b84b9e466065aeb7ed4526dd8991537d1
org.requirementsascode	requirementsascodeextract	1.9.1		105c3e99bc3b8f1b8431c5034d391a86ab33987f
org.requirementsascode	requirementsascodeextract	1.9.2		2e710acb63aff5019037e8558ba62c3180ff8d3d
org.requirementsascode	requirementsascodeextract	2.0		fba59314f057a7e6f1d30f5d5274548573652105
org.rogueware	managed-configuration	1.0		03617f1c4074f4a4036c43c88a404753b7cc4c0a
org.rogueware	managed-configuration	1.1		440803e70f5025a2a3acbf14d93b3bf40e08e2fb
org.rogueware	managed-configuration	1.10		551cc660a902ec8b3efa50da8902271fa3ad1ecb
org.rogueware	managed-configuration	1.11		276b2b5f703d7a5dcde0dcc767f9838194a3ded9
org.rogueware	managed-configuration	1.12		54d7849a07380e8484aeeb46bcf0c0815fd71786
org.rogueware	managed-configuration	1.13		07262dbba61bd26a405beb5331e0c6fc83439d10
org.rogueware	managed-configuration	1.14		d4c5e5ff50f8a14f53efa4c7d54c2c3d263f2daa
org.rogueware	managed-configuration	1.2		9cd6a62339792b174eb09af409e337d45ae85280
org.rogueware	managed-configuration	1.3		29a92620fb7ff0683a4f9cd88081e802323e2b56
org.rogueware	managed-configuration	1.5		df61582d13f7c1299bf5176eb4bf05dffcc36d3c
org.rogueware	managed-configuration	1.6		b08bd5def95acfeeed694de16d5c688437d4ef92
org.rogueware	managed-configuration	1.7		a623a37922ad41405ad3f0a278da90dce60d098b
org.rogueware	managed-configuration	1.8		7695b904ee21dd71b185b99cd38c7dee3dc52bb2
org.rogueware	managed-configuration	1.9		161b24fccd29c869e90911d86b66793e672c3b39
org.scaldi	scaldi-jsr330_2.13	0.6.0		ab668b46c52e0e66a3ced8777baa3ea8ba812dcd
org.scaldi	scaldi-jsr330_2.13	0.6.1		95a093251c8f1f41f778ee2699cf5391b49a5ad3
org.scaldi	scaldi-jsr330_2.13	0.6.2		719d511d162ef18391ae835f3033b04735b57e90
org.smartparam.manager	smartparam-manager-audit-jdbc	0.1.0		742ec57678dbb91603d5fbdb2a6e5939e46e5e9c
org.smartparam.manager	smartparam-manager-audit-jdbc	0.1.1		2e5d0af269749e4e9086173da6292d04c9383760
org.spincast	spincast-plugins-config-properties-file-tests	0.9.10		b01e99d5f66ffd7041116d0689e2d96bdae2853d
org.spincast	spincast-plugins-config-properties-file-tests	0.9.11		f831e0aee32e9c29e9d29ceb3f87f39b1c2354af
org.spincast	spincast-plugins-config-properties-file-tests	0.9.12		5ce53384761f137dc5754ddf97c70cd6f334479f
org.spincast	spincast-plugins-config-properties-file-tests	0.9.13		dd266889d79d7e7d2ef2b59080bc57ec8ca7726d
org.spincast	spincast-plugins-config-properties-file-tests	0.9.14		3497faf0fce899a784a359f4c0f86bf38e8b2cef
org.spincast	spincast-plugins-config-properties-file-tests	0.9.15		2608f5b1615376759bccfd1dc747f512f0c26b34
org.spincast	spincast-plugins-config-properties-file-tests	0.9.16		23b1961626cb982f5a8f336eab035d3b7eba1a19
org.spincast	spincast-plugins-config-properties-file-tests	0.9.17		4eb0a33cb4282ec4c5ff2fe1308fbbfb3eba65b6
org.spincast	spincast-plugins-config-properties-file-tests	0.9.19		70c9d8b9975068488072f919b326625e31ecd76f
org.spincast	spincast-plugins-config-properties-file-tests	0.9.20		2ab249c9f4256bb778db31c4286172af443c1ebd
org.spincast	spincast-plugins-config-properties-file-tests	0.9.21		cf94a738efa947d8c90b90f70573dca54800351a
org.spincast	spincast-plugins-config-properties-file-tests	0.9.22		acc5d794afafe974201c658866ac61e0925e5a87
org.spincast	spincast-plugins-config-properties-file-tests	0.9.23		3937254389058f2a9b604ff6bc4c1c9f16fe6847
org.spincast	spincast-plugins-config-properties-file-tests	0.9.25		c1930e18a1b02e29681579e72e88d291c802bf1b
org.spincast	spincast-plugins-config-properties-file-tests	0.9.26		dc4b957d9c6fde4fcb805fcf6b4d0c628d627c0f
org.spincast	spincast-plugins-config-properties-file-tests	0.9.27		1b60cbf459730a11ed195b3efd99ae4600865c38
org.spincast	spincast-plugins-config-properties-file-tests	0.9.28		c874f78778df6a523babbe7cd01f2d2beda820a9
org.spincast	spincast-plugins-config-properties-file-tests	0.9.29		4e847e990aff78579dff3a037b65e2b790f1e0fe
org.spincast	spincast-plugins-config-properties-file-tests	0.9.30		83d670f21c274d299ebf41440af6cc96c87b75ab
org.spincast	spincast-plugins-config-properties-file-tests	0.9.31		09e24fbae5e3ab6fd4f78565e72b0fdaf2aed666
org.springframework.aws	spring-aws-maven	1.0		2317e8e4d9b380458f30fb21e9bf0fd81ef971c4
org.springframework.aws	spring-aws-maven	1.0.1		e727e245a855995e537661fcac0df05dc5b314a0
org.springframework.aws	spring-aws-maven	1.0.2		0c59b4ab26b9b557908e5be86b6159e27df5449a
org.springframework.aws	spring-aws-maven	1.0.3		999bf227c4e6f9ce43f0a6df931ab2e8bd80a9bd
org.springframework.aws	spring-aws-maven	1.1		43bdc6e67ac3b5fd1a83f5cf440e207fc9a696c1
org.springframework.aws	spring-aws-maven	1.1.1		fa86b3725a171f48a3d863c7cae1867d87aeb5ca
org.springframework.aws	spring-aws-maven	1.1.2		6ab7696efa5505b3f53d56ed3cbd40adf9eaab2e
org.springframework.aws	spring-aws-maven	1.2		cb1b29f33b04f306c324892da6e8fe27292c3b0e
org.springframework.aws	spring-aws-maven	1.2.1		72fe22c74ca810b88f4c273f2856cdef9385bcb6
org.springframework.aws	spring-aws-maven	1.2.2		9995fce490d2ad1f75eea61ad2f0c32cafaf1a09
org.springframework.aws	spring-aws-maven	1.2.3		32d185b64f53b7e1890065655cbda4808c6763fb
org.webjars	alertifyjs	1.13.1		4113bafb20234fd29940778a16c113adfca7a2d4
org.webjars.npm	angularjs-dragula	2.0.0		5692dc500e8621f47ba825afedc0d55be55d303e
org.webjars.npm	postcss-lab-function	4.2.1		18975eab28b19945bdc41bfb5aa3510225723c6b
org.webjars.npm	react-interactive	0.8.3		312ce9a9e05a079a28ce65437d30a9e51df0b960
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	0.9.2		8f454378b91f52e87b41daafe5707608f958b1ea
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	0.9.3		49d59c35d07ab15c035e5d328331b6c2ac0b91c4
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	0.9.4		7909984b0368b943a9a8e1d052c0be934c1b3ebd
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.0.0		6243772398123db8a13ee5a6ed871cdfa9ee1ebd
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.0.1		251ecddbe3db922a17645467c36d35bc120845ef
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.0.2		c8faaae7fa07a7d50d8c85695807218cfab5eff7
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.0.3		5366df368d6b0cd1575d012a96f9dd8000a99177
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.0.4		67c6b9d338d6d7c52c26b3db29942c4d53dc6366
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.0.5		5480eb7aea9360507eb9c2d82b7b024f0ee8dde5
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.1.0		b6ff36085632181cf228401f59690df6e4951c17
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.1.1		dc81de641f02e36165708a1bdd29d3c32afe3a95
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.1.2		b4198621e897eece5a8399fab97d2ab9009b59dd
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.2.0		bc45810f14a9f199361336a4ee78308f3a26fd57
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.2.1		0893a5797fc936e293405a58eb79125deac012c7
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.2.2		3a85d9d3f9b87dc779803d28e7443f24e400cbcf
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.2.4		918f8cd4e707ec5877e8f55773fd20d4257db705
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.2.5		18f6c2bf2b380898b9a9cdb7a92404d30570879d
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.2.6		f5f5fe4486b0c5854b3c22df51587490062494d2
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	1.2.7		1b96f49718c06ee56a3e22f83c3c9d1f48128165
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.0		29ac3b27c79eef77484f825263f58c8ee7b59104
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.1		86fb97c49f6e48dffa7aecfbaf4b0c0c8354b611
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.10		b37a141a49f6c847b5de1c60014cb1bc5d9f6d94
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.11		07e044497778fbf64ca396871eca3b352bec161d
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.12		dc6a7471f6afd191a49a7bdd1a12f67915799a7e
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.13		47f63f3f859ad6faddf0549da95d93d652b3f9cf
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.14		25d5fb53312f96cb25fde43fd49e40bd574487b8
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.15		dd4b13d336dea1055ccbe81eaeffb75536c75806
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.16		8fb3c7a9805cc8256f6e02a0f8bf789b509b54d0
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.17		c45be1911b44bbc8430964e05b94a9b65bc23c40
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.18		4821ea047c681ffb53b30a2f2eee77e620356763
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.19		a80927bc5443cf1b2a5f9c0aee69b90b159ba7f3
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.2		0f09d48a2745c493cd0ebca8152e262bf5bd3598
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.20		fdb3d7c597a5c7a684597abaf728d5411497e49e
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.21		904d636a04d9a2dc331fb4d6f8b4d47f472b8f2a
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.22		6c473cdb81778953f967f89c88e245827157008c
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.23		e28f94a21ead43ae64e64fa562e63e4dca3ecedc
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.24		80127ad05a1cdee3c73ee9d834d9407031858fa0
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.25		273bace6abf8540fabc7737c1e0b8a2e460572f7
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.26		685673c1eced579bdfe924ca136a430405d32baf
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.27		243f739b87df6a30357482f6bb45cc744d6a3638
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.28		e20d243d751bd26aab67fc9a5a1a32ea1999ee62
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.29		826edd160f1ca7a29c35c6b8acf4e99d63f5be72
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.3		a1df6c536b3d53ea460626fc3dfb7ec7b9767985
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.30		7455f659fd1e8ec697ad78556ee3cd541df2109b
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.31		c842766bf1f55cb97ae9b4815468147206c1a80d
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.32		aeeee03769f018cfa2f71216ba222eecedff77cf
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.33		bc7b9f923fa39b1d5cf8489be044f5cfef860abd
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.34		b48fa736abe970f5894ada96ab5544ada48c4c10
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.35		09347ad695b3f838b16ee611b7d3e31ff79f8830
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.36		0a09c37fc886f42cdcd9fff556347d81412b1879
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.37		067a6d634a3edf68c5ee33cf21b6dc312c655576
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.38		6d6135edf0efae542a31b1f7a2c565c9d3f410f8
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.39		f8a47c33668a7976deb77bc466c63c069350453d
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.4		11862dec0e83e8ccecc2a235f6353beea58f1641
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.40		af1afb8522b7a5529fd138cd1975449bad10c573
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.41		de0498086386c717d1eaadfca1411897d5fbbed3
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.42		205ac890cef62e406fdc642ba2303d3c63a8e8bb
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.43		99bd441aa402d8966d1e106b095579fd9508c9cf
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.44		05036c858976f55ffe2aa867b87488452f211906
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.45		7fe43dd97d3c931549f6bb1750bf9631f5150adf
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.46		3e46017366e7faf27da3997aafc1e787ff066a74
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.47		360ffa976050816c0557f958a927383bc6929405
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.48		d65d861cb6f8e0b310877255ac681b517499ebe8
