ai.dragonfly	democrossy-docs_3	0.1		e51011baa32489279c6447f687504f0c0f097ed9
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.50		0736113bcc6e6465aa2b9e1333cce6bb079362cc
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.6		511fef16d2b201173bbabb5012d1e8bc3add7e08
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.7		b3aaec3b69d8e38accb20a8749ccf1fa916c8928
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.8		6cd187a9b8fdb085fe1af6ba6bcbb62985c12122
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.9		c666611c09f21bd9fc17837bee6ef1d7cc39acea
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.1.0		80673581dad8510ee4f980099d1edfe5ffa79405
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.1.1		d1920722179da870ff04ec8494035ed5ca8978d0
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.11.0		e718a3a843b1cf02e96b0aef8481b75c3a89c9cb
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.12.0		8687b1ff536cb6dc70b29ee416cbf0d878883288
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.13.0		1d79db283e65b84c17d824645bb6abf29cb8953f
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.14.0		3e3d1f4c339f5a099e0489b9e03ca5fa6181f748
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.15.0		d67a89176524a3a8e43d11090fa8f8753117c5f7
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.16.0		71b7ae58490b2f4b36e1cfe52040463ebaa64f91
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.17.0		03da76b0b45c26a28ecbe81c4a1767713d03dd5c
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.18.0		fddd11502580c800632c73b5133147b32c79ec47
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.19.0		653d975b4e78fc878151b92e84ef47aa7dc242c1
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.2.0		d588826e73c08ff7675c13db292a9b23467eaef7
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.2.1		c00bbecc2f1015a3ec724cfc68bcfaae6644df14
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.2.3		5aca2a75224eaaac59f4ebe4f160f0b1defde5c1
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.2.4		5d105955791b927a2365cc8bcbb44da11795d398
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.2.5		5bff3898f0ee800c5fecd34827e944d4a1f9c0e3
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.2.6		f3be47f8e2aecaf22435d914d91690d6173eb4a5
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.20.0		8f44daaa4f39b217adcfdf0e482e2b5be951485a
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.22.0		272b28ffc5adfa48f8a501c793f05b0714299526
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.23.0		6a67537fda6633761d1c6d5d6a5087a40632b218
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.24.0		e861625964812fe70416b338c9abf240c1984372
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.25.0		afabad8d72c45670d3050ab6797c1c89e13eac37
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.26.0		4ef57883e5045ffa4fe9b71edce78433d8862727
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.27.0		a20cff7db20bdf7bf1ca454f5c29fc12b782e551
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.28.0		48ce163c7cc85915599a7da70ac42864e6785267
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.29.0		9dccfdef1eb94be4cfd9b6d6331a7cf82c1edee2
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.3.0		57ae7e91a445504635382c075ccb2b3d247813e4
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.30.0		5b102fd0011d31b27ccb60f8a5d417817e9d1f1f
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.31.0		da50ffbea019c1c759b16e87a09844dc53e6f075
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.32.0		ef5b44ee245c5c5c0fbdcfb74c86d72b3a2227b0
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.33.0		bdf56f217fec51b1792645c556b397eca83df185
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.34.0		346d8e8a3463fb6010e95091ad7914bbd39bccef
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.34.1		c8646f9903058dbd6e2d2cdf118d0f9f1babf241
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.35.0		f530ad950e8efc2cee3047b99f604ff16b00186c
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.37.0		7ff141c70498f73e8e58b7995e135eeb41c74184
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.38.0		1e78b998de50f496e4613e057524f33ca9311197
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.39.0		595a39d9da3ea696c9b25400f32cf2bf32b1881b
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.4.1		e6b0d095c42fce834738f7bbdf56c6807bfe066c
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.40.0		407f3835a9e731eb47cec78f466d0ee93821dd7c
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.41.1		57e0e2bf4c82884ca00669ccb4dc330721a069f1
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.42.0		56db1f19a84892582992977d66e4263073aa4556
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.43.0		f84f0fb95a220fbbe3d4c0646ab13170258a79f1
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.44.0		cad027dbaf681fd2361b0b1927be1549ceaf7d94
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.5.0		6c55a618277c685bce993cf28447c81e73b78dbd
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.6.0		084107ade70b8d2b851872e58c145693dbddc3af
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.6.1		5f0cbef6e55c279e4f99b8d8e66c1af66a68d185
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.7.0		e83feac1bac4aa5d96f337f7fa6c947f83428d97
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.8.0		809963bc153d9df5da81c74e5a844fbb169a6e3a
org.eclipse.dirigible	dirigible-components-ide-ui-about	11.9.0		387440331a67623b6a31f1d8b74fdfc34c81f673
org.eclipse.dirigible	dirigible-components-ide-ui-about	7.1.1		35e3cfb244c1e6b0c15ff696b7953b5bc25fca02
org.eclipse.dirigible	dirigible-components-ide-ui-about	7.1.2		9432a1c85e198a07d2818129d5cc0901f115b6e0
org.eclipse.dirigible	dirigible-components-ide-ui-about	7.1.3		a343570d471f8dc5d477234e04e9d4faf0818daf
org.eclipse.dirigible	dirigible-components-ide-ui-about	7.1.4		0ccc006dca33c765fe12187b71d4201a75791d2c
org.eclipse.dirigible	dirigible-components-ide-ui-about	7.1.5		243dd7c3963aa90efe5ecf5344f9abf3e548ca1d
org.eclipse.dirigible	dirigible-components-ide-ui-about	7.1.6		58754e1fe2e20f2d0dbebf440fea742d97252d7c
org.eclipse.dirigible	dirigible-components-ide-ui-about	7.2.0		cd2d91e307ef0d12112620bb727b21931145ea15
org.eclipse.dirigible	dirigible-components-ide-ui-about	7.7.7		1806fc8e518f289141d2f2705a9dc519677b82f8
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.0.0		155240d5f3809eb790e50c40661246b9c9d0d18f
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.0.1		49339bc6867cdce2fbfdf203f738c78de3c0b4df
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.0.2		53d1e38bcd8a92fbd24218da9a133945aeca7fb7
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.1.0		c830fb7b076c3535e5f9c0c263a5265d704c4606
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.10.0		7166d04cf720913a04a820f259c5e4548ccaf591
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.10.1		826896db20f5b6381329ca4de7b4173dba3b8f6e
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.10.2		47dd5ed8250a3a90bd69ddc68cd36ac32a501d58
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.10.3		b92cd277541b22441755afd54fc70be801260733
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.10.4		b3d6c2f6035bfcccf517ea74bef690176485bd9f
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.11.0		b56fe38e2bc2562708ff5ae8971f0c577e6ea5ab
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.11.1		59f5e268dd9feef3b0d0247bf72f8ec2b53a5362
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.11.2		3a958f302afad51ba8fc6fedab49e6086f26ad0a
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.11.3		b87bf2fea783b02a8e3372bb69eb3054a9c038f4
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.11.4		36547548415110393b3c430c863e1ab93bd2070d
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.12.0		066d60b647c4843354446edbdbae4fec65d46311
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.13.0		361ed2d8f93e7f55b28746c2039f7103374ea889
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.14.0		da26c40d53032fceb9bfb46c29903da9ba0db352
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.14.1		2ee337be7db14d13c88f8ab8ac491a640d503023
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.14.2		217282fc8090b8572b922a17d521e86ef439f936
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.15.0		62809fb3549364f13c0efdf6f7f9d703ff39916c
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.15.1		b1f352076163f8850ed95cd7564078ad4502356b
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.15.2		9998cb1f810dd7ff3ab71f15db5273d101e73cb2
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.15.3		66df13bcfcd98bcc8a9ff81ddfa05d7cf41a4dca
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.15.4		944c95c52459ce9bec673c772c3568255ca319cc
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.16.0		d8e6c8c1cbc0277d19b3ebf83a9cf79a171bb6eb
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.16.1		94ff91d72075e37988813c6fd3f3a7f0b54d71c5
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.17.0		5c354f3efdde6a5c843e3438d9a2f2ab010271f4
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.17.1		2c32fdc12ca82152894d888bf3eeb9c423afedf3
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.18.0		be49e672bbf39a8998d0b16627288b6b88b3faaf
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.18.1		3539cb087c5ab3eabd61acd0714b17094b0472ea
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.18.2		c850de9250fc1760c4e0160c124327e58a9b8b4d
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.18.3		e6ed1f073d139b57b8b73ae7a08aa72917e9b094
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.18.4		4047a3cff9542f8651bd592fb2da9af87558fe92
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.18.5		14792500510a29efc89c2103a15da08348173b36
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.18.6		5b9f80ce80564d36ff6c47c7c232d621a129ad8d
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.18.7		5d59610d99ceb9034e36b59994fe7d5001e10869
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.18.8		267913eb0e4b5918b0a4b14806ce54aa98c20f6d
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.18.9		696f12540cc85605acb1c47d78140134f6027915
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.2.0		4fc58d9170f585cbf427ebc194e763150ae04310
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.2.1		f77b5d10fb36cfcd72dfac62a71e64a4e535300f
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.2.2		1a000d61f264a2d477c30c11d8509a9483cb19ff
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.3.0		906087efeee347e0ce0e36becc3dd07aaf24ecc0
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.3.1		be980340fe0d7d3fd46598cb506bc66929633545
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.3.2		da3ee6781d6c6924797d25073d9072996f90da06
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.3.3		d68c24b49722601a64a9c1bfde8cc3cd14ec5454
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.4.1		0b619a9aacb57c0545d3945e90d2bc7dfb8e7e80
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.4.2		00a04ad108ea4354b66e43c332b292deff3d3a99
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.4.3		c1aa81eb926abd442b9b263f0296596b6a636eff
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.4.4		49755e9a3ee9388913abf70075cdec16c78055eb
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.4.5		7836844f4b1d81a03aa4d453debd29d320bebf4a
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.4.6		928ec9fa5698918d416c60d10d688218a4ecd8d7
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.4.7		3bdfa12c661ea9fdd889c9495996402388fda1f6
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.5.0		275d76dedbc32f5956d2a5ed9b6e651bdb0fdf9f
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.5.1		ce6b39839799104672456069e8ee124fdeac6a81
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.5.2		fe00aafc5de6c3b7b0f9187cdb94b8153c3c0b53
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.5.3		0bf9f45cc99f3de7aae4151592a3b5e891c7f470
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.6.0		9e17d6964aa0fcf752b2be9fb306f4e300a7a6c7
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.6.1		263750a659c23b174d82348266e148903acfcc5c
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.7.0		84d8b42c81cef7e778cae4614e6c615ff9de1197
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.7.1		1662f6d43d849cdcae5a261a78544a290cc89343
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.8.0		9387a9b4e6d912cc0b8a1c2106e27c7378f3f900
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.8.1		83c6369b489ccfe2e93512b26555a00140510b1f
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.8.2		61aed060ecf2b3c19e2f44ddf0b89fa8901963fe
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.9.0		95c43dc585686ced8d694826e0d0e541599daf96
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.9.1		1fdbb13460577ba354bbef32bcec302168cd48eb
org.eclipse.dirigible	dirigible-components-ide-ui-about	8.9.2		dd6d795402148c5a594ddf8434e51422b38299d3
org.eclipse.dirigible	dirigible-components-ide-ui-about	9.0.0		2d6dcb9a8b804e6e200ed9d59c3737ca4cf551b1
org.eclipse.dirigible	dirigible-components-ide-ui-about	9.1.0		43244585aeaba86635acf9a8db75fd339043244e
org.eclipse.dirigible	dirigible-components-ide-ui-about	9.1.1		23e9cbb465dc73dfa5895266b0527abd3b1b63fe
org.eclipse.dirigible	dirigible-components-ide-ui-about	9.2.0		42957c86cc573d72e63f3793659377b1a3b694f9
org.eclipse.dirigible	dirigible-components-ide-ui-about	9.2.1		99e1c49000a6a4d338ee9ab1385a22fe55c172e6
org.eclipse.dirigible	dirigible-components-ide-ui-about	9.2.2		25e0a4c7977bb50a996c43ce9a5b592be398ad34
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.0		6b21bcb9e8911da15772fb63dec56e355af52f62
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.0.alpha0		93d06d7899fcbeaa48725393d6deaf90a6ba412d
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.0.alpha1		405ba82893057e7cdab20262173620325d5771ca
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.0.alpha2		f0fdad16a29a8238ef0f3e39f5aee8e20f22a775
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.0.alpha3		5494fef6aaaf3bc919ef692ad05e30c80f595de3
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.0.beta0		7432a594cebb856bf4d0e8735150ab9be7e75c76
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.0.beta1		0712d7bff46c1e4b2d7b74311e7cbb5a30e82be4
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.0.beta2		445c2c654fe90aa948cb72479edd66fba68698e7
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.0.beta3		02b1062b40763c31d8f4ee969221c5f0ea91acf9
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.0.beta4		8869c19a670988a936d006179b93094f1278fd6c
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.1		206d684026cc156756b8c395c462ad6583d8293b
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.10		ca1edc4301dadc51a0347bd3bcafa313bdc8e0d5
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.11		6357859b56f638914b0a619fcd8aa4084fdaea92
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.12		d622b1eff96b1fb66472204e7d07f2ff155e7de8
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.13		5706bd58de4b6119a9b9766977ab268303952068
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.14		3ab72742a194e9ce477bbd56100ff18c5ed77031
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.15		ab5a3b7fd6afa747b4d050513fe0a1dc0a961301
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.16		950eedcf338f0d3faa327c7970c2831c25a59c04
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.17		f6836b548b25aaecbbef43f6774c63aefcaf3597
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.18		ad7ee863900a8876461229e6b5d9d1503bf5517e
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.19		8d834eab413d6461df535a7f2a5c86d5379625bd
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.2		fe39b24309b11096ec284ca6469e8206ba2f0be5
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.3		3d0f94a1be0c7379afd9a44390bd0303def9ae33
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.4		41fb7447c7fe46cf1c923001d34c236b373171b5
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.5		a383535d0f8a793cfcfa46b7be02db19a7f637dc
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.6		926139c4a01def9ba434614f33e416aed6d7e2c7
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.7		3f74e7a7df5f777478ce19d46184a18776793bb3
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.8		7b22283405833d0b5367cc38f292feb99f1f79f1
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.0.9		ccd94947e37d3d77747d40941dec748e710f2015
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.1.0.alpha0		ff72b75dc9aaa42be103002cec80852f33063c71
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.1.0.alpha1		22aae0a5bc50da0bb9582d7284932dda5a61d998
org.eclipse.jetty.ee9.websocket	jetty-ee9-websocket-jetty-server	12.1.0.alpha2		0ecac8c3bddf32be43be95012719b4ee7bfd69ed
org.eclipse.jkube	k8s-maven-plugin	0.1.0		aa4f426820ef9e00195ab373a47f3d37f4e2958c
org.eclipse.jkube	k8s-maven-plugin	0.1.1		4f0fde9b8ff8b5232a5ca7dd3416937a840cecfd
org.eclipse.jkube	k8s-maven-plugin	0.2.0		be6ecc4f1fbc58ed480941c915ca7fdcc1cb8105
org.ehrbase.openehr	terminology	0.11.0		202faf1185a32a83a1e15561a0243734d944ff6c
org.ehrbase.openehr	terminology	0.12.0		de53de91298596b182a6d72d5f9b8785268a6db4
org.geckoprojects.vaadin	org.gecko.vaadin.whiteboard.demo.frontend	2.0.0		D3304390E0CC00E72BBEAAC75FD65939D93CCD84
org.graalvm.tools	dap	20.3.0		4c8b567718f195f5260a7ba4d07b4b7d120ec5de
org.graalvm.tools	dap	20.3.1		369ada2f90ad9df4a61c1d5286dba18fead36812
org.graalvm.tools	dap	20.3.1.2		a9f35b7f3e74f4cfe4efa01037ea9d6a4cec8b38
org.graalvm.tools	dap	20.3.10		34bcedfb45d72ffe43d6730b1ebadcc489d3c186
org.graalvm.tools	dap	20.3.11		864c6f98e8e65634c718905f90e47d7d92ba5b1b
org.graalvm.tools	dap	20.3.12		2b0ad60ba0c23c9ad6fcecc372581be6dc49da59
org.graalvm.tools	dap	20.3.13		3fa1934618f85063eab8dcdcc510f914133ae01e
org.graalvm.tools	dap	20.3.14		9752ee7bd826eb219cd5d8af7ed0b25c66688c66
org.graalvm.tools	dap	20.3.15		9ccc2c5f68ae742ecd612cd51b5cac50d1a37a33
org.graalvm.tools	dap	20.3.16		950537dc177be6591dc8dab9be1877fed2cdfe42
org.graalvm.tools	dap	20.3.17		ddb7ad556f7501ac74c1683f62af3c792335d31b
org.graalvm.tools	dap	20.3.2		dbcfd8ba06d2601b298983b32aa4584896b3914d
org.graalvm.tools	dap	20.3.3		f214048b80361df775aa5a29b1baa0e4a4799cf3
org.graalvm.tools	dap	20.3.4		938c590635a81e2e9d02634e91f658c7e8eba3bb
org.graalvm.tools	dap	20.3.5		64a523d1a1f3c674a225c0acb2e3ac7879193526
org.graalvm.tools	dap	20.3.6		dacb8b956b593a4d6ee267aa9e6fa6bc7ab83fb9
org.graalvm.tools	dap	20.3.6.1		c8476c6be785acaf2833f97f0c28235a88ab7010
org.graalvm.tools	dap	20.3.7		9769aed96c5fed6ec97cc788372384f195eb5723
org.graalvm.tools	dap	20.3.7.1		d4be54d12e77985e2fb34260fb7511944bf3ea88
org.graalvm.tools	dap	20.3.8		73547d1fd2251dca1244484708d1fb54a84e2076
org.graalvm.tools	dap	20.3.9		e5eed1043b4fccfc6692161d4e92b5827e764b26
org.graalvm.tools	dap	21.0.0		78f07b0e7a0eb3a92cce90b6e0e1d59d2fe4d7a1
org.graalvm.tools	dap	21.0.0.2		17d62120b914b1962f92edba3969fbaa7effa1f1
org.graalvm.tools	dap	21.1.0		2985aba87e47eec08999976549f5e409a3ef40c2
org.graalvm.tools	dap	21.2.0		73390a0034d7641029ac010e4d2e9124f39b75bb
org.graalvm.tools	dap	21.3.0		59171cbef9641521d9e552e05387366952f6eb0d
org.graalvm.tools	dap	21.3.1		7eb08c707ea75dc16f070691ba9c8f4a0717287c
org.graalvm.tools	dap	21.3.10		6015c9389572c8968508f1474c7cebfe0fd1f3dd
org.graalvm.tools	dap	21.3.11		ad16773bf6197ee9470a11b9dcf253caaf69affd
org.graalvm.tools	dap	21.3.12		2c5c444aac1b7ddaff1a36d0fea72b4a87e7c99b
org.graalvm.tools	dap	21.3.13		c21dfff7cc665251c8908ffa4adcd752f054886d
org.graalvm.tools	dap	21.3.14		84cb7744377ffc9f8b064492ad517e97d59cbf12
org.graalvm.tools	dap	21.3.2		de3f13286decfd3bd601dc73f0bb8d09a9704436
org.graalvm.tools	dap	21.3.2.1		229e5333d895023adbddc1d74f08b23e689b2523
org.graalvm.tools	dap	21.3.3		7d1264fff8e968993760ae4dd44ab4b4b74ad6fa
org.graalvm.tools	dap	21.3.3.1		c9a39d856d0bb1b905de2a6ad5ad6fbcc33af8f8
org.graalvm.tools	dap	21.3.4		fc2c6e6807426e35b523c9a6b236d8a9e46f6c33
org.graalvm.tools	dap	21.3.5		1f5118d7057a9d19306d1cf76991b39742fae402
org.graalvm.tools	dap	21.3.6		478e3be40c40e5f3c7ccea9bf72a5c0e2c7021db
org.graalvm.tools	dap	21.3.7		cec79b39dded8bc82ce5e0be3cfe667d325bff03
org.graalvm.tools	dap	21.3.8		fa772bd0ed1bd346a358733b7de4774bee8b9a3a
org.graalvm.tools	dap	21.3.9		572d9d454a4fd3f38b7656f350974be728a16134
org.graalvm.tools	dap	22.0.0		784ad8450a7152266f7075509a2c39d61bd4e744
org.graalvm.tools	dap	22.0.0.2		a8faeef4e9f936853489b4764a1e820b4c7b964b
org.graalvm.tools	dap	22.1.0		cd5276f7eebdeace1822896e5f329c8a9a19f6a0
org.graalvm.tools	dap	22.1.0.1		775c7c682ceeeb35b3d72ccaeca2598179e7375e
org.graalvm.tools	dap	22.2.0		6babc3b178d36a6e88f78a6ff024322f59f74131
org.graalvm.tools	dap	22.2.0.1		a8881b1bb73ca2a90e160009e00f40ee7ad0073a
org.graalvm.tools	dap	22.3.0		e7327e0bcaf3f2d894eb9c178a0bf851fc4d8d87
org.graalvm.tools	dap	22.3.1		ddaa4a345bd1730b93137accfe951f1977f29ae9
org.graalvm.tools	dap	22.3.2		1b58ffb6395632a66566fae91e4d7068874b3684
org.graalvm.tools	dap	22.3.3		c1638e177883a498fe60b25557d5cc904d0f04c1
org.graalvm.tools	dap	22.3.4		afc4dccf2debc9f91deec4356f20968abd6c868f
org.graalvm.tools	dap	22.3.5		f63292cb387f426df178331ab8306b8b881af420
org.graalvm.tools	dap	23.0.0		2f4d9be22ff5bee95c49da838621e782c31b8e89
org.graalvm.tools	dap	23.0.1		68a0667a82519181afa6d5a494d7122da0b1b438
org.graalvm.tools	dap	23.0.2		e087979561cb8a3a96c4f5cbea3b394fd4c60aa0
org.graalvm.tools	dap	23.0.3		49ef7e6bf2299634e1627ffed7c8a2b503f58bec
org.graalvm.tools	dap	23.0.4		16643f700a88db5bdf93fdf2ea0f3ba1363344b6
org.graalvm.tools	dap	23.0.5		640385df40ed57d4cdb4b3ee2ac5c2ffa708e8c8
org.graalvm.tools	dap	23.0.6		0d4d15e54ae9176e5120f7d46f3fe2c315972c1d
org.graalvm.tools	dap	23.0.7		01d2e3f8f9c81bfd15546f97db5459af8dd71bb8
org.graalvm.tools	dap	23.0.8		006632f7f29f99a3745b98db01d3a95fa64f22f5
org.jvnet.hudson.main	hudson-gwt-icons-silk	2.1.0		30593303cfb2c5d5c8f95bb3400dc7731ccee7ff
org.jvnet.hudson.main	hudson-gwt-icons-silk	2.1.1		22f877fc0890694d2385d42f3bc8647363b53ac8
org.jvnet.hudson.main	hudson-gwt-icons-silk	2.1.2		5c4ae89264b98ceab30f36952ae7ea4e7ff66d23
org.macrocore	kernel-oss	1.1.0-RELEASE		b97913d16a7c8aa891afca012c5afe9984a66e54
org.macrocore	kernel-oss	1.1.10-RELEASE		4a6541f40588e6fb16cb98ab1be50eee730cfa21
