city.smartb.i2	i2-user-f2-set-attributes	0.11.0		d06d3c9a5dfe044027e7368a0fcfa6082e1aa278
org.bndtools	org.bndtools.p2	5.1.1		77E195D38FDA128154757C8F8102524EB4A94F09
org.bndtools	org.bndtools.p2	5.1.2		232F4575E8C91B7AC816EBEB56C2C5AA16EF5C98
org.bndtools	org.bndtools.p2	5.2.0		EDCF2B1C8FE4F4FBDA793A189F36D43A15C9B907
org.bndtools	org.bndtools.p2	5.3.0		95F96A13DE220C30F6B2BCA886EE84746E6EA612
org.bndtools	org.bndtools.p2	6.0.0		822B0B80FD6499D4502AE723E1D95BEC0CE9CC96
org.bndtools	org.bndtools.p2	6.1.0		C5AA959DCFF5E50B38882F4DB4F7B775BFFE27ED
org.bndtools	org.bndtools.p2	6.2.0		D417D4CE9A9BE16DFB2F64EDD085E58E838E21B4
org.bndtools	org.bndtools.p2	6.3.0		ED1D6677C0C910F5B9A2CA5B1F9BD866DCEE4D14
org.bndtools	org.bndtools.p2	6.3.1		B100F8F62022FD0247880DBDB742AA626E3ED355
org.bndtools	org.bndtools.p2	6.4.0		BE40B3D45E1B4DBB78F957B084C4CF1E22D129BF
org.bndtools	org.bndtools.p2	7.0.0		AEDBD02C526FA5675B5651D0692F1E1FDD24582D
org.bndtools	org.bndtools.p2	7.1.0		A53DE835B4D6B083FA9AF9DCBDBCFFC62DFEBAD1
org.eclipse.californium	parent	1.0.0		N/A
org.eclipse.californium	parent	1.0.0-M6		N/A
org.eclipse.californium	parent	1.0.0-RC2		N/A
org.eclipse.californium	parent	1.0.1		N/A
org.eclipse.californium	parent	1.0.2		N/A
org.eclipse.californium	parent	1.0.3		N/A
org.eclipse.californium	parent	1.0.4		N/A
org.eclipse.californium	parent	1.0.5		N/A
org.eclipse.californium	parent	1.0.6		N/A
org.eclipse.californium	parent	1.0.7		N/A
org.eclipse.californium	parent	2.0.0		N/A
org.eclipse.californium	parent	2.0.0-M1		N/A
org.eclipse.californium	parent	2.0.0-M10		N/A
org.eclipse.californium	parent	2.0.0-M11		N/A
org.eclipse.californium	parent	2.0.0-M12		N/A
org.eclipse.californium	parent	2.0.0-M13		N/A
org.eclipse.californium	parent	2.0.0-M14		N/A
org.eclipse.californium	parent	2.0.0-M15		N/A
org.eclipse.californium	parent	2.0.0-M16		N/A
org.eclipse.californium	parent	2.0.0-M17		N/A
org.eclipse.californium	parent	2.0.0-M18		N/A
org.eclipse.californium	parent	2.0.0-M2		N/A
org.eclipse.californium	parent	2.0.0-M3		N/A
org.eclipse.californium	parent	2.0.0-M4		N/A
org.eclipse.californium	parent	2.0.0-M5		N/A
org.eclipse.californium	parent	2.0.0-M6		N/A
org.eclipse.californium	parent	2.0.0-M7		N/A
org.eclipse.californium	parent	2.0.0-M8		N/A
org.eclipse.californium	parent	2.0.0-M9		N/A
org.eclipse.californium	parent	2.0.0-RC1		N/A
org.eclipse.californium	parent	2.0.0-RC2		N/A
org.eclipse.californium	parent	2.1.0		N/A
org.eclipse.californium	parent	2.1.0-RC1		N/A
org.eclipse.californium	parent	2.1.0-RC2		N/A
org.eclipse.californium	parent	2.2.0		N/A
org.eclipse.californium	parent	2.2.0-RC1		N/A
org.eclipse.californium	parent	2.2.1		N/A
org.eclipse.californium	parent	2.2.2		N/A
org.eclipse.californium	parent	2.2.3		N/A
org.eclipse.californium	parent	2.3.0		N/A
org.eclipse.californium	parent	2.3.0-RC1		N/A
org.eclipse.californium	parent	2.3.0-RC2		N/A
org.eclipse.californium	parent	2.3.1		N/A
org.eclipse.californium	parent	2.4.0		N/A
org.eclipse.californium	parent	2.4.1		N/A
org.eclipse.californium	parent	2.5.0		N/A
org.eclipse.californium	parent	2.6.0		N/A
org.eclipse.californium	parent	2.6.1		N/A
org.eclipse.californium	parent	2.6.2		N/A
org.eclipse.californium	parent	2.6.3		N/A
org.eclipse.californium	parent	2.6.4		N/A
org.eclipse.californium	parent	2.6.5		N/A
org.eclipse.californium	parent	2.6.6		N/A
org.eclipse.californium	parent	2.7.0		N/A
org.eclipse.californium	parent	2.7.1		N/A
org.eclipse.californium	parent	2.7.2		N/A
org.eclipse.californium	parent	2.7.3		N/A
org.eclipse.californium	parent	2.7.4		N/A
org.eclipse.californium	parent	2.8.0		N/A
org.eclipse.californium	parent	3.0.0		N/A
org.eclipse.californium	parent	3.0.0-M1		N/A
org.eclipse.californium	parent	3.0.0-M2		N/A
org.eclipse.californium	parent	3.0.0-M3		N/A
org.eclipse.californium	parent	3.0.0-M4		N/A
org.eclipse.californium	parent	3.0.0-RC1		N/A
org.eclipse.californium	parent	3.0.0-RC2		N/A
org.eclipse.californium	parent	3.1.0		N/A
org.eclipse.californium	parent	3.10.0		N/A
org.eclipse.californium	parent	3.11.0		N/A
org.eclipse.californium	parent	3.12.0		N/A
org.eclipse.californium	parent	3.12.1		N/A
org.eclipse.californium	parent	3.13.0		N/A
org.eclipse.californium	parent	3.14.0		N/A
org.eclipse.californium	parent	3.2.0		N/A
org.eclipse.californium	parent	3.3.0		N/A
org.eclipse.californium	parent	3.3.1		N/A
org.eclipse.californium	parent	3.4.0		N/A
org.eclipse.californium	parent	3.5.0		N/A
org.eclipse.californium	parent	3.6.0		N/A
org.eclipse.californium	parent	3.7.0		N/A
org.eclipse.californium	parent	3.8.0		N/A
org.eclipse.californium	parent	3.9.0		N/A
org.eclipse.californium	parent	3.9.1		N/A
org.eclipse.californium	parent	4.0.0-M2		N/A
org.eclipse.californium	parent	4.0.0-M3		N/A
org.into-cps.vdmcheck.fmi2	cosim2vdm	1.1.3		0c3e48b9c62226f143c46cc653f2b5459d5a50cc
org.jetbrains.androidx.savedstate	savedstate-desktop	1.2.0		0c741e3d8ed3656a04915004ec4cdafa75c7f6d9
org.jetbrains.androidx.savedstate	savedstate-desktop	1.2.0-alpha01		0c741e3d8ed3656a04915004ec4cdafa75c7f6d9
org.jetbrains.androidx.savedstate	savedstate-desktop	1.2.0-beta01		0c741e3d8ed3656a04915004ec4cdafa75c7f6d9
org.jetbrains.androidx.savedstate	savedstate-desktop	1.2.0-beta02		0c741e3d8ed3656a04915004ec4cdafa75c7f6d9
org.jetbrains.androidx.savedstate	savedstate-desktop	1.2.0-rc01		0c741e3d8ed3656a04915004ec4cdafa75c7f6d9
org.jetbrains.androidx.savedstate	savedstate-desktop	1.2.0-rc02		0c741e3d8ed3656a04915004ec4cdafa75c7f6d9
org.jetbrains.androidx.savedstate	savedstate-desktop	1.2.0-rc03		0c741e3d8ed3656a04915004ec4cdafa75c7f6d9
org.jetbrains.androidx.savedstate	savedstate-desktop	1.2.1		8c600c7d47cef5b610d658a385d5acfd6f16baef
org.jetbrains.androidx.savedstate	savedstate-desktop	1.2.2		8c600c7d47cef5b610d658a385d5acfd6f16baef
org.jetbrains.androidx.savedstate	savedstate-desktop	1.3.0-alpha01		6520e96593c64c136705c1d164862b7b5b57e592
org.jetbrains.androidx.savedstate	savedstate-desktop	1.3.0-alpha02		6520e96593c64c136705c1d164862b7b5b57e592
org.jetbrains.androidx.savedstate	savedstate-desktop	1.3.0-alpha03		133e767da024b65425012b70ed5dcaba5f7e2183
org.jetbrains.androidx.savedstate	savedstate-desktop	1.3.0-alpha04		5828d9127411a0abd1317b582daf64aa31a3683c
org.jetbrains.androidx.savedstate	savedstate-desktop	1.3.0-alpha05		ec488f46c36c77cb92f47bce2901a0c5f91b1077
org.jetbrains.androidx.savedstate	savedstate-desktop	1.3.0-alpha06		ec488f46c36c77cb92f47bce2901a0c5f91b1077
org.kaazing	community.enforcer	2.24		7a8c3421db5834d3f17e0bf3630cb09091470733
org.kaazing	community.enforcer	2.25		fff216437f945a1af28b1c70242ea08ec64d5a72
org.kaazing	community.enforcer	2.26		b387cfc371b7bd804b2d95ae2437ee128eb2e46e
org.kodein.memory	kodein-file-metadata	0.3.0		237a48c16b9163fc39effd0ebf17b0e637f257cf
org.mapstruct	mapstruct-jdk8	1.0.0.Beta2		0227ede680cee48fc864578fbff79bae722562ea
org.mapstruct	mapstruct-jdk8	1.0.0.Beta3		660a57b3bb5615755108531d2e58c1d16268e1e2
org.mapstruct	mapstruct-jdk8	1.0.0.Beta4		a2f504965b9c8e219b8f589376d1ee849c67ef1b
org.mapstruct	mapstruct-jdk8	1.0.0.CR1		a5b8bc556dcc40122a900f92f296c7ba9125fb9f
org.mapstruct	mapstruct-jdk8	1.0.0.CR2		e30863ae437926f361b7e62be8eac4630371a5c9
org.mapstruct	mapstruct-jdk8	1.0.0.Final		a5431e934b38a43bd39bdbfd730859b80a6951a7
org.mapstruct	mapstruct-jdk8	1.1.0.Beta1		2c98be98db0348cdcb5690426cbb01b5b0a86763
org.mapstruct	mapstruct-jdk8	1.1.0.Beta2		8a219e100b96176fbe38d499ae0a5263766aecb4
org.mapstruct	mapstruct-jdk8	1.1.0.CR1		f16b3f021a4f5058117aa1bba0a6981e2f68e737
org.mapstruct	mapstruct-jdk8	1.1.0.CR2		75e2384552437bec17f57a5cbac428e5495b3cea
org.mapstruct	mapstruct-jdk8	1.1.0.Final		f7fbfa8ecf14850705e3fafd4be026b48724ec9b
org.mapstruct	mapstruct-jdk8	1.2.0.Beta1		01e0f4b05220c06140d7488150f79439e085ab91
org.mapstruct	mapstruct-jdk8	1.2.0.Beta2		17527523776c72afd848242d196900eafde25d30
org.mapstruct	mapstruct-jdk8	1.2.0.Beta3		d6cdcd5062c2e471e4925c6a30012ccdf9d5438c
org.mapstruct	mapstruct-jdk8	1.2.0.CR1		0535a9b9c3fe0492341f5388530583b3e3c237fe
org.mapstruct	mapstruct-jdk8	1.2.0.CR2		7404c63ccce3ded890a6f7ee4bde32f8d5bf1fbf
org.mapstruct	mapstruct-jdk8	1.2.0.Final		efba1f379a16a29d2adaaeeac4286a37c3ebe916
org.mapstruct	mapstruct-jdk8	1.3.0.Beta1		bb250ffade5d3ba818c6473decd9ece22425521f
org.mapstruct	mapstruct-jdk8	1.3.0.Beta2		f77e76aeebcb8b4a575b0a020b165a993c430ae6
org.mapstruct	mapstruct-jdk8	1.3.0.Final		b21f388b114f22bb1b5a4b03acf52768fe52e8bf
org.mapstruct	mapstruct-jdk8	1.3.1.Final		914ccb2754b48fcaa143d07b973496e3347cbe94
org.mapstruct	mapstruct-jdk8	1.4.0.Beta1		8903596b8cf74f1a62870033bce49407f9498249
org.mapstruct	mapstruct-jdk8	1.4.0.Beta2		59357589e7d3e6c29692801cdda6007517116445
org.mapstruct	mapstruct-jdk8	1.4.0.Beta3		7a32844a64f86208cc86ce92bb3e2f45e76f6c27
org.mapstruct	mapstruct-jdk8	1.4.0.CR1		611fd43d679a7e08de3d3261b9daf92c6a3f59f0
org.mapstruct	mapstruct-jdk8	1.4.0.Final		8d8e57f8e3c374cf6d5eb5c512e5158b46fc377b
org.mapstruct	mapstruct-jdk8	1.4.1.Final		b368cb99ab5016465859cfc5974ae262eca23f7b
org.mapstruct	mapstruct-jdk8	1.4.2.Final		da44b367cde5405ef3048600d3f130e18e316bb3
org.mapstruct	mapstruct-jdk8	1.5.0.Beta1		3625b6084896f2f2fa34de86da6356955344de44
org.mapstruct	mapstruct-jdk8	1.5.0.Beta2		11bd48d88f4005bfcc0d76c8b00a7524802640ef
org.mapstruct	mapstruct-jdk8	1.5.0.Final		8f08245ff808ee8fcee38835cece3eaf3c09a727
org.mapstruct	mapstruct-jdk8	1.5.0.RC1		6ab25b3513e1c46c0c71bb3677026a525ec39763
org.mapstruct	mapstruct-jdk8	1.5.1.Final		666fd73a06973d7fe2e58bbe7f47a1a1cfab4b90
org.mapstruct	mapstruct-jdk8	1.5.2.Final		abdbbe532c5d2da4b41fbb2e3060f74e6be5612b
org.mapstruct	mapstruct-jdk8	1.5.3.Final		ada2c214c0de75f7702e11c5e3b031895804b7b1
org.mapstruct	mapstruct-jdk8	1.5.4.Final		2401f949834b3b127812aaed9b50ce3c4f728703
org.mapstruct	mapstruct-jdk8	1.5.5.Final		38f8e7bfedfc3bef73c81998ea174a29b8de0316
org.mapstruct	mapstruct-jdk8	1.6.0		6999384901e0ca4ba887420bd479613865d4192a
org.mapstruct	mapstruct-jdk8	1.6.0.Beta1		5c3238f346df7aba859bceea97435c864319d68e
org.mapstruct	mapstruct-jdk8	1.6.0.Beta2		05e5d5b5f84882aca94099c9f4092e19dd36c8a6
org.mapstruct	mapstruct-jdk8	1.6.0.RC1		e3aeb149bc6a959fc76facef63962960fd8e4c27
org.mapstruct	mapstruct-jdk8	1.6.1		26089fcbaf5d5e89afac3c2c50e34549496fe84f
org.mapstruct	mapstruct-jdk8	1.6.2		e095e3d0abeb4dda049773f384ed2246859430ba
org.mapstruct	mapstruct-jdk8	1.6.3		1854ccf4edc56e1206750d4274c79972b293a94b
org.meeuw	mihxil-statistics	0.4.0		7115342f1d40ef2d1d619fcfebe5ef4fcc6c38fd
org.noear	solon.health	1.10.0		92c5bea745ea00c2fda5a9203601d3789e4a38c6
org.noear	solon.health	1.10.0-M1		962f7bdd4829a2b2b22feab890c7815f6b141e53
org.noear	solon.health	1.10.0-M2		ac485b2cd98b4782ef201341dd69fe019ab440d5
org.noear	solon.health	1.10.1		255dee4de2c8a78b3a69dd65040b6c91887c481e
org.noear	solon.health	1.10.1-M1		fc0ee1a57b84a72c89d74ee19d0d80a763655105
org.noear	solon.health	1.10.1-M2		7fadbb1e47183fbb2aaa6debc4923a59ee5016ab
org.noear	solon.health	1.10.1-M3		52e6f2489c3de74f4a5fba0a08db11a926cd4d85
org.noear	solon.health	1.10.1-M4		d22f9989ebfe6493182e3043098ae01494a3fad0
org.noear	solon.health	1.10.10		2f483f1febd0f0b5bdf940c2564489a813e9169e
org.noear	solon.health	1.10.10-M1		8ee1ae8dffc2619943ef35690d7278c31e9b1987
org.noear	solon.health	1.10.10-M2		b302d416cb087b6f1149c2755aa9ab302bfedb41
org.noear	solon.health	1.10.10-M3		b113b18026d3013d585eb656c74914c4ee7adbfd
org.noear	solon.health	1.10.11		26c307bf3c42391b5b9fe3dccc6e335afeb9f2e5
org.noear	solon.health	1.10.11-M1		4c469022bc7539985ae8b46baa866040c0e6d17c
org.noear	solon.health	1.10.11-M2		5c35725faf9c11bbf3054b7823273c69f698dd85
org.noear	solon.health	1.10.12		ecc5d863aa62baa38ca3fa31080908f512a48978
org.noear	solon.health	1.10.13		367247cb35b188a7c0271a0e0518230915f19810
org.noear	solon.health	1.10.13-M1		efe74e54f48e3dc25bb33a5079860a650bd70c82
org.noear	solon.health	1.10.13-M2		10b48729e1c4b4332e29c50901ae2ec54f041b95
org.noear	solon.health	1.10.14-M1		0835d24ecf7a961154e974bcb13461e6aa79ca47
org.noear	solon.health	1.10.14-M2		e94926ba42ff589ec601ce7c626c253d0ec2d270
org.noear	solon.health	1.10.14-M3		a9fee2c3e1ae4b3f7fa54f30d924021ed8a5b298
org.noear	solon.health	1.10.2		8d275db032e776af4684eccafef5bae7ce4c4cca
org.noear	solon.health	1.10.2-M1		e6f1b0fc5e25729cc208d4d9fed59d71f36e8586
org.noear	solon.health	1.10.2-M2		ff44e97b14e1f21df049667d7db7c6d43c630b87
org.noear	solon.health	1.10.2-M3		93e14b02988ff5f1ae9e6ba790551810c810a031
org.noear	solon.health	1.10.3		7672118c9983fea77a69acffa281636f76e3cbc9
org.noear	solon.health	1.10.3-M1		a64ff6d352a03c03b9a78b003580ccee7bd1e29d
org.noear	solon.health	1.10.3-M2		ffe4f5bc1a43b5283525c0e4b67b4db65e56afa5
org.noear	solon.health	1.10.3-M3		ae35c0b3cb7559487a36907c0507b844fa917a50
org.noear	solon.health	1.10.3-M4		52f83e6184fcbc3cc840fe3b8f6399a3ad4e9bf7
org.noear	solon.health	1.10.3-M5		51b848498f5d106091a393200fe9eb64bbc0433d
org.noear	solon.health	1.10.3-M6		d839977a21fb347f4a468d758b3295e4beb1279b
org.noear	solon.health	1.10.3-M7		4f32b3a28b3c116ac8d1011d217d88c88d75c85f
org.noear	solon.health	1.10.4		df7d28fa3ccc9ba61b8f2dcbffc6cad759ec3fc5
org.noear	solon.health	1.10.4-M1		c4cd00d45880dd38ae5cc71a4715dca0e253f23c
org.noear	solon.health	1.10.4-M2		b93a9efa3d18ace69854a5ceaaca8e073a4cd727
org.noear	solon.health	1.10.5		46e126291c3986e13a858f90f499ada3acf5d7c1
org.noear	solon.health	1.10.5-M1		04fe1b344bf7bf4ac175703ed257095426f2866e
org.noear	solon.health	1.10.5-M2		4c656e9f6168a663521c4083e2488a34b65c8049
org.noear	solon.health	1.10.5-M3		cfee8ac7e16f4b4f06f1c81c7af7297dc53a3c74
org.noear	solon.health	1.10.5-M4		00c10e836911c457855aafeca0d8d00c04765aa2
org.noear	solon.health	1.10.6		43d46b5dc5d911729f14334ba5e3fabd593a1be6
org.noear	solon.health	1.10.6-M1		95391f1458e95c3982e90cc69b66c581b873472b
org.noear	solon.health	1.10.6-M2		72b7fa8025c2893ae710347a9e88036b531e53d5
org.noear	solon.health	1.10.6-M3		cd88db86cc1ee6c8f7743d3a6eafdc225ae2c57e
org.noear	solon.health	1.10.6-M4		81b59ed471c460c0e8f461a0f8ab795df350f606
org.noear	solon.health	1.10.7		738c68292cfa7cc6eb4a8516ee27f67896e04564
org.noear	solon.health	1.10.7-M1		e0a27d9a0bbd27a8bad238b270809effd96993b6
org.noear	solon.health	1.10.7-M2		b55b8e74efaa39ba1002c9470ae0fd86cc1e3950
org.noear	solon.health	1.10.7-M3		f337feb57d95616934d81a13a42bfc2196afcbab
org.noear	solon.health	1.10.8		029a13266f5d189c6246a39f0662e98c22ab030b
org.noear	solon.health	1.10.8-M1		a8bec61630c257740202c99d62fd5dc093b4bdd3
org.noear	solon.health	1.10.8-M2		a0b3094612df1d35c3f7fc5e61fbd270a30c3f97
org.noear	solon.health	1.10.8-M3		9335355486e2570e1e903611f987ce183f54dc02
org.noear	solon.health	1.10.9		2eb89745c474fe628e40fdca8c398165125f2f51
org.noear	solon.health	1.11.0		03fb6f992ecb27147d6ae89aae4d3460dfa086b0
org.noear	solon.health	1.11.1		0c44baacf3e2d516a7df0a20d5664d60146b64e4
org.noear	solon.health	1.11.1-M1		083cee8ba8057351a2cffe0022dfbdba5dcb73e1
org.noear	solon.health	1.11.1-M2		847b22037b8946205eb47f50dd47b56423606ef9
org.noear	solon.health	1.11.1-M3		06503214e1893b300fd868bdc567293e6a74086e
org.noear	solon.health	1.11.1-M4		32f09eb2d4ba2b089eb7fefb2ebb3777a16e7284
org.noear	solon.health	1.11.2		0d01144c8f4a24be578dd05132ef4ec88f988b3e
org.noear	solon.health	1.11.3		40a5b83d538dd0d73a02d32b3c29071fc0cd20a9
org.noear	solon.health	1.11.4		bf03ec098a3c18f1491e2aaee8e7b4484dfba6eb
org.noear	solon.health	1.11.4-M1		b1b822eee61929934d974bfc67844b5082a91ca0
org.noear	solon.health	1.11.4-M2		2df16cc33674bceea2294eba1a6be7097effba56
org.noear	solon.health	1.11.4-M3		0509073ac6f13b8fa4ed3a30abf32a3421c21d64
org.noear	solon.health	1.11.4-M4		a0e22c066cd3be13110e6ed2d0a3b9f2cfc8baa5
org.noear	solon.health	1.11.5		a7884136a2db5d2974b24f586f3ec7cba219f9d8
org.noear	solon.health	1.11.6		265f1fdac7d783a89df200ecb98632d5430c7348
org.noear	solon.health	1.11.6-M1		1b5281b1200ed7f5cbf8770816b9811efb8dd731
org.noear	solon.health	1.11.6-M2		b14e559bde62675a56b3ce6420eb39f2eb8d08ab
org.noear	solon.health	1.11.6-RC		d76da7371b7a53305c2c7d574f2cba7addfeb44e
org.noear	solon.health	1.11.7-M1		87a2705c7b7fb75cf0b86d67462cb96bb18fcdf4
org.noear	solon.health	1.11.7-M2		92d3f0348b5bc5c1238346594e981c69d6a30b16
org.noear	solon.health	1.12.0		ca880a100237bc2ab037fb919c37fc66fa7d2706
org.noear	solon.health	1.12.0-M1		239af7e58fca9180260265fe4d8c5d205af6130f
org.noear	solon.health	1.12.0-RC		78f8d67f9aca689cfb553c88ce96748011d283c9
org.noear	solon.health	1.12.1		5a8650c2fb1f5358b3c74a62dd8973a5a2752f4e
org.noear	solon.health	1.12.1-M1		59aef57a679c51298a28c1fdd277e795207ac5e8
org.noear	solon.health	1.12.1-M2		0da8aadb615e2036b5c84b8606b9949bb83f89e4
org.noear	solon.health	1.12.1-M3		4f39b6a458e76f33714f866f8decf82287782cb0
org.noear	solon.health	1.12.1-M4		d8e95b9c9065273f96871fe67d569be44682c01c
org.noear	solon.health	1.12.1-M5		a64d25682af0e469d3828c0eadedfd59d3bb2073
org.noear	solon.health	1.12.2		d2e3df3bb5138545b4d456f2a0bf102caef6a78a
org.noear	solon.health	1.12.2-M1		f28c10219ed36d8fed805722b5773917ffbf0268
org.noear	solon.health	1.12.2-M2		8822f0911e03040d3466ac1b83b40b4bd90eef59
org.noear	solon.health	1.12.3		04e7764a6ac23d90daf9f7faa480f906cded263b
org.noear	solon.health	1.12.3-M1		cb59a1d418d2bdc342d62594b44cbc7c2c688ce3
org.noear	solon.health	1.12.3-M2		d034a97e2a504a100977ad401222fc42c425d495
org.noear	solon.health	1.12.3-M3		4bc8857887e640bd067b239fb4ef318785a95d74
org.noear	solon.health	1.12.3-M4		05fc3b555ad300e316a8d3bcbc1cded8e160e280
org.noear	solon.health	1.12.3-M5		ca8a361b8d1d866bef5186e4b57c396ea28185f2
org.noear	solon.health	1.12.3-M6		fa23775f155748df31f8ed04d86a384958e5c3c4
org.noear	solon.health	1.12.4		4057f9bf91be84873d98d9e34c724157c5075ba0
org.noear	solon.health	1.9.0		161b4a3855216d13b3a5368bebc24b25a69049ae
org.noear	solon.health	1.9.0-M1		ed0c6783c011b5ce126de2713c7fb7443f194c77
org.noear	solon.health	1.9.1		ba0360407cd8cde75509ee04c544dbeae997da6f
org.noear	solon.health	1.9.1-M1		a1382de6039980f4517f31f7d9750017a93becc3
org.noear	solon.health	1.9.2		f98311952127a6581438ba3c6f8f7d09cfd5cbab
org.noear	solon.health	1.9.2-M1		4e2f182afec91e83f6d606872746a208913bd216
org.noear	solon.health	1.9.2-M10		7b992d4ced8bd57b73f6db85a30bfb7eda7714f2
org.noear	solon.health	1.9.2-M11		3c95ba78b432c66ca549a4ac2e2a1ec200ef2297
org.noear	solon.health	1.9.2-M12		8fdfda5f38de76b7344f8f3f6a18da2d833880eb
org.noear	solon.health	1.9.2-M13		a7aed7ce8da9e4a186f40c53cb2e1768511e7e74
org.noear	solon.health	1.9.2-M14		3da6c0fce677759faaa461098470b43dd0774eef
org.noear	solon.health	1.9.2-M2		f08afd5ab56cbc4c56cecb8cd0a6446febaa0765
org.noear	solon.health	1.9.2-M3		129c4d62d571b00d2f96f21ab3ae133f48725608
org.noear	solon.health	1.9.2-M4		86edbbdc5a53a74e63e584157686fd76d5cf5b73
org.noear	solon.health	1.9.2-M5		17639d14848324ad4893c2843f135f1ab9c9c232
org.noear	solon.health	1.9.2-M6		c2c340da256d57ddc348bc388435a8c317cdb509
org.noear	solon.health	1.9.2-M7		b153a1094a9d66176b92417659352e8263bdd43e
org.noear	solon.health	1.9.2-M8		6c65b8e14a121e16e5ab0cbc5bcf32dcbc142513
org.noear	solon.health	1.9.2-M9		d183671057d950801640c5e339cfa7722edadd91
org.noear	solon.health	1.9.3		6884f15929b5813991e99d1aa3bf418381c7ae7d
org.noear	solon.health	1.9.3-M1		d0c84c02ea645d9578d527786e8e5a64cc85b302
org.noear	solon.health	1.9.3-M2		19c67a871dbe8409acd550877526c3905d9def9f
org.noear	solon.health	1.9.4		8af3a8c83207347471018121e42f5627df889959
org.noear	solon.health	1.9.4-M1		495b8bbd5fd674a2ea33803ce745b7ece8a2da81
org.noear	solon.health	1.9.4-M2		47d23a5a8401d4b45ebe90de18de58da3301a61f
org.noear	solon.health	1.9.4-M3		f08e041704fd7c7cfb60c0e9da004dbae036ee37
org.noear	solon.health	2.0.0		51703fe38847d39eabcc115ea40ada82c800c2fc
org.noear	solon.health	2.0.0-M1		88012d39f7b287b58aa166c1bb4520a280ea4531
org.noear	solon.health	2.0.0-RC		5ac1d95f9f8dfd4123c376202eec102e0c418f2d
org.noear	solon.health	2.0.1-M1		7e19ba92d4cea88d018793b1193a0e17442a5027
org.noear	solon.health	2.0.1-M2		2047bfe19d663bb8f04d04501f0b355b26a8a17f
org.noear	solon.health	2.1.0		66d4f584329559d2f63025e7d59dc9496c9bb2d6
org.noear	solon.health	2.1.1		e9be4f53f82d659f261985d111e1a8a29ac4a276
org.noear	solon.health	2.1.1-M1		c2a40980f47b55511f540227cc7bfd11376e98d0
org.noear	solon.health	2.1.2		b3bad6be405ad49ee4e05d3683bed10a88da7fec
org.noear	solon.health	2.1.3		1982ac1b66408bc9208ab3ddfc765240ba1799fd
org.noear	solon.health	2.1.3-M1		fcb01afd81520e3e51c01bc3a97b9b2fde0c7b75
org.noear	solon.health	2.1.3-M2		5a7f83aa8d3dcf8f8ef49744f73ef965a791a384
org.noear	solon.health	2.1.3-M3		bca9a98e736c89ea7c467a6f70ede04a73e51313
org.noear	solon.health	2.1.4		da97afc896bb334b638b3000413d3ce53e93a0aa
org.noear	solon.health	2.1.4-M1		894623c348943ebfa651d4b9b21a76ac7f768e13
org.noear	solon.health	2.1.4-M2		8072c595b8ac200c4e3440be103a133c2cc4db05
org.noear	solon.health	2.2.0		0ef92fef7f1e936b4a2e70d9ed404b560036d5f0
org.noear	solon.health	2.2.0-M1		219eb38d82e3d10ec7e30f0f04af9a0bb3ac7d92
org.noear	solon.health	2.2.0-M2		bf0567b6b4ffbead8b408ea5165b2204e785c224
org.noear	solon.health	2.2.0-RC		30faeaa4e4a943199473b9f47b6bc0ceee944c65
org.noear	solon.health	2.2.1		b0dd6cf11f3ffcfe1907d2f06707db6e0d1b9976
org.noear	solon.health	2.2.10		5b03b8182b35465172ada866c6ffdf3a59d9d61d
org.noear	solon.health	2.2.11		c3c4896582658748e1ee2a5c1f297a79746cc8c0
org.noear	solon.health	2.2.11-M1		ed73a9bbc33d5c33394e477dacbdd6cccdf191d2
org.noear	solon.health	2.2.12		8531eed82f3b405b52df10cf160f1341b466b14d
org.noear	solon.health	2.2.13		ba150627d44dc4638f1a8480c76384dc9bc6c0f3
org.noear	solon.health	2.2.14		f9cf9c0f203c5e1549dfbc4c84eac860a5923e1f
org.noear	solon.health	2.2.15		9b573ce53d143283ce191763d926a85b3933a7b8
org.noear	solon.health	2.2.16		a4dfe86e2daa20ddb0a5eb02f660239a643c4408
org.noear	solon.health	2.2.17		7dbf097fcd329e85981517a6be46a7942404016b
org.noear	solon.health	2.2.18		dbc7c691c99e74875e465768395ec2f45c80153e
org.noear	solon.health	2.2.19		245d729919ceaeb5436508cfa1bdde8953235e3c
org.noear	solon.health	2.2.2		068fe1392a75c004f3637a5c44c76142114bd914
org.noear	solon.health	2.2.20		50f0e2542c026d889ae63ce9c264141dc08835af
org.noear	solon.health	2.2.3		75b4cf83da392984645ad57ecf647664ee8e6107
org.noear	solon.health	2.2.3-M1		4ce9485d9d3f8734715edd7c4f9043c65525a40b
org.noear	solon.health	2.2.4		3f8770dc5498ca10dadecac6a72bdaba6e39dfea
org.noear	solon.health	2.2.4-M1		0cd55a7eb6b11150df89f2206199e72d010ec487
org.noear	solon.health	2.2.5		21429ab88c15383fca6df8cf354d9eb798c27bb7
org.noear	solon.health	2.2.6		5c475e95f5e4decc2a18618637e9ddc0076cf909
org.noear	solon.health	2.2.7		423a0de4d965ea3107c54cae533ffe1d7042985d
org.noear	solon.health	2.2.8		1239a88ea2f20a95769dff50be6ff3e49fefd25d
org.noear	solon.health	2.2.9		b0fde4eeeef5c5d3a34418be6a070ce440545572
org.noear	solon.health	2.3.0		3c2fc25c347f9d732265f9e2f845c8dd3e9dfb70
