ch.dvbern.oss.commons-logging-mdc	dvb-commons-logging-mdc-parent	0.0.2		N/A
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.13.7		86c580645880b0dd8c3a62322cccc4b801eb3eaf
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.13.8		496801367599f3329beeda246994ca760fa725a8
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.13.9		f1fe9afc19ab6bdae853048937426c31150986b3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.14.0		cbac33597255bb7dea3bd6712e926572266a285d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.14.1		84f3e71a31da70104e7f80c616077b05a4b33c48
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.14.2		d877a3997184467b5e0ad952724ec4cbddb8091f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.15.0		1fc3cc5c5deccebedd1509d518bca915e7a03f36
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.16.0		308f30f1fde007340ee8bb3ba4aefad5dbb50024
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.17.0		f025cf1f8b5201ccb4557a245b1f56d45de0a3ce
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.17.1		118b012ce0d871a3a5c91d0385dff536f12d0434
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.17.2		c7992c341d9243ef75df20ae1731da8806640ba8
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.17.3		ac25e9fe596825b75e34026c2a5cc09af3b9c5ca
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.17.4		661898988d8ef5af0e3858649c1e123b8b6fe889
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.17.5		013d27abfc1d2aaa3a1a1f80879444c1b656e82f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.17.6		e544ebf1bc5d410274b630f4916c5a01fd35a150
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.17.7		088e8fe7b3b5d0054556b542fc2e7e55e14701d5
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.17.8		05d82f102a40c826293494f01a2a7896a72fb03e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.17.9		3f5eb7c24168ac2bc8af56cd136dc431fc27db6c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.18.0		e740970e1006c0cf84df156928e2a42d98669356
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.18.1		79665323ea62475651116566daf188b57d8e9e46
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.19.0		6b0794a5f6a5ac36aa9024ab0b9dfe24e5985051
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.19.1		83f203457681828cf453e84724f06f8579675ab0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.20.0		717589e56d03257a63f4c25c5393589afa96a20c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.20.1		30761c06a62117394a3ff5275bb1ad420eb8c389
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.20.2		d8c78a94c4c8ff1c47fa4378aab865cf311e4d4d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.20.3		9b22fa29c5c2ea321290646621b06fe97a1f9f84
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.20.4		252f750b642934a94d829b1505415710ae3a737e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.20.5		71bd663db08ff3627a19ade4a4533acea06f57ab
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.20.6		7ead54292681b24129cd8c9ccd4dee2a65bd690f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.20.7		236e962b380c270cc6383bf9d20aa7331e34f5f1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.21.0		50b9b536c73f08307fc642f20012abda46638587
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.21.1		40999fa2bd3b2b535579712df10728cc79a960e1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.21.2		eb009ce829090f327d10072eeed9e983b97bcee0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.21.3		d4d83e67eeb811105162775a6639137cdf96ca80
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.21.4		4a63b537984635d42e66bea42495e802e7b2a10d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.22.0		6d9b80868d4807fe52b4190f4c7bb553f8c56350
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.22.1		7ee0cd5649bbca91798c9b83806946a7cc88d5c0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.22.2		85377c79a79da845ebbc9b13faf03fb0e3396eab
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.23.0		3280279d389b332a77b8d345f5754bdaa9bae1b4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.23.1		f5629e2c360fa4ab87005ce03fa2da2352d2c58a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.23.2		8f8614ff626954362c5325d8e3ab30551cfcb533
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.23.3		3b093b37dfc679299e1b985d4dc9e61dbf1d5f21
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.23.4		5fdde0dddbcb696a61b31a51d9460dc818ca7926
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.23.5		13341e9752bca40044d9ef30784b9b4a456e59b2
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.24.0		d80a4c1019b114b575b064bc0d93ebb5d32452c0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.24.1		3cfd26afaf98a2bdda55b510372639ea42d5f902
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.24.2		288d4842ce2ee428cb4dc3adfe61887ea321aca7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.24.3		06373a5065db0bd27b761cc7d215b26366ba99a0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.24.4		b83cb93c4986e09fa51453b97d5c7aafb13eb6bd
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.25.0		1f2d596b9e023376517abc1404d98d35d44b6b27
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.26.0		c8b6abf5e10736b6ae166125091e336a3a3f11d7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.26.1		0a3f46dee6c5637a73e60c3ce71a8db7dc3d74ed
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.26.2		52c1b97597555db7c0b5f93d94cef54cd1bf5421
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.27.0		10467496d654af48c3067e6f2211ccace58594f9
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.27.1		6243f274071c78e6fec3b16a360a63eac76ca6df
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.27.2		393fd51fcd9a6ec5b51115474df816a005f7078a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.27.3		a1b913462b9fc1c443968728543950898fd9517c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.27.4		edcfd4e6bf2dbd37ab242b7b5c080f50ba7c6043
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.27.5		55cc6fadbc8fe1feaa71cf546ae3611a08ad8cfc
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.27.6		bac4ceee54a355d7ec0d13d20c819827e979f807
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.27.7		ec3933373ad02f13dec25226e66d2f202ff5574b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.28.0		091b76cd81acd67c7c1f9174852528c025937f24
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.28.1		15be815942cc53e32974b6ba791417826bd1502c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.28.2		4bd1509b6448a88dde2b3e4fe8a91b004b54f364
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.28.3		42bf914b0f87ab92479554c53941b1124965b90e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.28.4		946c966b530a2dcc4f1ee15bc19f0bbd9a2ad7f7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.28.5		a3d2af66106c700d8689ea8ff7300b6c30e37db0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.29.0		29b72e8b615e2e850227356a504ed7f4792edd4b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.0		ecde26e64e2ae1f1d564dee8e2e4064a6aee5119
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.1		ebbc42d33b3ccb1c768efc512a1f9ff6849a8d0c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.10		fd13c727d07fa993f50ef5062f1ea96ff2f5d076
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.11		a8f1d651425f3961c1884866ce73e5b9ffbc3ab0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.12		3b8c09bf3eab129771afd1f04c2b4d7e5c28c6bb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.13		aba72bf44ac26042f224a72a04619740d81c5807
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.14		132577902a1787dc63de1f88d75b049863e08d41
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.15		acf7c49fb51172ef66c37774893c1bc7033e7d66
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.2		de4264bc4ad3b7c759a694b47c75bcfa27931d8b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.3		103110ae0235cb1b69705d01017c3f538a1af361
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.4		123b242b822187f6fdf4117d252214003b92191d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.5		aab2dc144568d4b1d92508df704959a5d1e619d7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.6		e487dcef4c8410c34385890064ab8ae506fa61d0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.7		f07944f36baab70570064102fa601945bf7216ab
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.8		876a58471bf378a292787a552d5ec9aab561651e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.30.9		95f69a11fc1b26c634954b44f8dc1834b4eb95b4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.31.0		2477bca1b436ff0a882cc7f818e4b211df0c3584
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.31.1		b860e6af35031dc09d78ce6b30f7459b60bc20f9
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.31.2		242f5aae1809accbf263f2dc86c4997c4d79d125
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.31.3		7e3c08bd72f91c1cbb52ed103fb9cc2deee69939
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.32.0		e269dd33704098ad11004a4571958c1be65f0408
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.33.0		515c1d89d745d238daea26d321b2e10b18da0d75
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.33.1		5a725ffbcc33ca5e1d0643d4400d13ed722a8fd3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.33.2		1caee59b30486a0c98d7c7c077fd6d2a0b612715
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.33.3		6104b34a6cbc3a8f842a157e724efd9caabb3eb9
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.34.0		001d39c54cb1525c40e85db43d99afe3e83700d5
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.34.1		909f76fa5fe5ba126c8d26d1749d35491f44b021
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.35.0		58e7b08467bcee1c7d4a2016d6e2fad49cde31e8
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.35.1		a0fb6f83c08f41ee8f96bd26ab0599700f84343e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.35.2		241ce17ddb4805c16f908ba0fa807553c2d95aef
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-circe_sjs1_2.12	2.35.3		a154d0e50e1ac3b68c1e04c61d91b1ba2ce7734f
com.github.rahulsom	fhir-protobuf-translate	0.1.0		4b7203ca35eb2aa0b97a80aa7c784e9735768c02
com.github.vikram1992	mysql-jpa-starter	0.0.1		bcb590d99ed1a8f529b332a355ad4c6717ab41ef
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.0		344e074ea126a48d785bca3cfd9033d40c00f7c7
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.1		9566f3a15d3387dd04ba0553be30c808db9c64b9
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.10		4b0d9f84798975bcd26bf28fa9ed239d70c494b1
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.11		f62c3f3732333fea617a2b2af01f78c0390771a1
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.12		b71522c5741ff0ac756cfb59aa61f8afe2e4b591
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.13		4da50408cfe4bb0de17d3ed8ba64a5922e59414c
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.14		23beb6e8bc25d1a443b578e2b27c00b0adde8b8a
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.15		4c995f60b0393302fb3466d6c0e0259329b52546
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.2		e15009b5422e7adb7fc399df4f3a087f77149d76
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.3		b8ad76031b69246cf2c634bdd4002cd97a61c0b9
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.4		80047f2dea93c188dadfeceeb1915b7d1dffd775
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.5		b66fb34cf9d8899d97d1f3ceaf8a47181043cd09
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.6		f691362374fc15641d5976a04b8ed2ea4df853b0
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.7		45a75b80f996287ec119c9fdd40249bc73b04940
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.8		0a2bac8b7bcaa907f5512862f5a7ca9fb9eb8f68
com.github.yingzhuo	spring-turbo-module-security-jwt	1.0.9		15ea53daaaac0191fcc5a44cece9a19f1004254b
com.github.yingzhuo	spring-turbo-module-security-jwt	1.1.0		dc0b97266c04938673e5f09ad28ad9b2610fd344
com.github.yingzhuo	spring-turbo-module-security-jwt	1.1.1		b5cdfbf636e28aae78a3d3228d7c97f2e0fef45f
com.github.yingzhuo	spring-turbo-module-security-jwt	1.1.2		7522da90487f96140cb2e21ceba79ddd84e1096a
com.github.yingzhuo	spring-turbo-module-security-jwt	1.1.3		69e2fb4b24556aad308e697f7e11652a74279aba
com.github.yingzhuo	spring-turbo-module-security-jwt	1.1.4		b3f013ee9d85b01b713d4280e62e5b9c0d14c1b1
com.github.yingzhuo	spring-turbo-module-security-jwt	1.1.5		89bc3910f2fedba65a7335636d4432912145225f
com.github.yingzhuo	spring-turbo-module-security-jwt	1.2.0		8a14f25e636183518d6297592c8b63f26ad30d0d
com.github.yingzhuo	spring-turbo-module-security-jwt	1.2.1		47b656dc164375261755bcbd57b52c6036567ff5
com.github.yingzhuo	spring-turbo-module-security-jwt	1.2.2		fa751fcfd2f6c4e58d84626ed412ba9dcb12dc01
com.github.yingzhuo	spring-turbo-module-security-jwt	1.2.3		203e627213809ae0025ff74141bbc5156b276730
com.google.cloud	google-cloud-os-config-parent	0.1.0		N/A
com.google.cloud	google-cloud-os-config-parent	0.2.0		N/A
com.google.cloud	google-cloud-os-config-parent	1.0.0		N/A
com.google.cloud	google-cloud-os-config-parent	1.0.2		N/A
com.google.cloud	google-cloud-os-config-parent	1.0.3		N/A
com.google.cloud	google-cloud-os-config-parent	1.0.4		N/A
com.google.cloud	google-cloud-os-config-parent	1.0.5		N/A
com.google.cloud	google-cloud-os-config-parent	1.1.0		N/A
com.google.cloud	google-cloud-os-config-parent	1.1.1		N/A
com.google.cloud	google-cloud-os-config-parent	1.1.3		N/A
com.google.cloud	google-cloud-os-config-parent	1.1.4		N/A
com.google.cloud	google-cloud-os-config-parent	1.1.5		N/A
com.google.cloud	google-cloud-os-config-parent	1.1.6		N/A
com.google.cloud	google-cloud-os-config-parent	1.2.0		N/A
com.google.cloud	google-cloud-os-config-parent	1.2.1		N/A
com.google.cloud	google-cloud-os-config-parent	1.2.2		N/A
com.google.cloud	google-cloud-os-config-parent	1.2.3		N/A
com.google.cloud	google-cloud-os-config-parent	1.3.0		N/A
com.google.cloud	google-cloud-os-config-parent	1.3.1		N/A
com.google.cloud	google-cloud-os-config-parent	1.3.2		N/A
com.google.cloud	google-cloud-os-config-parent	2.0.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.0.1		N/A
com.google.cloud	google-cloud-os-config-parent	2.0.2		N/A
com.google.cloud	google-cloud-os-config-parent	2.1.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.10.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.11.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.12.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.13.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.14.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.15.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.16.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.17.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.18.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.19.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.2.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.2.1		N/A
com.google.cloud	google-cloud-os-config-parent	2.2.2		N/A
com.google.cloud	google-cloud-os-config-parent	2.20.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.21.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.22.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.23.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.24.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.25.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.26.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.29.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.3.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.3.1		N/A
com.google.cloud	google-cloud-os-config-parent	2.3.2		N/A
com.google.cloud	google-cloud-os-config-parent	2.30.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.31.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.32.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.33.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.34.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.35.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.36.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.37.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.38.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.39.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.4.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.4.1		N/A
com.google.cloud	google-cloud-os-config-parent	2.4.2		N/A
com.google.cloud	google-cloud-os-config-parent	2.4.3		N/A
com.google.cloud	google-cloud-os-config-parent	2.40.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.41.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.42.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.43.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.44.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.45.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.46.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.47.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.48.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.49.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.5.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.5.1		N/A
com.google.cloud	google-cloud-os-config-parent	2.5.2		N/A
com.google.cloud	google-cloud-os-config-parent	2.5.4		N/A
com.google.cloud	google-cloud-os-config-parent	2.5.5		N/A
com.google.cloud	google-cloud-os-config-parent	2.5.6		N/A
com.google.cloud	google-cloud-os-config-parent	2.50.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.51.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.53.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.54.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.55.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.56.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.57.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.58.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.59.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.6.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.60.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.61.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.62.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.63.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.7.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.8.0		N/A
com.google.cloud	google-cloud-os-config-parent	2.9.0		N/A
com.helger	ph-oton-bootstrap4-stub	8.0.0		d6018bf60a7281536a7af91b7348b9a0c461de01
com.helger	ph-oton-bootstrap4-stub	8.0.0-b1		757850cd5e1ad8d6b2ec2c6376fb3feffa25e2b7
com.helger	ph-oton-bootstrap4-stub	8.0.0-b2		39e634513e4e1ffc2b7004a31a92ffb33f94ee42
com.helger	ph-oton-bootstrap4-stub	8.0.1		b11a9df6180dedef6db02ece56aca434d34a802b
com.helger	ph-oton-bootstrap4-stub	8.0.2		af67278625d0e920461c67847df9167711ab0aa3
com.helger	ph-oton-bootstrap4-stub	8.1.0		6bd0f83a3c3eed9b09766e45dc2d4bceec4245ab
com.helger	ph-oton-bootstrap4-stub	8.1.1		216e9a19009006c107e24c5bff25cf58f1caf6ff
com.helger	ph-oton-bootstrap4-stub	8.1.2		205035ccc7c339c04d9a9a466e74d803d029e166
com.helger	ph-oton-bootstrap4-stub	8.1.3		bcc1f3ded1fd5e591bd84a9eb9363bed2bb7c39d
com.helger	ph-oton-bootstrap4-stub	8.2.0		4eb9a053b3a497e353ba8aa9aad59ec8767039ac
com.helger	ph-oton-bootstrap4-stub	8.2.1		a3785237d6e94ce31b0d64e045ab9a0236d88792
com.helger	ph-oton-bootstrap4-stub	8.2.2		43ec5e95c0c349ae5c6e3d53e310f53aec5e5229
com.helger	ph-oton-bootstrap4-stub	8.2.3		12ca24b2ed4c6a07b40642c35aee2c5c8ed41a2d
com.helger	ph-oton-bootstrap4-stub	8.2.4		e427427860d8e4f796147b732016c77ecb7d8470
com.hydraql	hydraql	1.0.1		N/A
com.hydraql	hydraql	1.0.2		N/A
com.hydraql	hydraql	1.0.4		N/A
com.io7m.idstore	com.io7m.idstore.protocol.admin	0.0.1		c4b5a72c16c0311773a8e123edcf5bf8bf980a1a
com.io7m.idstore	com.io7m.idstore.protocol.admin	0.0.10		141ade61754d81807e4c88085ce08679e6f919db
com.io7m.idstore	com.io7m.idstore.protocol.admin	0.0.11		657ff7b8f77ffc05b73df8bced023f0fe10080d8
com.io7m.idstore	com.io7m.idstore.protocol.admin	0.0.12		122867791f6b8e3fef4e7325a3c9abf96e9d4233
com.io7m.idstore	com.io7m.idstore.protocol.admin	0.0.13		d01499f93858d1f1df8488f55dec2d6693ab7ae9
com.io7m.idstore	com.io7m.idstore.protocol.admin	0.0.14		a4d0207eda468822ba5b98bf94a1ef2096c0c0a1
com.io7m.idstore	com.io7m.idstore.protocol.admin	0.0.2		44c4b25128abd271c0eb59c7f5c74133703dcb39
