bouncycastle	bcpg-jdk15	140		6fdf17321df065223be5e73a0916a8c6dc383140
io.ebean	ebean-platform-sqlanywhere	13.14.1		e8ef71fc4247160d818465ba47c3f37894ef9804
io.ebean	ebean-platform-sqlanywhere	13.14.1-jakarta		679c23fe5d1a25ef2c999d181c6ec7557e634d20
io.ebean	ebean-platform-sqlanywhere	13.15.0		5cd546704bddf07a66ea1c10017da9b2737fa138
io.ebean	ebean-platform-sqlanywhere	13.15.0-jakarta		c382116f2d65859e072fa2c7a965e055185a652a
io.ebean	ebean-platform-sqlanywhere	13.15.1		f6f38c241dcb44c4b39836f0f4b5cbb2227d067b
io.ebean	ebean-platform-sqlanywhere	13.15.1-jakarta		ca89fe3c2aa8657b28b69b389d442c80bbfdaf63
io.ebean	ebean-platform-sqlanywhere	13.15.2		af101cb3ee2fbab22433507ce97ad3a1ba5ee3cb
io.ebean	ebean-platform-sqlanywhere	13.15.2-jakarta		2097d0c59e88c4de44a9665ad532392fe92e680f
io.ebean	ebean-platform-sqlanywhere	13.16.0		3f6fe22211f141f7e123a9991a98b622f146a5fe
io.ebean	ebean-platform-sqlanywhere	13.16.0-jakarta		8f7a70548cd08cfccd441af581963af812d47df5
io.ebean	ebean-platform-sqlanywhere	13.17.0		175a3104410bd075cde21eb02d40e302495e2fe6
io.ebean	ebean-platform-sqlanywhere	13.17.0-jakarta		a3210e25a655ccb10fb710ca3b93e3de786cacf6
io.ebean	ebean-platform-sqlanywhere	13.17.1		86817d2478890c13d70505baee93a0dd6333055e
io.ebean	ebean-platform-sqlanywhere	13.17.1-jakarta		c76fed29c0fe88fbb8c2956ad6fab47972db13ac
io.ebean	ebean-platform-sqlanywhere	13.17.1.1		1e7a072551a6cf4b149fa8c7850f50d19ae7bcca
io.ebean	ebean-platform-sqlanywhere	13.17.2		b486c644b1d923e50e9e28dde75437c97a429bef
io.ebean	ebean-platform-sqlanywhere	13.17.2-jakarta		84ccd573c7c49ecb39584db12754801a8bacaad3
io.ebean	ebean-platform-sqlanywhere	13.17.3		9eb3f47370eaf7de8e6a12b9235af5f9332861a5
io.ebean	ebean-platform-sqlanywhere	13.17.3-jakarta		599b8a834ee91b265c31c9e27ae1ef56699c3107
io.ebean	ebean-platform-sqlanywhere	13.17.4		aa30fb05f847ea32f303b7f70e46586c94f95f31
io.ebean	ebean-platform-sqlanywhere	13.17.4-jakarta		909b7b6faa85fd9b92452bf7476a95db74bd6b6b
io.ebean	ebean-platform-sqlanywhere	13.18.0		fe87cd26befdd5c1d585b127e43d2bf3b7bf1694
io.ebean	ebean-platform-sqlanywhere	13.18.0-jakarta		faee0171ac53eca438e299b37725d513708e9b3d
io.ebean	ebean-platform-sqlanywhere	13.19.0		c7c9412bc10d6999675901aa0dae26d2fdb81351
io.ebean	ebean-platform-sqlanywhere	13.19.0-jakarta		f14af899f38f6ef808fbc04009c5d17d9c04eb33
io.ebean	ebean-platform-sqlanywhere	13.2.0		df13017784924c042bb5ac94ff3ab81db72ad099
io.ebean	ebean-platform-sqlanywhere	13.20.0		5a7f9cf2e6d385187f693e8ca040702591c02fe9
io.ebean	ebean-platform-sqlanywhere	13.20.0-jakarta		cb4d5daedf4a738e014320e90370ad86f4360628
io.ebean	ebean-platform-sqlanywhere	13.20.1		618d362bbd11176167d81d98e98ccd59353e6207
io.ebean	ebean-platform-sqlanywhere	13.20.1-jakarta		1a8de0b6cf72266f82ff16a8d5db4056f05a4ad0
io.ebean	ebean-platform-sqlanywhere	13.21.0		07bd55b89d284711bf4c33f84939865b7719bd19
io.ebean	ebean-platform-sqlanywhere	13.21.0-jakarta		d2d6c1114676b99ac1e004846bf20d86486e96d1
io.ebean	ebean-platform-sqlanywhere	13.22.0		00e2f32115bd73048e51b4af17c7d97d99809435
io.ebean	ebean-platform-sqlanywhere	13.22.0-jakarta		f7dc3ee1e455f9cfb23b3a50d2a22dee7f373d05
io.ebean	ebean-platform-sqlanywhere	13.22.1		c76d237746a069b01d1675f0f50b043d38d84cad
io.ebean	ebean-platform-sqlanywhere	13.22.1-jakarta		557904eea0504707af1a3d35a2a22d669341b30a
io.ebean	ebean-platform-sqlanywhere	13.23.0		a0262ec7a32f7ee23ab4cfedb8db258004796923
io.ebean	ebean-platform-sqlanywhere	13.23.0-jakarta		04afa30d50e96e55040b9fc4b6f5873da7642311
io.ebean	ebean-platform-sqlanywhere	13.23.1		a3a9a5705771179c8bf5bffdf2e1d9ef78b9facf
io.ebean	ebean-platform-sqlanywhere	13.23.1-jakarta		d7ca19c9284ffd02fee6a05f7521d76463cc48fe
io.ebean	ebean-platform-sqlanywhere	13.23.2		51994558fff6f1ae570f4b57bc1d9201c7d68f1b
io.ebean	ebean-platform-sqlanywhere	13.23.2-jakarta		6137c7abed3be55bc09654171c2a46c8f00f657f
io.ebean	ebean-platform-sqlanywhere	13.24.0		eb9b2c008bd178bcd813a9397783405276633a62
io.ebean	ebean-platform-sqlanywhere	13.24.0-jakarta		aa371ac0ecc20c20e3f1629aabbfdd40f02f2f47
io.ebean	ebean-platform-sqlanywhere	13.25.0		702b9452518ae4885e84a1b9d5dfe56f0e0ae0a7
io.ebean	ebean-platform-sqlanywhere	13.25.0-jakarta		29368de416406a02f7a2d63e7aecad59f7a17f67
io.ebean	ebean-platform-sqlanywhere	13.25.1		e9ee101b3a8666a1b338cef98c3268b74643945a
io.ebean	ebean-platform-sqlanywhere	13.25.1-jakarta		a043cdf8c6a3ff21046f62ad72300c48cda9b481
io.ebean	ebean-platform-sqlanywhere	13.25.2		d2b4d7be4ede1dd02cf37cc3564f75d60a32b327
io.ebean	ebean-platform-sqlanywhere	13.25.2-jakarta		6a38bd9911dc1aa807e83fe452c24bb3e3bfa9e7
io.ebean	ebean-platform-sqlanywhere	13.26.0		8822a907ab326bbdca398aba3ec94d6f329227bd
io.ebean	ebean-platform-sqlanywhere	13.26.0-jakarta		f4b1c7d0d93c9eb4eab2b61619d66aff65fa926a
io.ebean	ebean-platform-sqlanywhere	13.26.1		1b36cede23ccd0c473fed0462fc7d18f96488eb3
io.ebean	ebean-platform-sqlanywhere	13.26.1-jakarta		46f254f5c302fcd6bd8c1a85da2611be5ed5ee15
io.ebean	ebean-platform-sqlanywhere	13.26.1-jakarta-rc1		01f006f5c0b0df533af11ab4a5adc5ad67775ed5
io.ebean	ebean-platform-sqlanywhere	13.3.0		f3c0a75819bfff69688f977c1bb814acd58be196
io.ebean	ebean-platform-sqlanywhere	13.3.1		36a2faccd4bc48707f2306c6b736f70d5fae0c8a
io.ebean	ebean-platform-sqlanywhere	13.4.0		36601f8b881aa51464ff0003b51f09906e90cc1d
io.ebean	ebean-platform-sqlanywhere	13.4.1		91a0a4d4bb3ef6af3c56b1206dcb3074dbf6e801
io.ebean	ebean-platform-sqlanywhere	13.5.0		b9f6d93aadda546656ca7377b71f36d6fa94e4f9
io.ebean	ebean-platform-sqlanywhere	13.6.0		e785a9f00a411c57975d5b09028f8d046277a6ec
io.ebean	ebean-platform-sqlanywhere	13.6.1		0837c54765261ff4bbac196f8d921c388e356416
io.ebean	ebean-platform-sqlanywhere	13.6.2		0035efaf27fd7373aaed8490047bfddd62dc45e9
io.ebean	ebean-platform-sqlanywhere	13.6.3		f24e55327383bce5e16726551d44687e918f1f46
io.ebean	ebean-platform-sqlanywhere	13.6.4		07bee041ebf0ddf1fd8fc2d66c14c6acf164814c
io.ebean	ebean-platform-sqlanywhere	13.6.5		604e36586cf21f9d4af56a07ef95554982a86c1c
io.ebean	ebean-platform-sqlanywhere	13.6.6		2ea4ec44c3d721a48b6cf70a303533006ae21a03
io.ebean	ebean-platform-sqlanywhere	13.7.0		6a4f6bf1db55d2ff7f67a0b73207cc57d5ce5f5d
io.ebean	ebean-platform-sqlanywhere	13.8.0		e3ff5795e9e41454859baa6caecb540b5c760244
io.ebean	ebean-platform-sqlanywhere	13.8.1		0074eae61cc3f304d217b9af7992dc8f1fcf1ca0
io.ebean	ebean-platform-sqlanywhere	13.9.0		89e92deeb875035a7fc925df08cdff7f0fef1e00
io.ebean	ebean-platform-sqlanywhere	13.9.1		3c90324e81f494c34a73bf4edd737d44be0d27cd
io.ebean	ebean-platform-sqlanywhere	13.9.2		0a476b220845f45a0ad7cacf45991be6c4a8fc1a
io.ebean	ebean-platform-sqlanywhere	13.9.3		bd687d6c7a43563b6843d42b71dc538afcdfc257
io.ebean	ebean-platform-sqlanywhere	14.0.0		07aa3a8926bb652e65b7a5b282da17b1a0b41ba2
io.ebean	ebean-platform-sqlanywhere	14.0.0-javax		ae9a17f0b3267a9a3bc20b157f9ebf375a179da4
io.ebean	ebean-platform-sqlanywhere	14.0.1		32f948268a20d5cc134d95d6a7b386a30cea82e9
io.ebean	ebean-platform-sqlanywhere	14.0.1-javax		42d9de20e6ba967d592e2864b82d1a9aec9d4ec3
io.ebean	ebean-platform-sqlanywhere	14.0.2		1e0e7b4f04a820609749bcf785bbf6a9b529ab2d
io.ebean	ebean-platform-sqlanywhere	14.0.2-javax		b23ba95a5e24a97bf2db01350d08f596aadeaf62
io.ebean	ebean-platform-sqlanywhere	14.0.2.1		f8f16739201a090f2460d07f12934449cec6bc0a
io.ebean	ebean-platform-sqlanywhere	14.0.2.1-javax		465c48d8e007e2eb64060ec6db04aff819d191de
io.ebean	ebean-platform-sqlanywhere	14.1.0		27930e6bffa9fe1502bc54e66b81b0ea0a9b4dd7
io.ebean	ebean-platform-sqlanywhere	14.1.0-javax		151d520d326200fdc176788314fe191a711526ea
io.ebean	ebean-platform-sqlanywhere	14.10.0		675ebe6eb0ac36025f778faeef1e9b1a28b55c7e
io.ebean	ebean-platform-sqlanywhere	14.10.0-javax		b19cad6f10798dde44cd0d7cca3f5f0604602e09
io.ebean	ebean-platform-sqlanywhere	14.11.0		ef9e0478768691bd8fb2bbc68bf995df93d707df
io.ebean	ebean-platform-sqlanywhere	14.11.0-javax		edeeb8728d19135bda8de78af00014d33006e13d
io.ebean	ebean-platform-sqlanywhere	14.3.0		9f6933495d0b8fca2de68ea353178604ac3231cb
io.ebean	ebean-platform-sqlanywhere	14.3.0-javax		c9462ac10e83a26c8afcb12d63030d971dcad508
io.ebean	ebean-platform-sqlanywhere	14.3.1		dca14bb690e022d9d6480d6248831a67fc9b0241
io.ebean	ebean-platform-sqlanywhere	14.3.1-javax		05a49f3155951fbc8ad727a8999e9df96c1ed949
io.ebean	ebean-platform-sqlanywhere	14.4.0		69cac44d6d39b1c3724f72fb76e7b04c2265eedd
io.ebean	ebean-platform-sqlanywhere	14.4.0-javax		316f79a43640ebae762e8913ca6bc41ab42a0a63
io.ebean	ebean-platform-sqlanywhere	14.5.0		a57cd74992d07bf2a0d47c1beeda01cebd73d71b
io.ebean	ebean-platform-sqlanywhere	14.5.0-javax		bb69acb32fcdcdc55078da5021977b79e73b0af6
io.ebean	ebean-platform-sqlanywhere	14.5.1		18d12a445e711626023b1f14f7405b7edf0c6d91
io.ebean	ebean-platform-sqlanywhere	14.5.1-javax		78b617d3ecd3e816635c78b9362722114c772929
io.ebean	ebean-platform-sqlanywhere	14.5.2		8b82cdd07e807d433966e23b452afc642a37bb53
io.ebean	ebean-platform-sqlanywhere	14.5.2-javax		7b69988f1db374f17057646be1d2838a2891b85c
io.ebean	ebean-platform-sqlanywhere	14.6.0		b595b5fcaec3ae1c6d82db87ca25fa3c8f48bdf0
io.ebean	ebean-platform-sqlanywhere	14.6.0-javax		5b93ba224294701ff06152fa0ebffb35934209ab
io.ebean	ebean-platform-sqlanywhere	14.7.0		ecc2d710d66fbf74dd9cb565dad377e4e82fd9aa
io.ebean	ebean-platform-sqlanywhere	14.7.0-javax		494674a34bf90c6b23aae30e25695aae9256a2c7
io.ebean	ebean-platform-sqlanywhere	14.8.0		f37b64adfdf2b1a1bef785ebb960734815f93c13
io.ebean	ebean-platform-sqlanywhere	14.8.0-javax		5e0d0f822c4e35832d72e740620569629ea1479b
io.ebean	ebean-platform-sqlanywhere	14.8.1		db6e5a1b98d25437f1c35d8ed17c2cfad52dc546
io.ebean	ebean-platform-sqlanywhere	14.8.1-javax		e9ae113dd8e4e5854484549f480e0fa5e0f6810c
io.ebean	ebean-platform-sqlanywhere	14.8.2		bc7faa6a4b2f7c336a0fca7b70f0b29c17d819be
io.ebean	ebean-platform-sqlanywhere	14.8.2-javax		9c4ede2ab1ad63c3ac126477b4aee611f933cb9c
io.ebean	ebean-platform-sqlanywhere	14.9.0		42d15811711d3791ca9a419b4338675190232642
io.ebean	ebean-platform-sqlanywhere	14.9.0-javax		6a15145bef15f873e7b1b9f5958b2b1b149878b2
io.ebean	ebean-platform-sqlanywhere	15.0.0-RC		5259814488b3bd021f55abaa7d26c454f8c04d57
io.ebean	ebean-platform-sqlanywhere	15.0.1		6085a35e984487e7520bfc8b7ff1da9216a1a6ec
io.ebean	ebean-platform-sqlanywhere	15.0.2		466249a3fa6f067e97375d6f0dd2df971beb9ecf
io.ebean	ebean-platform-sqlanywhere	15.1.0		07db3002ca1f5ac6dc1e7f8bcae1387b48beb212
io.ebean	ebean-platform-sqlanywhere	15.10.0		bd8731a9b8a4731c04374fdb10fcf0ce92ecd2c6
io.ebean	ebean-platform-sqlanywhere	15.11.0		688c1b6ddcf5c1e4797587fc595ec0a25f7ba215
io.ebean	ebean-platform-sqlanywhere	15.3.0		7d2eb980774731e0c9d29d581ed0f2e630341d9d
io.ebean	ebean-platform-sqlanywhere	15.3.1		ebd9befe048ce5667c156d7894064cbbc777f765
io.ebean	ebean-platform-sqlanywhere	15.4.0		4d3ebcda622c1a14f40ec1db50fe567ac23091f7
io.ebean	ebean-platform-sqlanywhere	15.5.0		c5cc906cc62cae0607a52c40ae8aaca7ce4307cd
io.ebean	ebean-platform-sqlanywhere	15.5.1		8050f1df86be0abf72f245102c92dd1e9e5b6d1e
io.ebean	ebean-platform-sqlanywhere	15.5.2		765b7e07453154a5c7902337542a4f87af0904bd
io.ebean	ebean-platform-sqlanywhere	15.6.0		b8478da07c4204c0ef7ce1f8697a5a674356517c
io.ebean	ebean-platform-sqlanywhere	15.7.0		67d814bf2a19aae8debde853fcb8d60f416cf080
io.ebean	ebean-platform-sqlanywhere	15.8.0		06b576e0e0d9530ef426773a72b1f9d01cb33b0c
io.ebean	ebean-platform-sqlanywhere	15.8.1		c69afc4bea594738d8d15fd0b7c4050860fe37c6
io.ebean	ebean-platform-sqlanywhere	15.8.2		6e662f3bca926ae15de85082ed70d8e1a75c0954
io.ebean	ebean-platform-sqlanywhere	15.9.0		5c3f0ace4fb8d91a569a594f71f3bcebc56eb4b9
io.ebean	ebean-platform-sqlanywhere	16.0.0-RC2		d0114f0c2b10b6e276439a31c22304ee61a272e6
io.ebean	ebean-platform-sqlanywhere	16.0.0-beta1		f3350404567a7ea4b3f2fe64ebaafeca57334a13
io.ebean	ebean-platform-sqlanywhere	16.0.0-rc1		53d1b648839913aaad104adec1ef819d237c3edc
io.ebean	ebean-platform-sqlanywhere	17.0.0-RC1		d37e8c3e2de9c25a922152bac7fa6187a56318de
io.ebean	ebean-platform-sqlanywhere	17.0.0-RC2		f4fbf0c95487e111061be7e6adf58ec04e4748bc
io.ebean	ebean-platform-sqlanywhere	17.0.0-beta1		e5feaf525e9c80c361b57c086116fa028ece36fd
io.fabric8.funktion.connector	connector-mustache	1.1.20		ec1579e5765005769fcd76a790a196f5971fff33
io.fabric8.funktion.connector	connector-mustache	1.1.21		d6f1b0ef2bd67c13ed5fcce4b8a9504f7abd6778
io.fabric8.funktion.connector	connector-mustache	1.1.22		1bb5fe81d8c6aa7873734f3c9bdaa8fe59827ee2
io.fabric8.funktion.connector	connector-mustache	1.1.23		a0bd1b45183628f2e8bb746c009f0002d8f4e78f
io.fabric8.funktion.connector	connector-mustache	1.1.24		7e677b4766945bc27481d831bc02093f70560e81
io.fabric8.funktion.connector	connector-mustache	1.1.27		2971277ef357ec22293bb4cfb026c0e03eef3cbf
io.fabric8.funktion.connector	connector-mustache	1.1.28		6f53e363aca4b352a057cd60538777ec823b0600
io.fabric8.funktion.connector	connector-mustache	1.1.29		ca98d0f4950d908f6b2be8879faf75f8d2c3fdc6
io.fabric8.funktion.connector	connector-mustache	1.1.30		4d8cb372a0389810db0cbf7c5f6e288c064c8f9d
io.fabric8.funktion.connector	connector-mustache	1.1.31		cecade31a7d9f3a57227ee56adc2a92b0f9e1bd0
io.fabric8.funktion.connector	connector-mustache	1.1.36		a408f70211e4a08fdc8949403302acb26e01b503
io.fabric8.funktion.connector	connector-mustache	1.1.37		c2f1a146202c1f4f63e56d6ebc7a0744355dcac3
io.fabric8.funktion.connector	connector-mustache	1.1.39		22e3dddd7b9361a51bb184e5732238387da7d3e0
io.fabric8.funktion.connector	connector-mustache	1.1.41		4779844fa4fdc6c65751f0554d14bef7488225a1
io.fabric8.funktion.connector	connector-mustache	1.1.42		c6be942d9dee4b39fc96d2a27415946a99af4ba1
io.fabric8.funktion.connector	connector-mustache	1.1.44		0d17c9fc93a2baa75bb027ad6655a8d3d2b7909e
io.fabric8.funktion.connector	connector-mustache	1.1.53		ad6cc6c997ab578f078906e2fe426918738810d4
io.fabric8.funktion.connector	connector-mustache	1.1.55		9287d98f72181be42a03a349dd74d7709a4f6f41
io.fabric8.funktion.connector	connector-mustache	1.1.9		f402bb4c62a1d35fe61792c0f40ee4a382a57e88
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC2		5a9236e2434b1de528ddf0fb6caab5bcaa792c3a
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC2-1		42309718dcddecfaf7b230fc107a1235f9b0d565
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC2-2		30bf39337c99934f1e73e23985e5058736eb946c
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC2-3		fa2d59605447290da42789a4b8006b26cad23504
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC2-4		1cfe699d35258caefa83de2670656cead7bd349e
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC2-5		ad83b13505910aeb63b454beda09fa3c94275258
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC2-6		76afc2f117249068cddd68d3c16d6dc2b46188c2
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC3		f7e92e66beead7c4d29cdf20dfb9355441992178
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC3-1		b298c5813173f9a987645ef5c18521c9d06ca77e
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC3-2		0cf37a3004f2b3bb8047fd3ccc0df6c17369b564
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC3-3		4b5a95bfafc2bcdd1fc8a553e4c6503448f9f0c9
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC3-4		85b831f820f4db8d2ca17dd68b660646be809c47
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC4		1c073eca04a03a531daf8ea405ac19cb36d559e2
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC4-1		6ce04abfab26fbd390857947dd692d6f12759e4a
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC5		30fe33f0b3a9c5fdf2f00a71ffb3d6d97f06c7c6
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC5-1		0cb430a67a94b3136edb97cf9b54a21225ea30b4
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC5-2		88cd1a435563e558819495d9d9df4fda684017b4
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC5-3		28af109515ee0d2bc150fbf340f0d26200933bfd
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC5-4		2ad6b58effc90bd264b4ad1e9388f028533d6832
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC5-5		151affe9df6c1c2e24964480791fe74104c7f8f6
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC5-6		51d43119b5be1d754e81bc5d89cd889eb52459c3
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6		4989ed0562d9ff930f03f222fe4678a69a9d4148
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-1		87b7afc22c174219fc91569e24e12c816218b13c
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-10		e28588027fea11b0c6c0adab54b2d2d8157a2f5b
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-11		1e48d92037f18121b12c339de8b292ba8ec77259
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-12		dfd9c0dbfff84d76265ecb0756f5d684a6e43ff1
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-13		1488c46fe148f532e5f1d405ba02d830a1b1d672
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-14		d3440bf4c9a5cda7d1295173e46a686dc48e7f43
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-15		82a2c3ce0b785fb8286e318d1a1afe0bad254200
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-2		069516c4c85fbd9e2b0cb375b2f673302dc7147f
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-3		9d598754d6ec98ae318ddeb1a3fd486f56370a37
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-4		8fc82b662b3fe088fac6dcd08b22324090dcdbaa
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-5		a6de657b9b34d9e43852449bdcc8a88d23ef4a91
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-6		6d3c2098a30178bce0157f1f8f837ff3bb10b318
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-7		1178c6a5480ea2f204b18ed338580077b910bebf
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-8		7a0e1a3f997802dbe8328a3f13f02e9b2c97b35f
io.get-coursier	coursier-fetch-js_sjs0.6_2.13	2.0.0-RC6-9		c21ba28719f27dfc5dc6f32aa3068230f6d6a897
io.github.dilrajsingh1997	compose-annotation	1.0.1		N/A
io.github.dilrajsingh1997	compose-annotation	1.0.2		N/A
io.github.dilrajsingh1997	compose-annotation	1.0.3		N/A
io.github.fastcube.factory.tibco.bw.maven	bw-javaxpath-maven-plugin	1.0.0		94f55a207c8d5a7b696712586f2ac8fdf2786201
io.github.francis200214	web-annotation-service	1.0.1-release		b17a45ec88b974fb1c78233305172b31a47c5302
io.github.ningpp	mmegp-maven-plugin-demo-mixedmapper	0.0.1		820c8cdbf1c17deeef47b4f2f8d79a5578f5943f
io.github.ningpp	mmegp-maven-plugin-demo-mixedmapper	0.0.2		e1dfdb3121d2c0f40e8b9f8aa817ba578b1e35eb
io.github.ningpp	mmegp-maven-plugin-demo-mixedmapper	0.0.3		369ee3eb2e82a61268eebae35538598a73312063
io.github.ningpp	mmegp-maven-plugin-demo-mixedmapper	1.0.0		542b6f71a20bd89850f276394f4ae27a92233f3c
io.github.ningpp	mmegp-maven-plugin-demo-mixedmapper	1.2.0		33b7848dac26da25cfb1232fe7a77e4a6b8d83f1
io.github.orionlibs	orion-uploader	1.0.0		1d9d9edd479097fc0ac07c0e39423d39fc027d02
io.github.shsmysore.fcmjava	fcmjava-client	2.5		4a118b0193d801345c6ba984fabf48e2deb426ef
io.github.shsmysore.fcmjava	fcmjava-client	3.0-RC1		bd4dd9ab19cfbfde2a1a5a0043e0343373d6ff1b
io.github.shsmysore.fcmjava	fcmjava-client	3.0.1		6b3d748e9ee6c9d7a6bbbe1d82e5f2cdfa698d64
io.github.shsmysore.fcmjava	fcmjava-client	3.0.RC2		53cde7740eeaf7776a928f4151ff77300e90f215
io.github.shsmysore.fcmjava	fcmjava-client	3.0.RC3		c879a5592776d611714bf65ab5f32b1577694183
io.github.shsmysore.fcmjava	fcmjava-client	3.1.0-RC1		7ade97d722211da7cf342fa0d8d2199efb24dc05
io.github.shsmysore.fcmjava	fcmjava-client	3.1.0-RC2		be1bfcfe6c5017a42dbee777149b342470734cd6
io.github.shsmysore.fcmjava	fcmjava-client	3.1.0-RC3		81bb46456e3735f4e3513c5cb090af5b1658056c
io.github.shsmysore.fcmjava	fcmjava-client	3.2.0		65331c8dadd66cee4e37a06b2d28c9d7bb1dd312
io.github.shsmysore.fcmjava	fcmjava-client	3.3.0		023a2e645976f746dbccc9fc7c4727e2d3c6c768
io.github.shsmysore.fcmjava	fcmjava-client	3.3.RC1		4e23e606455fb477a6124175ea7f1094c21e7689
io.github.shsmysore.fcmjava	fcmjava-client	3.3.RC2		b29751ffb0b4039872dbe50bcd3da602f37db59c
io.github.shsmysore.fcmjava	fcmjava-client	3.3.RC3		64c8811af542304c2919392c1a133c8267ab4aca
io.github.wjf510	kermit-test-iosarm32	2.0.0-RC4-1.6.21		N/A
io.github.wjf510	kermit-test-iosarm32	2.0.0-RC4-1.6.21	metadata	c78440acc9667bf3c6129ce000d16aa73b93da85
io.github.wjf510	kermit-test-iosarm32	2.0.0.1-RC4-1.6.21		N/A
io.github.wjf510	kermit-test-iosarm32	2.0.0.1-RC4-1.6.21	metadata	e6d59682522375609cc6172eccb97b1aa98ded58
io.ktor	ktor-client-winhttp-mingwx64	2.2.0		db406f710799d0d29f3d2fc759a4ae805a0504e6
io.ktor	ktor-client-winhttp-mingwx64	2.2.1		f53c0401dab827c68a8d2cb1573659953cba3108
io.ktor	ktor-client-winhttp-mingwx64	2.2.2		ebfa7a4fe82ca9013ad3a11355ce3f04fd1d18e8
io.ktor	ktor-client-winhttp-mingwx64	2.2.3		f861ca2cdb910c3ddd799a65fa5a912afce8388c
io.ktor	ktor-client-winhttp-mingwx64	2.2.4		d96064f2e2a90f2c511f8c18e4168e7ce1016b2c
io.ktor	ktor-client-winhttp-mingwx64	2.3.0		d6224d37328d122c1b976890cbcf0394c62c6f5b
io.ktor	ktor-client-winhttp-mingwx64	2.3.1		d194edd9a694ff2e17ccd2412f78bad59a9d73f8
io.ktor	ktor-client-winhttp-mingwx64	2.3.10		23a1ee4b88e1fb834cbfba30c96df49e7ffc2c92
io.ktor	ktor-client-winhttp-mingwx64	2.3.11		ae6b781a5b30ddf957bd0d71fcb85f36edf46ae5
io.ktor	ktor-client-winhttp-mingwx64	2.3.12		599458cb84597ad8104d5359c845bb4f774f0fe9
io.ktor	ktor-client-winhttp-mingwx64	2.3.13		4d7d35edef7d32be832906219737d979f6807eae
io.ktor	ktor-client-winhttp-mingwx64	2.3.2		7d2fc682cba7cfc8e434e4c64fb71655d2a3ddb3
io.ktor	ktor-client-winhttp-mingwx64	2.3.3		d580b7a3071675ef08ea0ff32896febbc09905ae
io.ktor	ktor-client-winhttp-mingwx64	2.3.4		a97da51ec2bbaa500c2391e39461ceb3ac59cef2
io.ktor	ktor-client-winhttp-mingwx64	2.3.5		948ec1b93411d5a77396a9b96ea6fbe2488aca4f
io.ktor	ktor-client-winhttp-mingwx64	2.3.6		ae1739cb700f7a8cdcd485368e49b6ec99619ffd
io.ktor	ktor-client-winhttp-mingwx64	2.3.7		1beb56ae8c3d6f9124665bd0673a09cb5c4541ff
io.ktor	ktor-client-winhttp-mingwx64	2.3.8		9d88b392e593380be58ac59eb1d25124ce462658
io.ktor	ktor-client-winhttp-mingwx64	2.3.9		0f3f4046c62960f440a077daef5dadd5dc03d8eb
io.ktor	ktor-client-winhttp-mingwx64	3.0.0		ad0c9a6c82ac80655e833a264cbab943dd1b7f7e
