at.noahb	smartInvs	1.4.0	-	dbcb07059a13fc0240d2c166b1e2e29b2507f8c2
com.icthh.xm.commons	xm-commons-logging-configurable	2.2.53	-	45d118bf2025f5289bc8d4b81940e735a77cffc4
com.icthh.xm.commons	xm-commons-logging-configurable	2.2.54	-	359e81922d324d986aa170c5b694df89cccebb10
com.icthh.xm.commons	xm-commons-logging-configurable	2.2.6	-	5d8267b2078345460be7612803ef0caa26cf6a89
com.icthh.xm.commons	xm-commons-logging-configurable	2.2.7	-	4e8fc3b804f321506f59f8c2617f86f595580995
com.icthh.xm.commons	xm-commons-logging-configurable	2.2.8	-	6b333fb3abb759fca39caea48f710b8f9f6b6cd4
com.icthh.xm.commons	xm-commons-logging-configurable	2.2.9	-	3ebc005569009dc9ef05ab864ccc2f70ba18289c
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.1	-	74afec757d8577d8efceeeb686b4d1b7e1f72f71
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.10	-	29f6080b9bcd02358646eaa85d1a3137bd2f690f
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.11	-	5194faa86fecbae3996d331abb4a3c0d11bdcaa4
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.13	-	3b70ee852d6ee1016ae5bcfb1eab3cbb00a690e3
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.14	-	67115b89dd2dbe4dc2715d48934a4b1b9ff9158f
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.15	-	f7400d73710a9e00db74be8c0719a35319a0c02a
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.17	-	f5edfb0a19cb073c6c745c23c33a20bad4f0119a
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.18	-	0f98cc451ff3bf0a60dc0dc7a5f3ebe55d866c73
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.19	-	3f8786ec26d3af576953329b30506f8fb83f7422
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.2	-	933976eb88e2e1e32975ee3659c1d16a029625ab
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.21	-	242ef6839c42460aff460bd87d4776290816aadb
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.22	-	696d9b20dfb0db7e9664100738794ea3550b350e
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.23	-	02eee5fa9f430f4db4359934ac34302efd1e0d17
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.24	-	03c3647e4e4721ee7525cc2b03db1bed4d0af4d2
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.25	-	c3f7b88cb3d5eda3c80c7edf54e0350d22583ccc
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.26	-	0376df5925d2dfcdd23d0449af69eb49df7dfd23
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.27	-	beb6c1a239e59f964c32508fccabf612c46fa10b
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.28	-	08af7de02acdd6e34266c984451a61bb1f2d6ab6
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.29	-	085709b131228fda24176bd7127a4e75aaf036b1
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.3	-	7daad7dbd7cf175f5cbe96c1b6433d05b1eaab83
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.30	-	81ab6a1f805d54db97b155c7687ef89867e1f819
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.31	-	15c1c345052a1029f69007c486b8221502b83137
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.32	-	ddfc49d4caefb7d12cd2fd15cd1d077da3d48cfc
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.33	-	df87ddfca93f980762f5a76d6eeda54acc44384b
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.34	-	25de66bb2ef9c48352564ba1c49bf508fd3765ab
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.35	-	a28c81d69822fbadee08b831cc97b0dcc267f719
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.36	-	6fe865cec28006e0d6809700f838629bba86b053
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.37	-	afb915cb9ab1df10c2e938d8f70478740c0e96e6
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.38	-	067ae826c4f58807c78be1802fbce79214ec60f4
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.4	-	6ed0ab4bd282cb94339cf9648d696dee20d00ab2
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.5	-	b0d0d22926af28501ee5f6b0ffe48ef675d4e362
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.6	-	4aecae5bd6bbca5287ad6883d9c690dffa838e43
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.7	-	80d6d2a67dc76b0c0021e4c8bfc144e50b569624
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.8	-	7f54d943f69a43ada6d02a6574d8533ec5896296
com.icthh.xm.commons	xm-commons-logging-configurable	2.3.9	-	e3c639a7c2b96b5f099182a9181e8117dbb70929
com.icthh.xm.commons	xm-commons-logging-configurable	3.0.1	-	95ed75abff99a1609aa19438815ee967d7f22451
com.icthh.xm.commons	xm-commons-logging-configurable	3.0.2	-	671d9000b40a5a138778eac0fc1e3c93f43d1467
com.icthh.xm.commons	xm-commons-logging-configurable	3.0.3	-	c66f533c03d6317709f4d1f257e63947a4331e40
com.icthh.xm.commons	xm-commons-logging-configurable	3.0.4	-	55b7e69e365a180d748610e29db995fccff3ed7c
com.icthh.xm.commons	xm-commons-logging-configurable	3.0.6	-	35ef8abd24933e443f78cd21c8840dd2748beb9f
com.icthh.xm.commons	xm-commons-logging-configurable	3.0.7	-	4fe2eea361098ed97dff58ca6d0fde1af05351ae
com.icthh.xm.commons	xm-commons-logging-configurable	3.0.9	-	f97a5432e78292a154b93b95e4bc9becf817d13e
com.icthh.xm.commons	xm-commons-logging-configurable	3.1.0	-	63e585f6d5774b7fc274f3d4d41f687783adcdc0
com.icthh.xm.commons	xm-commons-logging-configurable	3.1.1	-	7b52991770b1a31ae1d88a7c601c540df60d91f2
com.icthh.xm.commons	xm-commons-logging-configurable	3.1.10	-	aa8f851d967c087d1d90dd239f6dc112f6b01e84
com.icthh.xm.commons	xm-commons-logging-configurable	3.1.2	-	c8e78c2961bf9420aece5e1678622e4b123a8478
com.icthh.xm.commons	xm-commons-logging-configurable	3.1.3	-	c914bb1b2f846c35986ab6e7a5dec09937cc6139
com.icthh.xm.commons	xm-commons-logging-configurable	3.1.7	-	d617f0c666b8e75964aedf71e145e85e80a82fbe
com.icthh.xm.commons	xm-commons-logging-configurable	3.1.8	-	60b240549a26cbf3e3e1e961288867497229f4e7
com.icthh.xm.commons	xm-commons-logging-configurable	3.1.9	-	cf2787855dfbb527ba9fe66ceff0fcd09eb75d79
com.icthh.xm.commons	xm-commons-logging-configurable	3.2.0	-	3057818ed9d06f2fc40758a7b5ba28129b3865b4
com.icthh.xm.commons	xm-commons-logging-configurable	3.2.13	-	7c643d467c5c04b649cf5a59dde21ff35e23edfc
com.icthh.xm.commons	xm-commons-logging-configurable	3.2.14	-	0b094179662d79e8e9aecb6acc37464b50d6f0ed
com.icthh.xm.commons	xm-commons-logging-configurable	3.2.15	-	9445574408711242ed7b6cf439c1d1d021a9c971
com.icthh.xm.commons	xm-commons-logging-configurable	3.2.16	-	756ef417469373c1f2c2a6874d7cc251d58ea150
com.icthh.xm.commons	xm-commons-logging-configurable	3.2.2	-	0ae2fd287b70966c5ef629be81cf2515aaef7f95
com.icthh.xm.commons	xm-commons-logging-configurable	3.2.3	-	59887f8fe8a02f03d60799059834846dcc133b4e
com.icthh.xm.commons	xm-commons-logging-configurable	3.2.7	-	f1f743e4bf80d415fff3046a0949f23f565c46f7
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.10	-	7f4fb3d429c93503c8a75dca9e5904da8decd913
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.11	-	f47044618b12ed0d162d7a8d2ad57bc173c9db2e
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.12	-	a8fb18f28541fad86e8bab0d3f0b8923d58cfb5d
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.14	-	7b5b59142826a7c17b39ab0dea20631584ae8197
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.16	-	3f3ede324a52a0a9b78f71ca8a045fdf6750145a
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.17	-	6d3e2d1addff907f4911bc7f784347987c4e257d
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.18	-	d87a6e71bf11ef25bce39f2eccb4a5523fd98a4c
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.20	-	6c458f57106120819b4003374fd6a9a6c2b5e952
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.21	-	6396ae3040086bf9ebd1e331d994a40d79eaba11
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.22	-	07f8c329b535a61bc49bc135098050581cb95d6b
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.23	-	ab16bf10c60d26de71952e9d13b2d103213fbfc6
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.24	-	958fe7be2a323a3bcd36c5daeb68ba87131c5f10
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.26	-	a08056f02c94c223c65242635dd10e90506de224
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.27	-	13b7627f270bb44e562bc4d18c469c7157aa8faf
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.28	-	029b75dbc76491f10a1365c504bb7fd8d503c51f
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.3	-	55a6026ae83e69c3f828e7863e6f4ce283b9aad6
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.30	-	61ca53fda2e902f9944c45b600fa645ba1f6b662
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.31	-	9a5d68a6437d4af2ddfb21588362d413d191e4b3
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.32	-	77916d6ed0c616e8fc8b0230a96d7257064484cd
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.33	-	36f992025add2c68e135e4b589c0a2c37c752647
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.35	-	db281d5ec67a90e555d6c2410fa5a87ead7ed6c4
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.36	-	5e96dd44d4a4a860b0daba4f81347890e75f59d6
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.37	-	27076368a0e9e29ce1cbc0ceac82bcdb99c415f7
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.4	-	a9d13cd7dad563e50223a2ecde9f1cdf24af2c74
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.6	-	c04bce13f7b1c8bfcfe6ad06551774b2a606ce09
com.icthh.xm.commons	xm-commons-logging-configurable	4.0.9	-	d917b7147f1027b3a1add700eec113d2baf4cb7d
com.imperva	ddc-core	7.0.0.0.0.0	-	5fa9f72ab1fdec1d94b47839cc2c0de83b805adb
com.imperva	ddc-core	7.1.0.0.0.0	-	1d5af590be94332cf6606f7a15a503deb98a3b5a
com.insistingon.utility	general-utils	1.0.1	-	4b4835f5db99f0cd41b0a830203436b64be7fb90
com.jashmore	java-dynamic-sqs-listener-ktor-core	4.1.0	-	e1910efdf844d477a22cabf80340c69576bf9cd7
com.jashmore	java-dynamic-sqs-listener-ktor-core	4.2.0	-	5e85497719d42abc26864a5a3d628fca4e0edb8e
com.jashmore	java-dynamic-sqs-listener-ktor-core	4.3.0	-	d4bae82d8c72eac0044cdc212e5f41fcf659742b
com.jashmore	java-dynamic-sqs-listener-ktor-core	4.4.0	-	09b3be262f1f65c93f3b2ca33562232fd19c9337
com.jashmore	java-dynamic-sqs-listener-ktor-core	5.0.0	-	9493f19a953733e93a3c0b8d5021652705dde8bb
com.jashmore	java-dynamic-sqs-listener-ktor-core	5.1.0	-	8201263c296814ccd17c2fcaea53a431554b1313
com.jashmore	java-dynamic-sqs-listener-ktor-core	6.0.0	-	533eaab112e6a45816e4a94812d0e9d51700fd47
com.jashmore	java-dynamic-sqs-listener-ktor-core	7.0.0	-	5d75381496366f1adec8093d5576f4bdca17f489
com.jessecorbett	diskord-metadata	1.4.1	-	41134e31da05bdfc111ed90f2c4b14bacbadeeda
com.jessecorbett	diskord-metadata	1.4.2	-	7219374335b6ec761e6b52bb875dfb7a1f6fa960
com.jessecorbett	diskord-metadata	1.5.0	-	f6ccb651a6a559d9948950517e7b428399849e02
com.jessecorbett	diskord-metadata	1.5.1	-	176f4bc8df0560875a336f7df69dae8f98f4840f
com.jessecorbett	diskord-metadata	1.5.2	-	2b6ca10e91d52a652d8cca4973fd7035e96e9487
com.jessecorbett	diskord-metadata	1.5.3	-	dafa1b0e317a49a6221a37fd6e7b99ab598d4d37
com.jessecorbett	diskord-metadata	1.6.0	-	9cc9010e4e2490dfcbdc61616c22b00110e3b4fc
com.jessecorbett	diskord-metadata	1.6.1	-	f4067bd8269ef7ba45fee023598424d343d00201
com.jessecorbett	diskord-metadata	1.6.2	-	a465be763cde80550a6b6b8e2ca4efdab151cb9a
com.jessecorbett	diskord-metadata	1.6.3	-	bb9bf0bfc72a82964cceabda83c53ef331f0d87c
com.jessecorbett	diskord-metadata	1.7.0	-	db9fb4d8b0f8ad67831f2bb1fe0f722be1fe7450
com.jessecorbett	diskord-metadata	1.7.1	-	8dd3d8dab43e6445c79535f704779b603bc7afe7
com.jessecorbett	diskord-metadata	1.7.2	-	bf4336c79c0732e5add5f10ae397e4e78eed1706
com.jessecorbett	diskord-metadata	1.7.3	-	0deb9d03351a686e9d8393db291e33d5bbb2a05d
com.jessecorbett	diskord-metadata	1.8.0	-	7e43473df98be388c810108c04aeab13fa275d17
com.jessecorbett	diskord-metadata	1.8.1	-	d80f2956bc3cbe9e6e893449511881e736f2f89a
com.jincanshen	sky-annotations	3.1.0	-	138809995efa27a282ddd2fcfe9b16d95a38e276
com.jivesoftware.os.tasmo	tasmo-service	0.44	-	4fb2c4c9cb5f51c3ca059f91a4d8d67af9a0abdf
com.kaleido	kapture-client	3.2.18	-	9ed2537caba37206563f0e8550141f66989e31e7
com.kaleido	kapture-client	3.2.19	-	c3f416dc0dae9adf93617b008b269e775a6699f1
com.kaleido	kapture-client	3.2.20	-	659f57300373e828d5dcfd2f909647a9c13f1887
com.kaleido	kapture-client	3.2.21	-	a16ce06861847228eeecd317b0c40c72f91e2d05
com.kaleido	kapture-client	3.2.22	-	7b64a2e0ba81fbf2e640cd0a7d9217fa353e0374
com.kaleido	kapture-client	3.2.23	-	75de6392b7f3a9442b405abb7863dc07b09aa601
com.kaleido	kapture-client	3.2.24	-	8bfa35fb00526ec9cf1b60fe53fa26d7980fc7f6
com.kaleido	kapture-client	3.2.25	-	e6b19da1bae14b910d1a83fc7f1c5dbff29b6269
com.kaleido	kapture-client	3.2.26	-	aa74c00c1bf7cdd262e55a77ddb5d193df7620cc
com.kaleido	kapture-client	3.2.27	-	22bc40eec597761215ca14c2460c0a4612d64087
com.kaleido	kapture-client	3.2.28	-	bca7ab54b0915649fb54fb46e47fb7f3f6d40bc9
com.kaleido	kapture-client	3.2.29	-	838d5952dacec8f1b87a5ddd94c074d30e77c1a4
com.kaleido	kapture-client	3.2.30	-	ef6559a4b7e5e59b84fb74e22f185dcb5d595bbd
com.kaleido	kapture-client	3.2.31	-	c5472a86001a692c3f2807450f13e3e279ccbba5
com.kaleido	kapture-client	3.2.32	-	7ebf866f9e067e8b85644e3c5e502885ea5d494c
com.kaleido	kapture-client	3.2.33	-	63ee0df648df93afff4b758dbb8414bc4864d4ea
com.kubukoz	core_sjs1_2.13	1.3.0	-	004c63d8c9571941f78d9a487dd029a23dcc48f6
com.kubukoz	core_sjs1_2.13	1.3.1	-	7d0828583f876afaeb1f782db45dbdcb4499c496
com.kubukoz	core_sjs1_2.13	1.3.2	-	113370a02680ae4ee027ceabdaa32b40038438fc
com.kubukoz	core_sjs1_2.13	1.3.3	-	40f12a8321e55a46a0dcdb772173881dc557aa11
com.kubukoz	core_sjs1_2.13	1.3.4	-	3e383945a430503dadb7d5b668d5c013a42117d5
com.kubukoz	core_sjs1_2.13	1.3.5	-	83ace0c99c4f3827efea059716f824bf93961060
com.kubukoz	sup-sttp_3	0.9.0-M4	-	c6b749926bf2bbac1a7a5f9f6c47aca445cde951
com.kubukoz	sup-sttp_3	0.9.0-M5	-	0107a72a7bb9d2fbbe918a6942efb738da259ff0
com.kubukoz	sup-sttp_3	0.9.0-M6	-	3ce47acbffac9ba843180bf4511be7296cb750a2
com.kubukoz	sup-sttp_3	0.9.0-M7	-	11a740425390ab3b3f00961b007ec3ae06a70e62
com.larsreimann	modeling-core	1.0.0	-	63bce882648704aba3e052a3777ebd1510eefb79
com.larsreimann	modeling-core	2.0.0	-	79fc3c571fc20d445d48fac4ef4a97b049cafc81
com.larsreimann	modeling-core	3.0.0	-	3a9ca7211278090801c5977e88eb44ec67376a77
com.larsreimann	modeling-core	3.1.0	-	b0a6483cd199706b4d48ac37316edcc6ba20b821
com.larsreimann	modeling-core	3.1.1	-	2babbf5ebc7a775bcbb328bce23228211e3f191b
com.lemoulinstudio.jnag	jnag-rds	1.2.1	-	0eb4611b84c8a66248b656540df3d53c73af77ee
com.liferay	com.liferay.document.library.layout.set.prototype	1.0.0	-	209464dcfc2a75157e590b051c2fbbe51b7963d2
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.0	-	be0657d7295651784e3875738ccefa4a206e6d6a
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.1	-	56712fbab668205d0003f1415929639e55acfc51
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.10	-	d8300467119294caff6515bd1b210e60bfcf2cb5
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.10	2.0.10-sources-commercial	b4f224ed5be1462c9252f93f8869791f27780f68
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.11	-	b140529f441fdfb38598a0fe97c5af5f910a9f06
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.11	2.0.11-sources-commercial	7e1f52f96b9a6e1d99e99cbc0ced63b24f730933
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.12	-	45e3eebbdfe35f78aaa7d709f7061f00baae3b45
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.12	2.0.12-sources-commercial	a9f1c28722d5422f013c3db2726a1e4025aa666c
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.13	-	9c1d2b5b9aff11ab6a8f1728d0c1db26ea6413e5
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.13	2.0.13-sources-commercial	66f94f9f853ae5a342b39ef314325ec622545186
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.14	-	0facf582b7dd590134a7fdc156446a186913d0cc
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.14	2.0.14-sources-commercial	1a6b3d6d65e68e9d65329b65325c3b64688f6162
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.15	-	f20b6e280a73ed3833ef9a3e2b91414622d0d324
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.15	2.0.15-sources-commercial	35d5334162435b52d0195505462618b37e4387b5
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.16	-	d857a113b45a7dd9fdcb1fabdcaf298394480615
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.16	2.0.16-sources-commercial	18bcd00c04239f571a95cb53af40d41435427acf
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.17	-	10e7badab1a6be045976d8adc95dd47bb12cb2ba
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.17	2.0.17-sources-commercial	50816336d316923f6764d768a9bd6973098535ba
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.18	-	7060689543408d20ff695fa49da0078ebff042ae
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.18	2.0.18-sources-commercial	2750762645016d53e9f5798ba7078725379735c5
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.19	-	f16daaf3604346d167146409ffa93de2291c9644
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.19	2.0.19-sources-commercial	0d7d0931a03fce5e83de8c1530afbad4d482a752
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.2	-	3d7e13eff505aa93ab27bf3ab184b09547b96a80
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.20	-	2d3b4cf9da88002eb3f55721bf37e03a0005c17e
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.20	2.0.20-sources-commercial	695462c12c3cbe5a3e19cab9e4d216f161ef7f09
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.21	-	01046f150b8bf2b1015e0cb4f01e49788c28ca69
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.21	2.0.21-sources-commercial	f299093f5978cd2602791f57b64bee6ab6ff7c44
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.22	-	03c7266d5476aaf45164347bf657c9f904fc4227
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.22	2.0.22-sources-commercial	91ab525e50414b6a3bebb7caec06e2e01ff549f2
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.23	-	02a7081e5e624944505cec42e1e43d09225796c8
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.23	2.0.23-sources-commercial	9620ba78e07298e0fdced506d94d53d4b4e411c8
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.24	-	1d7f97bb6885c6aa4b33e62e425d9b4573be0733
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.24	2.0.24-sources-commercial	32c0c3d436addcfe0b5abf429bf4b31d7108dbe1
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.25	-	863aa93ed9ff28c4d14ae24cb56707735b043f49
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.25	2.0.25-sources-commercial	79b0d135e5c7b4f269ea1055f43e3561558e8ebb
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.26	-	3dfca0476b6f63cde654d60d147ce11374c07c53
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.26	2.0.26-sources-commercial	7cc0951487a85c8b87fea661a3274628d19a1236
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.27	-	b0b6731e88754a2301c9c6334b641707537b3517
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.27	2.0.27-sources-commercial	64f7f64317d02f003e11cc3a6bdba68e261231b1
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.29	-	26d1d3a906272003ff9e967206c1d73618e2db3d
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.29	2.0.29-sources-commercial	fa337531869f22849b539c95ce0f1e301e5c70ed
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.3	-	e9e1c325bf58a0d050a907c809556e043b433014
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.30	-	1531ced54156682a76c2a9fed2885ca0c1d0c8ed
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.30	2.0.30-sources-commercial	48c510b332eed5a27b58840a71d70f280557a52d
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.31	-	c307f6797013b2fa22fd2e49d25af315f93a049b
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.31	2.0.31-sources-commercial	60131b25d198fef02e6341ab543abd0d328da5cc
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.32	-	6b0ab88f161e8cff243724e3c16ba6b170fda253
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.32	2.0.32-sources-commercial	55ce656127ca9dfa348b666dc526d57024229ebd
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.33	-	ac960febd15e608269f346f42d135526f3c4ad06
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.33	2.0.33-sources-commercial	31362899bfa08a0979251ee6fb900b3412d12b3d
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.34	-	69121b1744c34255d84c24cd47e67ec113509abb
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.34	2.0.34-sources-commercial	523949144ffe6427d7dd20228cee9af610377fc9
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.35	-	a54b1c385321eed4b1da01ab4c171c0ed22c2335
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.35	2.0.35-sources-commercial	dea96e49f42f9c0ae13ac701fe937946e0c18c54
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.36	-	6a8b31bcc2db76fcfc42d0ef2ed5d04674fd8c0e
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.4	-	e0af14af2f9982575c49a7880238d8a5de651aa2
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.5	-	bbe13c96162ba1a7ddba4e1aeba3dec52f2a2819
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.5	2.0.5-sources-commercial	635fa2369598031c317193ce7431e6a63f710f5b
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.6	-	1a5cfeb40be029d03d7f26a400b7ff859a2bb4b4
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.6	2.0.6-sources-commercial	aaadc5c627c71575a3ce3e9e1064aa1304d6a510
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.7	-	a99b2ce5b0cc9bf57a5766db04a94bf4c6b2e6a5
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.7	2.0.7-sources-commercial	2323c0c0fb62cb867f79bf1d370d3fbd60d3c03a
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.8	-	ca5c291095e368b3108ac993d233c087c55f3cae
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.8	2.0.8-sources-commercial	f0dee130a9cd97e362091dace6c22d8f6fe2e400
com.liferay	com.liferay.document.library.layout.set.prototype	2.0.9	-	3a478c01269db276b3625774ce52af1cdaeef393
