br.com.zup.beagle	beagle-yoga-proguard	1.19.0		ffb299a6a971c38706814ff7a283ee322d2d68b2
org.nutz	nutz-plugins-undertow	1.r.68.v20201011		df15eca2512b805c897ec70ba388c6bbb31ed68d
org.nutz	nutz-plugins-undertow	1.r.68.v20201205		5028ae0ea6c776ad18120a9c030a22cbb8913112
org.nutz	nutz-plugins-undertow	1.r.69.v20220215		faa266e84a844af36934001bd72095f1693d6adf
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	2.4.0		89a5b04f0b3ca1a03faa7aee11ba92e7601779be
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	2.4.1		8878ac815291d4ce7d162cebb8746ff0fd42ad98
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	2.4.2		b41f5cd4b9bb976ceaa428a90516fd4531854bd4
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	2.4.3		47d904c7fa44cd018246b98bb0e186f6157cfa76
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	2.4.4		e7d1e1a20eae09852ccd55133b81705d3736f159
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	2.5.0		675126a043e449b653c71c0423829abca258eb01
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	2.5.1		dac276c4efe7f4b0c967d871395a5a5f66aaabe6
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	2.5.2		6b504ef790b342182fbd114620a4bb632583f56d
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	2.5.3		84d3115ba264794fe82a92bda8a24bd817ef71c9
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.0		878e090ecbc0750523678159f4e63a71460ec157
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.1		5cf597aac537ebda6c0639123422372da6803a22
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.10		a258891ea24f7ef68698a37f885e5038630680ab
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.11		afdeb3ccd01cc388f575b0777207170b5e33feb0
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.12		f5c3c748d70838f0ed2790a2935b17e54bb8d313
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.13		6a659805ccb2bf3b7147fd2bc68bbb2221b52475
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.14		1a935573fad528cb8a77e21d74d83af40423cfce
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.15		1257eb3d95a4693c3db52cdb1d4194bca6f7fcf5
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.16		14ef659949e4e62a3f9dc8c396d4780c7e7706cb
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.2		bec5e0489a7d7b8e009f150b1112208771d67fae
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.3		e095b11f99652b1469000c3fa4492a940c8664b7
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.4		e241bfdf653677a0f05817d238dd8836f54766e7
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.5		6f49a18ad725a249f55b8efb6ecd9e5f7cb2344f
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.6		bb2779e15b2be229f9ab7eecf177b4109b6502dc
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.7		149bd72349bba05fa95010fbee9a78e8c0e64631
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.8		709fa48da3d98199f8aa05e1c153e542dcf1e4b2
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	3.0.9		5a20ee6eeea85577ba0847cb4b33b063f11f5614
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.0		cd617fbeab5ecd82fbd2e859cbdeb1d90a509f7c
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.1		b06abbb82bb5ae19550a9d96c6411eb72939ec93
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.10		0dce4248b94d341f7b6f10b0c89214a19263821b
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.11		5717355089e5f4597ec3ddbb4150cf75d2805c2e
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.12		400d0749513806299cf95b78a89fdec95ebbce3c
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.13		fbe8d8c25fa631dbe1a2ca47f447b2fea9798311
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.14		393756f0a77416a322a53157afd066c2c140e22c
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.15		ad2cde893b2359d90372a28b4cab335269f19e24
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.16		2055c273b680c1889ab582d8aaf862bea1a75f68
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.17		f0e86b8bf33db05ddf65483fa9921c769bc95c58
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.2		5b755bd961bb3dc767378c4e0990a4a1dd5a378d
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.3		5d2cec522d13aa1a35da887976647e27123e7e16
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.4		f2a5092384e7a64d603c9ae573b1c31d33da6e5e
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.5		e9455fb4bd3611cb079433566a906febaafb2936
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.6		d64697d12ca31d1edcd85ff5bafa607452a27d33
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.7		ee67ac9aa48e4c6f016efc5ca189cc6f6708970f
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.8		d1deabbc7ec85647d1443f723305384c92da9ab2
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	4.0.9		87f07c7f8e9569f17b744b1bc73d18c24d624ec3
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.0		a9baf94609946439ae48d20c2aed6ff93c3070d5
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.1		c7b2aab557bdfaeb2bd3e3374b7c4a01990312ff
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.10		e9943ea6cf69273d01305218397216c5d4965526
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.11		4a5af1221f7093862c9e4a98866aa32d7dd92b22
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.12		6a9956650e7b6a3c3df457e194b69cdcbe8cfd53
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.13		10244cfd08f97605120ef53eca6d639bb991da53
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.14		3557e12ce36af3c62e62e234e8965ce992d5a680
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.15		db1a0cea59037a53c08763ed08674980c907bf2e
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.16		5e8f6260de071aa098db549da302043356c016d3
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.17		92e50a3246f08ead043ca9015d4ae8639be9cef8
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.2		4f67d6204703e93f46bdacffe16c4946ec2bb0af
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.3		2720ddf8b2d335a6172bb9805c6df7f363e89260
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.4		5daa3a526e45bed9556317952a339f8f261c0b07
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.5		205da6b04178b3ffcf6ec6854436d7869fe5ea48
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.6		6722ef34415547d08b95645f2c799e62025072ff
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.7		441a966f7e5629da2bafaa5493a23e0846f9d665
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.8		b48a1e09d8a1660972f0f0ecc28e728f763623f2
org.opendaylight.mdsal	mdsal-dom-schema-service-osgi	5.0.9		c10a386603cbce81b6bf6c486c73a896985a1c91
org.opentmf.camunda	camunda7-incident-logger	1.0.3		e0f8da4e8f8160d0d50d47ecc2da20aa2594f8b7
org.scala-php	scala-php-plugin_3.3.3	0.1.0		fdecfbaed7720bb6e5d35e9bfda950819ff90a59
org.scala-php	scala-php-plugin_3.3.3	0.1.1		32bdb996f7648ece3e1b54954ae3b5c64bbd8433
org.scala-php	scala-php-plugin_3.3.3	0.1.2		408b5c88c56c0af4eaa902622162eac8d461204f
org.siggi-ci	siggi-ci-keys-spring-data-jpa	0.1.0		904bad55953f6f470ca439aa2555efeffac2618d
org.siggi-ci	siggi-ci-keys-spring-data-jpa	0.1.1		cb287fdfcaa2d87729746fc89f48208f753858b8
org.siggi-ci	siggi-ci-keys-spring-data-jpa	0.1.2		302422b4b3e46db53677a214c51324a5f91337e2
org.siggi-ci	siggi-ci-keys-spring-data-jpa	0.1.3		a1cd89109c15cfe4a601ae5fc7a85cd8b71a7c5a
org.siggi-ci	siggi-ci-keys-spring-data-jpa	0.1.4		43331c66abe12f715ff04bda9ccd13966bb855d7
org.siggi-ci	siggi-ci-keys-spring-data-jpa	0.1.5		4075cbc7cc799e9dfd1de8c99c1426a0c54685b2
org.siggi-ci	siggi-ci-keys-spring-data-jpa	0.1.6		70fbab35219f6f2ec5c35a28df70a508f25f3617
org.siggi-ci	siggi-ci-keys-spring-data-jpa	0.1.7		7306947da18c4a892199bd22d4df60da618f2092
org.siggi-ci	siggi-ci-keys-spring-data-jpa	0.1.8		38edf8d10822452236141adbd65ff89bf8f9d36c
org.wildfly.swarm	container-modules	1.0.0.Alpha6		63b16bea36e450233f105921b7025441ce96494e
org.wildfly.swarm	container-modules	1.0.0.Alpha7		771b1e8cee6aa6a753d3a13c5be9bae9fb13f4ae
org.wildfly.swarm	container-modules	1.0.0.Alpha8		a70c6b7d87dbf7d5ad8945dd16f3ce263cdefedb
org.wildfly.swarm	container-modules	1.0.0.Beta1		a27a901c889505d0030c6a34367f6b3e7a4d0fbd
org.wildfly.swarm	container-modules	1.0.0.Beta2		54c09e713a3395caa082fa950400e62a5c3bd336
org.wildfly.swarm	container-modules	1.0.0.Beta3		3c229305074d6c7cd80c6a8037d53acb3a3ac333
org.wildfly.swarm	container-modules	1.0.0.Beta4		1961a01a5b350120ad335af6d991e1bf54b60a6f
org.wildfly.swarm	container-modules	1.0.0.Beta5		1aeebb437114fdaad19eb2d5403f7d83dbb1c661
org.wildfly.swarm	container-modules	1.0.0.Beta6		b8acf1a16e7791c270c48821725549614dd40e27
org.wildfly.swarm	container-modules	1.0.0.Beta7		88ea27fcfcc8e431309fd091068abc503f5b5a88
org.wildfly.swarm	container-modules	1.0.0.CR1		99b490117cafe1039754b423b8a72acfce222158
org.wildfly.swarm	container-modules	1.0.0.CR2		6845c0664015bf97782590df6c51643f30e6955e
org.wildfly.swarm	container-modules	1.0.0.CR3		cfaa7458e00bc5589108fc1bdb71b2b15dac63a7
org.wildfly.swarm	container-modules	1.0.0.Final		01f271e74d245def4ff593e8053a736edc08d5fa
org.wildfly.swarm	container-modules	1.0.1.Final		55877091c328787417f7709b077c48992a73d3a8
org.wildfly.swarm	container-modules	1.0.2.Final		ea63ac2f492e154c35ffd85147d422ef853f8a6b
software.purpledragon.xml	xml-specs2_2.13	1.0.2		24eb7af1b04d7c5d4d63826d2e489db1296ed06e
software.purpledragon.xml	xml-specs2_2.13	1.2.0		fcf260a7963b2038cf5a2e5b6c1b82a8bc103894
software.purpledragon.xml	xml-specs2_2.13	2.0.0		9103c1a05fd3f6623384e5c1392abdc615a09c86
xyz.erupt	zeta-api	0.5.2		81b9b30d6e129551c4ad38b7a2be3026492a1d3c
xyz.erupt	zeta-api	0.5.4		97a35e7f2c91d1fbbd15b731f8725e000b299ca5
xyz.erupt	zeta-api	0.5.5		022df17efd433ad956be10ba839ed1a6cf976f70
