au.net.causal.shoelaces	shoelaces-jdbc-integration-tests-customcredentials	2.0		66728a12021d02454b08f4341636dbc5de976670
org.bytedeco.javacpp-presets	arpack-ng	3.6.1-1.4.2	linux-x86	3583654742448ec8762012b893a23a590302035d
org.bytedeco.javacpp-presets	arpack-ng	3.6.1-1.4.2	linux-x86_64	ba459fa9066c83b7ea8b13fe9a4fc5e244971e1c
org.bytedeco.javacpp-presets	arpack-ng	3.6.1-1.4.2	macosx-x86_64	dc47b57ed56bb757b3bcb088432a20fed64eed49
org.bytedeco.javacpp-presets	arpack-ng	3.6.1-1.4.2	windows-x86	de5f1f9c577a148a70dd211021b9e03249c1b441
org.bytedeco.javacpp-presets	arpack-ng	3.6.1-1.4.2	windows-x86_64	fd47064703d14fa900211802980054cd4f3e4679
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.3		761cf9211a61316389af7e0ae08e48d4b6b32dec
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.3	linux-armhf	af553a8833b291589ae84c4ad22552d1b0e7b685
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.3	linux-ppc64le	bb0a212af9c7195fcb9338a8933cf25adaa67c57
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.3	linux-x86	c36e7c87dbc4a18c4a17fa8b2b89da4fc334c500
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.3	linux-x86_64	c6530ca5fc93322dd04a0ae2d303a9aa82befc43
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.3	macosx-x86_64	bbef9db757304efa0ff4f2ec101f2f707b72a53e
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.3	windows-x86	eb1c18d02ec9795b513ebbba9ba9279bd6cbbf10
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.3	windows-x86_64	774f4faa20b4081c3a0ce55cbc4cc14a32145e7b
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.4		7451c03a72e7a49ecddfe442e8f249dd8156bff0
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.4	linux-armhf	47ac9a7d682e10f3725f912ac657a8c5bd1fc342
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.4	linux-ppc64le	ac31f905fdc54a3e9980cc56219095cdabfdde1d
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.4	linux-x86	416b22dcb178305644db3c384b1306d26262a2e8
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.4	linux-x86_64	5197657e6957d2816412c5ef68a82848826b391f
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.4	macosx-x86_64	03418371512a373d20cb767ff4f9e50aa1ec0fb7
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.4	windows-x86	b35e28eba646de04cc60532691dbe3b1118e92a7
org.bytedeco.javacpp-presets	arpack-ng	3.6.3-1.4.4	windows-x86_64	ee1c0cbb798a63cc51c31ad6edb87f72d2f443b6
org.eclipse.edc	provision-aws-s3	0.0.1-20230220.patch1		4a3eb63138635aee2dd467ddcda7428ab82f36bc
org.eclipse.edc	provision-aws-s3	0.0.1-milestone-7		c7f3ba4c2316eaa0b3c30509c05744b76cecf063
org.eclipse.edc	provision-aws-s3	0.0.1-milestone-8		4e3f8cd0a38d47d4af7959bea15b70aa1fbb2eb1
org.eclipse.edc	provision-aws-s3	0.0.1-milestone-9		35e5d11dd1c8066ed3dd02f3405348798b961e3e
org.eclipse.edc	provision-aws-s3	0.1.0		319f2ecefda1216acebd6dbde61736a8e0c1c8a6
org.eclipse.edc	provision-aws-s3	0.1.1		4a0a6fa6de0da3892c1e5606a1812d135fb08a32
org.eclipse.edc	provision-aws-s3	0.1.2		f46af3b53686bbe8d76c49f1da6f7ecb60706901
org.eclipse.edc	provision-aws-s3	0.1.3		b835ee3fa3c65cf6161558a938677b45c0ab0e6a
org.eclipse.edc	provision-aws-s3	0.2.0		2acd4c37379a9f38fe16eccc042a535006904ff1
org.eclipse.edc	provision-aws-s3	0.2.1		c0ca5732c322daa936962901ce4c386e6d0a3cfe
org.eclipse.edc	provision-aws-s3	0.3.0		9931a98a8cf75a0219c9283cf6903adf48a2f92a
org.eclipse.edc	provision-aws-s3	0.3.1		3d4e2711076e27b4cb578bb17832214ffbdd6b35
org.eclipse.edc	provision-aws-s3	0.4.0		19a865a85dd8f835cbe8225a63e888a06781843f
org.eclipse.edc	provision-aws-s3	0.4.1		472e5cafab8dadec226b009d000c337665863010
org.eclipse.edc	provision-aws-s3	0.5.0		7ef29ff493ffd4df879c7b8564b19c5fa74fa4c5
org.eclipse.edc	provision-aws-s3	0.5.1		b5cc5c2142032dff5c34e065d3541a6dc3a81faf
org.eclipse.edc	provision-aws-s3	0.6.0		518ef1d0c8cc8af931beecd3c9e08b7c810a63f1
org.eclipse.edc	provision-aws-s3	0.6.1		96a9027abf58382bf9fcab848eb1173dea31a98a
org.eclipse.edc	provision-aws-s3	0.6.2		aa6f5b6902c545b981fc61f75de842dd96f28c55
org.eclipse.edc	provision-aws-s3	0.6.3		b5b8cd9ba91289a20beacf2a4a26104c289e5281
org.eclipse.edc	provision-aws-s3	0.6.4		4a4437d3ed27ffc4e85fa8914dcce6d09d5c78ce
org.eclipse.edc	provision-aws-s3	0.7.0		25cfa845fcc76b761218b8d3e97ddcb57fdfbe54
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.10.0.20181127-2120		fe8881a698805342868b452f3bce38b604488e07
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.13.0.20190716-1624		b6c74b67bc219a1b9896e1f9a6fa6389b56659a9
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.15.0.20200305-1308		ebeecc77486c9db76e0619f26713cffe387bcbcb
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.15.0.20200310-1900		ebeecc77486c9db76e0619f26713cffe387bcbcb
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.16.1.20200710-1008		edf0d4f82f6da74bd4cf63faaf7dedc6b19b11c5
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.17.1.20201207-1012		6c17099a2972de37304cf7a7639a7fba94c6bdc6
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.17.2.20210219-1922		5436dc6111c74ba8a7828622de0fce5808da0ea1
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.18.0.20210603-1006		562bfd97b1edd29c2d3638ddbead36e341d76766
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.18.1.20210614-1604		ecb5a25ac57ba36f38c73baf3729f01ed614f604
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.18.2.20211002-1029		181955cbf3b324ca66427257b304614e69683a45
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.19.0.20220206-1032		d601e9cc4cbc60928b0c4db85e7dff64666a4e41
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.6.0.20150526-2032		b8b9b8349e48bb71b28a0b2fb9fa4d715b38a85b
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.7.0.20160603-1933		9577a9b333ba0ee23e66cb78b88c15c93c37fef3
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.8.2.20171007-0217		8be18fc847542df746202589832f80327842a471
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	1.9.0.20180606-2036		af5dff80ef4db191206dbb1ed2269c5da4bfc2b3
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	2.0.0.20220726-0935		dfe62ec0b6bce98824c33db16a333976d68156bc
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	2.0.0.20220726-0936		dfe62ec0b6bce98824c33db16a333976d68156bc
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	2.0.4.20230305-1928		82b299f499a502f4f40cf80dce69dd79f7b698bd
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	2.0.6.20230822-1606		ca14d60292cdcd252289d6522c5b453441070fbf
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	2.0.7.20231119-0901		8163a8a75873e936290c32344584f033282beba6
org.eclipse.scout.sdk.deps	org.eclipse.m2e.core.ui	2.1.0.20241011-0600		28aa2efce8e061b13b1afd463b632c2980e7a440
org.endpoints4s	algebra-circe_sjs1_2.13	1.0.0		78092d96183645e1520f54260c1e80ac1d029d13
org.endpoints4s	algebra-circe_sjs1_2.13	1.0.0+sjs1		a4f8a3845919afed3d46de6484ee87d356225f31
org.endpoints4s	algebra-circe_sjs1_2.13	1.1.0		2871bbad5a79b699a98d1b03237d2fad69965481
org.endpoints4s	algebra-circe_sjs1_2.13	1.2.0		17393b64027189be845c8fca4bb0c3066b4d60ce
org.endpoints4s	algebra-circe_sjs1_2.13	1.3.0		bf1b0ecaeb0dde4416db04268050a185fb6d556c
org.endpoints4s	algebra-circe_sjs1_2.13	1.4.0		0167b8851d350e1d6533f1bfc0b75d3ede8611f4
org.endpoints4s	algebra-circe_sjs1_2.13	1.5.0		39ac2f6475144c4cb44ddda250fdd092bc3b38b9
org.endpoints4s	algebra-circe_sjs1_2.13	2.0.0		71787276b81a0ef472b8fa8a5056f98747a55fa5
org.endpoints4s	algebra-circe_sjs1_2.13	2.1.0		d60266801222f329fbcb3869047f39d31ba3ccf4
org.endpoints4s	algebra-circe_sjs1_2.13	2.2.0		018472abc05deea4323dad98879bb8d1e38c7507
org.endpoints4s	algebra-circe_sjs1_2.13	2.3.0		5db1f5107a6c69eea3c41215e03a5d8d4f05a30b
org.endpoints4s	algebra-circe_sjs1_2.13	2.4.0		1258f37a742ce6ba2ca4181f2feb11ddd6507e20
org.endpoints4s	algebra-circe_sjs1_2.13	2.5.0		226eb57b12f0c6b612ecd1c75fc3e71c5968e628
org.endpoints4s	algebra-circe_sjs1_2.13	2.5.1		63d599bd32c848c7d481c19cae3440e19b8d2afa
org.endpoints4s	algebra-circe_sjs1_2.13	2.6.0		9cba3e4c402df36d89bd0cffebede931a2586568
org.endpoints4s	algebra-circe_sjs1_2.13	2.6.1		7d040882b85de7dc1a483eb3845d9054896bd616
org.fujion.webjars	webjar-angular	10.0.11		d70d499ff998e24541beba4cbf775351670fa660
org.fujion.webjars	webjar-angular	10.1.2		e7a2151c0ad75d8fdc83edd47b87fa36427ca0eb
org.fujion.webjars	webjar-angular	11.2.1		510f61c4f95c918356ba97b95a0266b946902008
org.fujion.webjars	webjar-angular	11.2.12		e43452bab90e6cc9381beb63df78fc341050f037
org.fujion.webjars	webjar-angular	11.2.12-10		4d6246b82b79d5215b133c1937683d159a853071
org.fujion.webjars	webjar-angular	11.2.6		e57b4024dcbe45873fe956083340118ce2fcba5d
org.fujion.webjars	webjar-angular	12.0.4		5eea051fbcbc0c28cd4d90a3d66faf610ad36270
org.fujion.webjars	webjar-angular	12.1.1		44d9bc01402717139d1f4da762a4cc1ad10dde24
org.fujion.webjars	webjar-angular	12.2.14		98ab6fa21ebd67ffbb2cc26b34294a125a619126
org.fujion.webjars	webjar-angular	13.1.1		6e5f5f061ced0b64a69820186e05d1ba5342a10f
org.fujion.webjars	webjar-angular	13.1.1-1		e63f5276ecd49de8c58d00adfe5b7d80449e8d6d
org.fujion.webjars	webjar-angular	13.1.3		a87854c8e8f37535028f02ed318bb7b1120df752
org.fujion.webjars	webjar-angular	13.2.3		8240e17a293bbea6c000ed09578698e034e711ca
org.fujion.webjars	webjar-angular	13.3.1		e13fcbc77e8ad72eeb46eb4e741d369237d57759
org.fujion.webjars	webjar-angular	6.1.4		21a553fecd314c3add56ff02d05dce771a125ea4
org.fujion.webjars	webjar-angular	7.2.4		d0ca22711880f95a48b880c161b2d0bfee8d6ee7
org.hawkular.accounts	hawkular-accounts-event-listener	1.0.10.Final		8004c38abf3e43fdaca645ead5df5230830d73e6
org.hawkular.accounts	hawkular-accounts-event-listener	1.0.11.Final		ec3822fd1750ce56bd0a661395e9154ad77f5191
org.hawkular.accounts	hawkular-accounts-event-listener	1.0.12.Final		5361a65813f7001f91bae03f0d758f85a0b1e732
org.hawkular.accounts	hawkular-accounts-event-listener	1.0.13.Final		03a8db3ae0ac44ad3e0048c40aa87ef5636edffe
org.hawkular.accounts	hawkular-accounts-event-listener	1.0.14.Final		2e6824efb9579daba087b662fce3deddba4cb18e
org.hawkular.accounts	hawkular-accounts-event-listener	1.0.15.Final		fe64aa7ed95b08622674a30d66a42760bf857722
org.hawkular.accounts	hawkular-accounts-event-listener	1.0.16.Final		3e44cff6146ba2c90c061b80010fe3ddd077afcb
org.hawkular.accounts	hawkular-accounts-event-listener	1.0.17.Final		0a9f438cf1b2e876121a6e1ee579d1bf2de9fac0
org.hawkular.accounts	hawkular-accounts-event-listener	1.0.18.Final		9b09d350e4ff303090c3f0ded048d5485607b561
org.hawkular.accounts	hawkular-accounts-event-listener	1.0.7.Final		18c68af1d43a4ec46aa0633f204591e1a226e730
org.hawkular.accounts	hawkular-accounts-event-listener	1.0.8.Final		4737cbfefae43f3ab0291e3fa6b8e6ab332c8dc3
org.hawkular.accounts	hawkular-accounts-event-listener	1.0.9.Final		bee51fc39c3cc6e125e47afd2212ac716bfe5980
org.hawkular.accounts	hawkular-accounts-event-listener	1.1.0.Final		cf6eae9a05a0545465270f05eacab69514b3e905
org.hawkular.accounts	hawkular-accounts-event-listener	1.1.1.Final		26c1982a40e76813a8b47f203c9d187fde222e9d
org.hawkular.accounts	hawkular-accounts-event-listener	1.1.2.Final		838f13da02de888968abf5bcaab4115a5f57dbbc
org.hawkular.accounts	hawkular-accounts-event-listener	1.1.3.Final		b8f1550250394cc8519625b1399da7a5f124b5fc
org.hawkular.accounts	hawkular-accounts-event-listener	1.1.4.Final		cded2477c052926b5b46fece9e3fa024dd896e75
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.0.Final		7e8c954d6063c0438bfcc972e465d67c094bd23d
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.10.Final		8f2be1190b34d6bb08baebaba4f3d9e5ec0bdc3d
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.11.Final		2af3a493b5b0efbe469ea2188153738919f59559
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.12.Final		2e0647e6e1a937acb2741641f4852c3845403244
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.13.Final		f8866f59f93361cfcdd5869734de55dad8fe9dd6
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.14.Final		b5bbea15126dadea638ae0f3b74a52872d134411
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.15.Final		6268ca2424e039018754c1e20b7129d3d468e016
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.16.Final		56bbbaf5548f5b8427022bbd7a75c2423b09cbbb
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.17.Final		415380365f62088387567f0b85aab4c1aba8938d
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.18.Final		d9a649f3c7ff7ea119cd7c55ab0ad5daad422b96
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.19.Final		f522a8adaca3442066ba6ed773498395a6b8ab68
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.2.Final		c6872d40b20eb5c053fef4b7d84cda45f3ee6b48
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.20.Final		b277e0940dc050c5fa88ca70868f5914dfa24139
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.21.Final		9ef3dabd05ea3fdafe12fa5980f0e40452273d94
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.22.Final		732a39ab27e50cbe1b7b804104d6d31090d7768b
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.23.Final		685069c0bf8c0a88787016fefdab9c49fd1accac
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.24.Final		92e1ecce8ee1ad9c9b27b0c64af4eb06dbd1c072
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.25.Final		3e0cb4cd8b90b24e6b7ded9e3a5691d14b29e24c
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.26.Final		f8015011a52018c18331253607f539d39f746921
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.3.Final		bcc054c6369d11f514cb39b47f8cfebd70cc2b66
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.32.Final		025697f03669e2cc7ea544b2e7364e06460672f7
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.33.Final		4c49b3f233727da54d7aac3a4a08138b4b2e4bc6
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.34.Final		38e3a20019da27b2c78290590f2c38955ec466a5
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.35.Final		4ed75e31234b51710a75fb2286149d7c9ffa0a69
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.36.Final		3a578e299e557e57d874d07250dc9547f29c9ce1
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.37.Final		de70a742058ecdd4b3569fd9f500dcddbe596a2b
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.38.Final		9f781754059d4454b713f4a213f736088c0cb50e
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.39.Final		8396180777ccd0bfee57d32d4a059a66aa377c09
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.4.Final		cacef89fadbfae106d58316e2b7deefc699ebb39
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.6.Final		b62fbca99225fb3df69bef4c6d19fc14530be3ef
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.7.Final		48aa18294fbb80abcbb581ea1c2dc51ec568dbc2
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.8.Final		1e7e740f2997be6b3e33c3f4ab83ad0528fa6afd
org.hawkular.accounts	hawkular-accounts-event-listener	2.0.9.Final		8f32150e36fd91a06e641baf3c8cbd59af1a79fc
org.http4s	http4s-load-test_2.11	0.7.0		da98f8f253cdcd345340e5f3d88790d621de64ca
org.http4s	http4s-load-test_2.11	0.8.0		9dd165390572dafdf9729952701ea0984c3f68ef
org.http4s	http4s-load-test_2.11	0.8.1		508138b34931dfb1a4eb26a0e0faa79dfb0f2d05
org.http4s	http4s-load-test_2.11	0.8.2		26b40e06c7c7d4e2945c0254a1afe65b81152fc0
org.http4s	http4s-load-test_2.11	0.8.3		ccae516b2b0c3c1d60a602dc76ad57f8da2adf80
org.http4s	http4s-load-test_2.11	0.8.4		e0fc7ac97e3b6d54b184b6b7cb4339b844a314e9
org.http4s	http4s-load-test_2.11	0.8.5		3322799efeb96fbe07610cc6feeb27728bacf78f
org.http4s	http4s-load-test_2.11	0.8.6		0e10d94f17084d198c35fc704698046be0445c56
org.jaitools	jt-rangelookup	1.2.0		001e6ec19f4d2f605bbe8071dd5ca3e4745f93b7
org.jaitools	jt-rangelookup	1.3.0		1482f7e2b38e0cb90b0c673c2b40255350e528c4
org.jaitools	jt-rangelookup	1.3.1		ec0be6758d6f4876db8db9e1728643fd50234f35
org.jaitools	jt-rangelookup	1.4.0		443cba4f363c4a77009dd31a3db2914aefd06bbc
org.jaitools	jt-rangelookup	1.5.0		352fdffa741a7e36aec286a244fa030238e1ff8d
org.jaitools	jt-rangelookup	1.6.0		63cf9eaf0174371acb70dd046271df6d8ea5030b
org.jfleet	jfleet-parquet	0.6.8		a6b685339977d99fd00c87819d1adc007677ce73
org.jfleet	jfleet-parquet	0.6.9		9fd76466b08a76e021147bea958a622c2edde7d6
org.json4s	json4s-xml_2.13.0-M4	3.6.0		149ff64c83265dc1023950cb0d82ffdd9f7b3934
org.json4s	json4s-xml_2.13.0-M4	3.6.0-M4		e4a58a74f53f554cdf140d2663e8e196eba4eb33
org.json4s	json4s-xml_2.13.0-M4	3.6.0-RC1		09fd444a5d1d957870b8d34fafdfdfb31973aff3
org.json4s	json4s-xml_2.13.0-M4	3.6.1		fb473aa3cff5df6369f30e85a60fc0e9c7d33d94
org.librarysimplified	org.librarysimplified.accounts.database	4.0.0		N/A
org.librarysimplified	org.librarysimplified.accounts.database	5.0.0		N/A
org.librarysimplified	org.librarysimplified.accounts.database	5.1.0		N/A
org.librarysimplified	org.librarysimplified.accounts.database	5.1.1		N/A
org.librarysimplified	org.librarysimplified.accounts.database	5.2.0		N/A
org.librarysimplified	org.librarysimplified.accounts.database	5.3.0		N/A
org.librarysimplified	org.librarysimplified.accounts.database	5.3.1		N/A
org.librarysimplified	org.librarysimplified.accounts.database	5.4.1		N/A
org.librarysimplified	org.librarysimplified.accounts.database	5.4.2		N/A
org.librarysimplified	org.librarysimplified.accounts.database	5.5.1		N/A
org.librarysimplified	org.librarysimplified.accounts.database	6.1.0		N/A
org.librarysimplified	org.librarysimplified.accounts.database	6.2.0		N/A
org.librarysimplified	org.librarysimplified.accounts.database	6.3.0		N/A
org.librarysimplified	org.librarysimplified.accounts.database	6.3.1		N/A
org.librarysimplified	org.librarysimplified.accounts.database	6.4.0		N/A
org.librarysimplified	org.librarysimplified.accounts.database	6.4.1		N/A
org.librarysimplified	org.librarysimplified.accounts.database	6.5.0		N/A
org.librarysimplified	org.librarysimplified.accounts.database	6.6.3		N/A
org.librarysimplified	org.librarysimplified.accounts.database	7.0.2		N/A
org.opendaylight.bgpcep	integration-tests	0.3.0		e93245e72b9717e5cbb7a2f76347157f86ae2be4
org.opendaylight.bgpcep	integration-tests	0.3.1-Helium		6b5b483e6def9df975efd247480fd4a11a05fcc2
org.opendaylight.bgpcep	integration-tests	0.3.2-Helium-SR1		3d10fd32a52fa6824aa96d7dc5f5f6e244d1c804
org.opendaylight.bgpcep	integration-tests	0.3.2-Helium-SR1.1		ec9abba112b6982a229b49f5d2761362e15f1814
org.opendaylight.bgpcep	integration-tests	0.3.3-Helium-SR2		b488a3e7d8e8dc8cd6729e707a431f067e6a22e3
org.opendaylight.bgpcep	integration-tests	0.3.4-Helium-SR3		3981d14fd12f5abef8e3f8c511814b0260492487
org.opendaylight.bgpcep	integration-tests	0.3.5-Helium-SR4		7a8b86c05b41009e27c4750d0e791bc383399210
org.opendaylight.bgpcep	integration-tests	0.4.0-Lithium		59595daa99ab460a32c04802ef23fecd844a8516
org.opendaylight.bgpcep	integration-tests	0.4.1-Lithium-SR1		b55b303268e38c4593c2ad1c487c38c69352f24b
org.opendaylight.bgpcep	integration-tests	0.4.2-Lithium-SR2		14fee2bd6f3911f7eebed2a8e663296c12135dc4
org.opendaylight.bgpcep	integration-tests	0.4.3-Lithium-SR3		651d0d728adacc8c756931e45290019360db8279
org.opendaylight.bgpcep	integration-tests	0.4.4-Lithium-SR4		47a25509a7d4103f0ccbc57f9f550f48b538187d
org.opendaylight.bgpcep	integration-tests	0.5.0-Beryllium		a2ccace26648dcfa880ce47a7046590eb7d01685
org.opendaylight.bgpcep	integration-tests	0.5.1-Beryllium-SR1		4bd646145ac4dd3917e18c253ef0069e79e9440b
org.opendaylight.bgpcep	integration-tests	0.5.2-Beryllium-SR2		81d31eb984a315d1a6a071b002590d0a235ee390
org.opendaylight.bgpcep	integration-tests	0.5.3-Beryllium-SR3		325e431682d8542f1d62e6dfc13f6282ae5ff139
org.opendaylight.bgpcep	integration-tests	0.5.4-Beryllium-SR4		4f8577167e19c0731e9ed664d8cf1591ec21aa9d
org.opendaylight.bgpcep	integration-tests	0.6.0-Boron		bd86ad2fae1f0f1e7dabf9b6b35584fe5ea93848
org.opendaylight.bgpcep	integration-tests	0.6.1-Boron-SR1		805266cf2ee2cebeb216b33ed6b0f4dcc94d03a7
org.opendaylight.bgpcep	integration-tests	0.6.2-Boron-SR2		ebb763c57a9885120c8c1f44d9ab7136185f58e7
org.opendaylight.bgpcep	integration-tests	0.6.3-Boron-SR3		80ad3f24aa5a87afa2e2dce98ec117a150a666c3
org.opendaylight.bgpcep	integration-tests	0.6.4-Boron-SR4		bde6b6b500edb2da76cd8893ff987a0161a580e7
org.opendaylight.bgpcep	integration-tests	0.7.0-Carbon		e6724ffb4d6d69ccfd9fb3cbb210958c9163aebc
org.opendaylight.bgpcep	integration-tests	0.7.1-Carbon		11d6ff14d3676bd0d50329a6450061c4a28d6d71
org.opendaylight.bgpcep	integration-tests	0.7.2-Carbon		ad4e1182935d83aa72fdcec6d9191e85269b0305
org.opendaylight.bgpcep	integration-tests	0.7.3-Carbon		2a0dfff98cf61bb04415f3e7488225ac94af7320
org.opendaylight.bgpcep	integration-tests	0.7.4-Carbon		6378ba0df3b1db709e16fb90154cadbc343fc03c
org.opendaylight.bgpcep	integration-tests	0.8.0		f780450d945da088b3b7439cf34548b32f525338
org.opendaylight.bgpcep	integration-tests	0.8.1		42fe4746c6d7520af99f7484a48efab00ca30042
org.opendaylight.bgpcep	integration-tests	0.8.2		3118599d11fd16bea152d65bcf527f30225a6b1c
org.opendaylight.bgpcep	integration-tests	0.8.3		bd23c8604226a33ab06fdfbab61ca2b0b7f92b32
org.ovirt.engine.api	metamodel-doctool	1.3.10		988472d4df350d41721514c77ad30d2629b3e6df
org.ovirt.engine.api	metamodel-doctool	1.3.9		c752dd05a79d7e3f5e375bb50fbcac5146a77d6f
org.scalanlp	chalk_2.10	1.3.1		e3426e2b8b899ba27c9a690adea0ed7b0a0294a3
org.scalanlp	chalk_2.10	1.3.2		d9c4b3c1b04e39740f5585b6a602c214d549494a
org.typelevel	jawn-ast_2.13.0-M5	0.14.0		912db0701e5feecfb4916ea915840d71f7ad36f9
org.typelevel	jawn-ast_2.13.0-M5	0.14.1		f7dd23f820869d73d5d8ba8b55007b85ce28c862
org.webjars.npm	alpaca	1.5.22		b9dfb2a3a9e8aac7c69c0ea4bb84fffd24cd6391
org.webjars.npm	alpaca	1.5.23		4cc182d0a6ddd789f1c2205c250b2502167ab54f
org.webjars.npm	smart-webcomponents	14.2.0		dc5875a374f7e8b923aa377c6318a68d1f0da497
org.webjars.npm	smart-webcomponents	15.2.0		3aae7ec8917099d238e8d740b27313dae7e6bdc2
org.webjars.npm	verb-reflinks	0.1.7		959ccfd1b5f16398548ae3d5a9f0e679b1e9ea76
pl.net.bluesoft	util	1.1		33e37355062378dbf0d373bde75a77e11fc5eb3e
pl.net.bluesoft	util	1.2		b33b4cf0feaeff7686f7b27d2c7ecd0ead2fd090
pl.net.bluesoft	util	1.2.1		1eade3896006aeef8603c43d9568a111a33bf45a
pl.net.bluesoft	util	2.0		60c74fb01281f177d4da773d0ec2820e3f4297cd
se.vgregion.signer-service.reference-application	sign-service-reference-application-composite-types	1.0		8ca7f74c8c715ca513251f35c94535c004423bef
se.vgregion.signer-service.reference-application	sign-service-reference-application-composite-types	1.1		1940bc71194a0a651926f5ffb625519bc3ec3dec
tz.co.asoft	raven-email-agent-config-jvm	3.0.14		f8b01aea874b969502fd36a7647d7cd7a51d5bf8
tz.co.asoft	raven-email-agent-config-jvm	3.0.15		07a188d51e03916611ec41b745ac6d06fde3b517
tz.co.asoft	raven-sms-config-linuxx64	3.0.11		N/A
tz.co.asoft	raven-sms-config-linuxx64	3.0.12		N/A
tz.co.asoft	raven-sms-config-linuxx64	3.0.13		N/A
tz.co.asoft	raven-sms-config-linuxx64	3.0.14		N/A
tz.co.asoft	raven-sms-config-linuxx64	3.0.15		N/A
tz.co.asoft	raven-sms-config-linuxx64	3.0.8		N/A
tz.co.asoft	raven-sms-config-linuxx64	3.0.9		N/A
